Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta,PHELinearBanditTheta
81,0.04837045823351929,0.049669977858660036,0.08480725356242605,1.0
82,0.048126079159991814,0.04975167097802992,0.1253117896658522,1.0
83,0.04777536628650661,0.049962208521731076,0.10904546036719749,1.0
84,0.04798681340067129,0.04953980053166612,0.10309940032750149,1.0
85,0.04840595151111897,0.0491573951405892,0.12745869087278294,1.0
86,0.04904605299902741,0.049038916188912485,0.11539196493409429,1.0
87,0.04877654926102506,0.04905583840601167,0.11063223891431209,1.0
88,0.048087349484626785,0.04911261573793625,0.11207988212237763,1.0
89,0.048233614245969905,0.04877744469874916,0.11527371037128101,1.0
90,0.048578106098781035,0.048842910124087056,0.13868982755384912,1.0
91,0.04835041939108512,0.04852559928946738,0.12370034393530907,1.0
92,0.04806245142594888,0.048250650399869525,0.12614618256227694,1.0
93,0.04893719200465564,0.04814254409293202,0.140831966826567,1.0
94,0.04675851978727785,0.04813473799393274,0.10620681852352316,1.0
95,0.04691816317785025,0.04812041966952176,0.12028884791028498,1.0
96,0.04652203118547107,0.04793307886214397,0.13509422518930447,1.0
97,0.04668728416267224,0.04808437007591338,0.11965027061494578,1.0
98,0.04664344628957606,0.048123729588490316,0.13693335338850118,1.0
99,0.04739240655174951,0.047809793766222186,0.11704517480324697,1.0
100,0.04738292097706083,0.047689393718481035,0.15987457137556077,1.0
101,0.047034990781022634,0.04798801351769672,0.11107384471591937,1.0
102,0.048002000181360506,0.04808735857002165,0.13282061119021343,1.0
103,0.047703907234538746,0.047708356037213226,0.15843900788067405,1.0
104,0.0470541170741922,0.04733954288492952,0.12179616870859825,1.0
105,0.0468808570151358,0.047283416383406995,0.11675921660986559,1.0
106,0.04734150721908435,0.04738419800823619,0.136891653683852,1.0
107,0.047828084638353204,0.047386555877778826,0.15290826613710112,1.0
108,0.047845197386255645,0.047652808501353755,0.12271814838957584,1.0
109,0.04779835943608689,0.047489724771113025,0.10978367595569909,1.0
110,0.047591552407348685,0.047343562055815046,0.1329439993348707,1.0
111,0.04770280836509209,0.04734884171699419,0.12855841291884512,1.0
112,0.04620408956171016,0.04749590116227752,0.11432674880207153,1.0
113,0.0463064200136035,0.047550480981994034,0.12135232974349693,1.0
114,0.04627199458708074,0.04775765913114029,0.13768371845451882,1.0
115,0.04629809925774382,0.04779773118515819,0.12755925709840707,1.0
116,0.04580212961484979,0.047879933212089124,0.11969572696441182,1.0
117,0.04566830067147397,0.04766540101190496,0.14019564281914898,1.0
118,0.04615956815800679,0.047434536825230314,0.11006408954429243,1.0
119,0.04700341158878598,0.04743618728717754,0.12779114982923415,1.0
120,0.04710861148198854,0.047684934588044195,0.14680054668835305,1.0
121,0.04788377953225075,0.04764661501594074,0.12798396701510878,1.0
122,0.04967875143513193,0.04740459537582829,0.15401289332368262,1.0
123,0.04978994268805419,0.0473209372127421,0.13727026184124605,1.0
124,0.04721443241619007,0.04740951902356179,0.14925153794052748,1.0
125,0.04702555117591732,0.047523521201582944,0.10176395116655301,1.0
126,0.04698266236945235,0.047348898614011134,0.13066555486986164,1.0
127,0.04705601330377959,0.0472078964121214,0.1356713300107962,1.0
128,0.045801706184294154,0.0472046648152505,0.13306538741050278,1.0
129,0.04542957822565256,0.04713062203486494,0.08808111300738317,1.0
130,0.04595252696769361,0.04710031261496617,0.11461039757987343,1.0
131,0.04576228320517859,0.047159677208304884,0.11721117113061622,1.0
132,0.04642805707429294,0.04702960232932509,0.12977740241396857,1.0
133,0.046092293605176166,0.046953002196265435,0.10036543394201318,1.0
134,0.045660094078751656,0.04703712740516817,0.13547654441205909,1.0
135,0.045573046856317946,0.0469653384015205,0.141361391459718,1.0
136,0.04560309985443661,0.04706618746638856,0.12940673580612977,1.0
137,0.04503363706347467,0.046888629549604696,0.12238494500160362,1.0
138,0.04513029167613008,0.04701861419480148,0.15295366427963414,1.0
139,0.04417826245809934,0.04718400815308223,0.11351701595580954,1.0
140,0.04429002048598896,0.047113806004134805,0.12529613752219132,1.0
141,0.04410338603882265,0.04673843085719133,0.15838263625670956,1.0
142,0.044135927366371,0.04681141919333035,0.1163131826022173,1.0
143,0.04553562241729925,0.046830389056015206,0.12855018700610765,1.0
144,0.045093177240593786,0.04690053240713901,0.10216547168703624,1.0
145,0.04535559658853695,0.046837599759682866,0.12294577777910842,1.0
146,0.04471851460145958,0.04710297095404677,0.13829576900230467,1.0
147,0.04447905550941444,0.04713975243253636,0.11625174028720317,1.0
148,0.04405072028609368,0.04691882012594041,0.14337302656194784,1.0
149,0.042872633078958326,0.046755783197867176,0.12114736317290946,1.0
150,0.0420487176148447,0.046801939904506665,0.11254023898363322,1.0
151,0.04192934877339126,0.046707038552521105,0.16397066986954717,1.0
152,0.04098748561823575,0.04672465712422214,0.09110332273409956,1.0
153,0.04139351303173317,0.04688993400864093,0.12566401798532573,1.0
154,0.041316354660153945,0.04705480703296953,0.10532046573366079,1.0
155,0.041807092611423034,0.047230651213207714,0.12518984671362665,1.0
156,0.04244456395052172,0.04718253749495917,0.15185023217017868,1.0
157,0.04309676174110476,0.047343248489894234,0.11417775409470317,1.0
158,0.04331257252755903,0.0474428680860418,0.11741990956264221,1.0
159,0.043329756358856095,0.047687745791931545,0.11858510310586223,1.0
160,0.0433302507355906,0.04781971636388842,0.11144343367609648,1.0
161,0.04391865971614288,0.048279538178040336,0.1053325457996395,1.0
162,0.042174421822874196,0.048836943354072,0.09471252772433945,1.0
163,0.04100317389274997,0.048879816837960596,0.13177930370807392,1.0
164,0.03941328484059607,0.048469391713033286,0.13963651564478924,1.0
165,0.0390019945389682,0.048713650114826756,0.13299593176004626,1.0
166,0.039074675924914336,0.04825005163954852,0.1351114496099851,1.0
167,0.039220084229921556,0.047859574325893425,0.12863100301636382,1.0
168,0.03834185451078202,0.047834987388286745,0.12532824187963706,1.0
169,0.039084544566405754,0.04796189772199718,0.11296986100764475,1.0
170,0.038467653918339895,0.04803758928113251,0.09954102579528495,1.0
171,0.03845029577171166,0.04817520289287707,0.1652632431021253,1.0
172,0.0371474351394487,0.048106562950024655,0.11309180931518696,1.0
173,0.03626068929567208,0.04805845336339129,0.13794084142715823,1.0
174,0.03742108952026138,0.048149998193026275,0.09051354284515392,1.0
175,0.0374709942692055,0.04820624955402931,0.11061785200000729,1.0
176,0.03664351357170789,0.048152378945074174,0.07420907876599697,1.0
177,0.03690765828342461,0.04823886462148874,0.14988920798360156,1.0
178,0.037062741368242974,0.048329889158888015,0.11690521650205901,1.0
179,0.037307900866684215,0.04816699077238737,0.11284745077208873,1.0
180,0.03753108161120723,0.04854927039602122,0.13049803732214643,1.0
181,0.03761296705290739,0.04892944994770606,0.13510067157460276,1.0
182,0.0373948182424466,0.0487938330369677,0.12417803168998127,1.0
183,0.03792788701570849,0.04886746660966383,0.1382821161690449,1.0
184,0.0378487348618282,0.04886853579631136,0.12689676321784063,1.0
185,0.03762044565223133,0.04882998518806307,0.12419939012184913,1.0
186,0.03796500020384043,0.04893842028040714,0.13025034725025061,1.0
187,0.03780967709419693,0.04875452955303343,0.12239767767405788,1.0
188,0.038399609301481494,0.04854946192532978,0.12813211196826418,1.0
189,0.037858095176038234,0.04833501415426013,0.1266636764412425,1.0
190,0.03868569895368372,0.0483277190149373,0.10757428680013867,1.0
191,0.038635181293418294,0.04826198751887822,0.14607891348850863,1.0
192,0.038628536560385965,0.04818069615226469,0.10088197733593467,1.0
193,0.03890725486487036,0.04800985096223656,0.10745941927845062,1.0
194,0.03871367617635035,0.04792185564128227,0.12690855639991533,1.0
195,0.04122441685925492,0.047760092971462983,0.12124539919564743,1.0
196,0.04127810715955795,0.047799465415211496,0.12750021620237553,1.0
197,0.04022868373578477,0.04786437505604275,0.10229770043455808,1.0
198,0.04017201461310417,0.04779926385366266,0.10390396511576394,1.0
199,0.04036306914687902,0.04791704847390087,0.10557811368092396,1.0
200,0.04019648559509562,0.04804235673732786,0.1019723477787268,1.0
201,0.040186792628118854,0.048177008214299134,0.1334535390816387,1.0
202,0.0411530221826317,0.048284017469832526,0.09491822616479971,1.0
203,0.041065242628176055,0.048359939716127696,0.11115524075155551,1.0
204,0.040792731824889614,0.04816935405035579,0.1039216427122551,1.0
205,0.04004764038702658,0.048223863847100146,0.10176388312802773,1.0
206,0.04015527974329647,0.048136347018109524,0.08278285312220791,1.0
207,0.039982957350112015,0.04791560523825996,0.1342369795851849,1.0
208,0.039616160496314154,0.04798870650390699,0.11012205564939055,1.0
209,0.03957416159606227,0.04783975616461863,0.11540367530589606,1.0
210,0.03828737268801782,0.04782739090553269,0.09662312688731944,1.0
211,0.03824399322024101,0.04784593785059032,0.12586627039129877,1.0
212,0.03811686406159389,0.047775655849019084,0.09560711731089853,1.0
213,0.03767191822847941,0.04760079404465494,0.12284490817844876,1.0
214,0.037600638827435584,0.04762525450258947,0.11502409161976072,1.0
215,0.037838606090936984,0.04788060162155323,0.08629393131323249,1.0
216,0.0384458267608476,0.047847128653123704,0.10703907701132265,1.0
217,0.03809609702327536,0.04788982566348622,0.10358558361911889,1.0
218,0.037749679646771804,0.047880859400720635,0.09455851720845285,1.0
219,0.037624742747146896,0.04781403770197761,0.08902417585683217,1.0
220,0.03756592347031968,0.047798879377288925,0.12929139178709875,1.0
221,0.037078443250456374,0.04780161472683627,0.08316893534864503,1.0
222,0.03601868272878132,0.04772536924801311,0.10044162658779561,1.0
223,0.035956858441421914,0.04775934342509022,0.14493861632948174,1.0
224,0.03655965731943297,0.04769536473389167,0.12762369070789442,1.0
225,0.036484206698651836,0.04760937339299493,0.1182942713487046,1.0
226,0.03662246685974093,0.04760465733620794,0.10776996431076087,1.0
227,0.03622873522246673,0.047597064296049284,0.12261599185563476,1.0
228,0.036588655683330105,0.04762348327776299,0.12214976239400994,1.0
229,0.036480420826576807,0.047600320697404476,0.1445864573218742,1.0
230,0.03716014042220579,0.047492733745880776,0.11985380341534724,1.0
231,0.03696367764173023,0.047765644358186046,0.10247838594566794,1.0
232,0.0367792497745505,0.047699185706051306,0.08412689543843195,1.0
233,0.03641252752089086,0.047694248471615505,0.11730319403553209,1.0
234,0.03686328659494602,0.047605252669100345,0.13275488126390506,1.0
235,0.03695191240112706,0.04743685361632765,0.1308817127560472,1.0
236,0.03636472322177821,0.047362545446353564,0.13057751918023666,1.0
237,0.03501072583152263,0.047419443954094115,0.13630015261645395,1.0
238,0.03511963726616363,0.047366988983606195,0.09758170279767027,1.0
239,0.035481553028755636,0.047310884917964514,0.09336396541236404,1.0
240,0.03543826718180708,0.04735403225726163,0.10048284109186553,1.0
241,0.03530035366936445,0.04735131865326646,0.09611942101263073,1.0
242,0.03596409561970683,0.047372286027837905,0.11323627661207622,1.0
243,0.03579486441275849,0.047414466566611344,0.13228952381304002,1.0
244,0.03601880650958074,0.04747664125948319,0.13024804276647128,1.0
245,0.03612761174423819,0.04731924980974679,0.12112950577062795,1.0
246,0.03628791904016335,0.04730270095940877,0.1358737600777568,1.0
247,0.03556305361792668,0.04747638058224131,0.1353942247850278,1.0
248,0.035836454436837445,0.047318676166024864,0.0904816537459158,1.0
249,0.03506675929483692,0.0473826404020657,0.13042033515288934,1.0
250,0.03486985165552362,0.04728075358818496,0.09062581963822494,1.0
251,0.034995284055810524,0.047327084120786546,0.12576711504334823,1.0
252,0.034946100545052594,0.047291814347523164,0.12554065029938846,1.0
253,0.03507719689652584,0.047297719007300745,0.13897615385150805,1.0
254,0.03550071151377949,0.047337683572206815,0.144895251736277,1.0
255,0.03558384731638013,0.04725401066780412,0.12734931598650834,1.0
256,0.035133078769386816,0.04739071484384584,0.07566443771425788,1.0
257,0.03384455627419354,0.04732427043188786,0.14816439280951307,1.0
258,0.033927489271153174,0.04790806954026034,0.09427591594254385,1.0
259,0.0337501094945921,0.048275114651941495,0.1231666057849373,1.0
260,0.033558837514854764,0.04849514558978332,0.06833241741543168,1.0
261,0.0333236107216158,0.04820373083723071,0.16148568740216548,1.0
262,0.03293139990140354,0.047826603684174095,0.11420211803441382,1.0
263,0.03287923697716475,0.047813395929103185,0.16908778113528591,1.0
264,0.03276631324027188,0.04769329346949229,0.16053946436369188,1.0
265,0.03285141162283405,0.04776222984270039,0.09953387056273179,1.0
266,0.033252261369081895,0.04746261893372124,0.09342200334913933,1.0
267,0.03425252939003612,0.04723452509205771,0.14381630432933473,1.0
268,0.03360036055369795,0.0472031007652594,0.11849690471135114,1.0
269,0.034029067013958754,0.04720682444236042,0.13080205964880048,1.0
270,0.03441507212967836,0.047140480692041103,0.13085680208699274,1.0
271,0.03348522548774556,0.04716447163427523,0.11547736050160753,1.0
272,0.033450649459418516,0.04720985888930409,0.13934596770917376,1.0
273,0.03346460047896814,0.04719173278952523,0.11783101153907287,1.0
274,0.03322653493744725,0.047173292051762496,0.10831619216123789,1.0
275,0.033069237107653186,0.04712712886315455,0.10268170358281759,1.0
276,0.033472826595573504,0.04715277560215131,0.09885292591686405,1.0
277,0.03296586850091756,0.04716751196279667,0.12035159831812152,1.0
278,0.032942596460556604,0.04692240229503303,0.11126906383970339,1.0
279,0.0327274786520902,0.04698019121234907,0.13939131259973725,1.0
280,0.03268082056383272,0.047304580504284426,0.08829093022426124,1.0
281,0.03273228424484831,0.047204417271725196,0.09994249350814643,1.0
282,0.03229951884909851,0.04725692300753902,0.1101065557659358,1.0
283,0.03225850131908004,0.047250873053083266,0.10418586918010164,1.0
284,0.031537750875906594,0.04703789881483953,0.09537483393916557,1.0
285,0.03165553076613352,0.0469779761130041,0.11299597529083813,1.0
286,0.03142884714354298,0.047045003878259835,0.10399867178233502,1.0
287,0.03151398494899675,0.04710873526988628,0.09421378688390669,1.0
288,0.031509392848770794,0.047151140405739846,0.13590912740839803,1.0
289,0.03143039269458374,0.04718063349135855,0.1153354159730634,1.0
290,0.0318806105495876,0.04723820115717059,0.12226853953602006,1.0
291,0.03176167612097561,0.04721815499614051,0.10161544857214921,1.0
292,0.0315205944274506,0.046938751075651056,0.12008668212372584,1.0
293,0.03169597690548947,0.04697639193669554,0.10595495441354794,1.0
294,0.03219296580430461,0.04690058513616822,0.12870876224998146,1.0
295,0.031447025327120445,0.04693761485198463,0.11266210684044317,1.0
296,0.03143441357825605,0.04689761030301415,0.12639353957548022,1.0
297,0.03389834875813028,0.04682812614015737,0.09619181115397049,1.0
298,0.03389354355619286,0.046819045353540076,0.1405165156270418,1.0
299,0.03367338527943065,0.04684599895818631,0.1282155710059723,1.0
300,0.033762855264427766,0.04668103910247497,0.10488635944203654,1.0
301,0.0337913199205975,0.046683047170374324,0.11465571349070136,1.0
302,0.03376298231576207,0.04685337694068794,0.11250592904927244,1.0
303,0.033624599580220044,0.04700157735307856,0.1101224064505926,1.0
304,0.03436193913562881,0.04689555037854708,0.11106484274470559,1.0
305,0.034089988011656816,0.04688575579076166,0.13511305923998823,1.0
306,0.0341503549789209,0.04683989278015622,0.09757592664305888,1.0
307,0.03437541052119912,0.046832635863032206,0.13540324322849911,1.0
308,0.03460325627842069,0.046828057179411506,0.09511296916457476,1.0
309,0.034616295814942535,0.04675097210134112,0.0971705327342793,1.0
310,0.034483899334426395,0.04673918437163328,0.11740467365524203,1.0
311,0.03451759767380673,0.046769583345046405,0.10222578904713901,1.0
312,0.034540521493970334,0.04665313514659296,0.12158260144140494,1.0
313,0.034604961025175976,0.04669231846378942,0.10546021126546908,1.0
314,0.034486306795548635,0.04666206337813853,0.1042328177872331,1.0
315,0.034646775888426865,0.04663775486730979,0.08770722235049457,1.0
316,0.03483390138145614,0.046585771167071785,0.14426621387290087,1.0
317,0.035112646401738994,0.04668963438823577,0.1087170291117521,1.0
318,0.03500536030629738,0.04661647682706241,0.10976649359918593,1.0
319,0.03492880408792322,0.04664024626748313,0.11875063372992627,1.0
320,0.034920112590941,0.046626880874858834,0.12355481918031792,1.0
321,0.03502745931966851,0.046683515592496366,0.13786809685341844,1.0
322,0.03568780869643922,0.04676125575962851,0.07820838516982434,1.0
323,0.03555271273181447,0.046717281347242165,0.11605225110974367,1.0
324,0.035295979961399285,0.046647929852528205,0.08551949084616704,1.0
325,0.03527841727599308,0.04665021415215549,0.10581024057482838,1.0
326,0.0347818408288798,0.04655974361640647,0.1029130457220068,1.0
327,0.03486507548263532,0.04651368676588207,0.09543670482878201,1.0
328,0.03487587696582871,0.046444897183106695,0.08964923465873637,1.0
329,0.034006341001581286,0.04645400650298091,0.0936017237905671,1.0
330,0.0340617304374407,0.046506101794679594,0.11496686364307758,1.0
331,0.03401955777179866,0.04641191678643902,0.11588494264336655,1.0
332,0.0341075397287033,0.0464651460592832,0.07837381384303503,1.0
333,0.034157106214318514,0.046404573661458434,0.11353047174944757,1.0
334,0.03453400800614482,0.04646166220121809,0.10704241152254901,1.0
335,0.035121350696371074,0.04640866476320108,0.10151427441426986,1.0
336,0.03519808108460479,0.04641489825930873,0.1150809447151951,1.0
337,0.035534912312143986,0.04648555325527005,0.09358861004160782,1.0
338,0.03558655372662895,0.04642467809881899,0.07775695877038812,1.0
339,0.035509615955894164,0.04640303557828916,0.12076624319033971,1.0
340,0.03572830006148188,0.04644002657967257,0.11350902790385983,1.0
341,0.035428516465360244,0.046404150169679456,0.09694392904948561,1.0
342,0.035610976290426505,0.04639878174526406,0.11452909357024059,1.0
343,0.0355606544633934,0.046443779169205855,0.09482799635682468,1.0
344,0.035693134073135596,0.04646568205313719,0.11409169554778367,1.0
345,0.036220230874968784,0.046438140336422525,0.12952097082869188,1.0
346,0.035756811951065705,0.04635476914099179,0.11927899174235032,1.0
347,0.0357340602186061,0.046329060790596524,0.11010309451417263,1.0
348,0.035786241069797324,0.04632193020932848,0.10572820216962289,1.0
349,0.035171827567888794,0.04634334546522665,0.09630446348264346,1.0
350,0.035210432070792864,0.04630509673345,0.14229596634097547,1.0
351,0.03528898491403114,0.04625646300202601,0.0968854283508637,1.0
352,0.035228205505630286,0.04620560923486271,0.1308509271376644,1.0
353,0.035300224709503614,0.04626910037520117,0.1099644819094916,1.0
354,0.03523420378816476,0.04616551481193672,0.09986576896447977,1.0
355,0.034851213942651976,0.046131839314556215,0.0819330682538732,1.0
356,0.03482965492274977,0.04614844459300477,0.13574959679997092,1.0
357,0.03480719502196041,0.04621152329599603,0.11196739791018955,1.0
358,0.03496969247541695,0.04629684664000488,0.09874383603324406,1.0
359,0.03482837050069949,0.046270510536803235,0.11781896353735247,1.0
360,0.034810294884076824,0.04623485845111169,0.12632754037277844,1.0
361,0.03478992935844448,0.046237951996714155,0.11978717906043605,1.0
362,0.03446139633350401,0.046267260851411314,0.11059609945569301,1.0
363,0.034186402607758355,0.04618180145568822,0.09974266528066374,1.0
364,0.034191158861857,0.046173560301086394,0.10680240605791062,1.0
365,0.0341580160909737,0.04625975045853311,0.08999163108739852,1.0
366,0.03412515970722095,0.04624269145576356,0.08383792316666602,1.0
367,0.03417047586975723,0.04623876037604831,0.10441398013276307,1.0
368,0.03397989757535099,0.04624392517091084,0.09557250756815754,1.0
369,0.03401888188671949,0.046266122456000994,0.1099162826904477,1.0
370,0.03401319292995884,0.04630482209015366,0.10024465500046005,1.0
371,0.03414567120375571,0.04620396852192828,0.06478686510041606,1.0
372,0.03415393586969204,0.046267024799078814,0.0872095624201684,1.0
373,0.03406048162819971,0.04620658494890055,0.11061444837090803,1.0
374,0.033828640331347436,0.04618902596839487,0.1216137326104246,1.0
375,0.03345254768758551,0.04612796065653076,0.12756602333079853,1.0
376,0.033878735500101065,0.04613011106580217,0.0950728185272077,1.0
377,0.033974201153645,0.04611683795637037,0.1482682075137953,1.0
378,0.033947557406700815,0.04609756207099695,0.11705758789329168,1.0
379,0.03365652465973684,0.045996678767548774,0.13137421156477508,1.0
380,0.03362846224646294,0.04603510975121407,0.08301706775426158,1.0
381,0.033630116635292244,0.045686953158865264,0.11184690511735443,1.0
382,0.03358910269023587,0.04562113647709456,0.10261793683909652,1.0
383,0.03379699319461243,0.04562343971841999,0.09463273990914947,1.0
384,0.03384461526912145,0.04562615290961135,0.07598955900465275,1.0
385,0.034137489349856914,0.045614359099927344,0.11191577007696119,1.0
386,0.03393213941184213,0.045600950990328244,0.10856844396330811,1.0
387,0.03393803161808116,0.04558917664877927,0.11996050453619522,1.0
388,0.03392881768196834,0.045388376954934806,0.10639013697122417,1.0
389,0.03400730249200795,0.04536238745036726,0.10165873965168237,1.0
390,0.034005137929221364,0.04538690193448951,0.10061204176183354,1.0
391,0.03403097370833795,0.045389282644270355,0.08331810403760434,1.0
392,0.034005478804148566,0.04543372467501909,0.08605763759444696,1.0
393,0.033313969566105314,0.045411191395221304,0.08085855465854937,1.0
394,0.033242003973340185,0.045374656039116834,0.105221583152731,1.0
395,0.03368430959107131,0.04535582896610353,0.11008841270645393,1.0
396,0.033639440035154386,0.04539799757299999,0.09962938619972851,1.0
397,0.03376754024955277,0.04537318774568083,0.12478657046391661,1.0
398,0.03452798446875051,0.045368845925347644,0.12905955735389996,1.0
399,0.03434232500851024,0.04539742685727157,0.09450661497750444,1.0
400,0.033846111301531874,0.045384422450195985,0.10783283686640481,1.0
401,0.03352252719732195,0.0453912514381699,0.0937663903927087,1.0
402,0.033270138248048045,0.04536171672644905,0.11613888850902636,1.0
403,0.033092172074776605,0.04540152410782643,0.09814704132708389,1.0
404,0.03310990367562853,0.04536539289365474,0.08049758132642115,1.0
405,0.033037532893871194,0.04531400886860774,0.10852236604501167,1.0
406,0.032767458526691204,0.045308881434902394,0.10939418988886604,1.0
407,0.032728072482731276,0.04529784883451816,0.09002284304632445,1.0
408,0.03264673155574707,0.045345374166258265,0.11351409804965096,1.0
409,0.03248386529287024,0.04535266851772938,0.09586926012586947,1.0
410,0.03248377130868247,0.045351882463800786,0.09900484570724205,1.0
411,0.03221283661933443,0.045333120963832615,0.07725781247383164,1.0
412,0.03220845101092264,0.045312002505247376,0.09603008332714794,1.0
413,0.032174535201556984,0.0452921608244252,0.10426482029942992,1.0
414,0.0319595399824444,0.04528687625623053,0.10224386928502475,1.0
415,0.031931444294748715,0.045305179100813234,0.09468772585784196,1.0
416,0.031925983613898874,0.045335621686556235,0.09632304169719258,1.0
417,0.0313038925762385,0.04531926816798156,0.10316173134514509,1.0
418,0.03119286306908094,0.04533722450699775,0.10428756716906215,1.0
