Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.13096682253862402,0.2193721363566391
1,0.25667265408786444,0.6009781044885631
2,0.6523433953883649,1.1150902477286375
3,1.1664555386284392,1.6292023909687119
4,1.2974223611670632,2.1433145342087863
5,1.4283891837056872,2.6574266774488606
6,1.8069980462466884,3.1715388206889346
7,2.1329529371947213,3.685650963929009
8,2.5751418641039714,4.199763107169083
9,2.7061086866425956,4.713875250409157
10,2.746249107854191,5.227987393649231
11,2.7863895290657865,5.742099536889305
12,2.826529950277382,6.256211680129379
13,3.208135918409306,6.770323823369453
14,3.2482763396209013,7.284435966609527
15,3.288416760832497,7.798548109849601
16,3.3285571820440922,8.312660253089675
17,3.3686976032556877,8.82677239632975
18,3.408838024467283,9.340884539569824
19,3.4489784456788786,9.8549966828099
20,3.489118866890474,10.369108826049974
21,3.5292592881020695,10.883220969290049
22,3.569399709313665,11.397333112530124
23,3.6095401305252603,11.911445255770198
24,3.9959260244301977,12.425557399010273
25,4.036066445641793,12.939669542250348
26,4.076206866853388,13.453781685490423
27,4.076206866853388,13.967893828730498
28,4.116347288064984,14.482005971970572
