Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.9826481380903915,0.9827453537453306
1,0.9735777720104499,0.9384623711707085
2,0.9525966512487152,0.9170199665520278
3,0.9577405620616174,0.9091916156124725
4,0.9413163657527559,0.8958319336798357
5,0.9448197102624565,0.8920014355410444
6,0.9397368216488184,0.8748233890542465
7,0.9303291515094726,0.8720184415734756
8,0.9170909812583277,0.8697221652173177
9,0.9061503998894567,0.8563235655510979
10,0.9043602653624555,0.8483318029394338
11,0.903176475199554,0.8485495110868044
12,0.905269846766014,0.8413073559331666
13,0.898323647196454,0.8375499282476719
14,0.8973342657795443,0.8339685032156311
15,0.8944043670231571,0.8304471355871452
16,0.8854955757723596,0.8337176228031546
17,0.8794584679789293,0.8332443678435464
18,0.8807593540450169,0.8268498408372513
19,0.8501989645879572,0.8207032854139469
20,0.8395171922835273,0.8187117745917181
21,0.8406531846720352,0.8162066562581083
22,0.8381487327270072,0.8150940297770358
23,0.8377127738719633,0.8146213388137934
24,0.8286382788899214,0.8056010927135787
25,0.8316225680493092,0.807108484371342
26,0.8277923224940411,0.8131814970329566
27,0.8242774651290782,0.8128491551593802
28,0.8225830720263364,0.8133228506130864
29,0.8187005840305351,0.812756827296947
30,0.8185773722880055,0.8118845088213595
31,0.8212027252553702,0.8129682967871783
32,0.7980864378355259,0.8134125129037797
33,0.7890129133391971,0.8131359747874931
34,0.7885063224332242,0.8127793552146663
35,0.7906382102919455,0.8177233060488625
36,0.7846201999513351,0.8171770408114444
37,0.7800347984871232,0.8171386966661472
38,0.7784337998911537,0.8170538857608332
39,0.7903810758028611,0.8169094919088249
40,0.7865447004296734,0.8171009527853131
41,0.7840506102964022,0.8171845800474129
42,0.7843246438177403,0.8169609905819902
43,0.7830499972632279,0.8169328132266731
44,0.781684082674347,0.8169838623537549
45,0.7864397700330277,0.8169830111197518
46,0.785315501903942,0.8169931942726718
47,0.781009011184942,0.8172299956015581
48,0.7817477149538536,0.817369128079348
49,0.7772781005389702,0.8170856149530014
50,0.7754654481925474,0.8169435929762576
51,0.774898140775744,0.8170750963102433
52,0.7725761224202257,0.8171679866139921
53,0.7707422953076587,0.817210611128728
54,0.7565202338189668,0.8171994012406489
55,0.7556946716800886,0.8173031988280336
56,0.7554917092409298,0.8172475967758984
57,0.7556145276335624,0.8174793143504827
58,0.7579629176493404,0.8176850376279136
59,0.75897847271786,0.8177617974598792
60,0.7528035330384132,0.8178911267075953
61,0.7506985668803394,0.8179701837497863
62,0.7515644873867374,0.8181081594038362
63,0.7515232365776463,0.8180976522943757
64,0.7537731093854794,0.8190230060415015
65,0.75533862715784,0.8190697856971496
66,0.7589798136775726,0.8190341536881347
67,0.7617501743818937,0.8190989282794969
68,0.7565956398452915,0.8190259527247894
69,0.7415899496681261,0.8189962794598173
70,0.7425370538822038,0.8189161726680005
71,0.7423012138464056,0.8188490625065453
72,0.7421692119059279,0.8189535612610424
73,0.7355955785673107,0.8199259244216582
74,0.7369660849315649,0.8204024127900957
75,0.7391442076508624,0.8203557163621781
76,0.7390548918026527,0.8204410811323365
77,0.7390849689530115,0.820507082832515
78,0.7344115130171823,0.8205568352423451
79,0.7267105820472948,0.8205594379067914
80,0.7284221706236913,0.8205590808722774
81,0.7199613805385202,0.8206116654731115
82,0.7199289835014692,0.820660599556961
83,0.7220518432615581,0.820610134635173
84,0.7198273255287176,0.8206287800436135
85,0.7242406657995375,0.8206539456802625
86,0.7242874467053227,0.8206414094423096
87,0.7210640648924735,0.8205845832235295
88,0.7216451860786193,0.8205313143966414
89,0.7228571602529865,0.8204672847912189
90,0.7228218034774927,0.8205268612463177
91,0.7241403611216615,0.8205486005343406
92,0.7257089738970789,0.8204830575292636
93,0.7237074434600634,0.8204684774823733
94,0.7237246579033686,0.8204131319788761
95,0.7291796881403758,0.8203424487475901
96,0.7294925849561686,0.8203634069522041
97,0.7278120462426381,0.8203686109108042
98,0.7312107396146642,0.8204093921285291
99,0.7197118424799605,0.8205392366437925
100,0.7097042826880504,0.8204638720405821
101,0.7102148819832002,0.8204743151724869
102,0.7093154367625136,0.8199148977899199
103,0.7105195020887352,0.8199457774657459
104,0.7126047110342054,0.819935406697495
105,0.7092967675785701,0.8198913856806319
106,0.7108622632808101,0.8199214003447273
107,0.709333911046371,0.8198455496414448
108,0.7058329133616569,0.8198818065084769
109,0.7057512238316437,0.8199589456969487
110,0.7033396851795652,0.8199183254274344
111,0.7012620176982296,0.8199451729227738
112,0.7002557653243965,0.8199081595258699
113,0.7002777113476943,0.8198832527736725
114,0.7018090891058415,0.8198489790183393
