Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
33,8.532531949541873,0.9774397440785894,3.755659851341619,7.261067876076725,3.595740874253591,3.4564009388673327
34,8.750644797997586,0.9774397440785894,3.813087414575673,7.639354577164349,3.6363747673809286,3.4564009388673327
35,8.829049839299786,0.9774397440785894,3.8705149778097265,7.776838131028681,3.6363747673809286,3.650316119663548
36,9.217427500165446,0.9774397440785894,3.9279425410437803,8.033175608376844,3.833767793784477,3.650316119663548
37,9.439446574233253,0.9774397440785894,3.985370104277834,8.169663225939006,3.833767793784477,3.650316119663548
38,9.842547639867322,0.9774397440785894,4.042797667511888,8.647023841052803,3.833767793784477,3.650316119663548
39,10.296278143619032,0.9774397440785894,4.1002252307459415,8.78741768422706,3.833767793784477,3.707315302892841
40,10.51829721768684,0.9774397440785894,4.157652793979995,9.171889119480626,3.833767793784477,3.707315302892841
41,10.51829721768684,0.9774397440785894,4.215080357214049,9.22931668271468,3.8744016869118147,3.707315302892841
42,10.59992244858039,0.9774397440785894,4.272507920448103,9.365804300276842,4.010889304473976,3.707315302892841
43,10.71877637206422,0.9774397440785894,4.329935483682156,9.584913085034724,4.010889304473976,3.707315302892841
44,10.837630295548049,0.9774397440785894,4.38736304691621,9.720317309566218,4.170919576669728,3.707315302892841
45,11.059649369615856,0.9774397440785894,4.444790610150264,9.777744872800273,4.285346323133075,3.707315302892841
46,11.196136987178019,0.9774397440785894,4.502218173384318,9.777744872800273,4.325980216260412,3.707315302892841
47,11.465660724559848,0.9774397440785894,4.559645736618371,10.104267793411395,4.444834139744241,3.707315302892841
48,11.731278236329583,0.9774397440785894,4.617073299852425,10.373791530793225,4.444834139744241,3.707315302892841
49,11.867765853891745,0.9774397440785894,4.674500863086479,10.5029214250008,4.444834139744241,3.707315302892841
50,12.086564738368201,0.9774397440785894,4.731928426320533,10.559920608230092,4.573964033951815,3.707315302892841
51,12.344471455979637,0.9774397440785894,4.789355989554586,10.689050502437667,4.573964033951815,3.707315302892841
52,12.56036005114617,0.9774397440785894,4.84678355278864,10.940960802765346,4.630963217181107,3.707315302892841
53,12.600993944273508,0.9774397440785894,4.904211116022694,11.063219926786235,4.671597110308445,3.707315302892841
54,12.600993944273508,0.9774397440785894,4.9616386792567475,11.12064749002029,4.671597110308445,3.707315302892841
55,12.6579931275028,0.9774397440785894,5.019066242490801,11.261041333194544,4.671597110308445,3.707315302892841
56,12.930313349601217,0.9774397440785894,5.076493805724855,11.342666564088095,4.729024673542499,3.707315302892841
57,12.930313349601217,0.9774397440785894,5.133921368958909,11.424291794981645,4.729024673542499,3.707315302892841
58,13.178297167292621,0.9774397440785894,5.1913489321929625,11.564685638155902,4.729024673542499,3.707315302892841
59,13.178297167292621,0.9774397440785894,5.248776495427016,11.564685638155902,4.769658566669836,3.707315302892841
60,13.307427061500196,0.9774397440785894,5.30620405866107,11.564685638155902,4.769658566669836,3.707315302892841
61,13.385832102802397,0.9774397440785894,5.363631621895124,11.703310052278745,4.8266577498991285,3.707315302892841
62,13.44283128603169,0.9774397440785894,5.421059185129177,11.87959153899663,4.908282980792679,3.707315302892841
63,13.44283128603169,0.9774397440785894,5.478486748363231,12.016079156558792,4.908282980792679,3.707315302892841
64,13.48346517915903,0.9774397440785894,5.535914311597285,12.230971815423153,4.948916873920017,3.707315302892841
65,13.48346517915903,0.9774397440785894,5.593341874831339,12.445864474287514,5.027321915222218,3.707315302892841
66,13.612595073366602,0.9774397440785894,5.650769438065392,12.564718397771346,5.027321915222218,3.707315302892841
67,13.918846478263678,0.9774397440785894,5.708197001299446,12.703342811894188,5.027321915222218,3.707315302892841
68,14.056330032128011,0.9774397440785894,5.7656245645335,12.703342811894188,5.067955808349555,3.707315302892841
69,14.096963925255348,0.9774397440785894,5.8230521277675535,12.898253928992577,5.125383371583609,3.707315302892841
70,14.096963925255348,0.9774397440785894,5.880479691001607,13.095512893778608,5.125383371583609,3.707315302892841
71,14.226093819462923,0.9774397440785894,5.937907254235661,13.232000511340768,5.182382554812902,3.707315302892841
72,14.307719050356473,0.9774397440785894,5.995334817469715,13.587287013379386,5.182382554812902,3.707315302892841
73,14.307719050356473,0.9774397440785894,6.0527623807037685,13.587287013379386,5.182382554812902,3.707315302892841
74,14.307719050356473,0.9774397440785894,6.110189943937822,13.587287013379386,5.182382554812902,3.707315302892841
75,14.307719050356473,0.9774397440785894,6.167617507171876,13.722691237910883,5.223016447940239,3.707315302892841
76,14.405352126713106,0.9774397440785894,6.22504507040593,13.923170392288261,5.223016447940239,3.707315302892841
77,14.483757168015307,0.9774397440785894,6.282472633639983,13.923170392288261,5.223016447940239,3.707315302892841
78,14.659610274728431,0.9774397440785894,6.339900196874037,13.923170392288261,5.223016447940239,3.707315302892841
79,14.795014499259926,0.9774397440785894,6.397327760108091,14.059658009850423,5.280444011174293,3.707315302892841
80,15.054757177145149,0.9774397440785894,6.4547553233421455,14.059658009850423,5.280444011174293,3.707315302892841
81,15.054757177145149,0.9774397440785894,6.5121828865762,14.141283240743974,5.32107790430163,3.707315302892841
82,15.270645772311685,0.9774397440785894,6.569610449810254,14.278766794608307,5.32107790430163,3.707315302892841
83,15.270645772311685,0.9774397440785894,6.6270380130443085,14.35717183591051,5.378077087530923,3.707315302892841
84,15.411039615485938,0.9774397440785894,6.684465576278363,14.632712247600276,5.378077087530923,3.707315302892841
85,15.630148400243822,0.9774397440785894,6.741893139512418,14.711117288902477,5.378077087530923,3.707315302892841
86,15.878132217935226,0.9774397440785894,6.799320702746472,14.78952233020468,5.378077087530923,3.707315302892841
87,15.93513140116452,0.9774397440785894,6.856748265980526,15.116473630820561,5.655954484569511,3.707315302892841
88,16.01675663205807,0.9774397440785894,6.914175829214581,15.116473630820561,5.655954484569511,3.707315302892841
89,16.350503214406263,0.9774397440785894,6.971603392448635,15.23532755430439,5.774808408053341,3.707315302892841
90,16.350503214406263,0.9774397440785894,7.02903095568269,15.35418147778822,5.774808408053341,3.707315302892841
91,16.350503214406263,0.9774397440785894,7.086458518916745,15.654605593158227,5.774808408053341,3.707315302892841
92,16.350503214406263,0.9774397440785894,7.143886082150798,15.870494188324761,5.774808408053341,3.707315302892841
93,16.479633108613836,0.9774397440785894,7.201313645384853,15.9111280814521,5.934838680249092,3.707315302892841
94,16.62002695178809,0.9774397440785894,7.258741208618908,16.051521924626353,5.97547257337643,3.707315302892841
95,16.70165218268164,0.9774397440785894,7.316168771852962,16.238079382067983,5.97547257337643,3.707315302892841
96,16.70165218268164,0.9774397440785894,7.373596335087017,16.37847322524224,5.97547257337643,3.707315302892841
97,16.70165218268164,0.9774397440785894,7.431023898321071,16.37847322524224,6.032471756605722,3.707315302892841
98,16.74228607580898,0.9774397440785894,7.488451461555125,16.435472408471533,6.032471756605722,3.707315302892841
99,16.78291996893632,0.9774397440785894,7.54587902478918,16.492899971705587,6.032471756605722,3.707315302892841
100,16.901773892420145,0.9774397440785894,7.6033065880232344,16.690158936491617,6.032471756605722,3.707315302892841
101,17.0421677355944,0.9774397440785894,7.660734151257289,16.90091406159274,6.089899319839776,3.707315302892841
102,17.211931522929312,0.9774397440785894,7.718161714491343,16.90091406159274,6.089899319839776,3.707315302892841
103,17.211931522929312,0.9774397440785894,7.775589277725397,17.036746666128998,6.130533212967114,3.707315302892841
104,17.211931522929312,0.9774397440785894,7.833016840959452,17.094174229363052,6.130533212967114,3.707315302892841
105,17.33078544641314,0.9774397440785894,7.890444404193507,17.24923486895374,6.130533212967114,3.707315302892841
106,17.68607194845176,0.9774397440785894,7.947871967427561,17.363661615417087,6.130533212967114,3.707315302892841
107,17.726705841579097,0.9774397440785894,8.005299530661615,17.363661615417087,6.130533212967114,3.707315302892841
108,17.78370502480839,0.9774397440785894,8.06272709389567,17.482515538900916,6.307654723656613,3.707315302892841
109,17.78370502480839,0.9774397440785894,8.120154657129724,17.482515538900916,6.307654723656613,3.707315302892841
110,17.943735297004146,0.9774397440785894,8.177582220363778,17.62156833302852,6.364653906885906,3.707315302892841
111,18.025360527897696,0.9774397440785894,8.235009783597834,17.757400937564775,6.364653906885906,3.707315302892841
112,18.06599442102503,0.9774397440785894,8.292437346831887,17.757400937564775,6.364653906885906,3.707315302892841
113,18.343871818063622,0.9774397440785894,8.349864910065943,17.757400937564775,6.364653906885906,3.707315302892841
114,18.422276859365823,0.9774397440785894,8.407292473299997,17.81440012079407,6.364653906885906,3.707315302892841
115,18.422276859365823,0.9774397440785894,8.46472003653405,17.871399304023363,6.364653906885906,3.707315302892841
116,18.422276859365823,0.9774397440785894,8.522147599768106,17.912033197150702,6.364653906885906,3.707315302892841
117,18.479704422599877,0.9774397440785894,8.57957516300216,17.912033197150702,6.364653906885906,3.7479491960201785
118,18.520338315727216,0.9774397440785894,8.637002726236215,17.912033197150702,6.364653906885906,3.7479491960201785
119,18.520338315727216,0.9774397440785894,8.694430289470269,17.912033197150702,6.364653906885906,3.7479491960201785
120,18.520338315727216,0.9774397440785894,8.751857852704322,18.131141981908588,6.405287800013244,3.7479491960201785
121,18.520338315727216,0.9774397440785894,8.809285415938378,18.131141981908588,6.462715363247298,3.7479491960201785
122,18.66073215890147,0.9774397440785894,8.866712979172432,18.131141981908588,6.462715363247298,3.7479491960201785
123,18.928914847236648,0.9774397440785894,8.924140542406487,18.26862553577292,6.462715363247298,3.8263542373223793
124,18.928914847236648,0.9774397440785894,8.981568105640541,18.26862553577292,6.462715363247298,3.8263542373223793
125,18.928914847236648,0.9774397440785894,9.038995668874595,18.446742982764594,6.462715363247298,3.8263542373223793
126,19.126173812022678,0.9774397440785894,9.09642323210865,18.525148024066795,6.462715363247298,3.8263542373223793
127,19.183601375256735,0.9774397440785894,9.153850795342704,18.525148024066795,6.591845257454873,3.8263542373223793
128,19.30245529874056,0.9774397440785894,9.21127835857676,18.525148024066795,6.591845257454873,3.8263542373223793
129,19.30245529874056,0.9774397440785894,9.268705921810813,18.525148024066795,6.648844440684165,3.8263542373223793
130,19.30245529874056,0.9774397440785894,9.326133485044867,18.525148024066795,6.648844440684165,3.8263542373223793
131,19.42471442276145,0.9774397440785894,9.383561048278922,18.525148024066795,6.648844440684165,3.8263542373223793
132,19.62519357713883,0.9774397440785894,9.440988611512976,18.606773254960345,6.689478333811503,3.8263542373223793
133,19.62519357713883,0.9774397440785894,9.498416174747032,18.606773254960345,6.689478333811503,3.8263542373223793
134,19.62519357713883,0.9774397440785894,9.555843737981085,18.874955943295525,6.767883375113703,3.8263542373223793
135,19.62519357713883,0.9774397440785894,9.61327130121514,19.370946188789823,6.767883375113703,3.8263542373223793
136,19.76168119470099,0.9774397440785894,9.670698864449195,19.5000760829974,6.767883375113703,3.8263542373223793
137,19.898168812263155,0.9774397440785894,9.728126427683248,19.61893000648123,6.767883375113703,3.8263542373223793
138,19.976573853565355,0.9774397440785894,9.785553990917304,19.61893000648123,6.767883375113703,3.8263542373223793
139,19.976573853565355,0.9774397440785894,9.842981554151358,19.61893000648123,6.767883375113703,3.8263542373223793
140,20.15242696027848,0.9774397440785894,9.900409117385411,19.813841123579614,6.767883375113703,3.8263542373223793
141,20.346909697372105,0.9774397440785894,9.957836680619467,19.813841123579614,6.849508606007253,3.8263542373223793
142,20.482313921903604,0.9774397440785894,10.01526424385352,19.813841123579614,6.906936169241308,3.8263542373223793
143,20.61814652643986,0.9774397440785894,10.072691807087576,19.932695047063444,6.906936169241308,3.8263542373223793
144,20.675145709669152,0.9774397440785894,10.13011937032163,20.1514939315399,6.906936169241308,3.8263542373223793
145,20.812629263533488,0.9774397440785894,10.187546933555684,20.208921494773953,6.947570062368646,3.8263542373223793
146,20.812629263533488,0.9774397440785894,10.24497449678974,20.208921494773953,6.947570062368646,3.8263542373223793
147,20.87005682676754,0.9774397440785894,10.302402060023793,20.287326536076158,6.947570062368646,3.8263542373223793
148,20.951682057661092,0.9774397440785894,10.359829623257848,20.484719562479704,6.947570062368646,3.8263542373223793
149,21.127963544378975,0.9774397440785894,10.417257186491902,20.54214712571376,6.947570062368646,3.8263542373223793
150,21.308991280680566,0.9774397440785894,10.474684749725956,20.735633926505216,6.947570062368646,3.8263542373223793
151,21.578515018062397,0.9774397440785894,10.532112312960011,21.190632834233305,6.947570062368646,3.8263542373223793
152,21.70764491226997,0.9774397440785894,10.589539876194065,21.272258065126856,6.947570062368646,3.8263542373223793
153,21.805706368631363,0.9774397440785894,10.64696743942812,21.606567089097325,6.947570062368646,3.8263542373223793
154,21.942193986193523,0.9774397440785894,10.704395002662174,21.606567089097325,7.004569245597939,3.8263542373223793
155,22.023819217087073,0.9774397440785894,10.761822565896228,21.743054706659485,7.004569245597939,3.8263542373223793
156,22.142673140570903,0.9774397440785894,10.819250129130284,21.743054706659485,7.004569245597939,3.8263542373223793
157,22.200100703804956,0.9774397440785894,10.876677692364337,21.743054706659485,7.004569245597939,3.8263542373223793
158,22.466714151876864,0.9774397440785894,10.934105255598393,21.743054706659485,7.004569245597939,3.8263542373223793
159,22.466714151876864,0.9774397440785894,10.991532818832447,21.929612164101115,7.004569245597939,3.8263542373223793
160,22.466714151876864,0.9774397440785894,11.0489603820665,21.929612164101115,7.004569245597939,3.8263542373223793
161,22.466714151876864,0.9774397440785894,11.106387945300556,22.31408359935468,7.004569245597939,3.8263542373223793
162,22.59584404608444,0.9774397440785894,11.16381550853461,22.450571216916842,7.061996808831994,3.8263542373223793
163,22.59584404608444,0.9774397440785894,11.221243071768665,22.713224184111986,7.1808507323158235,3.8263542373223793
164,22.71469796956827,0.9774397440785894,11.278670635002719,22.835483308132872,7.1808507323158235,3.8263542373223793
165,22.771697152797564,0.9774397440785894,11.336098198236773,22.87611720126021,7.221484625443162,3.8263542373223793
166,23.04957454983615,0.9774397440785894,11.393525761470828,22.87611720126021,7.221484625443162,3.8263542373223793
167,23.267687398291862,0.9774397440785894,11.450953324704882,23.14564093864204,7.221484625443162,3.8263542373223793
168,23.267687398291862,0.9774397440785894,11.508380887938937,23.14564093864204,7.221484625443162,3.8263542373223793
169,23.39681729249944,0.9774397440785894,11.565808451172991,23.274770832849615,7.221484625443162,3.8263542373223793
170,23.728216027159988,0.9774397440785894,11.623236014407045,23.274770832849615,7.221484625443162,3.8263542373223793
171,23.847069950643817,0.9774397440785894,11.6806635776411,23.412254386713947,7.221484625443162,3.8263542373223793
172,23.847069950643817,0.9774397440785894,11.738091140875154,23.549737940578282,7.221484625443162,3.8263542373223793
173,23.847069950643817,0.9774397440785894,11.79551870410921,23.549737940578282,7.221484625443162,3.8263542373223793
174,23.847069950643817,0.9774397440785894,11.852946267343263,23.549737940578282,7.278483808672455,3.8263542373223793
175,23.90406913387311,0.9774397440785894,11.910373830577317,23.549737940578282,7.278483808672455,3.8263542373223793
176,23.90406913387311,0.9774397440785894,11.967801393811373,23.549737940578282,7.278483808672455,3.8263542373223793
177,24.227681765174314,0.9774397440785894,12.025228957045426,23.606737123807576,7.397522743101993,3.8263542373223793
178,24.36308598970581,0.9774397440785894,12.082656520279482,23.725591047291406,7.397522743101993,3.8263542373223793
179,24.36308598970581,0.9774397440785894,12.140084083513536,23.862078664853566,7.397522743101993,3.8263542373223793
180,24.36308598970581,0.9774397440785894,12.19751164674759,23.862078664853566,7.397522743101993,3.8263542373223793
181,24.49221588391338,0.9774397440785894,12.254939209981645,23.862078664853566,7.397522743101993,3.8263542373223793
182,24.49221588391338,0.9774397440785894,12.312366773215699,23.9995622187179,7.397522743101993,3.8263542373223793
183,24.61106980739721,0.9774397440785894,12.369794336449754,24.11841614220173,7.397522743101993,3.8263542373223793
184,24.61106980739721,0.9774397440785894,12.427221899683808,24.11841614220173,7.397522743101993,3.8263542373223793
185,24.69269503829076,0.9774397440785894,12.484649462917861,24.296533589193402,7.397522743101993,3.8263542373223793
186,24.830178592155097,0.9774397440785894,12.542077026151917,24.434017143057737,7.397522743101993,3.8263542373223793
187,24.96766214601943,0.9774397440785894,12.59950458938597,24.611138653747236,7.397522743101993,3.8263542373223793
188,25.108055989193684,0.9774397440785894,12.656932152620026,24.611138653747236,7.397522743101993,3.8263542373223793
189,25.108055989193684,0.9774397440785894,12.71435971585408,24.75153249692149,7.397522743101993,3.8263542373223793
