Time(Iteration),EpsilonGreedyLinearBandit
0,1.085947525303323
1,2.1476493353490858
2,2.896626287642177
3,3.684288329443125
4,4.364603038690224
5,4.533474230563327
6,4.813168141100887
7,5.440528751270529
8,5.957639905996113
9,6.3170553946451085
10,6.543897768033169
11,6.649551433909492
12,7.121366435685426
13,7.671523213626875
14,8.062336027024312
15,8.687546359742294
16,9.209993458121026
17,9.721633892554511
18,10.494552206889944
19,10.78405905808062
20,11.000548319089319
21,11.344371861624573
22,11.387135161227151
23,12.105166739550517
24,12.544336436427997
25,12.901433379379394
26,13.320032090108967
27,13.651986225777566
28,14.146524344377323
29,14.31222242414933
30,14.668316447953663
31,15.113483272370146
32,15.54398088603386
33,15.614097983351721
34,15.881597721099322
35,16.387252026674556
36,16.571386671023696
37,16.722980946664954
38,17.05115195581315
39,17.35530581188423
40,17.55345803040214
41,17.565997602160024
42,17.972089966652252
43,18.341395949462456
44,18.364813320653592
45,18.54133147499729
46,18.752208612483233
47,19.24127583635052
48,19.415167190097893
49,19.925277801488086
50,20.274608575406724
51,20.527945773785866
52,20.809890030519675
53,20.954880338263326
54,21.378771462640678
55,21.78360921995742
56,22.053976064218183
57,22.249039841192335
58,22.651281553841503
59,22.894246794858486
60,23.090047719278697
61,23.554615690193653
62,23.789661693789046
63,23.91531237579363
64,24.016354669926823
65,24.178596775594237
66,24.592851603706173
67,24.661142448348624
68,24.683207063974095
69,24.811554532103727
70,25.00100175677121
71,25.171157213605632
72,25.350522269973197
73,25.53730386064977
74,25.71908618066318
75,25.86103098975945
76,25.919350454046544
77,26.188417424882726
78,26.52520094238841
79,26.84018217694059
80,26.911465222914483
81,26.911465222914483
82,26.972908197846056
83,27.06006527919477
84,27.19234868635332
85,27.19234868635332
86,27.473932349061194
87,27.77528669975253
88,28.07175748920804
89,28.20472882481737
90,28.517498785301512
91,28.929148868792765
92,28.97413189917154
93,29.223419591149394
94,29.668572512046858
95,29.675845639515035
96,29.760907168008355
97,30.12052334842257
98,30.602467800503014
99,30.602467800503014
100,30.916875727319354
101,31.225927966505175
102,31.225927966505175
103,31.5318901683092
104,31.790882938759403
105,31.937841224848114
106,31.937841224848114
107,32.05300167694902
108,32.18697453589358
109,32.33713642077227
110,32.66444394473665
111,32.906950917479264
112,32.960058518968694
113,33.25389610435828
114,33.39453407925306
115,33.39453407925306
116,33.612686795518016
117,33.652098614588624
118,33.79045257614141
119,34.080438198845144
120,34.24915068939781
121,34.39126945486629
122,34.56030745523408
123,34.649148327492426
124,34.715395990650734
125,34.715395990650734
126,34.715395990650734
127,34.96638003725157
128,35.07042383147492
129,35.505093505481085
130,35.68267108021091
131,35.68267108021091
132,35.75278817752877
133,35.91357111623068
134,36.200389372030365
135,36.52096047189868
136,36.81782128941006
137,36.98991513826263
138,36.98991513826263
139,37.22408079601069
140,37.246145411636164
141,37.2654913400476
142,37.28167681805398
143,37.635686217915904
144,37.84720212808023
145,38.185773496630546
146,38.19851242072207
147,38.19851242072207
148,38.667338364312364
149,38.7858402364106
150,38.7858402364106
151,38.88410577127783
152,38.88410577127783
153,39.07916954825198
154,39.09870304713088
155,39.28656622068679
156,39.4412530095012
157,39.76421520469649
158,39.956252286402645
159,40.03362750272638
160,40.06030039770546
161,40.318967784420096
162,40.318967784420096
163,40.318967784420096
164,40.378372430271966
165,40.81565714873488
166,41.14186363634657
167,41.14186363634657
168,41.14186363634657
169,41.14186363634657
170,41.21529530527108
171,41.24836638182519
172,41.41820302272452
173,41.65934270854176
174,41.920425650849964
175,42.103982695981216
176,42.36806116491841
177,42.63299101170723
178,42.82951314592178
179,42.987447629333765
180,43.178664980904465
181,43.32454584649649
182,43.56451254664315
183,43.56692784505297
184,43.56692784505297
185,43.56692784505297
186,43.58517258375401
187,43.64917621611539
188,43.79990462647673
189,43.96760460701479
190,44.10815610617071
191,44.43040602690925
192,44.43288906918111
193,44.462494363315564
194,44.552733540614135
195,44.73451586062754
196,44.73451586062754
197,45.215922055043706
198,45.289811392506294
199,45.289811392506294
200,45.38148780013183
201,45.64861881393307
202,45.672651337059754
203,45.7741645342132
204,46.087381766206946
205,46.412232276986096
206,46.412232276986096
207,46.63596909883718
208,46.98632235401245
209,47.2300894033318
210,47.550459755008504
211,47.58836839754012
212,47.58836839754012
213,47.872514493910764
214,48.09783159147169
215,48.34698731354158
216,48.62846729732495
217,48.924872728725006
218,49.222102608900094
219,49.54690155926124
220,49.788734615710126
221,49.96193081841496
222,50.0854004748018
223,50.26162413616721
224,50.63637597401466
225,50.80166648690091
