Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.5782175884426246,0.5696689029923585,0.5696689029923585,0.5696689029923585
1,1.042419481389907,1.1356741226820384,1.1356741226820384,1.1356741226820384
2,1.477858609752074,1.63792717791865,1.63792717791865,1.63792717791865
3,1.8385337448119832,2.141864838658646,2.141864838658646,2.141864838658646
4,2.2325919203102376,2.577304369044694,2.577304369044694,2.577304369044694
5,2.549960906586052,3.213130011179191,3.213130011179191,3.213130011179191
6,2.8921688442540368,3.71929192474571,3.71929192474571,3.71929192474571
7,3.2960270199211004,4.279924789551925,4.279924789551925,4.279924789551925
8,3.5212132769016846,4.772005889870763,4.772005889870763,4.772005889870763
9,3.679620053301567,5.297947332564268,5.297947332564268,5.297947332564268
10,3.909777221272857,5.299355850706673,5.83985399994045,5.424606085842635
11,4.29079848655893,5.336328242127373,6.3060810799757725,5.715777073476818
12,4.4943846003480825,5.34040745383043,6.859838744223883,5.9308942635443165
13,4.7009016544229905,5.411265405311892,7.449717346044359,6.0466363521295445
14,5.081495755124073,5.569069587944724,8.073326838832184,6.297563374054517
15,5.304077388347387,5.586559335238169,8.61665997478055,6.652081746057395
16,5.549603024042151,5.651787728235955,9.204516614564053,6.968271192976299
17,5.825824154279158,5.712881378330475,9.699591353282816,7.085178612336212
18,6.09342588488682,5.715924775330432,10.256552053641013,7.137387217127541
19,6.1849605481192045,5.756485472531628,10.68954938898245,7.319093908873521
20,6.457536692162064,5.814387614145312,11.142606246697522,7.5919760006799395
21,6.821431370566728,5.872000056178785,11.628753109428057,7.8937663370366336
22,6.916646622588298,5.924005677786512,12.258234576458298,7.957062520423586
23,7.169783521546288,6.051636335348951,12.743323289057297,8.22897409879921
24,7.6730486407771625,6.069741180456558,13.2073000838094,8.396028505087338
25,7.891905274519156,6.1147810019055555,13.770407797301909,8.53602692034056
26,8.028656130838527,6.201767284762295,14.193666858946406,8.625155249823159
27,8.154925819603555,6.317052111120509,14.700845585297534,8.816036910363525
28,8.47433106625348,6.390269215040615,15.287717939023846,9.064389317696428
29,8.559531426001564,6.440963267078135,15.725815268796598,9.17586754554377
30,8.806737441719667,6.484666676140725,16.333472527710185,9.237478202903091
31,9.024925035467815,6.580792751830012,16.922967688302542,9.292920309422723
32,9.2830528030831,6.6310155287977635,17.442401219737597,9.37540580413541
33,9.397442963567675,6.711823172877364,17.919612904199365,9.41861733465711
34,9.459771667335348,6.749732802674051,18.524222867020974,9.550464214593102
35,9.899027363192967,6.834976983746022,18.977567522750913,9.660886273803868
36,10.038290393451312,6.834976983746022,19.431616287028255,9.682627381412846
37,10.362439544210531,6.854117643556728,20.052311641904204,9.792796523190125
38,10.409742154666109,6.921637037038441,20.639769585245524,9.850130990664121
39,10.446219667036992,6.984575543602176,21.085199196242904,9.916144736362707
40,10.668694596041199,7.092364334016297,21.611333812483572,9.952775143466859
41,10.763685673003128,7.129066761482941,22.08469079538957,10.01504071315243
42,11.03661051608049,7.150605001356685,22.748344716077465,10.104802323679
43,11.03661051608049,7.17214324123043,23.309052222890298,10.19538236088934
44,11.112542730251949,7.2035039688071505,23.81028951174617,10.256937579657382
45,11.175466210199595,7.251446487576567,24.380499214433282,10.296242138912032
46,11.207722081801958,7.254862588015831,24.88669185550587,10.31233940172278
47,11.458264246770282,7.324394854693128,25.390050440600657,10.341105471832467
48,11.507860676173443,7.408832681566326,25.923531782089366,10.356312226235984
49,11.729528325030051,7.509684674083272,26.349895071865188,10.388642482337609
50,12.010929223955046,7.555406601332021,26.841095158007203,10.500719100529793
51,12.193914806852558,7.563088787793198,27.331327925213078,10.554470010077928
52,12.303529118418783,7.58603554580935,27.962744745934742,10.600454228833906
53,12.6024807590599,7.656227046281984,28.47662340589374,10.658355393905422
54,12.77162047457534,7.778549773525609,28.992996718334542,10.710683059604772
55,12.968259438217197,7.820926805156572,29.53776987163274,10.72678032241552
56,13.255931662413065,7.828981695057055,30.13257106160741,10.756070527375043
57,13.422194560340653,7.862351111719636,30.68189642377174,10.799024984106264
58,13.462222888889126,7.862723815158942,31.014914764604395,10.841965805862284
59,13.77811462971782,7.888034996063183,31.44847194128758,10.89139652776873
60,13.870069073959055,7.972961601737881,31.930347463554085,10.913632056618871
61,14.07627181996692,7.992492259314767,32.51868863429318,10.915040574761278
62,14.12821175560581,7.997131048775986,33.18551220221912,10.9306200326041
63,14.186113897219496,8.003178356379612,33.88402865742974,10.944191908150065
64,14.270490081579188,8.09932977349589,34.499407962956866,10.956727968992931
65,14.347603369226851,8.102745873935154,35.03271302687413,10.979892320450695
66,14.445128309039237,8.135561609488493,35.49870889934253,10.98434423559306
67,14.457291666442796,8.181409393275981,36.09081011012717,11.01633585323599
