Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,TSLinearTest
100,27.48882216698477,21.435840983102462,6.21204499958742,4.5420856310996545
101,27.609973457366095,21.435840983102462,6.2122198226296055,4.5420856310996545
102,27.781007625463538,21.435840983102462,6.2122198226296055,4.5420856310996545
103,27.91241609917892,21.435840983102462,6.223073049750086,4.54226045414184
104,28.027430637189006,21.435840983102462,6.226040848639024,4.542435277184026
105,28.371917073614732,21.435840983102462,6.22621567168121,4.542435277184026
106,28.37209189665692,21.435840983102462,6.258917743129154,4.542435277184026
107,28.636509572435575,21.435840983102462,6.25909256617134,4.542435277184026
108,28.79701349648521,21.435840983102462,6.261885542018091,4.542435277184026
109,29.05473640274239,21.435840983102462,6.286883920306546,4.552991966816495
110,29.391537112838783,21.435840983102462,6.287058743348732,4.555959765705433
111,29.65572177162697,21.435840983102462,6.34625925448503,4.576492981167674
112,29.787976208932413,21.435840983102462,6.346434077527216,4.576492981167674
113,29.97998813768546,21.435840983102462,6.359958566048623,4.576492981167674
114,29.997077111762888,21.435840983102462,6.362751541895374,4.5792859570144255
115,30.352203436150386,21.435840983102462,6.36292636493756,4.582078932861178
116,30.67782930216793,21.435840983102462,6.363101187979746,4.582078932861178
117,30.68062227801468,21.435840983102462,6.373832700654401,4.6127839722151425
118,30.926815944651754,21.435840983102462,6.373832700654401,4.6127839722151425
119,31.107414128673735,21.435840983102462,6.38438939028687,4.612958795257328
120,31.80063396120986,21.435840983102462,6.384564213329056,4.612958795257328
121,32.04337699180893,21.435840983102462,6.384739036371242,4.613133618299514
122,32.26524259887019,21.435840983102462,6.396061266962552,4.6133084413417
123,32.40073422982986,21.435840983102462,6.396236090004738,4.613483264383886
124,32.459571601322246,21.435840983102462,6.399203888893675,4.613658087426073
125,32.59271438585263,21.435840983102462,6.399378711935862,4.6138329104682585
126,32.751079936532484,21.435840983102462,6.410110224610517,4.614007733510444
127,32.75404773542142,21.435840983102462,6.410110224610517,4.61418255655263
128,32.930330116142514,21.435840983102462,6.410110224610517,4.625035783673111
129,33.27114215397848,21.435840983102462,6.4275776462301835,4.625210606715298
130,33.40163462955267,21.435840983102462,6.44134147073756,4.6253854297574835
131,33.43818514792497,21.435840983102462,6.44134147073756,4.625560252799669
132,33.58991703839786,21.435840983102462,6.44413444658431,4.625735075841855
133,33.73881318334063,21.435840983102462,6.447102245473248,4.625909898884041
134,33.86186947933846,21.435840983102462,6.461223420661739,4.626084721926228
135,34.112082281088014,21.435840983102462,6.4613982437039255,4.626259544968414
136,34.13251750159662,21.435840983102462,6.472720474295237,4.626259544968414
137,34.135485300485556,21.435840983102462,6.472895297337423,4.6264343680105995
138,34.4395639316681,21.435840983102462,6.47307012037961,4.626609191052785
139,34.44235690751485,21.435840983102462,6.476037919268547,4.672928405811451
140,34.557336627671916,21.435840983102462,6.479005718157485,4.672928405811451
141,34.61137782722818,21.435840983102462,6.512678556400388,4.673103228853637
142,34.72889316157862,21.435840983102462,6.512853379442575,4.673103228853637
143,34.7900878581662,21.435840983102462,6.513028202484762,4.673278051895823
144,35.034179440021106,21.435840983102462,6.513028202484762,4.673452874938009
145,35.21916897127814,21.435840983102462,6.515996001373699,4.673452874938009
146,35.26525088335578,21.435840983102462,6.532533349950802,4.673627697980195
147,35.51145355086879,21.435840983102462,6.550175594612655,4.673627697980195
148,35.590730697782995,21.435840983102462,6.550350417654842,4.673802521022381
149,35.842370090769485,21.435840983102462,6.550525240697029,4.673977344064567
150,35.96149919619424,21.435840983102462,6.550700063739216,4.674152167106753
151,36.18814234331517,21.435840983102462,6.550700063739216,4.6743269901489395
152,36.54156190075914,21.435840983102462,6.550700063739216,4.674501813191125
153,36.85511691681262,21.435840983102462,6.576784002294015,4.685824043782435
154,36.97304543491223,21.435840983102462,6.5769588253362015,4.685998866824621
155,37.0854305026818,21.435840983102462,6.588106232885326,4.686173689866807
156,37.188937065359916,21.435840983102462,6.588106232885326,4.686348512908993
157,37.191904864248855,21.435840983102462,6.588281055927513,4.686348512908993
158,37.52134154482056,21.435840983102462,6.588281055927513,4.686523335951179
159,37.678534578812695,21.435840983102462,6.605748477547179,4.686698158993365
160,37.92821061631158,21.435840983102462,6.605748477547179,4.686872982035551
161,38.30681818809132,21.435840983102462,6.605923300589366,4.6870478050777376
162,38.53959868935786,21.435840983102462,6.606098123631552,4.687222628119923
163,38.722107353519775,21.435840983102462,6.606098123631552,4.687397451162109
164,38.8670608093332,21.435840983102462,6.6198619481389285,4.687572274204295
165,39.012590540328056,21.435840983102462,6.6198619481389285,4.687747097246481
166,39.13344603893482,21.435840983102462,6.6198619481389285,4.687921920288668
167,39.509014155396486,21.435840983102462,6.63398312332742,4.688096743330854
168,39.594256294377246,21.435840983102462,6.63677609917417,4.688271566373039
169,39.66122365729712,21.435840983102462,6.63677609917417,4.688446389415225
170,39.76645083452894,21.435840983102462,6.636950922216357,4.688621212457411
171,39.87106094358586,21.435840983102462,6.637125745258544,4.688796035499598
172,39.8740287424748,21.435840983102462,6.651240951696606,4.688796035499598
173,40.01793191719966,21.435840983102462,6.654208750585544,4.688970858541784
174,40.2231436008241,21.435840983102462,6.654208750585544,4.68914568158397
175,40.36440061635756,21.435840983102462,6.654208750585544,4.68914568158397
176,40.68753385149161,21.435840983102462,6.65438357362773,4.6893205046261555
177,40.84258959300598,21.435840983102462,6.65438357362773,4.689495327668341
178,41.18665668618904,21.435840983102462,6.654558396669917,4.689670150710528
179,41.26960307279435,21.435840983102462,6.654733219712104,4.689670150710528
180,41.45492015543277,21.435840983102462,6.665880627261228,4.689670150710528
181,41.457887954321706,21.435840983102462,6.665880627261228,4.689844973752714
182,41.460855753210645,21.435840983102462,6.665880627261228,4.70087302391538
183,41.46382355209958,21.435840983102462,6.666055450303415,4.701047846957566
184,41.57906910627897,21.435840983102462,6.6770835004660825,4.701222669999753
185,41.79093826085331,21.435840983102462,6.677258323508269,4.701397493041939
186,42.07221836687166,21.435840983102462,6.68005129935502,4.701572316084125
187,42.0751861657606,21.435840983102462,6.693815123862396,4.701747139126311
188,42.4106460308219,21.435840983102462,6.693815123862396,4.7019219621684964
189,42.665059648945295,21.435840983102462,6.693815123862396,4.702096785210683
190,42.93061249171821,21.435840983102462,6.693815123862396,4.702271608252869
191,42.97960381360268,21.435840983102462,6.693815123862396,4.702271608252869
192,43.05573448140911,21.435840983102462,6.721499879988623,4.702446431295055
193,43.27640197249678,21.435840983102462,6.721499879988623,4.713768661886364
194,43.53064639799753,21.435840983102462,6.732822110579934,4.713768661886364
195,43.7987559382714,21.435840983102462,6.735789909468872,4.713768661886364
196,43.908868077662476,21.435840983102462,6.735789909468872,4.713943484928551
197,43.911835876551415,21.435840983102462,6.738757708357809,4.714118307970737
198,44.01538831174814,21.435840983102462,6.738757708357809,4.714293131012923
199,44.23998256202374,21.435840983102462,6.738932531399996,4.714293131012923
200,44.347555825106085,21.435840983102462,6.738932531399996,4.714467954055109
201,44.628008926638934,21.435840983102462,6.750254761991307,4.7146427770972945
202,44.67841413695717,21.435840983102462,6.7532225608802445,4.714817600139481
203,44.81910489769602,21.435840983102462,6.7532225608802445,4.714992423181667
204,44.89518859136645,21.435840983102462,6.753397383922431,4.746669452607613
205,45.06950996869164,21.435840983102462,6.753572206964618,4.746844275649799
206,45.08795570514468,21.435840983102462,6.753572206964618,4.746844275649799
207,45.222111633536535,21.435840983102462,6.753572206964618,4.747019098691985
208,45.41285503095898,21.435840983102462,6.756540005853556,4.747019098691985
209,45.47686910672085,21.435840983102462,6.756540005853556,4.747193921734171
210,45.57805908360367,21.435840983102462,6.759507804742493,4.747368744776358
211,45.673117323413734,21.435840983102462,6.75968262778468,4.747543567818544
212,45.879439652789976,21.435840983102462,6.762650426673618,4.747543567818544
213,45.94063434937756,21.435840983102462,6.762825249715805,4.747543567818544
214,45.98468609916223,21.435840983102462,6.7630000727579915,4.747543567818544
215,46.3314664702316,21.435840983102462,6.765793048604742,4.747718390860729
216,46.7313127965003,21.435840983102462,6.765793048604742,4.747718390860729
217,46.911834630683614,21.435840983102462,6.765793048604742,4.747893213902915
218,46.95588638046828,21.435840983102462,6.765967871646929,4.748068036945101
219,47.05888696984058,21.435840983102462,6.7661426946891154,4.748242859987288
220,47.198044860097404,21.435840983102462,6.776874207363771,4.748417683029474
221,47.34085134226165,21.435840983102462,6.777049030405958,4.74859250607166
222,47.452124846781565,21.435840983102462,6.777223853448144,4.7487673291138455
223,47.46461443162367,21.435840983102462,6.7909876779555205,4.748942152156031
224,47.576171808193145,21.435840983102462,6.807748828915801,4.749116975198218
225,47.579139607082084,21.435840983102462,6.807748828915801,4.749116975198218
226,47.787477087047144,21.435840983102462,6.810541804762552,4.749116975198218
227,47.79044488593608,21.435840983102462,6.810541804762552,4.749291798240404
228,47.793412684825014,21.435840983102462,6.810716627804739,4.749291798240404
229,48.02315091419476,21.435840983102462,6.810891450846926,4.74946662128259
230,48.2161204683217,21.435840983102462,6.811066273889113,4.772124790025384
231,48.21908826721064,21.435840983102462,6.811066273889113,4.772124790025384
232,48.33701678531024,21.435840983102462,6.822213681438237,4.7722996130675694
233,48.564079576069176,21.435840983102462,6.833066908558718,4.7722996130675694
234,48.56425439911136,21.435840983102462,6.833241731600904,4.7722996130675694
235,48.7471864491621,21.435840983102462,6.833416554643091,4.786595611298248
236,48.949353402259234,21.435840983102462,6.84771255287377,4.786595611298248
237,49.05952307165884,21.435840983102462,6.84771255287377,4.786595611298248
238,49.114310673832776,21.435840983102462,6.850505528720521,4.786595611298248
239,49.277818519114994,21.435840983102462,6.853473327609459,4.786595611298248
240,49.39804472544016,21.435840983102462,6.853648150651646,4.786770434340434
241,49.4905019076023,21.435840983102462,6.853648150651646,4.7869452573826194
242,49.49067673064449,21.435840983102462,6.853648150651646,4.787120080424805
243,49.65947486859643,21.435840983102462,6.853648150651646,4.787294903466991
244,49.74199290212183,21.435840983102462,6.853822973693832,4.787469726509178
245,49.82381769675971,21.435840983102462,6.853997796736019,4.787644549551364
246,49.8239925198019,21.435840983102462,6.853997796736019,4.790612348440301
247,49.84584608353577,21.435840983102462,6.8567907725827695,4.790612348440301
248,49.94660554288574,21.435840983102462,6.903109987341436,4.790787171482487
249,50.247049559668504,21.435840983102462,6.905902963188187,4.790787171482487
250,50.42891979696043,21.435840983102462,6.905902963188187,4.790787171482487
251,50.53544684568347,21.435840983102462,6.905902963188187,4.790787171482487
252,50.76047954620115,21.435840983102462,6.908695939034938,4.7909619945246735
253,51.122816450141805,21.435840983102462,6.911488914881689,4.791136817566859
254,51.12299127318399,21.435840983102462,6.911488914881689,4.791311640609045
255,51.275170054956014,21.435840983102462,6.914281890728439,4.791311640609045
256,51.37161511796146,21.435840983102462,6.923978499723793,4.791486463651231
257,51.37178994100365,21.435840983102462,6.92415332276598,4.791486463651231
258,51.51955570671313,21.435840983102462,6.92415332276598,4.791661286693417
259,51.77880149371246,21.435840983102462,6.9380937061618555,4.791836109735604
260,52.011391226848865,21.435840983102462,6.9380937061618555,4.791836109735604
261,52.09878186586824,21.435840983102462,6.938268529204042,4.7920109327777896
262,52.33232749936101,21.435840983102462,6.938443352246229,4.7920109327777896
263,52.332502322403194,21.435840983102462,6.952207176753605,4.7920109327777896
264,52.53736012272359,21.435840983102462,6.968744525330708,4.794978731666727
265,52.72425456285447,21.435840983102462,6.9795977524511885,4.795153554708913
266,52.85481101831385,21.435840983102462,6.979772575493375,4.795328377751099
267,52.95636066384138,21.435840983102462,6.982565551340126,4.795328377751099
268,52.95653548688357,21.435840983102462,6.982565551340126,4.795328377751099
269,53.13452579232158,21.435840983102462,6.982565551340126,4.795328377751099
270,53.20695630165536,21.435840983102462,6.9920873372932935,4.795503200793285
271,53.20713112469755,21.435840983102462,7.013940901027169,4.795503200793285
272,53.327689733633676,21.435840983102462,7.013940901027169,4.795678023835471
273,53.65596059323292,21.435840983102462,7.013940901027169,4.795852846877657
274,53.8205674508445,21.435840983102462,7.013940901027169,4.796027669919843
275,53.82074227388669,21.435840983102462,7.013940901027169,4.7962024929620295
276,54.003799071201264,21.435840983102462,7.013940901027169,4.796377316004215
277,54.059733506426824,21.435840983102462,7.014115724069356,4.796552139046401
278,54.20660776204297,21.435840983102462,7.047613739270072,4.796726962088587
279,54.30545535630588,21.435840983102462,7.047788562312259,4.796901785130773
280,54.35878630612261,21.435840983102462,7.047963385354445,4.799869584019711
281,54.3744390667289,21.435840983102462,7.048138208396632,4.799869584019711
282,54.374613889771084,21.435840983102462,7.048138208396632,4.799869584019711
283,54.63978788841283,21.435840983102462,7.05110600728557,4.800044407061897
284,54.68104666235075,21.435840983102462,7.054073806174507,4.800219230104083
285,54.862245531521545,21.435840983102462,7.054248629216694,4.8003940531462685
286,54.99369623764589,21.435840983102462,7.057216428105631,4.8003940531462685
287,55.442892170709534,21.435840983102462,7.071156811501507,4.800568876188455
288,55.612985824969506,21.435840983102462,7.071156811501507,4.800743699230641
289,55.61316064801169,21.435840983102462,7.0739497873482575,4.800743699230641
290,55.89273924184139,21.435840983102462,7.0739497873482575,4.800918522272827
291,56.14269837459144,21.435840983102462,7.074124610390444,4.801093345315013
292,56.18889672062917,21.435840983102462,7.074124610390444,4.801268168357199
293,56.247298441370006,21.435840983102462,7.0854468409817555,4.8014429913993855
294,56.344406070803245,21.435840983102462,7.0884146398706935,4.801617814441571
295,56.48112140573107,21.435840983102462,7.0884146398706935,4.801792637483757
296,56.75257393295185,21.435840983102462,7.091207615717444,4.801792637483757
297,57.03699511478722,21.435840983102462,7.091382438759631,4.801792637483757
298,57.037169937829404,21.435840983102462,7.091382438759631,4.801967460525943
299,57.03734476087159,21.435840983102462,7.091382438759631,4.801967460525943
300,57.10880631432711,21.435840983102462,7.091382438759631,4.816263458756621
301,57.20951990115848,21.435840983102462,7.091382438759631,4.816438281798807
302,57.209694724200666,21.435840983102462,7.0915572618018174,4.816613104840993
303,57.20986954724285,21.435840983102462,7.107553280841435,4.816787927883179
304,57.47638346513362,21.435840983102462,7.1077281038836215,4.816962750925365
305,57.762432996533526,21.435840983102462,7.110521079730373,4.832958769964983
306,58.04500170665487,21.435840983102462,7.110521079730373,4.833133593007169
307,58.071260468251864,21.435840983102462,7.11069590277256,4.833308416049355
308,58.308453701637426,21.435840983102462,7.110870725814746,4.8334832390915405
309,58.30862852467961,21.435840983102462,7.113663701661497,4.8334832390915405
310,58.36396777662105,21.435840983102462,7.113663701661497,4.833658062133727
311,58.36414259966324,21.435840983102462,7.116456677508248,4.833832885175913
312,58.461206232669596,21.435840983102462,7.116456677508248,4.833832885175913
313,58.53449695049327,21.435840983102462,7.1192496533549985,4.834007708218099
314,58.53467177353546,21.435840983102462,7.119424476397185,4.834182531260285
315,58.83766065504595,21.435840983102462,7.135420495436803,4.834357354302471
316,58.95980747067374,21.435840983102462,7.138213471283554,4.834357354302471
317,59.04523946675763,21.435840983102462,7.138388294325741,4.8345321773446575
318,59.045414289799815,21.435840983102462,7.138388294325741,4.834707000386843
319,59.045589112842,21.435840983102462,7.138563117367927,4.834707000386843
320,59.12856576851941,21.435840983102462,7.138563117367927,4.834707000386843
321,59.128740591561595,21.435840983102462,7.138563117367927,4.834881823429029
322,59.271628899027064,21.435840983102462,7.149591167530595,4.834881823429029
323,59.392830664184295,21.435840983102462,7.149591167530595,4.835056646471215
324,59.5415708274831,21.435840983102462,7.1497659905727815,4.835231469513401
325,59.805767918073094,21.435840983102462,7.1497659905727815,4.835406292555588
326,60.00114162868674,21.435840983102462,7.149940813614968,4.8355811155977735
327,60.06993978277747,21.435840983102462,7.149940813614968,4.838374091444525
328,60.070114605819654,21.435840983102462,7.163704638122344,4.838548914486711
329,60.263078644574,21.435840983102462,7.1666724370112815,4.8387237375288965
330,60.54351974354173,21.435840983102462,7.169465412858033,4.8387237375288965
331,60.71808346079833,21.435840983102462,7.16964023590022,4.838898560571083
332,60.71825828384052,21.435840983102462,7.16964023590022,4.839073383613269
333,60.79216467629283,21.435840983102462,7.189369185749437,4.839248206655455
334,60.88436658359207,21.435840983102462,7.189544008791624,4.839423029697641
335,61.17077775859629,21.435840983102462,7.192336984638375,4.839423029697641
336,61.17374555748522,21.435840983102462,7.192511807680562,4.839597852739827
337,61.21606864827095,21.435840983102462,7.192686630722749,4.839772675782013
338,61.467369274509565,21.435840983102462,7.192686630722749,4.839947498824199
339,61.855211981851184,21.435840983102462,7.192861453764936,4.840122321866385
340,61.85538680489337,21.435840983102462,7.193036276807122,4.840297144908571
341,62.04603768013504,21.435840983102462,7.206560765328528,4.840471967950757
342,62.23143664322703,21.435840983102462,7.206560765328528,4.843439766839695
343,62.41263551239782,21.435840983102462,7.206560765328528,4.843614589881881
344,62.5295735056353,21.435840983102462,7.206735588370715,4.843614589881881
345,62.529748328677485,21.435840983102462,7.209703387259653,4.843614589881881
346,62.52992315171967,21.435840983102462,7.209703387259653,4.843789412924067
347,62.66904891316561,21.435840983102462,7.209703387259653,4.8439642359662525
348,62.93133570078256,21.435840983102462,7.20987821030184,4.844139059008439
349,63.11589454766321,21.435840983102462,7.21267118614859,4.844313882050625
350,63.1160693707054,21.435840983102462,7.21267118614859,4.844313882050625
351,63.19789416534327,21.435840983102462,7.212846009190777,4.844313882050625
352,63.435133064953526,21.435840983102462,7.215638985037529,4.844313882050625
353,63.516989450950724,21.435840983102462,7.215638985037529,4.844488705092811
354,63.572923886176284,21.435840983102462,7.215638985037529,4.844663528134997
355,63.87517111765269,21.435840983102462,7.215813808079716,4.844838351177183
356,63.87534594069488,21.435840983102462,7.215988631121903,4.845013174219369
357,64.0418032057229,21.435840983102462,7.215988631121903,4.845187997261555
358,64.12122255382239,21.435840983102462,7.232545431476029,4.845362820303741
359,64.25314437279275,21.435840983102462,7.232720254518216,4.845362820303741
360,64.30793197496668,21.435840983102462,7.2435734816386965,4.845537643345927
361,64.39232710035387,21.435840983102462,7.2435734816386965,4.845712466388113
362,64.45354820026898,21.435840983102462,7.257688688076759,4.845712466388113
363,64.45372302331117,21.435840983102462,7.257863511118946,4.8458872894303
364,64.49527266497823,21.435840983102462,7.260831310007883,4.846062112472485
365,64.59749063267213,21.435840983102462,7.26100613305007,4.846236935514671
366,64.59766545571432,21.435840983102462,7.2611809560922564,4.846411758556857
367,64.84001442588931,21.435840983102462,7.2611809560922564,4.846411758556857
368,64.88156406755637,21.435840983102462,7.2611809560922564,4.846411758556857
369,65.06244855261531,21.435840983102462,7.261355779134443,4.846586581599043
370,65.28630830861476,21.435840983102462,7.261355779134443,4.846586581599043
371,65.32524073350501,21.435840983102462,7.261355779134443,4.84676140464123
372,65.46437388420473,21.43601580614465,7.261355779134443,4.846936227683416
373,65.57208039321927,21.436190629186836,7.26153060217663,4.8471110507256014
374,65.63575960824599,21.436365452229023,7.33015393322516,4.847285873767787
375,65.80388194403034,21.43654027527121,7.343974959234579,4.847285873767787
376,66.16078080988513,21.436715098313396,7.344149782276766,4.847460696809973
377,66.18703957148212,21.436889921355583,7.347117581165703,4.84763551985216
378,66.1872143945243,21.43706474439777,7.361413579396381,4.847810342894346
379,66.28978250414656,21.437239567439956,7.361588402438568,4.847985165936532
380,66.39153789424213,21.437414390482143,7.361588402438568,4.847985165936532
381,66.39171271728432,21.43758921352433,7.361588402438568,4.8481599889787175
382,66.445987394235,21.437764036566517,7.361763225480755,4.899233389646041
383,66.57743810035934,21.437938859608703,7.3619380485229415,4.899408212688227
384,66.68547976175128,21.43811368265089,7.3619380485229415,4.899583035730414
385,66.84274813812655,21.438288505693077,7.364731024369692,4.8997578587726
386,66.8786255344116,21.438463328735264,7.36769882325863,4.899932681814786
387,67.20753601683771,21.43863815177745,7.367873646300817,4.9001075048569716
388,67.30934397324405,21.438812974819637,7.367873646300817,4.9001075048569716
389,67.30951879628624,21.438987797861824,7.3680484693430035,4.9001075048569716
390,67.55270069416653,21.43916262090401,7.381869495352421,4.900282327899157
391,67.90973519332985,21.439337443946197,7.384837294241359,4.900457150941344
392,68.02068917458912,21.439512266988384,7.384837294241359,4.90063197398353
393,68.09517801624017,21.43968709003057,7.384837294241359,4.900806797025716
394,68.09535283928236,21.439861913072757,7.38763027008811,4.900981620067902
395,68.21776426085599,21.440036736114944,7.3878050931302965,4.901156443110088
396,68.41709088713753,21.44021155915713,7.3878050931302965,4.901331266152274
397,68.69907741000928,21.440386382199318,7.3878050931302965,4.901331266152274
398,68.72220763166709,21.440561205241504,7.390598068977047,4.90150608919446
399,68.72238245470928,21.44073602828369,7.390772892019234,4.901680912236646
400,68.94251814281434,21.440910851325878,7.3909477150614205,4.901855735278832
401,69.04327760216431,21.441085674368065,7.3909477150614205,4.902030558321018
402,69.20386704076542,21.44126049741025,7.3939155139503585,4.9022053813632045
