Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.3508268800865491,0.3118796773783804,0.3118796773783804
1,0.6726079704966657,0.5955544817042687,0.7094692863739361
2,0.9861373542516068,0.8671400562109841,1.0860339871670328
3,1.3148141675715612,1.16507317219913,1.4274971356432704
4,1.61152340780975,1.4228603062294227,1.7972641098688087
5,1.842724626673738,1.7059571509290634,2.278927302947986
6,2.0990665234053156,2.0187682198174524,2.4898972736378537
7,2.383975854237978,2.326229215276534,2.72602874086885
8,2.6405502571742354,2.5462777113821673,2.935302713277806
9,2.880999123223392,2.9155668060550517,3.2623894340208346
10,3.1787715722136016,3.2706938777524592,3.473804955991637
11,3.38126652844243,3.6522522035413965,3.824539742962471
12,3.62855280288896,3.981978872879199,4.208531224383087
13,3.792016050130761,4.3061943013779915,4.518105958663734
14,4.058414083399931,4.711145682025597,4.813376907300457
15,4.326965261394131,5.026416867956187,5.345117496913915
16,4.499505042308559,5.333370880337854,5.723361320452146
17,4.700084500671507,5.799754179551437,5.962049410753911
18,4.869400005426579,6.001674758737721,6.135083677832911
19,5.043529695907834,6.222852228097681,6.404756826613665
20,5.244623352862572,6.559986586842702,6.691041693467642
21,5.46947172355228,6.855637875325826,6.9194825430378
22,5.583104161041201,7.166314155822856,7.096359245016636
23,5.6504365338651485,7.482289547142118,7.325039810427562
24,5.7603510419302335,7.764818052245427,7.462428924826843
25,5.872162399344059,7.858401038229675,7.624931381240796
26,5.976696782918965,7.918447899394718,7.703495808954853
27,6.1156348898060084,7.955021355269013,7.7915019774700465
28,6.169720475027918,7.985677881437186,7.913683129956089
29,6.245020802134272,8.028157480405257,7.986562491952339
30,6.302778069047795,8.055436984315557,8.053691331449674
31,6.381741845191501,8.105967071868916,8.179302493258358
32,6.523835285931575,8.157217706910682,8.222320086724293
33,6.769010881668035,8.187615518974095,8.2507128646327
34,6.8934556010711505,8.256175951146794,8.28532875378746
35,6.967386326088243,8.283858320875941,8.347430334168708
36,6.987268290108337,8.30492475397352,8.417982114010133
37,7.02997575357374,8.338034871173239,8.451246599419353
38,7.073059097509312,8.394126187423627,8.486131827567856
39,7.186090146923618,8.424422707174225,8.57407703407316
40,7.209943603694299,8.446914934160077,8.663386378770976
41,7.350135390994875,8.481435747979274,8.741916087618927
42,7.486892229566692,8.509822101110988,8.844893315184189
43,7.501724213763859,8.561057400495473,8.917835184713134
44,7.665518311149784,8.5823878979932,8.973670994355258
45,7.711796365848086,8.613591458591738,9.011640262524624
46,7.725583480547049,8.634598929978557,9.034091438177965
47,7.835276220573336,8.66928841886926,9.073826527489189
48,7.91410436024349,8.701864454419255,9.162255743868107
49,7.943097130018998,8.725609783519566,9.267366234670435
50,8.017418668577672,8.743434285855527,9.290943414123811
51,8.052301284395046,8.783287423020118,9.348162083329289
52,8.22004265290437,8.798837422294024,9.378288755538723
53,8.37802297335945,8.836849031486752,9.438968935814959
54,8.418082703889848,8.864850849034859,9.466437164677568
55,8.471425913601367,8.911382344181622,9.53532937229419
56,8.559193447481732,8.92885508357968,9.565130346173136
57,8.645295447118517,8.938733140569216,9.58851197994241
58,8.682208607210232,8.943489897067273,9.631841752663151
59,8.80184256880722,8.95646409535656,9.697911509390803
60,8.969160184867595,8.978859285095083,9.736415790216167
61,9.081100354985448,8.990220168993593,9.758359200876438
62,9.218547536882259,9.012507868068806,9.777557536709539
63,9.310650176835077,9.045310255024948,9.82241955587205
64,9.434357291160762,9.058123253330418,9.84592331881597
65,9.505757500248695,9.077311964610768,9.862727954375679
66,9.578428098267587,9.087828171452326,9.87934806964651
67,9.671715610493257,9.122898248592294,9.918714209741548
68,9.710747909350125,9.144715290210845,9.926551648152333
69,9.722074254433823,9.18902114052406,9.937692092317581
70,9.767821143496834,9.20965148573948,9.953594096969002
71,9.888802164102815,9.215997424792867,9.971730867409676
72,9.956836197135294,9.228941648533496,10.001011579967509
73,9.968837834635991,9.248572826962981,10.0490372827247
74,10.05825205067836,9.265322823824963,10.058890060784483
75,10.190082277734668,9.281751918080603,10.09618637122023
76,10.247785785957818,9.28650867457866,10.152129162236038
77,10.324138312838071,9.298737722937652,10.209326703943919
78,10.448067497310957,9.337615238935516,10.233626169834562
79,10.587058995210388,9.356370785940074,10.263400464629077
80,10.613788324325022,9.376177643138364,10.295538726366582
81,10.639500801455002,9.38432483760134,10.31045786709291
82,10.675767312769375,9.404768350836724,10.318070539724689
83,10.722608530038357,9.426301487661831,10.32967471660458
84,10.821314574763793,9.433308044043644,10.355275552638707
85,11.049660672902009,9.441598025735,10.393964820011139
86,11.068368767870444,9.453847315521529,10.447999742752526
87,11.269970337953444,9.464473096536263,10.488013069577523
88,11.322301161287257,9.471245127847006,10.514079574215424
89,11.384624125932929,9.497070594991216,10.5156685306486
90,11.413537335746337,9.511183829034113,10.553048951998147
91,11.501414663818647,9.532898120388115,10.56397886943925
92,11.58688898182982,9.554432271762064,10.566300188431978
93,11.669286819380694,9.56243070812841,10.597679206300787
94,11.878838101454548,9.588457273849684,10.599256678084679
95,11.935847816438848,9.605108921255901,10.61647084616715
96,11.953989656753654,9.633602934394585,10.624476321254745
97,11.978904830400662,9.639539546950715,10.642054569248343
98,12.110247289633955,9.644736243367529,10.642054569248343
99,12.176995039830905,9.649966201607333,10.649686011280615
100,12.256332094281507,9.652683247078919,10.658308541710472
101,12.265642570787476,9.662535604076542,10.679386710693144
102,12.357785404512743,9.672608770893756,10.69875867135492
103,12.37193083410536,9.686071292335935,10.712647139634651
104,12.45501401363916,9.71619694844917,10.719674867010346
105,12.535328096695993,9.737608571473656,10.732384448576742
106,12.565778593694825,9.758971149846921,10.74767499279499
107,12.649244665475408,9.762602465308953,10.75871245169139
108,12.726023284073126,9.780467212866904,10.784391852864132
109,12.76819677833299,9.786403825423035,10.787782290829053
110,12.874980658006596,9.79163378366284,10.787782290829053
111,13.000352821537618,9.79163378366284,10.788488945145378
112,13.135392819260113,9.821882391166632,10.789867701439414
113,13.26587624202622,9.850803990632844,10.82076188881356
114,13.358606321725528,9.85765487317942,10.827220403937327
115,13.374609845920208,9.879540791742823,10.829504530037543
116,13.444362257861957,9.882086966334032,10.844289700407291
117,13.534322692606569,9.897905371013056,10.879863334687695
118,13.587705193296694,9.904343633878387,10.896230952422627
119,13.682915793444295,9.91008820456026,10.93469084721655
120,13.763954769291965,9.93155097387342,10.98687843925693
121,13.84225660641348,9.934803802780959,11.003107618063655
122,13.904320760756885,9.944559281241293,11.003107618063655
123,14.02744797306479,9.949789239481099,11.003107618063655
124,14.036478089571352,9.95302804559854,11.047255499245164
125,14.133495777920652,9.966352246308364,11.066214319845546
126,14.192667093210172,9.980579265149304,11.071724012640248
127,14.205358124403489,9.983559024182998,11.082590798951804
128,14.242041919662707,9.986777719963781,11.14019380057422
129,14.40788595560449,10.027073104730988,11.208352863226313
130,14.497229697099272,10.030325933638526,11.222713416174349
131,14.60069947103663,10.036262546194656,11.223686407699988
132,14.672623589892359,10.041492504434462,11.242178197071722
133,14.739902737362405,10.050807201400335,11.276260902775338
134,14.799808870650285,10.053588000112173,11.306964592679165
135,14.808838987156847,10.05943850009882,11.316274913866472
136,14.971238383092123,10.062122283747414,11.322342838619111
137,15.11952225045163,10.06691659078678,11.332527693125144
138,15.176531965435931,10.075403666652441,11.34506425483352
139,15.322348007702061,10.080633624892247,11.352696137739922
140,15.436932613873774,10.09616194619607,11.367398868202475
141,15.44793369933161,10.103012828742646,11.39614656977965
142,15.45140101709661,10.107610204538235,11.413143736104882
143,15.49630415650186,10.112374429682445,11.418595746475702
144,15.504605951005981,10.11403120027723,11.43813600570611
145,15.666518501789449,10.134348206828555,11.44692226644596
