Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit
0,0.0,0.03503447644148145
1,0.0,0.03503447644148145
2,0.057342857119668224,0.09237733356114967
3,0.057342857119668224,0.12741181000263113
4,0.11468571423933646,0.16244628644411258
5,0.1497201906808179,0.2197891435637808
6,0.18475466712229935,0.25482362000526226
7,0.18475466712229935,0.2898580964467437
8,0.18475466712229935,0.3472009535664119
9,0.2197891435637808,0.38223543000789334
10,0.2197891435637808,0.38223543000789334
11,0.2197891435637808,0.38223543000789334
12,0.2197891435637808,0.38223543000789334
13,0.277132000683449,0.38223543000789334
14,0.277132000683449,0.38223543000789334
15,0.31216647712493045,0.38223543000789334
16,0.31216647712493045,0.38223543000789334
17,0.31216647712493045,0.38223543000789334
18,0.31216647712493045,0.38223543000789334
19,0.31216647712493045,0.38223543000789334
20,0.31216647712493045,0.38223543000789334
21,0.31216647712493045,0.38223543000789334
22,0.31216647712493045,0.38223543000789334
23,0.31216647712493045,0.38223543000789334
24,0.31216647712493045,0.38223543000789334
25,0.31216647712493045,0.38223543000789334
26,0.31216647712493045,0.38223543000789334
27,0.31216647712493045,0.38223543000789334
28,0.3695093342445987,0.38223543000789334
29,0.3695093342445987,0.4395782871275616
30,0.3695093342445987,0.4395782871275616
31,0.3695093342445987,0.4395782871275616
32,0.3695093342445987,0.4395782871275616
33,0.3695093342445987,0.4395782871275616
34,0.3695093342445987,0.4395782871275616
35,0.3695093342445987,0.47461276356904303
36,0.3695093342445987,0.47461276356904303
37,0.3695093342445987,0.47461276356904303
38,0.4268521913642669,0.47461276356904303
39,0.4268521913642669,0.47461276356904303
40,0.4268521913642669,0.47461276356904303
41,0.4268521913642669,0.47461276356904303
42,0.4268521913642669,0.47461276356904303
43,0.48419504848393513,0.47461276356904303
44,0.48419504848393513,0.47461276356904303
45,0.48419504848393513,0.47461276356904303
46,0.48419504848393513,0.5096472400105245
47,0.48419504848393513,0.5096472400105245
48,0.5415379056036034,0.5096472400105245
49,0.5988807627232716,0.5096472400105245
50,0.5988807627232716,0.5096472400105245
51,0.5988807627232716,0.5096472400105245
52,0.5988807627232716,0.5096472400105245
53,0.6562236198429399,0.5096472400105245
54,0.6562236198429399,0.5669900971301928
55,0.6562236198429399,0.624332954249861
56,0.6562236198429399,0.624332954249861
57,0.6562236198429399,0.624332954249861
58,0.6562236198429399,0.624332954249861
59,0.6562236198429399,0.624332954249861
60,0.6562236198429399,0.624332954249861
61,0.6562236198429399,0.624332954249861
62,0.7135664769626081,0.624332954249861
63,0.7135664769626081,0.624332954249861
64,0.7135664769626081,0.624332954249861
65,0.7135664769626081,0.624332954249861
66,0.7135664769626081,0.624332954249861
67,0.7135664769626081,0.624332954249861
68,0.7135664769626081,0.624332954249861
69,0.7135664769626081,0.624332954249861
70,0.7709093340822764,0.624332954249861
71,0.7709093340822764,0.624332954249861
72,0.7709093340822764,0.624332954249861
73,0.8282521912019446,0.624332954249861
74,0.8282521912019446,0.624332954249861
75,0.8855950483216128,0.624332954249861
76,0.8855950483216128,0.624332954249861
77,0.8855950483216128,0.624332954249861
78,0.9206295247630942,0.624332954249861
79,0.9556640012045756,0.624332954249861
80,0.9556640012045756,0.624332954249861
81,0.9556640012045756,0.624332954249861
82,1.0130068583242438,0.624332954249861
83,1.0130068583242438,0.624332954249861
84,1.0130068583242438,0.624332954249861
85,1.0130068583242438,0.624332954249861
86,1.0130068583242438,0.624332954249861
87,1.0130068583242438,0.624332954249861
88,1.0130068583242438,0.624332954249861
89,1.0130068583242438,0.624332954249861
90,1.0130068583242438,0.624332954249861
91,1.0130068583242438,0.624332954249861
92,1.0130068583242438,0.624332954249861
93,1.0703497154439119,0.624332954249861
94,1.0703497154439119,0.624332954249861
95,1.0703497154439119,0.624332954249861
96,1.0703497154439119,0.624332954249861
97,1.0703497154439119,0.624332954249861
98,1.0703497154439119,0.624332954249861
99,1.1276925725635802,0.624332954249861
100,1.1850354296832484,0.624332954249861
101,1.1850354296832484,0.624332954249861
102,1.1850354296832484,0.624332954249861
103,1.1850354296832484,0.624332954249861
104,1.1850354296832484,0.624332954249861
105,1.1850354296832484,0.624332954249861
106,1.2200699061247298,0.624332954249861
107,1.2200699061247298,0.624332954249861
108,1.2551043825662112,0.624332954249861
109,1.2551043825662112,0.624332954249861
110,1.2551043825662112,0.624332954249861
111,1.2551043825662112,0.624332954249861
112,1.2551043825662112,0.624332954249861
113,1.2551043825662112,0.624332954249861
114,1.2551043825662112,0.624332954249861
115,1.2551043825662112,0.624332954249861
116,1.3124472396858793,0.624332954249861
117,1.3124472396858793,0.624332954249861
118,1.3124472396858793,0.624332954249861
119,1.3124472396858793,0.624332954249861
120,1.3124472396858793,0.6593674306913424
121,1.3124472396858793,0.6944019071328238
122,1.3124472396858793,0.7294363835743052
123,1.3474817161273607,0.7644708600157866
124,1.3474817161273607,0.799505336457268
125,1.3474817161273607,0.8345398128987493
126,1.3474817161273607,0.8695742893402307
127,1.3474817161273607,0.8695742893402307
128,1.3474817161273607,0.8695742893402307
129,1.3474817161273607,0.926917146459899
130,1.3474817161273607,0.9842600035795672
131,1.3474817161273607,0.9842600035795672
132,1.3474817161273607,0.9842600035795672
133,1.3474817161273607,0.9842600035795672
134,1.382516192568842,0.9842600035795672
135,1.382516192568842,0.9842600035795672
136,1.382516192568842,1.0416028606992356
137,1.382516192568842,1.0989457178189037
138,1.382516192568842,1.0989457178189037
139,1.382516192568842,1.0989457178189037
140,1.382516192568842,1.0989457178189037
141,1.4398590496885102,1.0989457178189037
142,1.4398590496885102,1.0989457178189037
143,1.4972019068081783,1.0989457178189037
144,1.4972019068081783,1.0989457178189037
145,1.4972019068081783,1.0989457178189037
146,1.4972019068081783,1.0989457178189037
147,1.4972019068081783,1.0989457178189037
148,1.4972019068081783,1.0989457178189037
149,1.4972019068081783,1.0989457178189037
150,1.4972019068081783,1.0989457178189037
151,1.4972019068081783,1.0989457178189037
152,1.4972019068081783,1.0989457178189037
153,1.4972019068081783,1.0989457178189037
154,1.4972019068081783,1.133980194260385
155,1.4972019068081783,1.133980194260385
156,1.4972019068081783,1.133980194260385
157,1.4972019068081783,1.133980194260385
158,1.4972019068081783,1.133980194260385
159,1.4972019068081783,1.133980194260385
160,1.5322363832496597,1.133980194260385
161,1.5322363832496597,1.133980194260385
162,1.5322363832496597,1.133980194260385
163,1.5322363832496597,1.133980194260385
164,1.5322363832496597,1.133980194260385
165,1.5322363832496597,1.133980194260385
166,1.5322363832496597,1.1913230513800532
167,1.5322363832496597,1.1913230513800532
168,1.5322363832496597,1.1913230513800532
169,1.5322363832496597,1.1913230513800532
170,1.5322363832496597,1.1913230513800532
171,1.5322363832496597,1.1913230513800532
172,1.5322363832496597,1.1913230513800532
173,1.5895792403693279,1.1913230513800532
174,1.5895792403693279,1.1913230513800532
175,1.5895792403693279,1.1913230513800532
176,1.646922097488996,1.1913230513800532
177,1.646922097488996,1.1913230513800532
178,1.646922097488996,1.1913230513800532
179,1.646922097488996,1.1913230513800532
180,1.646922097488996,1.1913230513800532
181,1.646922097488996,1.1913230513800532
182,1.646922097488996,1.1913230513800532
183,1.646922097488996,1.1913230513800532
184,1.7042649546086643,1.1913230513800532
185,1.7616078117283325,1.1913230513800532
186,1.7616078117283325,1.1913230513800532
187,1.7616078117283325,1.1913230513800532
188,1.7616078117283325,1.1913230513800532
189,1.7616078117283325,1.1913230513800532
190,1.7616078117283325,1.1913230513800532
191,1.7616078117283325,1.1913230513800532
192,1.7616078117283325,1.1913230513800532
193,1.7616078117283325,1.1913230513800532
194,1.7616078117283325,1.1913230513800532
195,1.7966422881698139,1.1913230513800532
196,1.7966422881698139,1.1913230513800532
