Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.3820548399650152,0.3820548399650152
1,0.7641096799300304,1.2005223652281722
2,1.1461645198950456,1.5825772051931875
3,1.1461645198950456,2.4010447304563445
4,1.1461645198950456,2.4010447304563445
5,1.5282193598600609,2.4010447304563445
6,2.346686885123218,2.4010447304563445
7,2.346686885123218,2.4010447304563445
8,2.346686885123218,2.4010447304563445
9,2.346686885123218,2.4010447304563445
10,2.346686885123218,2.78309957042136
11,2.346686885123218,3.1651544103863753
12,2.346686885123218,3.547209250351391
13,3.165154410386375,3.547209250351391
14,3.165154410386375,3.547209250351391
15,3.165154410386375,3.547209250351391
16,3.165154410386375,3.929264090316406
17,3.165154410386375,3.929264090316406
18,3.165154410386375,4.747731615579563
19,3.165154410386375,5.56619914084272
20,3.165154410386375,5.56619914084272
21,3.165154410386375,5.56619914084272
22,3.983621935649532,5.948253980807735
23,3.983621935649532,5.948253980807735
24,3.983621935649532,6.33030882077275
25,4.365676775614547,6.33030882077275
26,4.365676775614547,6.33030882077275
27,4.365676775614547,6.33030882077275
28,4.365676775614547,7.148776346035907
29,4.365676775614547,7.148776346035907
30,4.365676775614547,7.148776346035907
31,4.365676775614547,7.530831186000922
32,4.365676775614547,7.530831186000922
33,4.365676775614547,7.530831186000922
34,4.365676775614547,7.530831186000922
35,4.365676775614547,7.912886025965937
36,4.365676775614547,7.912886025965937
37,4.365676775614547,7.912886025965937
38,4.365676775614547,7.912886025965937
39,4.365676775614547,7.912886025965937
40,4.365676775614547,7.912886025965937
41,4.365676775614547,8.294940865930952
42,4.365676775614547,8.294940865930952
43,4.747731615579562,8.294940865930952
44,4.747731615579562,8.676995705895967
45,4.747731615579562,8.676995705895967
46,4.747731615579562,8.676995705895967
47,4.747731615579562,8.676995705895967
48,4.747731615579562,9.495463231159125
49,4.747731615579562,9.495463231159125
50,4.747731615579562,9.87751807112414
51,4.747731615579562,9.87751807112414
52,4.747731615579562,9.87751807112414
53,5.129786455544577,10.259572911089155
54,5.948253980807735,10.259572911089155
55,6.33030882077275,10.259572911089155
56,6.33030882077275,10.259572911089155
57,6.33030882077275,11.078040436352312
58,6.33030882077275,11.078040436352312
59,6.33030882077275,11.078040436352312
60,6.33030882077275,11.460095276317327
61,6.33030882077275,11.460095276317327
62,6.33030882077275,11.460095276317327
63,6.33030882077275,11.460095276317327
64,6.33030882077275,11.460095276317327
65,6.33030882077275,11.460095276317327
66,6.33030882077275,11.460095276317327
67,6.33030882077275,11.842150116282342
68,6.33030882077275,11.842150116282342
69,6.33030882077275,11.842150116282342
70,6.33030882077275,12.224204956247357
71,6.33030882077275,12.224204956247357
72,6.33030882077275,12.224204956247357
73,6.33030882077275,12.224204956247357
