Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
32,8.127544096512443,8.445701250854006,6.273574796072658,5.021486456557787
33,8.271972865058455,8.5543017843144,6.3480836828703096,5.021486456557787
34,8.468658560644155,8.814299365357694,6.4408513929616245,5.021486456557787
35,8.733214884682138,8.988652561546663,6.492056800387769,5.03974527985145
36,8.985803324546264,9.251574614332974,6.642432638400696,5.03974527985145
37,9.188264532686222,9.581244136258976,6.66069146169436,5.045159033445909
38,9.223118328740453,9.92770453644566,6.666105215288818,5.262203811027206
39,9.223118328740453,10.256580412284078,6.836378589693385,5.262203811027206
40,9.378976722898766,10.504971768368708,7.017582024496572,5.388373756279554
41,9.589479170921933,10.640391346719046,7.02299577809103,5.4047253676514675
42,9.732933500436557,10.809026008025636,7.0284095316854875,5.42839794453959
43,9.82430245982415,10.809026008025636,7.044761143057402,5.42839794453959
44,10.026918065913046,11.049740166211638,7.1669688956084885,5.592696294686452
45,10.259078975612187,11.23312359352914,7.251244355644308,5.667205181484103
46,10.433313897218271,11.403426102131935,7.313173272572127,5.667205181484103
47,10.65235930547348,11.46944273887409,7.357049917103227,5.683556792856017
48,10.834547381397392,11.643803317714719,7.37340152847514,5.683556792856017
49,10.896682849222156,11.643803317714719,7.378815282069598,5.683556792856017
50,10.896682849222156,11.818156513903688,7.496348533637286,5.75498718319263
51,11.054133967009054,12.095871858181017,7.540225178168386,5.760400936787088
52,11.357701029678207,12.168738632886292,7.540225178168386,5.760400936787088
53,11.414216193011567,12.560460276635359,7.718289942348588,5.861608312186691
54,11.414216193011567,12.827477887991886,7.789720332685201,5.971820598238169
55,11.515423568411169,12.832891641586347,7.824330767350778,5.995493175126293
56,11.648944041296874,13.032926656091481,8.034833215373945,5.995493175126293
57,11.761063539270102,13.185403834082976,8.075100765022633,5.995493175126293
58,12.195486783891514,13.185403834082976,8.098773341910753,5.995493175126293
59,12.461852923431973,13.330487854013679,8.098773341910753,5.995493175126293
60,12.860533967447685,13.473009410637943,8.155288505244116,6.102114304120354
61,13.005454503828545,13.68604671759556,8.21551676114713,6.171209437323546
62,13.289255919004257,13.81252382575315,8.233775584440794,6.171209437323546
63,13.446448968778082,13.965001003744643,8.274043134089482,6.18756104869546
64,13.559541911498801,14.179301321864964,8.366810844180796,6.1929748022899185
65,14.065890858997784,14.214155117919194,8.47541137764119,6.198388555884376
66,14.429684495927987,14.639999601384693,8.526616785067334,6.198388555884376
67,14.555294792464542,14.927884224023751,8.532030538661791,6.198388555884376
68,14.63957025250036,15.364162817190955,8.612218278883274,6.198388555884376
69,14.696085415833721,15.482000850046564,8.612218278883274,6.238656105533066
70,14.752600579167083,15.482000850046564,8.612218278883274,6.238656105533066
71,14.752600579167083,15.652303358649359,8.62856989025519,6.238656105533066
72,15.035179442871641,15.652303358649359,8.677860288380746,6.244069859127523
73,15.293773565748495,15.814016511457647,8.73097290772864,6.249483612721982
74,15.504276013771662,16.103899132256977,8.73097290772864,6.249483612721982
75,15.50968976736612,16.274201640859772,8.93603942723177,6.249483612721982
76,15.943997355706719,16.340218277601927,9.06251653538936,6.25489736631644
77,16.068949500539027,16.340218277601927,9.17187921824124,6.25489736631644
78,16.068949500539027,16.497187864853746,9.355454841754913,6.25489736631644
79,16.304027142157008,16.702254384356873,9.404745239880471,6.25489736631644
80,16.549455737395125,16.831698938449506,9.54056304994565,6.260311119910899
81,16.64331641207469,16.957868883701856,9.597078213279012,6.260311119910899
82,16.767798132647574,16.957868883701856,9.602491966873469,6.260311119910899
83,16.767798132647574,16.957868883701856,9.620750790167133,6.260311119910899
84,17.002186362763847,17.065654976118513,9.626164543761591,6.295164915965129
85,17.120693059079024,17.293032296770463,9.644423367055255,6.295164915965129
86,17.302881135002938,17.293032296770463,9.644423367055255,6.33904156049623
87,17.302881135002938,17.38689297145003,9.649837120649712,6.33904156049623
88,17.346757779534038,17.48810034684963,9.767059164818011,6.33904156049623
89,17.412774416276193,17.531976991380734,9.77247291841247,6.33904156049623
90,17.590171533693,17.913320119108896,9.832701174315485,6.355393171868143
91,17.6913789090926,18.040910681491404,9.96141564504928,6.4214098086102975
92,17.6913789090926,18.215271260332035,9.96141564504928,6.4214098086102975
93,17.6913789090926,18.34144120558438,9.985088221937401,6.426823562204755
94,17.6913789090926,18.34685495917884,9.985088221937401,6.445082385498419
95,17.6913789090926,18.616472288213817,10.054183355140594,6.445082385498419
96,17.790653337366628,18.75597907100022,10.134371095362077,6.445082385498419
97,17.891860712766228,18.93936249831772,10.301499526343243,6.445082385498419
98,18.119927444919888,19.17327477906789,10.435689170570765,6.445082385498419
99,18.119927444919888,19.17327477906789,10.647387878105937,6.584589168284819
100,18.119927444919888,19.446302034739993,10.770639664556002,6.584589168284819
101,18.410473815185156,19.481155830794222,10.80525009922158,6.584589168284819
102,18.415887568779617,19.525032475325325,10.84010389527581,6.584589168284819
103,18.609494767904277,19.525032475325325,10.845517648870267,6.584589168284819
104,18.614908521498737,19.559886271379554,10.889394293401368,6.584589168284819
105,18.614908521498737,19.603762915910657,10.913066870289489,6.584589168284819
106,18.614908521498737,19.638373350576234,10.998513614864596,6.584589168284819
107,18.859585163066264,19.79582446836313,11.003927368459054,6.590002921879277
108,18.99116886191307,19.79582446836313,11.003927368459054,6.590002921879277
109,19.196360851265535,19.976466632503072,11.088202828494873,6.590002921879277
110,19.329881324151238,19.976466632503072,11.104554439866787,6.590002921879277
111,19.50134853106485,20.09430466535868,11.201337152848836,6.590002921879277
112,19.570443664268044,20.09430466535868,11.201337152848836,6.590002921879277
113,19.790719006646068,20.099718418953138,11.206750906443293,6.590002921879277
114,19.830986556294757,20.1562335822865,11.223102517815208,6.595416675473734
115,19.830986556294757,20.365506096186852,11.241361341108872,6.595416675473734
116,19.830986556294757,20.466713471586452,11.24677509470333,6.595416675473734
117,20.017619648528356,20.466713471586452,11.265033917996993,6.595416675473734
118,20.083636285270508,20.602810327735725,11.270447671591452,6.595416675473734
119,20.17507076631525,20.67190546093892,11.323560290939344,6.595416675473734
120,20.526944920096398,20.67190546093892,11.328974044533803,6.595416675473734
121,20.561798716150626,20.77311283633852,11.345325655905716,6.595416675473734
122,20.561798716150626,20.874320211738123,11.389202300436818,6.595416675473734
123,20.561798716150626,21.01886731213076,11.389202300436818,6.595416675473734
124,20.789084967992977,21.137935279109183,11.423812735102395,6.595416675473734
125,20.92859175077938,21.137935279109183,11.447485311990516,6.595416675473734
126,21.118111230089706,21.386042595355978,11.447485311990516,6.600830429068192
127,21.413262681012434,21.52554937814238,11.452899065584974,6.60624418266265
128,21.413262681012434,21.52554937814238,11.452899065584974,6.60624418266265
129,21.60384921399043,21.598416152847655,11.458312819179431,6.60624418266265
130,21.60384921399043,21.658644408750668,11.458312819179431,6.60624418266265
131,21.697709888669998,21.75985178415027,11.558939890587165,6.622595794034564
132,22.00083846760978,21.778110607443935,11.564353644181622,6.622595794034564
133,22.114470506068166,21.895948640299544,11.564353644181622,6.622595794034564
134,22.318932408176472,21.895948640299544,11.626282561109441,6.622595794034564
135,22.41279308285604,22.137687398049174,11.746583101738779,6.640854617328228
136,22.481888216059236,22.14310115164363,11.751996855333235,6.640854617328228
137,22.742999251327447,22.37038740348598,11.751996855333235,6.640854617328228
138,22.931162351509066,22.56992451311384,11.81222511123625,6.657206228700142
139,22.997178988251218,22.56992451311384,11.954965655102795,6.662619982294599
140,22.997178988251218,22.56992451311384,12.092292445374882,6.662619982294599
141,22.997178988251218,22.61380115764494,12.108644056746796,6.662619982294599
142,22.997178988251218,22.61380115764494,12.240346087440226,6.662619982294599
143,23.13327584440049,22.6192149112394,12.373866560325931,6.662619982294599
144,23.13327584440049,22.752735384125103,12.507387033211634,6.662619982294599
145,23.149627455772404,22.769086995497016,12.646321259691796,6.662619982294599
146,23.241061936817147,22.93204280337978,12.662672871063709,6.662619982294599
147,23.3155708236148,23.065563276265483,12.668086624658168,6.662619982294599
148,23.3155708236148,23.114853674391043,12.668086624658168,6.754054463339342
149,23.459999592160813,23.131205285762956,12.73718175786136,6.754054463339342
150,23.57783762501642,23.131205285762956,12.777449307510048,6.862654996799736
151,23.71734440780282,23.36701413300939,12.793800918881962,6.868068750394194
152,23.882460104596575,23.493302410108363,12.850316082215324,6.868068750394194
153,23.882460104596575,23.594509785507967,12.985627207791168,6.868068750394194
154,23.882460104596575,23.835193290611194,12.991040961385627,6.9119453949252945
155,24.008937212754166,23.954261257589614,13.00929978467929,6.9119453949252945
156,24.008937212754166,23.972520080883278,13.075316421421444,6.9119453949252945
157,24.10279788743373,24.361205376896677,13.109926856087023,6.9119453949252945
158,24.221865854412155,24.46241275229628,13.115340609681482,6.9119453949252945
159,24.37958839314512,24.77055039538453,13.115340609681482,6.917359148519752
160,24.463863853180936,24.836567032126684,13.115340609681482,6.917359148519752
161,24.66054954876664,24.90566216532988,13.149951044347059,6.917359148519752
162,24.6659633023611,25.013880450193803,13.15536479794152,6.917359148519752
163,24.792133247613446,25.013880450193803,13.15536479794152,6.917359148519752
164,24.792133247613446,25.14740092307951,13.160778551535978,6.917359148519752
165,24.909971280469055,25.284727713351593,13.160778551535978,6.917359148519752
166,24.944825076523284,25.284727713351593,13.160778551535978,6.917359148519752
167,24.963083899816947,25.45934488355414,13.1844511284241,6.917359148519752
168,25.299946976099807,25.585514828806488,13.228327772955202,6.917359148519752
169,25.43945375888621,25.585514828806488,13.228327772955202,6.917359148519752
170,25.7891490238702,25.82242082864052,13.362455997283458,6.992133135146777
171,25.902241966590918,25.90977478513738,13.378807608655373,6.992133135146777
172,26.047162502971776,25.90977478513738,13.378807608655373,6.992133135146777
173,26.047162502971776,26.001209266182126,13.395159220027287,6.992133135146777
174,26.047162502971776,26.001209266182126,13.395159220027287,6.992133135146777
175,26.18068297585748,26.03606306223636,13.457088136955107,6.992133135146777
176,26.18068297585748,26.03606306223636,13.457088136955107,6.992133135146777
177,26.186096729451936,26.127497543281105,13.48076071384323,6.992133135146777
178,26.186096729451936,26.127497543281105,13.630632798100848,6.997546888741235
179,26.186096729451936,26.127497543281105,13.67450944263195,6.997546888741235
180,26.338788558361777,26.132911296875562,13.70936323868618,6.997546888741235
181,26.373642354416013,26.18942646020892,13.727622061979844,6.997546888741235
182,26.373642354416013,26.398698974109276,13.727622061979844,6.997546888741235
183,26.52756411744867,26.47012936444589,13.727622061979844,7.002960642335692
184,26.655154679831178,26.571336739845492,13.733035815574302,7.021219465629356
185,26.699031324362277,26.734292547728252,13.738449569168761,7.021219465629356
186,26.904554743890834,26.86188311011076,13.809879959505375,7.021219465629356
187,26.939408539945067,26.974976052831483,13.826231570877288,7.021219465629356
188,27.102364347827823,27.10114599808383,13.826231570877288,7.021219465629356
189,27.3354466018611,27.30322495762732,13.826231570877288,7.021219465629356
190,27.340860355455554,27.4464359257533,13.831645324471747,7.021219465629356
191,27.35721196682747,27.52120991238032,13.831645324471747,7.03947828892302
192,27.46742425287895,27.52120991238032,13.945277362930133,7.03947828892302
193,27.576024786339342,27.91823840643346,14.058909401388519,7.03947828892302
194,27.675299214613364,28.037306373411884,14.186499963771027,7.03947828892302
195,27.96134647128743,28.037306373411884,14.319504279747994,7.0448920425174775
196,27.977698082659344,28.155144406267492,14.463446453502417,7.0448920425174775
197,28.0437147194015,28.171496017639406,14.591037015884925,7.0448920425174775
198,28.249238138930053,28.290002713954586,14.60929583917859,7.0448920425174775
199,28.368306105908477,28.30826153724825,14.767186770764543,7.0448920425174775
200,28.368306105908477,28.442451181475775,14.892138915596849,7.0448920425174775
201,28.708780196194464,28.442451181475775,14.892138915596849,7.0448920425174775
202,29.002208742013522,28.859939085739608,15.009672167164538,7.298652550152333
203,29.002208742013522,29.074239403859934,15.049939716813228,7.298652550152333
204,29.103416117413126,29.14025604060209,15.084793512867458,7.298652550152333
205,29.29868119586867,29.14025604060209,15.101145124239371,7.298652550152333
206,29.426271758251183,29.275567166177932,15.10655887783383,7.298652550152333
207,29.461125554305415,29.52310192611849,15.10655887783383,7.298652550152333
208,29.70183971249142,29.52310192611849,15.10655887783383,7.298652550152333
209,29.829430274873932,29.52310192611849,15.11197263142829,7.298652550152333
210,30.017593375055547,29.63619486883921,15.197419376003399,7.304066303746791
211,30.15710015784195,29.730055543518773,15.215678199297063,7.304066303746791
212,30.162513911436406,29.730055543518773,15.232029810668976,7.304066303746791
213,30.270732196300333,29.831262918918377,15.232029810668976,7.304066303746791
214,30.270732196300333,29.939863452378773,15.237443564263435,7.304066303746791
215,30.364592870979898,29.939863452378773,15.31031033896871,7.304066303746791
216,30.364592870979898,30.041070827778377,15.328569162262374,7.304066303746791
217,30.364592870979898,30.041070827778377,15.328569162262374,7.304066303746791
218,30.364592870979898,30.186154847709084,15.333982915856833,7.304066303746791
219,30.364592870979898,30.294755381169477,15.333982915856833,7.304066303746791
220,30.43368800418309,30.439675917550336,15.339396669451293,7.309480057341249
221,30.546780946903812,30.439675917550336,15.339396669451293,7.3443338533954785
222,30.851768626703127,30.57319639043604,15.374250465505522,7.3443338533954785
223,30.851768626703127,30.60805018649027,15.379664219099983,7.3443338533954785
224,30.851768626703127,30.60805018649027,15.397923042393646,7.3443338533954785
225,30.85718238029758,30.60805018649027,15.60886021551666,7.362592676689142
226,31.109397241260258,30.699484667535017,15.74836699830306,7.3680064302836
227,31.36908765939831,30.899021777162876,15.904225392461376,7.3680064302836
228,31.48815562637673,30.999648848570608,16.005432767860977,7.3680064302836
229,31.63089617024328,31.12723941095312,16.181149030058233,7.3680064302836
230,31.976115350664156,31.235457695817047,16.21575946472381,7.3680064302836
231,31.976115350664156,31.235457695817047,16.250613260778042,7.3680064302836
232,32.1022852959165,31.37496447860345,16.29088081042673,7.3680064302836
233,32.25023203469146,31.50848495148915,16.29088081042673,7.3680064302836
234,32.34950646296548,31.52674377478282,16.29629456402119,7.3680064302836
235,32.4625994056862,31.639836717503538,16.29629456402119,7.3680064302836
236,32.68162444911346,31.639836717503538,16.29629456402119,7.384358041655514
237,32.71647824516769,31.731271198548285,16.34017120855229,7.384358041655514
238,32.83554621214611,31.731271198548285,16.345584962146752,7.384358041655514
239,32.85189782351803,31.775147843079385,16.418451736852028,7.384358041655514
240,32.96049835697842,32.080882642244454,16.43480334822394,7.384358041655514
241,32.96049835697842,32.19995060922288,16.43480334822394,7.384358041655514
242,33.078336389834035,32.326120554475224,16.45847592511206,7.384358041655514
243,33.29126503149202,32.43824005244846,16.45847592511206,7.384358041655514
244,33.29126503149202,32.43824005244846,16.476734748405725,7.384358041655514
245,33.399865564952414,32.43824005244846,16.482148502000186,7.384358041655514
246,33.52745612733493,32.61285722265101,16.482148502000186,7.384358041655514
247,33.52745612733493,32.71406459805061,16.50040732529385,7.384358041655514
248,33.52745612733493,32.71406459805061,16.535017759959427,7.384358041655514
249,33.58397129066829,32.71406459805061,16.535017759959427,7.384358041655514
250,33.627847935199384,32.74867503271619,16.540431513553887,7.384358041655514
251,33.7409408779201,32.74867503271619,16.575041948219464,7.384358041655514
252,33.86000884489853,32.92778461217907,16.575041948219464,7.384358041655514
253,33.99531997047437,32.92778461217907,16.580455701813925,7.384358041655514
254,33.99531997047437,32.92778461217907,16.580455701813925,7.384358041655514
255,33.99531997047437,33.067291394965466,16.580455701813925,7.47821871633508
256,33.99531997047437,33.303809895940915,16.604128278702046,7.47821871633508
257,34.08675445151912,33.608432375521076,16.604128278702046,7.47821871633508
258,34.14326961485248,33.624783986892986,16.604128278702046,7.47821871633508
259,34.14326961485248,33.718644661572554,16.604128278702046,7.47821871633508
260,34.16152843814614,33.718644661572554,16.62780085559017,7.47821871633508
261,34.16152843814614,33.718644661572554,16.644152466962083,7.47821871633508
262,34.262735813545746,33.888691251356,16.662411290255747,7.47821871633508
263,34.53999753869143,34.0222117242417,16.667825043850208,7.47821871633508
264,34.65783557154704,34.156401368469226,16.667825043850208,7.47821871633508
265,34.692689367601275,34.156401368469226,16.68417665522212,7.47821871633508
266,34.69810312119573,34.156401368469226,16.689590408816578,7.47821871633508
267,34.764119757937884,34.449795325863334,16.69500416241104,7.47821871633508
268,34.764119757937884,34.57738588824584,16.746209569837184,7.47821871633508
269,34.764119757937884,34.67124656292541,16.781063365891413,7.47821871633508
270,34.9199781520962,34.67124656292541,16.781063365891413,7.47821871633508
271,35.059484934882605,34.76510723760497,16.786477119485873,7.586819249795473
272,35.23384551372324,34.76510723760497,16.802828730857787,7.586819249795473
273,35.36143607610575,34.76510723760497,16.808242484452244,7.586819249795473
274,35.5093828148807,34.85654171864972,16.808242484452244,7.586819249795473
275,35.6179833483411,35.08392286621499,16.808242484452244,7.586819249795473
276,35.6179833483411,35.08392286621499,16.826501307745907,7.586819249795473
277,35.78093915622385,35.08392286621499,16.842852919117824,7.586819249795473
278,35.87479983090342,35.08392286621499,16.84826667271228,7.586819249795473
279,35.87479983090342,35.175357347259734,16.85368042630674,7.586819249795473
280,35.87479983090342,35.27656472265934,16.943369639937018,7.586819249795473
281,35.87479983090342,35.49825819884045,16.94878339353148,7.586819249795473
282,35.87479983090342,35.49825819884045,16.992660038062578,7.586819249795473
283,35.87479983090342,35.49825819884045,16.992660038062578,7.586819249795473
284,35.940816467645575,35.56735333204365,16.992660038062578,7.586819249795473
285,36.03225094869032,35.668560707443255,17.01091886135624,7.592233003389931
286,36.31618650002274,35.668560707443255,17.045772657410474,7.592233003389931
287,36.4100471747023,35.668560707443255,17.045772657410474,7.592233003389931
288,36.4100471747023,35.721673326791155,17.045772657410474,7.597646756984389
289,36.4100471747023,35.92212022600874,17.05118641100493,7.597646756984389
290,36.543567647588006,35.92212022600874,17.05660016459939,7.597646756984389
291,36.74377392855768,35.98813686275089,17.06201391819385,7.597646756984389
292,36.852374462018076,36.12587418196155,17.06201391819385,7.597646756984389
293,36.87063328531174,36.347325419023626,17.080272741487512,7.597646756984389
294,37.01571730524245,36.36367703039554,17.085686495081973,7.597646756984389
295,37.26095521747322,36.43654380510081,17.134976893207533,7.597646756984389
296,37.330050350676416,36.68870426371917,17.134976893207533,7.597646756984389
297,37.56585919792285,36.806542296574776,17.134976893207533,7.597646756984389
298,37.56585919792285,36.806542296574776,17.151328504579446,7.597646756984389
299,37.56585919792285,36.96046405960743,17.151328504579446,7.597646756984389
300,37.56585919792285,37.179509467862644,17.156742258173907,7.603060510578847
301,37.674459731383244,37.43086797360396,17.250602932853475,7.603060510578847
302,37.765894212427995,37.54993594058239,17.274275509741596,7.603060510578847
303,37.765894212427995,37.658536474042776,17.279689263336056,7.603060510578847
304,37.765894212427995,37.79205694692848,17.29604087470797,7.603060510578847
305,37.8513409570031,37.79205694692848,17.30145462830243,7.603060510578847
306,37.8513409570031,37.93512902784664,17.30145462830243,7.603060510578847
307,37.97582267757598,38.144401541747,17.359981001244783,7.603060510578847
308,38.06725715862073,38.36342658517425,17.413093620592676,7.603060510578847
309,38.200777631506426,38.4895965304266,17.42944523196459,7.603060510578847
310,38.200777631506426,38.723984760542876,17.43485898555905,7.603060510578847
311,38.200777631506426,38.843052727521304,17.451210596930963,7.603060510578847
312,38.294638306185995,38.843052727521304,17.451210596930963,7.603060510578847
313,38.294638306185995,38.94700165677873,17.451210596930963,7.603060510578847
314,38.52556928176232,39.06483968963434,17.451210596930963,7.603060510578847
315,38.710864437486634,39.27776833129233,17.525719483728615,7.603060510578847
316,38.7291232607803,39.65200296236404,17.531133237323075,7.603060510578847
317,38.763977056834534,39.7897402815747,17.531133237323075,7.603060510578847
318,38.763977056834534,39.92392992580223,17.641345523374557,7.603060510578847
319,38.763977056834534,39.92392992580223,17.641345523374557,7.603060510578847
320,38.964012071339674,40.08687453731174,17.690635921500117,7.603060510578847
321,38.964012071339674,40.08687453731174,17.696049675094578,7.603060510578847
322,38.964012071339674,40.18073521199131,17.696049675094578,7.603060510578847
323,39.03310720454287,40.18073521199131,17.696049675094578,7.603060510578847
324,39.17261398732927,40.31425568487701,17.74725508252072,7.603060510578847
325,39.17261398732927,40.31425568487701,17.75266883611518,7.603060510578847
326,39.31212077011567,40.31966943847147,17.770927659408844,7.603060510578847
327,39.46390006629504,40.528941952371824,17.7763414130033,7.603060510578847
328,39.46390006629504,40.528941952371824,17.820218057534404,7.603060510578847
329,39.46390006629504,40.528941952371824,17.820218057534404,7.603060510578847
330,39.46390006629504,40.534355705966284,17.83847688082807,7.603060510578847
331,39.572500599755436,40.56920950202051,17.83847688082807,7.603060510578847
332,39.5779143533499,40.88608835659163,17.83847688082807,7.603060510578847
333,39.5779143533499,41.04853271502837,17.84389063442253,7.603060510578847
334,39.5779143533499,41.04853271502837,17.985852542330996,7.619412121950761
335,39.5779143533499,41.2006276444234,18.047781459258818,7.619412121950761
336,39.70408429860224,41.39589272287894,18.066040282552482,7.619412121950761
337,39.7605994619356,41.39589272287894,18.066040282552482,7.619412121950761
338,39.92354407344512,41.39589272287894,18.084299105846146,7.619412121950761
339,40.157932303561395,41.630781533438316,18.089712859440603,7.619412121950761
340,40.157932303561395,41.699876666641515,18.089712859440603,7.619412121950761
341,40.157932303561395,41.699876666641515,18.089712859440603,7.619412121950761
342,40.41650705332622,41.818944633619935,18.10606447081252,7.619412121950761
343,40.41650705332622,41.88803976682313,18.111478224406977,7.635763733322674
344,40.53434508618183,41.88803976682313,18.12782983577889,7.635763733322674
345,40.53434508618183,41.88803976682313,18.162683631833122,7.635763733322674
346,40.647438028902556,42.05808635660658,18.162683631833122,7.635763733322674
347,40.713454665644704,42.05808635660658,18.228700268575274,7.635763733322674
348,40.923957113667875,42.05808635660658,18.234114022169734,7.635763733322674
349,40.923957113667875,42.05808635660658,18.234114022169734,7.635763733322674
350,40.923957113667875,42.05808635660658,18.239527775764195,7.635763733322674
351,41.03758915212626,42.321051383584916,18.25778659905786,7.635763733322674
352,41.103605788868414,42.321051383584916,18.263200352652316,7.635763733322674
353,41.2833801213035,42.321051383584916,18.370986445068972,7.635763733322674
354,41.2833801213035,42.42926966844884,18.48609350300184,7.635763733322674
355,41.33989528463686,42.547107701304455,18.4915072565963,7.635763733322674
356,41.63328924203097,42.791115679412414,18.496921010190757,7.635763733322674
357,41.75112727488658,42.860210812615605,18.624511572573265,7.635763733322674
358,41.93991554856846,42.9293059458188,18.629925326167726,7.635763733322674
359,41.98379219309955,42.9293059458188,18.629925326167726,7.635763733322674
360,42.075226674144304,43.162673403284764,18.653597903055847,7.635763733322674
361,42.17643404954391,43.162673403284764,18.659011656650307,7.635763733322674
362,42.17643404954391,43.162673403284764,18.699279206298996,7.635763733322674
363,42.48025703103241,43.162673403284764,18.7431558508301,7.635763733322674
364,42.48025703103241,43.22869004002692,18.759507462202013,7.635763733322674
365,42.48025703103241,43.22869004002692,18.783180039090134,7.635763733322674
366,42.546273667774564,43.28520520336028,18.783180039090134,7.635763733322674
367,42.546273667774564,43.45032090015403,18.783180039090134,7.635763733322674
368,42.77964112524053,43.49419754468513,18.783180039090134,7.635763733322674
369,42.905811070492874,43.49419754468513,18.783180039090134,7.635763733322674
370,42.905811070492874,43.49419754468513,18.788593792684594,7.635763733322674
371,42.905811070492874,43.49419754468513,18.788593792684594,7.635763733322674
372,43.01982535754773,43.715891020866245,18.788593792684594,7.635763733322674
373,43.025239111142184,43.715891020866245,18.806852615978258,7.635763733322674
374,43.025239111142184,43.83495898784467,18.806852615978258,7.635763733322674
375,43.094334244345376,43.840372741439126,18.82511143927192,7.635763733322674
376,43.094334244345376,43.840372741439126,18.82511143927192,7.635763733322674
377,43.094334244345376,43.840372741439126,18.830525192866382,7.635763733322674
378,43.094334244345376,43.840372741439126,18.830525192866382,7.635763733322674
379,43.094334244345376,43.840372741439126,18.83593894646084,7.635763733322674
380,43.094334244345376,43.98832238581723,18.896167202363856,7.635763733322674
381,43.094334244345376,44.096922919277624,18.996794273771588,7.635763733322674
382,43.094334244345376,44.096922919277624,18.996794273771588,7.679640377853775
383,43.202552529209306,44.096922919277624,18.996794273771588,7.679640377853775
384,43.2716476624125,44.223092864529974,19.05330943710495,7.679640377853775
385,43.2716476624125,44.292187997733166,19.05330943710495,7.679640377853775
386,43.38474060513322,44.292187997733166,19.058723190699407,7.679640377853775
387,43.38474060513322,44.292187997733166,19.058723190699407,7.679640377853775
388,43.38474060513322,44.292187997733166,19.18320491127229,7.679640377853775
389,43.39015435872768,44.292187997733166,19.353478285676857,7.679640377853775
390,43.39015435872768,44.48820994385293,19.37173710897052,7.679640377853775
391,43.42500815478191,44.532086588384026,19.37173710897052,7.679640377853775
392,43.42500815478191,44.689279638157856,19.37173710897052,7.679640377853775
393,43.42500815478191,44.689279638157856,19.37715086256498,7.679640377853775
394,43.42500815478191,44.689279638157856,19.393502473936895,7.679640377853775
395,43.587963962664666,44.689279638157856,19.41176129723056,7.685054131448233
396,43.587963962664666,44.689279638157856,19.50860953186976,7.685054131448233
397,43.65398059940682,44.689279638157856,19.50860953186976,7.685054131448233
398,43.65398059940682,44.79749792302178,19.51402328546422,7.685054131448233
399,43.65398059940682,44.9165658900002,19.532282108757883,7.685054131448233
400,43.91885283830691,44.9165658900002,19.537695862352344,7.685054131448233
401,43.98486947504907,44.9165658900002,19.537695862352344,7.690467885042691
402,44.17490511126813,44.9165658900002,19.706739302634094,7.690467885042691
403,44.17490511126813,44.9604425345313,19.840928946861617,7.690467885042691
404,44.29397307824655,44.9604425345313,19.890219344987177,7.690467885042691
