Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit,HEHEHEHHE
95,14.935843809151086,10.782127731797544,11.107825201385294,14.709680619322516
96,15.036508840324922,10.786256532798468,11.107825201385294,14.834147087322478
97,15.047284103682378,10.800587581403075,11.107825201385294,14.880892629469361
98,15.0923972207502,10.802392631866873,11.107825201385294,14.9146838888411
99,15.190996373295764,10.80419768233067,11.107825201385294,15.080676294904535
100,15.299468802780634,10.80600273279447,11.109630251849094,15.19381502436905
101,15.47510466733209,10.807807783258268,11.152942853751714,15.302383646141681
102,15.533973622100856,10.809612833722067,11.158599410824822,15.340914034273231
103,15.635607576818163,10.82125548341341,11.163749081163541,15.38209558549082
104,15.812467426819001,10.823060533877207,11.171615669387114,15.48549958909311
105,15.859763027641765,10.824865584341007,11.171615669387114,15.54996020016811
106,15.911635446043913,10.832327191877912,11.176601170371255,15.648307822451978
107,16.092040648371047,10.837983748951022,11.176601170371255,15.684985878629911
108,16.24403824288229,10.84364030602413,11.269469259443571,15.748409034589429
109,16.36697499614406,10.85182805186893,11.281436424757548,15.810041593227576
110,16.471533354786118,10.861820848177528,11.283241475221347,15.899906945074388
111,16.529142368274297,10.861820848177528,11.295767473362154,15.928985740542368
112,16.539917631631752,10.861820848177528,11.306453204042786,15.938823339769915
113,16.56672805446557,10.866623778297482,11.317388413482096,15.972132330236827
114,16.6152093296909,10.868947528834607,11.323044970555205,16.024412919277204
115,16.670657519790513,10.871271279371733,11.323044970555205,16.05599593854602
116,16.68143278314797,10.87359502990886,11.333730701235835,16.116052453344697
117,16.692208046505424,10.875918780445984,11.345869753702386,16.175072237728834
118,16.70298330986288,10.87824253098311,11.39200356142965,16.240223096473738
119,16.744296416279187,10.882371331984034,11.39200356142965,16.35887653612547
120,16.755071679636643,10.884695082521159,11.39200356142965,16.386549298434694
121,16.816314710388067,10.888823883522083,11.39200356142965,16.394737044279495
122,16.858161091170352,10.897938185507147,11.39200356142965,16.488820735924293
123,16.941981884888474,10.902066986508071,11.426984866674712,16.59349795041214
124,17.059650719738862,10.904390737045198,11.426984866674712,16.65234857602919
125,17.244646080307156,10.906714487582324,11.426984866674712,16.725918158761814
126,17.296759141903717,10.909038238119448,11.449519713861573,16.77938429589755
127,17.42420159718036,10.911361988656575,11.454505214845714,16.830283910364464
128,17.463037172426304,10.9136857391937,11.459490715829855,16.852909862831755
129,17.553992583637402,10.916009489730826,11.459490715829855,16.914496370711788
130,17.698035487296007,10.918333240267952,11.506512087122388,16.9598055188193
131,17.708810750653463,10.920656990805076,11.506512087122388,16.999118183743423
132,17.79069487274762,10.922980741342203,11.512168644195496,17.062598649966922
133,17.968926645368114,10.925304491879327,11.519630251732403,17.116530927109505
134,18.043406265102487,10.927628242416453,11.519630251732403,17.14717083838471
135,18.06044372894005,10.92995199295358,11.519630251732403,17.234716321394135
136,18.122764695940315,10.932275743490704,11.525286808805511,17.326154432942076
137,18.180036406780868,10.93459949402783,11.530943365878619,17.338293485408627
138,18.255704966565723,10.936923244564955,11.54162909655925,17.390721061055736
139,18.361529731310792,10.939246995102081,11.54162909655925,17.500335460960535
140,18.465543348476146,10.941570745639208,11.566694579372946,17.583650037955813
141,18.50531289320149,10.943894496176332,11.574882325217747,17.756290680832585
142,18.581079093172978,10.946218246713459,11.574882325217747,17.792963974525335
143,18.653576699655822,10.948541997250583,11.574882325217747,17.895715741772364
144,18.691564583063794,10.95086574778771,11.623152143206562,17.904032051358776
145,18.784049041364064,10.953189498324836,11.633794201263811,17.983243948100117
146,18.878138340830606,10.95551324886196,11.67495977134897,18.02971189764045
147,19.008188817844633,10.957836999399087,11.67495977134897,18.070882786327978
148,19.15444263814891,10.960160749936211,11.67495977134897,18.09763202278136
149,19.22788881801094,10.968749894087837,11.68314751719377,18.192328892919097
150,19.261982999740198,10.99379977247628,11.691335263038571,18.24234018499132
151,19.476417986587247,11.00419556719659,11.691335263038571,18.30783830582068
152,19.5284459874651,11.0145913619169,11.708064739051066,18.360063466736012
153,19.59104005483068,11.02498715663721,11.713050240035207,18.398905501156275
154,19.742578504715755,11.03538295135752,11.713050240035207,18.416886738762635
155,19.77610857591163,11.037706701894646,11.72103439514405,18.469834929830803
156,19.82122169297945,11.037706701894646,11.72103439514405,18.49151231631311
157,19.831996956336905,11.037706701894646,11.741762501112394,18.535859976920168
158,19.86654253932614,11.037706701894646,11.751755297420994,18.585663972142154
159,19.921332579149443,11.037706701894646,11.751755297420994,18.733106365477116
160,20.02761083792425,11.047699498203244,11.753560347884791,18.808041653651028
161,20.038386101281706,11.05516110574015,11.824663570360102,18.829519409375262
162,20.127484228913488,11.059289906741075,11.824663570360102,18.913269191098372
163,20.21573682460508,11.063418707741999,11.829649071344242,18.94879815129842
164,20.360431587973228,11.065223758205796,11.829649071344242,19.001392578567895
165,20.51206440803853,11.067028808669594,11.834634572328383,19.058501236278325
166,20.690976537172503,11.068833859133393,11.86500903906628,19.068172874965697
167,20.76399917334812,11.071157609670518,11.86500903906628,19.177437948510356
168,20.891802342670125,11.073481360207644,11.86500903906628,19.194969464753875
169,20.97675212425868,11.07580511074477,11.866814089530077,19.205365259474185
170,21.034407473556207,11.078128861281895,11.871799590514218,19.281265460898855
171,21.06790886476498,11.080452611819021,11.873604640978018,19.330459985615384
172,21.078684128122436,11.080452611819021,11.873604640978018,19.38755341685063
173,21.089459391479892,11.080452611819021,11.881792386822818,19.50931452604814
174,21.166770328051108,11.080452611819021,11.881792386822818,19.611837104906176
175,21.339838069243324,11.080452611819021,11.881792386822818,19.670264813557203
176,21.35061333260078,11.080452611819021,11.881792386822818,19.682678417419076
177,21.41719618101843,11.080452611819021,11.889776541931662,19.74011056672078
178,21.427971444375885,11.080452611819021,11.89158159239546,19.744913496840734
179,21.504792074296653,11.080452611819021,11.89158159239546,19.775272905890667
180,21.54509079700559,11.080452611819021,11.922183888119912,19.821855789384156
181,21.68946244792003,11.080452611819021,11.94299058775518,19.875863263061746
182,21.721238595110783,11.080452611819021,11.961525114231472,20.020767263572782
183,21.73201385846824,11.080452611819021,11.961525114231472,20.096228297019884
184,21.870781084097203,11.080452611819021,11.961525114231472,20.11254639806379
185,21.92843643339473,11.080452611819021,11.961525114231472,20.139052855354482
186,21.939211696752185,11.080452611819021,11.961525114231472,20.171106861965082
187,21.986214844386787,11.080452611819021,11.96333016469527,20.191071063985355
188,22.02425638519204,11.080452611819021,11.96333016469527,20.200742702672724
189,22.056581530287417,11.080452611819021,11.96333016469527,20.2170105561402
190,22.1503698748482,11.080452611819021,11.993990726930358,20.283804967824068
191,22.210716200522167,11.080452611819021,11.993990726930358,20.301741723391583
192,22.255215905202324,11.080452611819021,11.993990726930358,20.343353847701145
193,22.332036535123088,11.080452611819021,12.004386521650668,20.373377168778067
194,22.36394925552354,11.080452611819021,12.006191572114465,20.392831302370656
195,22.470404488656502,11.080452611819021,12.011341242453186,20.4195430662892
196,22.551030799633857,11.080452611819021,12.023308407767164,20.487892579375284
197,22.591328969345835,11.080452611819021,12.062928774458463,20.615364364317657
198,22.725264264341014,11.080452611819021,12.062928774458463,20.646807536631687
199,22.812280740177407,11.080452611819021,12.06473382492226,20.673588453400043
200,22.823056003534862,11.080452611819021,12.069883495260981,20.71741085163304
201,22.912429186935135,11.080452611819021,12.069883495260981,20.788166191549898
202,22.992000759563055,11.080452611819021,12.095204415084641,20.842844801295374
203,23.02654634255229,11.080452611819021,12.095204415084641,20.931882212938778
204,23.037321605909746,11.080452611819021,12.097009465548439,21.04735873943679
205,23.134258419375065,11.080452611819021,12.097009465548439,21.066730120233807
206,23.14751286231535,11.080452611819021,12.10215913588716,21.091949015165806
207,23.259763055449632,11.080452611819021,12.10215913588716,21.160963434044564
208,23.270538318807088,11.080452611819021,12.10215913588716,21.201303457542586
209,23.281313582164543,11.080452611819021,12.107815692960267,21.221850800126678
210,23.342789775511143,11.080452611819021,12.117194277448686,21.24951695200413
211,23.405629719507022,11.090848406539331,12.129720275589493,21.251322002467926
212,23.538402493536736,11.090848406539331,12.129720275589493,21.261159601695475
213,23.557494066480604,11.090848406539331,12.15699533471093,21.327301512552616
214,23.578471577441743,11.093172157076456,12.15699533471093,21.351187356669563
215,23.620619611179343,11.095495907613582,12.15699533471093,21.411684110528128
216,23.732426260857324,11.095495907613582,12.185357081302453,21.49312564339293
217,23.78127683734352,11.100298837733536,12.185357081302453,21.521947955490564
218,23.8958939074114,11.100298837733536,12.190506751641172,21.531699808905415
219,23.922704330245217,11.100298837733536,12.21693755764682,21.57942665808056
220,23.99974679452869,11.100298837733536,12.21693755764682,21.588015802232185
221,24.09713215447869,11.102103888197334,12.21693755764682,21.59281873235214
222,24.18297394582849,11.102103888197334,12.21874260811062,21.655675168744292
223,24.308081091271212,11.102103888197334,12.21874260811062,21.659803969745216
224,24.411964969146318,11.102103888197334,12.21874260811062,21.670111875391182
225,24.55750068449027,11.102103888197334,12.21874260811062,21.71611788318961
226,24.73518712748213,11.102103888197334,12.22967781754993,21.76751751601826
227,24.834465045589738,11.102103888197334,12.22967781754993,21.852802072164536
228,24.845240308947194,11.102103888197334,12.22967781754993,21.863109977810502
229,24.916671653938824,11.103908938661132,12.23533437462304,21.916041714620064
230,25.055402515926524,11.103908938661132,12.23533437462304,21.94002367704748
231,25.066177779283983,11.105713989124931,12.23533437462304,21.976599443786476
232,25.231878522961296,11.105713989124931,12.23533437462304,22.03166033763486
233,25.318077671939427,11.105713989124931,12.23533437462304,22.0451677231242
234,25.377563409590525,11.107519039588729,12.23533437462304,22.06098111429883
235,25.38833867294798,11.107519039588729,12.23533437462304,22.080127312009438
236,25.592304609976715,11.109324090052528,12.23533437462304,22.109634103235766
237,25.614491744152996,11.111129140516326,12.345460340575443,22.15789895162003
238,25.711538942346454,11.112934190980123,12.35111689764855,22.226269222741028
239,25.756038647026607,11.114739241443923,12.35111689764855,22.23425337784987
240,25.875550881046347,11.11654429190772,12.35111689764855,22.29590420460881
241,25.886326144403803,11.11834934237152,12.35111689764855,22.358106740265598
242,25.941406065939088,11.120154392835317,12.356773454721658,22.37483621627809
243,26.02196204782038,11.121959443299115,12.356773454721658,22.389583963141465
244,26.044876363644384,11.123764493762915,12.365089764308069,22.408634186317254
245,26.142313573988254,11.125569544226712,12.365089764308069,22.450455211115763
246,26.277488927390294,11.127374594690512,12.365089764308069,22.478274742073758
247,26.288264190747746,11.12917964515431,12.365089764308069,22.486345186152057
248,26.336992460944987,11.130984695618107,12.365089764308069,22.546180420796148
249,26.380098647842594,11.132789746081906,12.411969850248136,22.619949962494616
250,26.39087391120005,11.134594796545704,12.411969850248136,22.702869352559954
251,26.46637839533176,11.141549517348222,12.411969850248136,22.736683958598984
252,26.565611336648395,11.143354567812022,12.424710110151244,22.829337388619543
253,26.57638660000585,11.14515961827582,12.432576698374817,22.945370403394936
254,26.643018750979017,11.146964668739617,12.432576698374817,22.964997208195122
255,26.70129462881648,11.148769719203417,12.432576698374817,23.01366868107605
256,26.712069892173936,11.150574769667214,12.432576698374817,23.053983043181965
257,26.72783065651553,11.152379820131014,12.432576698374817,23.06936433888642
258,26.786996949268662,11.154184870594811,12.434381748838614,23.077348493995263
259,26.845346120632446,11.155989921058609,12.434381748838614,23.1423574023795
260,26.9712218269333,11.157794971522408,12.434381748838614,23.18644801034204
261,26.981997090290754,11.159600021986206,12.434381748838614,23.226468531313778
262,27.028296014530888,11.161405072450005,12.434381748838614,23.267637216233954
263,27.12167226620714,11.163210122913803,12.439531419177335,23.31618686663113
264,27.229030739186754,11.1650151733776,12.439531419177335,23.374264370099773
265,27.360236823223737,11.1650151733776,12.45100139766108,23.421833568567106
266,27.371012086581192,11.1650151733776,12.534853957042078,23.434573828470214
267,27.403337231676566,11.1650151733776,12.534853957042078,23.452222911599005
268,27.414112495034022,11.1650151733776,12.540510514115187,23.45454666213613
269,27.424887758391474,11.1650151733776,12.570033420469711,23.462530817244975
270,27.457019808700903,11.170000674361741,12.570033420469711,23.52826985579484
271,27.467795072058358,11.175150344700462,12.583167245917275,23.53895558647547
272,27.578927830697733,11.175150344700462,12.583167245917275,23.551965067693224
273,27.617940058789706,11.175150344700462,12.583167245917275,23.62646754578795
274,27.700539126449115,11.175150344700462,12.583167245917275,23.64027834404668
275,27.711314389806567,11.175150344700462,12.583167245917275,23.662157490397895
276,27.722089653164023,11.175150344700462,12.583167245917275,23.69689078718104
277,27.802856134437548,11.175150344700462,12.62074825899818,23.75107354511046
278,27.83718545178139,11.175150344700462,12.62074825899818,23.796508862206192
279,27.847960715138846,11.175150344700462,12.630537464570821,23.811415931689364
280,27.861215158079126,11.175150344700462,12.630537464570821,23.829441276761713
281,27.913087576481267,11.175150344700462,12.630537464570821,23.846972793005232
282,27.962839659340016,11.175150344700462,12.630537464570821,23.87513537040449
283,27.97361492269747,11.175150344700462,12.630537464570821,23.913664078328008
284,28.085644333348775,11.175150344700462,12.630537464570821,23.93291559735373
285,28.238449445984163,11.175150344700462,12.630537464570821,23.980185631805256
286,28.35069963911844,11.175150344700462,12.630537464570821,24.054638001068376
287,28.46464509107305,11.175150344700462,12.636194021643929,24.054638001068376
288,28.572412327364084,11.175150344700462,12.64117952262807,24.083701919327048
289,28.610501962034647,11.17695539516426,12.64117952262807,24.099871055263407
290,28.680069109055886,11.17695539516426,12.64117952262807,24.10399985626433
291,28.688520621876215,11.17695539516426,12.64117952262807,24.141584781065614
292,28.874837407874235,11.17695539516426,12.64117952262807,24.224544692916613
293,28.883288920694564,11.17876044562806,12.655893235928506,24.265126055126423
294,28.957027142911095,11.17876044562806,12.655893235928506,24.2805867067679
295,29.016179585720568,11.17876044562806,12.655893235928506,24.31200734897786
296,29.062086918497265,11.17876044562806,12.655893235928506,24.363646476079374
297,29.173877223107286,11.17876044562806,12.670606949228944,24.431939301291788
298,29.253449679982047,11.17876044562806,12.670606949228944,24.474341938709422
299,29.261901192802377,11.17876044562806,12.670606949228944,24.536883299624733
300,29.414324062283924,11.17876044562806,12.670606949228944,24.544830102575787
301,29.422775575104254,11.17876044562806,12.670606949228944,24.576255332653986
302,29.466208393169644,11.17876044562806,12.670606949228944,24.578060383117784
303,29.474659905989974,11.17876044562806,12.670606949228944,24.680659629927256
304,29.626131967762262,11.17876044562806,12.699342398988843,24.68298338046438
305,29.698257633755578,11.17876044562806,12.699342398988843,24.73430608218122
306,29.73751960901675,11.17876044562806,12.701147449452643,24.742252885132274
307,29.74597112183708,11.17876044562806,12.701147449452643,24.760037287310873
308,29.781697693778842,11.188598044855604,12.701147449452643,24.7809133567522
309,29.79014920659917,11.188598044855604,12.701147449452643,24.7809133567522
310,29.862274872592486,11.188598044855604,12.701147449452643,24.788779944975772
311,29.904011907622486,11.188598044855604,12.701147449452643,24.822875697918114
312,29.928402461608716,11.188598044855604,12.701147449452643,24.87341591221954
313,29.967264956968886,11.188598044855604,12.701147449452643,24.99247989815069
314,30.019642679210573,11.188598044855604,12.701147449452643,25.002787803796657
315,30.09012504205768,11.188598044855604,12.701147449452643,25.032580725907046
316,30.098576554878008,11.188598044855604,12.701147449452643,25.070022392637046
317,30.174575703482606,11.188598044855604,12.701147449452643,25.121403451082834
318,30.183027216302936,11.188598044855604,12.701147449452643,25.14491643373859
319,30.213521828586785,11.188598044855604,12.701147449452643,25.168075467574546
320,30.276433055710633,11.188598044855604,12.701147449452643,25.223239446637486
321,30.38909963486746,11.188598044855604,12.701147449452643,25.23110603486106
322,30.405928422136974,11.188598044855604,12.701147449452643,25.26012370537537
323,30.500990031549843,11.188598044855604,12.701147449452643,25.334052178587143
324,30.509441544370173,11.188598044855604,12.735165655549135,25.390837464318704
325,30.681721837118715,11.188598044855604,12.735165655549135,25.404327104956206
326,30.690173349939045,11.188598044855604,12.745851386229766,25.420499005909853
327,30.698624862759374,11.188598044855604,12.747656436693564,25.43080691155582
328,30.740286357806916,11.188598044855604,12.747656436693564,25.50327807356838
329,30.825617522254724,11.188598044855604,12.747656436693564,25.554690802880643
330,30.834069035075053,11.188598044855604,12.747656436693564,25.577769341265874
331,30.8959289893774,11.188598044855604,12.747656436693564,25.589736506579854
332,30.970517973260392,11.188598044855604,12.747656436693564,25.616901185984467
333,31.06084130147331,11.188598044855604,12.747656436693564,25.723334189826726
334,31.06929281429364,11.188598044855604,12.747656436693564,25.741479139014977
335,31.156777317902424,11.188598044855604,12.747656436693564,25.80315314795464
336,31.165228830722754,11.188598044855604,12.747656436693564,25.80495819841844
337,31.173680343543083,11.188598044855604,12.747656436693564,25.848071333272934
338,31.201616872827827,11.188598044855604,12.755118044230471,25.875112993474847
339,31.23725142633736,11.188598044855604,12.755118044230471,25.875112993474847
340,31.245702939157688,11.188598044855604,12.755118044230471,26.043742132672833
341,31.277596620798203,11.188598044855604,12.755118044230471,26.072538085256326
342,31.34519456591828,11.188598044855604,12.755118044230471,26.077687755595047
343,31.35364607873861,11.188598044855604,12.755118044230471,26.098038414295626
344,31.36209759155894,11.188598044855604,12.756923094694269,26.11967013168509
345,31.392062972287277,11.188598044855604,12.756923094694269,26.137946908800085
346,31.400514485107607,11.188598044855604,12.756923094694269,26.17449640123641
347,31.408965997927936,11.188598044855604,12.756923094694269,26.184248254651266
348,31.417417510748265,11.188598044855604,12.756923094694269,26.216981771341402
349,31.55758305588545,11.188598044855604,12.756923094694269,26.22445519221725
350,31.64696121124178,11.188598044855604,12.762579651767378,26.249173101882036
351,31.79065642756863,11.188598044855604,12.762579651767378,26.25149685241916
352,31.79910794038896,11.188598044855604,12.770767397612179,26.25149685241916
353,31.79910794038896,11.188598044855604,12.770767397612179,26.319712456879945
354,31.836594128765206,11.188598044855604,12.770767397612179,26.3865505662852
355,31.845045641585536,11.188598044855604,12.791515006284438,26.42073271821527
356,31.88659225799936,11.188598044855604,12.791515006284438,26.45471078266499
357,31.94683429669764,11.188598044855604,12.79938159450801,26.49121412594643
358,32.001140852292124,11.188598044855604,12.79938159450801,26.531847329733647
359,32.04087826079341,11.188598044855604,12.807365749616853,26.54253306041428
360,32.04932977361374,11.188598044855604,12.807365749616853,26.58168383040162
361,32.15599517637618,11.188598044855604,12.82685076608127,26.58966798551046
362,32.18048184867287,11.188598044855604,12.82685076608127,26.606496772779973
363,32.21635184726585,11.188598044855604,12.859048887115927,26.648628180670244
364,32.21635184726585,11.188598044855604,12.884781996772329,26.648628180670244
365,32.302239437561134,11.188598044855604,12.886587047236128,26.71366094481642
366,32.34717276009492,11.188598044855604,12.886587047236128,26.755992819957346
367,32.456387595899535,11.188598044855604,12.886587047236128,26.765664458644714
368,32.5230581760364,11.188598044855604,12.886587047236128,26.77984597325308
369,32.564155331081096,11.188598044855604,12.895965631724547,26.79237197139389
370,32.614416910155526,11.209613767697798,12.895965631724547,26.79237197139389
371,32.622868422975856,11.209613767697798,12.895965631724547,26.827895632276572
372,32.72746636621976,11.209613767697798,12.905637270411919,26.8302193828137
373,32.825577202714676,11.209613767697798,12.905637270411919,26.847868465942486
374,32.98144103811018,11.209613767697798,12.905637270411919,26.86233126894616
375,33.02277883634928,11.209613767697798,12.905637270411919,26.893873769516112
376,33.04633289033568,11.209613767697798,12.905637270411919,26.92450956652591
377,33.13321061138987,11.209613767697798,12.905637270411919,26.971302863541542
378,33.18894505985304,11.209613767697798,12.919277982593869,26.979287018650382
379,33.230197797373435,11.209613767697798,12.919277982593869,26.999742380703346
380,33.265721458256124,11.209613767697798,12.919277982593869,27.016616327715916
381,33.265721458256124,11.209613767697798,12.919277982593869,27.040742659067707
382,33.265721458256124,11.209613767697798,12.919277982593869,27.050580258295252
383,33.265721458256124,11.209613767697798,12.919277982593869,27.058564413404092
384,33.292890966662114,11.209613767697798,12.919277982593869,27.091128140482954
385,33.36714595063764,11.209613767697798,12.919277982593869,27.098082861285473
386,33.42160566494117,11.236044573703447,12.919277982593869,27.098082861285473
387,33.501300876298195,11.236044573703447,12.919277982593869,27.110608859426282
388,33.56307991502346,11.236044573703447,12.919277982593869,27.118082280302126
389,33.59894991361644,11.236044573703447,12.921083033057666,27.123067781286267
390,33.67401156771733,11.236044573703447,12.93711819253403,27.210676032017638
391,33.71525826657689,11.236044573703447,12.95786580120629,27.226221497076665
392,33.77641881813865,11.236044573703447,12.95786580120629,27.268471491204632
393,33.89915407273389,11.236044573703447,12.95786580120629,27.291630525040592
394,33.89915407273389,11.236044573703447,12.95786580120629,27.29343557550439
395,34.03391821512079,11.236044573703447,12.95786580120629,27.388021935832615
396,34.250270890940364,11.236044573703447,12.959670851670088,27.411221195516315
397,34.250270890940364,11.236044573703447,12.959670851670088,27.411221195516315
398,34.250270890940364,11.236044573703447,12.959670851670088,27.430012587271627
399,34.340302944177026,11.236044573703447,12.959670851670088,27.44708408467212
400,34.42259565387715,11.236044573703447,12.967655006778932,27.452707137086055
401,34.45632009519985,11.236044573703447,12.967655006778932,27.497621681004752
402,34.48717247744117,11.236044573703447,12.967655006778932,27.540931899602544
403,34.55084663061415,11.236044573703447,12.98714002324335,27.57465634092524
404,34.719568304572725,11.236044573703447,12.98714002324335,27.636435379650504
405,34.75017060029718,11.236044573703447,12.98714002324335,27.644419534759344
