Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.0,0.4080078079426372,0.5970638636920307
1,0.5308146436135466,0.8189688549476821,1.1330596254213003
2,0.5308146436135466,1.354964616676952,1.6005744349575677
3,0.9983294531498138,1.7531974487259476,2.008582242900205
4,1.5953933168418446,2.3030149164255915,2.5946746729531274
5,1.5953933168418446,2.446349008478216,2.6593537075180516
6,1.5953933168418446,3.032441438531138,2.982019470921289
7,1.5953933168418446,3.6857640183318656,3.4008765379093333
8,1.8146321412089192,3.7414588563612092,3.8732135488962256
9,2.4007245712618412,4.320030600763387,4.225005663136756
10,2.4007245712618412,4.8780982174482475,4.7748231308364
11,2.4007245712618412,5.322325354892128,5.332890747521261
12,2.4007245712618412,5.674117469132659,5.7438517945263055
13,2.4007245712618412,5.996783232535896,6.397174374327033
14,2.4007245712618412,6.593847096227927,6.5405084663796575
15,2.4007245712618412,6.628819809156098,6.5405084663796575
16,2.619963395628916,6.628819809156098,6.596203304409001
17,2.619963395628916,7.157031098010039,6.815442128776076
18,3.1824600169580886,7.629368108996932,7.343653417630017
19,3.2471390515230123,8.096882918533199,7.90615003895919
20,3.6551468594656495,8.659379539862371,8.436964682572736
21,3.6551468594656495,8.724058574427294,9.015536426974913
22,3.6551468594656495,8.94329739879437,9.050509139903085
23,3.8743856838327244,9.362154465782414,9.44874197195208
24,3.8743856838327244,9.89296910939596,9.504436809981422
25,3.8743856838327244,10.49003297308799,9.539409522909594
26,3.8743856838327244,10.633367065140614,9.983636660353474
27,3.8743856838327244,10.698046099705538,10.455973671340367
28,4.226177798073255,11.228860743319084,10.599307763392991
29,4.226177798073255,11.284555581348426,11.149125231092635
30,4.226177798073255,11.847052202677599,11.727696975494812
31,4.226177798073255,12.319389213664492,11.727696975494812
32,4.226177798073255,12.738246280652536,12.125929807543807
33,4.226177798073255,13.182473418096416,12.533937615486444
34,4.226177798073255,13.710684706950357,13.120030045539366
35,4.804749542475433,14.033350470353593,13.564257182983246
36,4.804749542475433,14.68667305015432,13.599229895911417
37,4.804749542475433,15.244740666839181,14.252552475712145
38,4.804749542475433,15.244740666839181,14.308247313741488
39,4.804749542475433,15.780736428568451,14.727104380729532
40,4.804749542475433,16.178969260617446,14.946343205096607
41,5.248976679919314,16.646484070153715,15.01102223966153
42,5.248976679919314,17.05744511715876,15.066717077690873
43,5.248976679919314,17.636016861560936,15.210051169743497
44,5.248976679919314,18.044024669503575,15.621012216748543
45,5.248976679919314,18.395816783744106,16.183508838077714
46,5.248976679919314,18.981909213797028,16.535300952318245
47,5.784972441648583,19.201148038164103,16.75453977668532
48,5.784972441648583,19.750965505863746,16.75453977668532
49,5.784972441648583,19.785938218791916,17.22205458622159
50,5.784972441648583,19.820910931720086,17.544720349624825
51,5.784972441648583,19.87660576974943,18.072931638478767
52,6.257309452635475,19.87660576974943,18.6699955021708
