Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,NEWTS
69,12.260271897325952,24.222132559894185,24.017991467707674,23.30762652352598
70,12.441210240054764,24.500649152367096,24.240968990803818,23.577402540686123
71,12.526096658681336,24.70882844327455,24.431240519013844,23.837684501067702
72,12.777861173191171,25.002888267803943,24.57243338188142,24.045450201342753
73,13.027457830165147,25.3366240067027,24.935702359768563,24.29033478935558
74,13.168352016751191,25.820074553046947,25.360861366954204,24.51357627947066
75,13.269899214343866,26.19061553918009,25.687383647141143,24.827107796270294
76,13.43823730219791,26.663938534691674,26.05640851639931,25.08606750081109
77,13.600543106997161,27.01341970979858,26.311769197741246,25.450924315970738
78,13.698032561733607,27.334430120877197,26.425257117044463,25.68369508267572
79,13.87292792250216,27.69347381945125,26.74822722204548,25.97969357871873
80,14.02769783429668,27.993811550143697,26.91563922466102,26.149634437915847
81,14.15093305397059,28.190753348687128,27.25338211174438,26.391344834546658
82,14.211743684087276,28.49941418318653,27.60890727560291,26.606686809223373
83,14.243000020926004,28.80651138411314,27.819609222636814,26.851479476553656
84,14.274256357764733,29.04893294727101,28.18851277498819,27.078190757575594
85,14.409117569059031,29.411749135063314,28.400432937121643,27.35450953373627
86,14.58581068852125,29.64673360283799,28.60539408609182,27.689593958080042
87,14.765399756617622,30.016775361029534,28.963705325436052,28.068828873881365
88,14.876995481189729,30.321319946296406,29.238750465071924,28.2592486816786
89,14.931684370405552,30.64682540304126,29.504951505764115,28.459359058941356
90,15.129271677723981,30.994769918565943,29.804741217019206,28.707929280003377
91,15.16052801456271,31.355127513557107,30.08754261922323,28.96084093198302
92,15.303558119558605,31.590254195394458,30.38565848883784,29.118949600646072
93,15.420658733382663,31.876897948211496,30.712407543377793,29.377190922245177
94,15.481656375803414,32.18856911370999,31.026621501289753,29.596851024037136
95,15.63862023159911,32.56693702637308,31.21208963881159,29.848174213673353
96,15.75767506832556,32.9063917720306,31.4916158744109,29.997759543481312
97,15.870793537623133,33.298800200159214,31.89416933846246,30.31434100146464
98,15.951834825148563,33.725737653169595,32.230096552710016,30.54052094646509
99,15.983091161987293,34.00618518939173,32.495731603086,30.701288710692506
100,16.099794778910102,34.31161488810005,32.72720586496855,30.781179027144002
101,16.131051115748832,34.63023573724641,32.85090667817091,31.040119418427032
102,16.187784742725206,34.948708184172744,33.10043568699699,31.317287205431523
103,16.356835075317793,35.2537452206197,33.373589827586876,31.58450429312403
104,16.435584501801085,35.44250163399197,33.5863767700187,31.742767102286063
105,16.506615100669677,35.770992131290136,33.91166801394818,31.952972555145948
106,16.656024706618975,36.097683237539385,34.167197825762905,32.145673678886666
107,16.855105370995204,36.3437404349922,34.42122641971387,32.39046094313622
108,17.005712620836228,36.6665002403257,34.56077123741768,32.54510984105907
109,17.12146976507201,37.01694875412778,34.709565655471096,32.77066203463274
110,17.26212602535806,37.32600819653875,34.964099078054,32.90174113458845
111,17.293382362196787,37.524330845488315,35.19264591373975,33.153719151273904
112,17.40746925918143,37.81779252193024,35.35444377172237,33.281002461414076
113,17.533437323557195,38.06402785802875,35.56154663053268,33.48653465827332
114,17.564693660395925,38.33479851269472,35.80312621238922,33.77615469184591
115,17.708335337378067,38.600936407561434,36.02269571125162,33.908932928419254
116,17.894628334303043,38.973969518738514,36.30573481036271,34.25181092972191
117,18.036924650282874,39.35872179863626,36.539277488851255,34.583241327770395
118,18.09039378337226,39.702631785193034,36.763840197135025,34.72155270707482
119,18.152900052379323,39.911274981843356,37.03140147183707,34.8908180759049
120,18.30153743873479,40.15874243242796,37.292551671400176,35.021968867366404
121,18.383568171045,40.44200133396397,37.60509340248463,35.14379144079732
122,18.51514961297113,40.70022823280996,37.78715299104152,35.26710876268865
123,18.597765593944754,40.98140726793877,37.97643962645197,35.567583450426596
124,18.805886518037067,41.345443039437555,38.156600091474175,35.75352337707818
125,18.905421809367112,41.73352849532115,38.40157681703856,35.885530695180144
126,18.936678146205843,42.06301480651242,38.53625904009023,36.11638025425198
127,18.981900218980464,42.406131118741015,38.87568299617694,36.151941470947975
128,19.034660276972918,42.74713978626384,39.08921933857643,36.34832470717542
129,19.065916613811645,43.04465856976362,39.31730352559735,36.56726270518184
130,19.143178920125166,43.4016691032599,39.3948182996622,36.73936049391895
131,19.276421725923434,43.63768034632942,39.57037709728256,36.921303182736835
132,19.41008183049749,43.93527296253792,39.79784504370722,37.14503424573156
133,19.426198584287842,44.25949499573589,39.92324502904507,37.30142035860128
134,19.5539079032275,44.48374874275758,40.08985379685885,37.46174214857332
135,19.573882317005744,44.668185436509944,40.284623991512625,37.56528477103474
136,19.71271332363783,45.00404003614425,40.55272084639989,37.65546459003932
137,19.844654091127612,45.3927926456689,40.69824408180477,37.77290519012997
138,19.878146564799632,45.66257114811074,40.90318166793126,37.967761248293165
139,19.902289686619792,46.04664086283939,41.06140017913617,38.08969358203683
140,19.932256618660166,46.45814535281163,41.22452886319664,38.151950781100304
141,20.035009461561817,46.880045673859904,41.32300792372687,38.33612562821852
142,20.147204828507604,47.143624620941324,41.49560353190502,38.517228926630644
143,20.29332067051916,47.43120745882261,41.63962239470585,38.63673817691148
144,20.441633324108725,47.65113732908394,41.88321244233968,38.70457186142809
145,20.46291782413363,47.976652922252256,42.031516054143474,38.80658784994019
146,20.500275217192243,48.31342428226278,42.23660851644785,38.96140276417949
147,20.67574474128796,48.66294436923666,42.27830714681282,39.00483426095712
148,20.77762142573809,48.87455815133962,42.52146749880147,39.05265938433641
149,20.792327820831552,49.1710649750922,42.73469948164555,39.235293915411404
150,20.88434357601419,49.450522711562755,42.95096068567562,39.37398032488521
151,20.989881415521403,49.65859771301394,43.15067262670725,39.56248949016195
152,21.091098953662417,49.98754645016884,43.33101729739631,39.803101859144455
153,21.250940432667456,50.20679011950098,43.474887393667544,39.865869047864955
154,21.32452566203109,50.55205482884367,43.72803476594048,40.003491519227985
155,21.528933578234206,50.900554282366656,43.82476759236164,40.046492715868865
156,21.607997845118707,51.21319645048868,44.036128649247054,40.14268028381845
157,21.675786617063153,51.528520811575945,44.19490877213843,40.26302270976605
158,21.91268629461984,51.7350003065338,44.39436370220331,40.388334309072796
159,21.98634060735625,52.05517594025015,44.600059586926484,40.473212936521314
160,22.006315021134494,52.410243412815966,44.73921641007222,40.56919262000942
161,22.021021416227956,52.66466007650538,44.96961466098862,40.74554302611406
162,22.035727811321415,52.94092829554095,45.138968577134364,40.89369737586836
163,22.09635581227287,53.24825094065576,45.32578482924648,40.960200912229325
164,22.160401418652945,53.544566039286806,45.410349607288914,41.10171714414344
165,22.21309805128825,53.864999980730715,45.659592481554874,41.26246805787349
166,22.227804446381707,54.19592775151415,45.921676049732284,41.35929791094186
167,22.24251084147517,54.556426691360095,46.124964009095656,41.443626215091975
168,22.327606762903212,54.93112671008769,46.3078299751963,41.45073869336233
169,22.414649260478463,55.21046531232584,46.39224358121784,41.65405670652144
170,22.442291698276833,55.50472814531012,46.64118274823628,41.80545800877219
171,22.461664153120203,55.68691266403023,46.824710362328844,41.8488703437837
172,22.638053785623832,55.98664741779908,46.95765973245238,41.99199341619751
173,22.699324737414667,56.22082119061747,47.174475175080744,42.14756343149055
174,22.731845172949157,56.52529597964565,47.3281832673692,42.37651813376211
175,22.869957495643586,56.76066371019317,47.44874511612033,42.47631852365172
176,22.88466389073705,57.200829501222515,47.65372269879565,42.726332838661
177,22.899370285830507,57.4198561015012,47.888239333074175,42.81229238535026
178,23.048541194670683,57.829429333716675,48.09304150019374,42.894188508507455
179,23.156130439379258,58.16390669693125,48.19418137605037,42.919707522809965
180,23.227794090388265,58.375962606013374,48.28114995415554,42.98902779116964
181,23.353389519894243,58.58925415708792,48.38392536828436,43.04104587632475
182,23.368095914987705,58.749574950633395,48.59160730478983,43.14057453701642
183,23.393615000122036,59.01123086867513,48.605645154529945,43.21432602623147
184,23.44357604279706,59.33364510073145,48.651680312760575,43.34844138163121
185,23.5678405988047,59.65949127052939,48.66603424146978,43.42439445824721
186,23.6650164308601,59.84228591585712,48.88364059859783,43.50120721686896
187,23.74074205543498,60.02334415387453,48.97309823286527,43.608938191780155
188,23.77807739321289,60.329542239696636,49.16148910017425,43.858978842550954
189,23.836332042521757,60.66388907029186,49.256110240824384,43.91215160241963
190,23.90950365476052,60.9787733576858,49.348726624752345,44.033704313013445
191,23.99319206339808,61.15577364632736,49.45328122805209,44.06797914231238
192,24.057081369240308,61.436225623765345,49.53487602692036,44.14788856497246
193,24.10019448106161,61.7676588059957,49.590869911837615,44.245533498836004
194,24.196039480110677,62.00427528815631,49.74755009225192,44.28546329433826
195,24.280421273800936,62.32831173718314,49.88790737957059,44.42009508759919
196,24.451304167352014,62.73144531684615,49.97576971227341,44.58871250732469
197,24.558055383439903,63.02081111335654,50.06968794638969,44.68563745857635
198,24.684539970214193,63.280382520696946,50.20860424877946,44.77578713347002
199,24.80637792188019,63.43519254486091,50.32768531650795,44.8985813418013
200,24.82108431697365,63.7559617198116,50.4995460464058,44.91653802275443
201,24.86746520932079,64.04981685647236,50.66128872178572,44.98548851774693
202,24.88217160441425,64.4953823648631,50.77202424440239,45.180776081377395
203,24.976057754275303,64.82475601318416,50.793010626925835,45.3181004346132
204,25.044021118680384,65.18598614948267,50.907897147752585,45.44169183874904
205,25.24779848100023,65.35373036298668,50.96573731259564,45.50263447040036
206,25.339443741384216,65.60382461798689,51.144621764883155,45.56485339462854
207,25.395145527814506,65.97458816813085,51.18853653512552,45.65660652896101
208,25.40985192290797,66.25887415425213,51.224499841103714,45.751058788636904
209,25.43981885494834,66.5785492545042,51.4452330318795,45.85990222695438
210,25.4545252500418,66.79933377941094,51.551869319831994,46.058189320919666
211,25.46923164513526,67.13721734362284,51.649313605920426,46.21783113790876
212,25.602782697308196,67.34636718720928,51.78693510955875,46.26484201180681
213,25.666968340006708,67.67010442201473,51.938346760280375,46.35295714500263
214,25.815349628755314,67.95863224751939,52.03556718216898,46.373854875447606
215,25.866719326864388,68.28029946712904,52.08759206348627,46.41750635541753
216,25.902219926117148,68.53373648113724,52.18519690564879,46.4595180513467
217,26.041427453690023,68.75390823541159,52.27121426020297,46.559349771893146
218,26.174686855190327,69.01985116160988,52.34629694208003,46.702379503756816
219,26.250455714983747,69.26731792750165,52.36578339379857,46.76704723351879
220,26.391146650469455,69.63690964308272,52.49517598175886,46.90079792525917
221,26.442120514286227,69.87467981803341,52.578717854548714,46.92614516699263
222,26.505725434781873,70.15787721837926,52.585326451932076,47.04072617206058
223,26.67425689008299,70.45219471210459,52.681795957996925,47.18600343820123
224,26.757944748675573,70.80809425056987,52.82516899963988,47.20571582456351
225,26.772651143769036,71.17320039148491,52.944206418255064,47.255409524961216
226,26.8455857066401,71.55474971152672,52.97281537564733,47.38935241943773
227,26.944640464032773,71.74175872939863,53.02499610945411,47.48124439393581
228,27.038466396330186,71.95071616001927,53.10956597380539,47.60717888314521
229,27.20768780288629,72.1161562846298,53.158273211849576,47.7064552441573
230,27.222394197979753,72.39306190135851,53.2081883445004,47.8591676390605
231,27.366464737728545,72.71595192284377,53.228282754222256,47.90917095607272
232,27.50532529521401,72.9730545308876,53.31086021465328,48.04352582659364
233,27.520031690307473,73.39808559375876,53.47405326788969,48.135971616471245
234,27.53473808540094,73.66022701712974,53.557505390146574,48.16168972306921
235,27.67790087029898,73.87795258616535,53.72427865753208,48.27899427356525
236,27.712387845877878,74.20334575688413,53.76700091585775,48.34373577209119
237,27.858604475790365,74.43731515846386,53.79398033343697,48.418532172655944
238,27.984942852636102,74.6773617940121,53.86397661347921,48.45236858030679
239,28.040961147358338,74.91455291992447,53.938768508438855,48.586497448968956
240,28.157907600296898,75.20014363028984,54.07796306747159,48.69573723939719
241,28.291935744517993,75.47066990428165,54.08182343304121,48.77199902913666
242,28.335048856339295,75.70230090576509,54.22860853107719,48.80493558806931
243,28.566307214827713,76.01486577637118,54.27447667139518,48.85255424020254
244,28.6336576610504,76.48124587248805,54.37400960221741,48.93333590654481
245,28.695857145788427,76.72795914387305,54.51429215938316,49.10381569962664
246,28.717141645813335,76.94008239712585,54.57332254506813,49.125164871263166
247,28.865834757974586,77.26592175392344,54.707393662669936,49.133746701757914
248,28.880541153068048,77.46806040905702,54.8067007783565,49.13390692072452
249,28.911328256887163,77.75320070893302,54.85883235731312,49.244593672833496
250,28.971571927266012,78.08829542207046,55.06607510703516,49.30176140205673
251,29.021002907603993,78.34795194427073,55.09525276554429,49.34709199830868
252,29.142254412065363,78.5666044946763,55.20414033991123,49.42796711498277
253,29.18456333593191,78.91099190816115,55.2346777923367,49.501432789431846
254,29.30197055232989,79.25423445603836,55.34181221878937,49.540670111967344
255,29.324665411051694,79.52678361403662,55.36679646618946,49.629793685412785
256,29.62249607785315,79.76841840378488,55.48224000986954,49.631364263076286
257,29.698761575642983,79.96918186018749,55.56391603157685,49.70390542874066
258,29.84483283922082,80.10355372190735,55.64450159930935,49.83028362744239
259,29.881953901415592,80.33151553365192,55.719269461783504,49.91610976730168
260,29.896660296509054,80.5801949985229,55.84591171080643,49.92294025513786
261,29.922694603362896,80.98605293331642,55.91437396985608,49.96996806974612
262,29.985124244633322,81.3313081190366,56.013764633331945,50.05074229202578
263,30.04507611508176,81.58490891990017,56.10056682215192,50.0800148564512
264,30.13030892877927,81.8625208923745,56.12394523212059,50.1460492036607
265,30.146425682569628,82.08290850677888,56.29415604826382,50.229958856981575
266,30.203496450929045,82.31963420779988,56.45624143233391,50.37461950337669
267,30.25268298518217,82.60068619302287,56.51221326066292,50.4331090008306
268,30.268799738972525,82.873057347207,56.53462792776422,50.44323630119507
269,30.284916492762882,83.15551535585567,56.58490107263005,50.47121931858764
270,30.43959376206227,83.44164463095268,56.64527986560373,50.6191405479065
271,30.47449659443119,83.62823494359466,56.687219182940474,50.63986667718687
272,30.511228157903126,83.94333486009619,56.717378437983484,50.684222134858274
273,30.55326694427317,84.23531329797854,56.724048706853054,50.698718866856936
274,30.569383698063525,84.53889251455291,56.87131635209075,50.75541922211659
275,30.656868901966952,84.77394525497202,56.94956603426992,50.75845915200448
276,30.709200966743357,85.05902096171441,57.04642765135308,50.86030458512308
277,30.813571552653883,85.36761619158332,57.11594394439037,50.95099156440098
278,30.82968830644424,85.6697589987279,57.1760293819254,51.002894745385554
279,30.940769809331066,86.06752834212833,57.198618498007214,51.023770772623614
280,31.004462475685774,86.39039592561018,57.254429350377414,51.149060352751505
281,31.06707046402168,86.62263426952174,57.385752275206684,51.17365924826707
282,31.14493784834505,86.76332291937294,57.41336518099446,51.22672736573098
283,31.211997120965396,87.06513924190631,57.47544119653247,51.3346694491464
284,31.326932081001633,87.33439223010247,57.493397877485606,51.42319079339993
285,31.341638476095095,87.57666099901155,57.61910571408894,51.44399216751464
286,31.422664743623802,87.83974718376533,57.662362989265304,51.51603941724612
287,31.550473752873607,88.10760028098626,57.69501426197412,51.619099856527235
288,31.69266382248667,88.37953159658795,57.726906350850605,51.650205551661415
289,31.70737021758013,88.6757249182897,57.792720544216024,51.67419221856827
290,31.75481879952452,88.91226934468199,57.81531299345035,51.77249999642265
291,31.769525194617984,89.19286507319404,57.84910007495362,51.82218530113469
292,31.784231589711446,89.37830481939642,57.91617845286428,51.90550040997873
293,31.841662935010863,89.62930312071646,58.02119327162934,51.90867545103945
294,31.856369330104325,89.8886296149748,58.02135349059595,51.97322917978023
295,31.87107572519779,90.24385923565502,58.125721453176865,51.9911106159344
296,31.9468445583836,90.58753449091311,58.161654259061535,52.08682712223663
297,31.961550953477065,90.779895158027,58.29638872626365,52.17183673563956
298,32.04507465172118,90.93690998817272,58.39078123313234,52.3113182701754
299,32.13853825140767,91.09062164572984,58.434493280288414,52.41474139953309
300,32.19279763152091,91.40319026877441,58.57034726593854,52.44753914624609
301,32.20750402661437,91.76622336381274,58.638036792858564,52.51348440183993
302,32.222210421707835,92.09710276409726,58.66820360422711,52.632972206011495
303,32.25954575948575,92.30552601373181,58.70934313173732,52.641462204823426
304,32.274252154579216,92.57277054385298,58.74604288453978,52.733185490502706
305,32.31137321677399,92.73903776127689,58.84286809045299,52.80879148464462
306,32.438222601894026,93.02693584738385,58.86830715483175,52.86570725108986
307,32.54932781640918,93.38665601983695,58.9585175798627,52.900440405594814
308,32.564034211502644,93.49902954743018,59.06386875295376,53.00103577962757
309,32.57874060659611,93.80685685003706,59.0877397849123,53.05353537825764
310,32.59344700168957,94.1119153196594,59.13917857284456,53.10060081485013
311,32.64614363432488,94.4242090283296,59.249339909174196,53.11015644244268
312,32.70775446164542,94.69903391490274,59.269474541919045,53.11172702010619
313,32.782699528608994,94.90930303809958,59.283440277854936,53.15952461935964
314,32.82493396905912,95.18505924816257,59.28485063655184,53.16213484519896
315,32.83964036415258,95.43873699997548,59.33467638540552,53.2354501360032
316,32.934789082537165,95.78135366162914,59.36064897271655,53.544836557742954
317,32.95476349631541,96.04695697533022,59.378569779079534,53.567223194477776
318,33.05654709209831,96.42919022541514,59.378569779079534,53.62029570482831
319,33.138043744812116,96.70749855409235,59.43992870851012,53.63321168810287
320,33.15275013990558,97.02395585447431,59.47861111954372,53.67314616909933
321,33.18058226365142,97.29219032737205,59.54193524864602,53.67575639493866
322,33.33288588604826,97.4770230619368,59.56527387275347,53.68535334063197
323,33.41195015293276,97.62024701367116,59.57505214532732,53.710932561787594
324,33.42665654802622,97.9088351329157,59.653698795783,53.796140870324564
325,33.52488156365646,98.12823098153436,59.67434921209385,53.80589401631672
326,33.559062744154396,98.37839739700182,59.745798123357375,53.92621839853216
327,33.601371668020946,98.55702909746961,59.76877450140584,53.945711136150464
328,33.61607806311441,98.89281548916044,59.83554499067926,53.952381405020034
329,33.63078445820787,99.18233349356277,59.88230125547962,53.9853652451623
330,33.64549085330133,99.46356371542542,59.88230125547962,53.98552546412891
331,33.69326702885756,99.6992480239786,59.88371161417651,53.98693582282581
332,33.77702725142099,99.85412070381605,59.990129078737176,53.98709604179241
333,33.81395531774835,100.20336599221483,60.01266331926455,53.98866661945592
334,33.89308345163499,100.52826878959385,60.055420277798454,54.04163901551626
335,33.94770125014172,100.70597740573159,60.08681881076082,54.10032029214644
336,34.018862436476255,100.94407391145829,60.12110032445459,54.103495333207164
337,34.08941871153172,101.28373075312088,60.216536612137915,54.125739714079735
338,34.10412510662518,101.60226917389606,60.252417161166896,54.18908815942365
339,34.18824369110142,102.0090252423415,60.2792950729023,54.23104240086794
340,34.20295008619488,102.25405959741704,60.332813793857966,54.2955493739492
341,34.363680020899764,102.48445504227008,60.3393918987894,54.432818395810045
342,34.37838641599323,102.80223445070862,60.3408022574863,54.47767028141902
343,34.44305346669297,103.07504412753303,60.44733958394306,54.60752048829619
344,34.45775986178644,103.2667733264869,60.471223603268754,54.638749524916236
345,34.51435040090601,103.54342406992161,60.589882144720846,54.64498616232966
346,34.52905679599947,103.86190677546631,60.62053626450988,54.65253193300085
347,34.543763191092935,104.04552634601646,60.70552669413176,54.67518175946604
348,34.61467572204222,104.3710338969142,60.73313377497739,54.67681133065704
349,34.78550260431351,104.62618569400001,60.75566801550476,54.694154677800135
350,34.80020899940697,104.91914053262892,60.80802225128573,54.69431489676674
351,34.81491539450043,105.08756057545193,60.86760253341133,54.69905514962073
352,34.8296217895939,105.35966855914657,60.888499789661594,54.70529178703415
353,35.053460962445705,105.60437305303601,60.88991014835849,54.748160486587594
354,35.21080335958335,105.92717830999167,60.91635209723678,54.818176481631646
355,35.225509754676814,106.16033053648388,60.953624149573486,54.984384039983794
356,35.240216149770276,106.30208636992279,61.085697267180024,55.042468402415864
357,35.25492254486374,106.60849207692857,61.17117989068777,55.04262862138247
358,35.2696289399572,106.91251769517064,61.25073985287865,55.21394733322229
359,35.31651851154456,107.18906558671424,61.44721843886489,55.22104173338012
360,35.31651851154456,107.4808402661611,61.505387533881446,55.223651959219445
361,35.31651851154456,107.7012772694114,61.5516337958001,55.23693790683842
362,35.32722067596212,107.91703993392893,61.5972079734398,55.2746137594577
363,35.40907696565555,108.17443840253938,61.76340598644227,55.325121671196385
364,35.40907696565555,108.43879136189226,61.80619507056624,55.37365641952582
365,35.52424594805506,108.69907558080982,61.91183686977824,55.3798660246042
366,35.52424594805506,108.94324412491264,61.93659161909168,55.40601744371338
367,35.549427083458845,109.16911824707176,61.9390416259644,55.42431791054819
368,35.56255281211122,109.36022426945678,61.981924690072375,55.427492951608905
369,35.639960977647696,109.57656117577899,62.026346525996374,55.43213734489401
370,35.687536890212044,109.75235486829934,62.0604990715442,55.51688327432571
371,35.74715283959756,110.05423440930993,62.091553399200414,55.55092595029187
372,35.82591359224885,110.33970496970123,62.091553399200414,55.603151544696274
373,35.850061121183316,110.60383820620135,62.104458285870635,55.69574706646284
374,36.03928820952477,110.88621432628244,62.17634480220803,55.70493539723361
375,36.128579701309555,111.13679806579141,62.29156041535697,55.72701955913958
376,36.128579701309555,111.32970279476413,62.306266810450424,55.76443895281206
377,36.128579701309555,111.62860966204411,62.31084684433781,55.83702856591375
378,36.334163558533376,111.97526890664187,62.315512904087726,55.897112583135836
379,36.44586638921224,112.10455616874665,62.383656410043145,55.92823425871022
380,36.44586638921224,112.32081711391825,62.44646175901916,56.01753706361853
381,36.46623304244813,112.62279194218794,62.48653233762261,56.13389567684347
382,36.497325035796834,112.93302466796123,62.48653233762261,56.14308400761424
383,36.65997701575386,113.14881058779967,62.504492638064775,56.16780645519498
384,36.69596069151103,113.43281140056229,62.53964317200443,56.2647026159731
385,36.748493280794655,113.74667722085644,62.568017523983954,56.32126549190283
386,36.78508121533626,113.98634107885546,62.628536019290415,56.321425710869434
387,36.78508121533626,114.08756438496304,62.66882814641872,56.32913170050724
388,36.795783379753814,114.37091106460191,62.668988365385324,56.330761271698236
389,36.87147244878129,114.63185652268407,62.70838896162407,56.41910811825443
390,36.97635787413697,114.97633739805167,62.7407261414924,56.42740593870222
391,37.134147311925304,115.24116574958236,62.742136500189304,56.427566157668835
392,37.21768246392382,115.50918497914265,62.79127010506316,56.479740440681766
393,37.24629444746796,115.65759587637271,62.792680463760064,56.47990065964838
394,37.29502490092502,115.89998756097646,62.792680463760064,56.52625638773012
395,37.29502490092502,116.12706999158804,62.84188033732787,56.527725739954505
396,37.38678732921422,116.3501673885747,62.879800538365785,56.53237013323961
397,37.481423350298854,116.59083930566597,62.94858977070178,56.61217048429476
398,37.481423350298854,116.89573549081274,63.03960762835119,56.620470324355324
399,37.54166202216896,117.36984073671502,63.12816472914953,56.62209989554632
400,37.54166202216896,117.54207450374372,63.15028449768478,56.65067610265468
401,37.54166202216896,117.76764712999652,63.18850947321691,56.67446835155208
402,37.733627034085515,117.99214629726482,63.24397150218137,56.86449763793752
403,37.790584290001064,118.27603202234732,63.25249433914862,56.86753756782541
404,37.858486569271356,118.53987850482017,63.26365247796745,56.96889589128837
405,37.858486569271356,118.84795983522295,63.33037355196903,56.99821671714314
