Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9928839135048466
1,0.9749500487025214
2,0.963549804906315
3,0.9531554983672038
4,0.9422053690181711
5,0.9415124827798544
6,0.941252075530455
7,0.9352225702883616
8,0.9353137113184709
9,0.9334753928788737
10,0.9330653428783411
11,0.9325523394822831
12,0.9285380013995297
13,0.9235400890378829
14,0.9227430297012585
15,0.9123612878653807
16,0.9115072511704613
17,0.9067688665717076
18,0.8960593056541972
19,0.8955544543912431
20,0.8877103326523024
21,0.8862201984544568
22,0.8828616245327318
23,0.8826059981803516
24,0.8804062235584471
25,0.8805147784099562
26,0.8789159264752093
27,0.879883428109383
28,0.8798812659478925
29,0.8818147032560152
30,0.8747179431373467
31,0.8744088588498992
32,0.8571643056562317
