Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.4408017096502929,0.28862927013763434,0.7890051091841901
1,0.5903834509676776,0.5451226048558653,0.9385868505015749
2,1.0572560824689616,1.064335913507386,1.0881685918189596
3,1.2068378237863464,1.6984900381856451,1.8092571442987866
4,1.6476395334366394,2.2720307553878047,2.5303456967786135
5,2.4366446426208297,2.5358326119518586,3.1652368631521646
6,2.947573568237663,3.0146800514383627,3.3675837954550416
7,3.369078799077726,3.455481761088656,3.5699307277579186
8,3.5186605403951106,4.176570313568483,3.82642406247615
9,3.6682422817124953,4.562399501987674,4.082917397194381
10,4.241782998914655,4.983904732827737,4.71707152187264
11,4.3913647402320395,4.983904732827737,5.351225646550899
12,4.540946481549424,5.382280015062202,5.832920837224969
13,4.85900187505208,5.584626947365079,6.314616027899039
14,5.299803584702373,6.014235001933345,6.744224082467305
15,5.449385326019757,6.495930192607415,7.173832137035571
16,5.598967067337142,6.81398558611007,7.173832137035571
17,6.065839698838426,7.082951783593637,7.173832137035571
18,6.2154214401558106,7.717842949967188,7.747372854237731
19,6.365003181473195,8.228771875584021,8.32091357143989
20,6.875932107090028,8.918127801342564,8.799761010926394
21,7.025513848407413,9.067709542659948,9.278608450412898
22,7.175095589724798,9.856714651844138,9.74646076543527
23,7.324677331042182,10.323587283345422,10.214313080457641
24,8.045765883522009,10.791439598367793,10.532368473960297
25,8.195347624839393,11.080068868505428,10.850423867462952
26,8.344929366156776,11.801157420985255,11.317296498964236
27,8.82377680564328,12.320370729636776,11.78416913046552
28,8.973358546960664,12.955261896010327,12.30338243911704
29,9.122940288278048,13.423114211032699,12.822595747768561
30,9.272522029595432,14.112470136791242,13.091561945252128
31,9.422103770912816,14.498299325210432,13.360528142735694
32,9.851711825481082,14.498299325210432,13.624329999299748
33,10.640716934665273,14.979994515884501,13.888131855863802
34,10.640716934665273,15.446867147385785,14.309637086703866
35,10.790298675982656,15.887668857036077,14.731142317543929
36,11.188673958217121,16.090015789338953,15.019771587681564
37,11.338255699534505,16.239597530656336,15.3084008578192
38,11.487837440851889,16.661102761496398,15.819329783436032
39,11.637419182169273,16.979158154999055,16.330258709052867
40,11.787000923486657,17.37753343723352,16.72863399128733
41,11.93658266480404,17.807141491801787,17.127009273521796
42,12.322411853223231,18.07094334836584,17.512838461940987
43,12.471993594540615,18.327436683084073,17.898667650360178
44,12.621575335858,18.806284122570577,18.58802357611872
45,12.771157077175383,19.59528923175477,19.277379501877263
46,12.920738818492767,19.864255429238334,19.718181211527558
47,13.07032055981015,20.37518435485517,20.158982921177852
48,13.70447468448841,20.94872507205733,20.47703831468051
49,13.854056425805794,21.582879196735586,20.765667584818143
50,14.003638167123178,21.73246093805297,21.276596510434977
51,14.153219908440562,21.73246093805297,21.662425698854168
52,14.632067347927066,21.996262794617024,22.351781624612713
