Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.9621904162335646,0.9802026653196686
1,0.9572553968066334,0.9702428096852106
2,0.9437005445865655,0.9593932616689893
3,0.9309372673364976,0.9300159593647068
4,0.926098710025296,0.9197918173943899
5,0.9210182732816371,0.9062725785061634
6,0.9137868057591882,0.8813783371901718
7,0.9099135541122484,0.8619173874328563
8,0.9093490485063273,0.8483808905107819
9,0.9064805503885222,0.831139366534693
10,0.9022803137061801,0.8357471115401287
11,0.8995477269374037,0.8295739731217069
12,0.8992413744582268,0.7909983696800105
13,0.8991880306991152,0.777466587892966
14,0.8780306576458242,0.7891847838165329
15,0.877533600847747,0.7953146066262545
16,0.8773097737788239,0.7934945483723193
17,0.8547381904648693,0.7896747134924753
18,0.8519480519431525,0.7828058999303135
19,0.8484622889580808,0.7801105539555898
20,0.8486290471225111,0.7822301783710643
21,0.8456241140483367,0.7811450991007612
22,0.8489419744685156,0.7777667563267786
23,0.84007885789282,0.7841034637525716
24,0.8433452645801471,0.7710963548322189
25,0.8411091027004467,0.7684482338943248
26,0.8409617158318848,0.7784842463989863
27,0.8376273499972985,0.7689103475428214
28,0.8369320030797576,0.769549313999
29,0.8289299764174904,0.7615931581409532
30,0.8305684050802877,0.7487005913549826
31,0.8158686201729873,0.7486220047285961
32,0.8156428094250219,0.7487924346716082
33,0.799366800837889,0.7495109995041058
34,0.7987426082733037,0.7491968525472561
35,0.7870369376021522,0.748953815642565
36,0.8000602058960291,0.7495275655911311
37,0.7778380569226322,0.7502232656108545
38,0.7775113806915144,0.7514911992705285
39,0.7766078068598153,0.7514564322541536
40,0.7586801187716163,0.7513580489792819
41,0.7559047260478712,0.7509581058058792
42,0.7563505347655268,0.7506037442542749
43,0.7613016042424467,0.750419737257305
44,0.7565938441327231,0.7499803628684183
45,0.7503058782878853,0.7502895578737803
46,0.7568339915339186,0.7506577599621294
47,0.7577235088474485,0.7501093761781303
48,0.7483694307060266,0.7504427036394696
49,0.7490835763425794,0.7508163239193141
50,0.7462718206547913,0.7506866743276034
51,0.7465344135443346,0.7503395562415387
52,0.754094151711851,0.7503740350617532
53,0.7583676867125247,0.7506759990028313
54,0.7612115952367433,0.75660763431429
55,0.7580007308018524,0.75319853965738
56,0.7604031847519781,0.752848033681538
57,0.760251690916735,0.7527881171582348
58,0.756261947699828,0.7526601870391447
59,0.7546830047938343,0.7526738789057212
60,0.7511874653861148,0.7529311213757797
61,0.7513841213936485,0.7526859989396605
62,0.7416903790243106,0.7528689356548267
63,0.7377253892613919,0.7529548434981989
64,0.7329706335699969,0.7529607413090909
65,0.7312307543198493,0.7530154172795939
66,0.7198351372052544,0.7527341089996
67,0.7197048250357795,0.7525846395768061
68,0.7194302500396055,0.7525009872111079
69,0.7193058778586778,0.7558968841389644
70,0.7192959409727763,0.7588295511809389
71,0.7176439627983008,0.7588654597936607
72,0.710408529007154,0.7587142448703699
73,0.7078803826032198,0.758775348397361
74,0.7077596796320998,0.7589448306303614
75,0.70756666715929,0.7588243554450868
76,0.7036283931890865,0.7586832579544982
77,0.7068355959788735,0.7590417459543021
78,0.706879352573309,0.759059698659108
79,0.7044636786690638,0.7590907289896546
80,0.7041276539529779,0.7589507283847289
81,0.7017945626648668,0.7589879920250181
82,0.7055387757008178,0.7591452890468676
83,0.7042175541198152,0.7592917549756206
84,0.7035786313801558,0.7592648140844911
85,0.6957443689675233,0.7591052527417155
86,0.6930697216905746,0.7590873549527053
87,0.693384218310928,0.7589586974169589
88,0.6919906752908404,0.7588175508439468
89,0.7011381917138325,0.7587528484352779
90,0.6981263629037148,0.7584468019725725
91,0.6926040715655941,0.75846160531353
92,0.6943556238966586,0.7587449614597359
93,0.6903498787018074,0.7587659410108994
94,0.6870985008200311,0.7589865407080182
95,0.687829303075599,0.7589732832645223
96,0.6848877392540694,0.7588814535679422
97,0.6832065338660305,0.7589993742524032
98,0.683395433468377,0.7590528550066843
99,0.6820846789910155,0.759363280310283
100,0.6821599254020013,0.7592350603948683
101,0.6704057612917979,0.7590942766373672
102,0.6701167341122469,0.7590423282922073
103,0.6658540675576633,0.7591834894605294
104,0.6616709084765335,0.7593372866166681
105,0.6624637875376134,0.7594614440951055
106,0.6632518035176512,0.7593449126448919
107,0.6646268569465983,0.7591699394438631
108,0.6600807760587909,0.7589858705786298
109,0.660065264900178,0.7589672638648658
110,0.6584079609579837,0.7589892652901435
111,0.6583065821998425,0.7589347588048583
112,0.6558792616804892,0.7587434147119183
113,0.6516308348879096,0.7586912052211143
114,0.651255181839895,0.7586361222178868
115,0.6541162681966463,0.7586379645356339
116,0.6541417907811302,0.7585251177727508
117,0.6519264836522021,0.7584903258293341
118,0.6515099374650815,0.758481162831618
119,0.6477141616543527,0.7585038124772476
120,0.6517926971348895,0.7584946569825011
121,0.6513037402838926,0.7629415434856079
122,0.6511683123236988,0.7629370291410364
123,0.6507178805259974,0.763139499007716
124,0.6501371547591883,0.7631489889331664
125,0.6525963221030482,0.7631640118878671
126,0.646603450276267,0.7631070226581673
127,0.6496938926006945,0.7629990474530087
128,0.6542123432145683,0.7630417605828957
129,0.6559010463287134,0.7629943667866509
130,0.6514267211795304,0.7629694957920748
131,0.6512361223981235,0.7629576395798925
132,0.6508613077631893,0.7629215966132976
133,0.6507586944829613,0.7629146739748547
134,0.6507059764359211,0.762825804655028
135,0.6508853108842906,0.7629236404966061
136,0.6506628660983896,0.7629732732843537
137,0.6506879306757598,0.7629856737186085
138,0.6611920130274028,0.7629451959862471
139,0.6633773566514616,0.7629514865031137
140,0.6633488474168314,0.7629351140050193
141,0.6666182830517698,0.762947251795879
142,0.6663341191947864,0.7629788710140327
143,0.666901618626394,0.7629162390778345
144,0.666878844255079,0.7628843678528413
145,0.6626460397428949,0.7627887264302808
146,0.6635160573514227,0.7628170881735598
147,0.6635433998919967,0.7628433546651063
148,0.6618307924056374,0.7629739985456229
149,0.6632122667201391,0.7629831793909789
150,0.6629643296717402,0.7629531377437837
151,0.6666401605917971,0.7629806853909706
152,0.6677695279556353,0.7629444970784771
153,0.6678444389154623,0.7629704450375476
154,0.6717685188182847,0.7629611931886393
155,0.6677309599608501,0.7629024339938624
156,0.6665525948419903,0.7629456290254985
157,0.6668896451168635,0.7628869850913165
158,0.6643103373113134,0.7628956900886463
159,0.6617155781010231,0.7630066358535514
160,0.6615589627373557,0.7630535120049017
161,0.6647869104835907,0.763040038769762
162,0.6626362647616052,0.7629177886365447
163,0.6627297366454813,0.7629706435908592
164,0.6570583579601303,0.7629612723718399
165,0.657031439559246,0.7629900242475862
166,0.6527479179755881,0.7630460012021238
167,0.6527864875173512,0.7630045044915837
168,0.6492578760177597,0.7630124566351505
169,0.6505433924104255,0.7630818253807775
170,0.6526723647557947,0.7630730646625044
171,0.6530604161171656,0.7630371909263286
172,0.6551432588527321,0.7630935480254415
173,0.6559515800433611,0.7630843330741839
174,0.6561355036997574,0.7629766763397028
175,0.6567823520185019,0.762968392144556
176,0.6575719494812857,0.7625684338761957
177,0.6556287743496535,0.7625320232296069
178,0.6550848677277213,0.7625103764341482
179,0.6606799458896442,0.7624647780192216
180,0.6606901226422747,0.7625190059331821
181,0.6598132235752064,0.762508376945228
182,0.6601679057387263,0.7625145684022889
183,0.6600531227369291,0.7624921194047423
184,0.6601567617405815,0.7625453113643678
185,0.660256494930762,0.7625195428148569
186,0.6563461366160965,0.7625830732989535
187,0.6551694603965477,0.7624747625041817
188,0.6559471621248895,0.7625010054634831
189,0.6590742824734297,0.7624698471054614
190,0.6572948141296409,0.762406670712863
191,0.6594993952255375,0.7623963142323877
192,0.6592681184518392,0.7623865757584336
193,0.6590548588392109,0.7624110068133987
194,0.6590387660373933,0.7624081568566516
195,0.6592364698528647,0.7624609834216238
196,0.6614226509955717,0.7624618338287299
197,0.6613866874296946,0.7624507998601167
198,0.6600442462441393,0.7624649898541647
199,0.6527808534449789,0.7624299952251304
200,0.6529067942864429,0.7623828845618219
201,0.6528964651009217,0.762386483762451
202,0.6519328866277799,0.7623063561567525
203,0.6520545693755608,0.7622919386543154
204,0.650939562877175,0.7627930053391866
205,0.6520709800968304,0.7627672148574456
206,0.6520595787440476,0.762740558773915
207,0.6518286762575844,0.7626962161502184
208,0.6437712115247778,0.7626807786561174
209,0.6454690652655437,0.7627225310803418
210,0.645160709208868,0.7627312979738979
211,0.6462599134881887,0.762681143622729
212,0.645377417748286,0.7626627278142428
213,0.6439596533867012,0.7626924937459547
214,0.643952305870334,0.7626672111491252
215,0.6418795657698388,0.7627414090838538
216,0.6418065890176803,0.7626955185488891
217,0.6419811501400213,0.7627242783706725
218,0.6419837555030516,0.7627111306793515
219,0.643108380328548,0.7626877929227633
220,0.642914202504522,0.7626438281658352
221,0.6419624191339297,0.7626756897222211
222,0.6433833483773084,0.7627094795585918
223,0.6431228862443958,0.7626890759301003
224,0.6432909249952348,0.7627061275567462
225,0.6432282171288992,0.7627312507268925
226,0.6428193707464629,0.7624513243673354
227,0.642695127797751,0.762377314116312
228,0.6358018991762077,0.7623737238993094
229,0.6357877525269684,0.7623801244297824
230,0.6358931088411366,0.762404288467448
231,0.637228352117105,0.7626317293826799
232,0.6384397322755808,0.7626467026573878
233,0.6361683975851034,0.7625892581742567
234,0.634218193928964,0.7625841047207917
235,0.6353470294160535,0.7626077930605377
236,0.63491270374555,0.7625871295428824
237,0.6302429036400643,0.7625059272093767
238,0.6296924730728475,0.7624499017309038
239,0.629618001974387,0.7623962319290898
240,0.6297540077445897,0.7624228842976744
241,0.6323078436142425,0.7624000168137541
242,0.633235157991747,0.7624446411160166
243,0.6277006349352161,0.7624299544483726
244,0.6253769785982863,0.7624756142277735
245,0.6253072899655311,0.7624143613041572
246,0.6269659381635831,0.7624439976195779
247,0.6270237790267454,0.7633385214819114
248,0.6272161314555701,0.7632967047623292
249,0.6271231559983088,0.7633077980422238
250,0.6238497250105783,0.7633125448450516
251,0.623311740216342,0.7633029618334197
252,0.6233415762272688,0.7633539874992421
253,0.624134844835351,0.7633309403899349
254,0.6208600954557828,0.7633814800322678
255,0.6207113785550645,0.7633553434057303
256,0.6211329850737616,0.7633167007219205
257,0.6221055035448879,0.7633230138870336
258,0.6271516770202017,0.7633573045524922
259,0.6278180377903237,0.7633479210789719
260,0.6226279606425741,0.7633867436387846
261,0.6228415692406909,0.7633810877398708
262,0.6233007951601032,0.7633708068664895
