Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.45613776838402204,0.44304530088308647
1,0.775068007373047,0.7820210072942653
2,1.0756784716902765,1.0944265669825806
3,1.4286056187806662,1.406832126670896
4,1.6007093194905984,1.7192376863592114
5,1.8296178684438562,2.031643246047527
6,2.079857274147262,2.3440488057358424
7,2.3383096635912244,2.656454365424158
8,2.663449143552944,2.968859925112474
9,2.915258984301347,3.2812654848007896
10,3.1175572485310803,3.5936710444891053
11,3.3023944282662177,3.9060766041774215
12,3.573134504548519,4.218482163865738
13,3.800988427337179,4.530887723554054
14,4.0587603772745595,4.843293283242369
15,4.181022522919096,5.155698842930685
16,4.2897211607749535,5.4681044026190015
17,4.480986950244181,5.780509962307318
18,4.769435089733977,6.092915521995634
19,5.007846066119951,6.405321081683949
20,5.327883791191491,6.7177266413722645
21,5.527378487730055,7.03013220106058
22,5.832104266119975,7.342537760748895
23,5.9644753219598,7.65494332043721
24,6.204585457785747,7.967348880125526
25,6.377817394828495,8.279754439813841
26,6.597178184099057,8.592159999502156
27,6.775243086633449,8.904565559190472
28,6.957645669072894,9.216971118878787
29,7.194983520370217,9.529376678567102
30,7.388838201367138,9.841782238255417
31,7.564314896186028,10.154187797943733
32,7.69288594391814,10.466593357632048
33,7.8763746632244125,10.778998917320363
34,7.992251739409072,11.091404477008679
35,8.181881346769107,11.403810036696994
36,8.402139368291609,11.71621559638531
37,8.575133905495143,12.028621156073624
38,8.741393874393404,12.34102671576194
39,8.931994375951021,12.653432275450255
40,9.08805900687921,12.965837835138572
41,9.27047186020513,13.278243394826887
42,9.340913608579708,13.590648954515203
43,9.505559436433462,13.903054514203518
44,9.756511864609646,14.215460073891833
45,9.895081709305233,14.527865633580149
46,10.058048091684983,14.840271193268464
47,10.115339451983706,15.15267675295678
48,10.261547786003772,15.465082312645094
49,10.60130728362913,15.77748787233341
50,10.714915919808274,16.089893432021725
51,10.88998515857286,16.40229899171004
52,11.125449564707115,16.714704551398356
53,11.2987535288627,17.02711011108667
54,11.350501123624888,17.339515670774986
55,11.466989194500348,17.6519212304633
56,11.617891671906866,17.964326790151617
57,11.779855227118023,18.276732349839932
58,11.811952686298387,18.589137909528247
59,11.890279257198346,18.901543469216563
60,12.003481049401021,19.213949028904878
61,12.239487943869557,19.526354588593193
62,12.44108308187256,19.83876014828151
63,12.532925682548647,20.151165707969824
64,12.594188765073472,20.46357126765814
65,12.639114832309406,20.775976827346454
66,12.782918912081666,21.08838238703477
67,12.939032258101776,21.400787946723085
68,13.025145808195154,21.7131935064114
69,13.081554427972975,22.025599066099716
70,13.113479524268389,22.33800462578803
71,13.2502196255472,22.650410185476346
72,13.361434082195709,22.96281574516466
73,13.553951703619006,23.275221304852977
74,13.686280161415052,23.587626864541292
75,13.792190731359963,23.900032424229607
76,14.034777386688484,24.212437983917923
77,14.180574972595533,24.524843543606238
78,14.315575702991746,24.837249103294553
79,14.396821394037891,25.14965466298287
80,14.494838750469736,25.462060222671184
81,14.576348234768968,25.774465782359492
82,14.644572992797137,26.0868713420478
83,14.747995854077994,26.39927690173611
84,14.816044660315788,26.711682461424413
85,14.886836800309975,27.02408802111272
86,14.940401281883538,27.336493580801026
87,15.05173569839612,27.648899140489334
88,15.132904665063638,27.961304700177642
89,15.299475076342583,28.273710259865947
90,15.410135685292241,28.586115819554255
91,15.54775587378901,28.89852137924256
92,15.731152642672388,29.210926938930868
93,15.7630777389678,29.523332498619176
94,15.879334017530349,29.83573805830748
