Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.6004075161080623,0.31120766812382755
1,0.9923185230949719,0.7969876380067769
2,1.4780984929779213,1.397395154114839
3,1.870009499964831,1.9978026702229013
4,2.2671297176820806,2.5982101863309635
5,2.7529096875650296,3.1986177024390257
6,3.28563345210568,3.799025218547088
7,3.6775444590925894,4.39943273465515
8,4.069455466079499,4.999840250763213
9,4.62751947909797,5.600247766871275
10,5.019430486084879,6.200655282979337
11,5.411341493071788,6.801062799087399
12,5.867807380161662,7.401470315195461
13,6.259718387148571,8.001877831303522
14,6.651629394135481,8.602285347411584
15,7.0435404011223905,9.202692863519646
16,7.4354514081093,9.803100379627708
17,8.302859633531328,10.40350789573577
18,8.70122418668738,11.003915411843831
19,9.09313519367429,11.604322927951893
20,9.321938358934798,12.204730444059955
21,9.550741524195306,12.805137960168016
22,9.779544689455815,13.405545476276078
23,10.008347854716323,14.00595299238414
24,10.237151019976832,14.606360508492202
25,10.46595418523734,15.206768024600263
26,10.694757350497849,15.807175540708325
27,10.923560515758357,16.40758305681639
28,11.152363681018866,17.007990572924452
