Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.9773017664536167,0.9773017664536167
1,0.8739782379882494,0.8433255836235674
2,0.9994553136041742,0.8336502327619417
3,0.7646615958984933,0.8193652374471606
4,0.7625255058441769,0.819159721661947
5,0.7859104530862553,0.3011051135817097
6,0.7532869903323006,0.2535092545627013
7,0.6998650458871956,0.20840633981480206
8,0.6992317078888641,0.20623445765811302
9,0.6765621022284263,0.19026621723265372
10,0.6611285246500126,0.17947984322743293
11,0.6452353474907273,0.16900499766021648
12,0.6215968766553893,0.15515888057056246
13,0.5542578760789243,0.15051583247915404
14,0.5406228632563747,0.14488777161204625
15,0.6277490414037672,0.16461961421494714
16,0.5809296980955133,0.14427472709635228
17,0.577618951994468,0.14178196492836487
18,0.5867811904689438,0.143714800808795
19,0.5067975986338801,0.14289947958763027
20,0.5076662730092448,0.1422877979613755
21,0.49959943892437647,0.13910140366479365
22,0.4828155240944108,0.134029634919198
23,0.4770472648014953,0.13220078818138553
24,0.3640626953368741,0.13542125086399925
25,0.37266540598061254,0.1369878635059818
26,0.35814133430227896,0.13592977591596278
27,0.43890362300327196,0.1290857920904615
28,0.44795878902048253,0.13025131382155858
29,0.4204486528242467,0.13133539425360186
30,0.41001954951139197,0.1296463176499455
31,0.3579427245781137,0.12855938482606977
32,0.35233906399365905,0.12789283534052626
33,0.34336519284903194,0.127015135854498
34,0.33015255633450075,0.12729075389574634
35,0.34094501066271077,0.1282518258440589
36,0.3534615227846011,0.13007472414425125
37,0.3452685393480699,0.12891825063761259
38,0.29592666108814547,0.12964009181555455
39,0.3099751511143396,0.13139108171971828
40,0.312129496221274,0.1315690909727119
41,0.32592142785475614,0.13367015580987027
42,0.32939127303854426,0.13415994453014382
43,0.3106406280249697,0.13363917455722082
44,0.30785687291748187,0.13434386137806414
45,0.29568355474015084,0.1322488899527885
46,0.29660493487702205,0.13227878914658925
47,0.2967613468908954,0.13219650756865395
48,0.30077980882891936,0.13273563399863825
49,0.28315199809890257,0.13248757994212154
50,0.2735356326572767,0.1309776594418786
51,0.28334377950057377,0.13235116576138115
52,0.28673447464126817,0.1328148831213262
53,0.28816726650106855,0.132976998915936
54,0.2867148521418111,0.13361662131232496
55,0.29098000878988073,0.13426661953499783
56,0.2908348205642199,0.13416433339434541
57,0.3031274889171669,0.13614030459953116
58,0.3007166029455123,0.1355710566230186
59,0.29493077484102065,0.1344048011440229
60,0.28501202791196956,0.13422674385167835
61,0.28421797766287377,0.13398645750610666
62,0.29223323433190235,0.13531180292001235
63,0.2865739823522181,0.13419991179441793
64,0.2843895338992393,0.13372738513431048
65,0.2906828491348473,0.13475541240853608
66,0.2826805578693823,0.13325918144176635
67,0.2795467395845659,0.13265118643421292
68,0.2754989064750645,0.13191751458281534
