Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit
0,0.1330451091031028,0.1517331177997761,0.1517331177997761,0.1517331177997761
1,0.2781657742483221,0.2718587689396364,0.2718587689396364,0.2718587689396364
2,0.3803977106180714,0.4008971223317439,0.4008971223317439,0.4008971223317439
3,0.4729353890033015,0.5089365344959583,0.5089365344959583,0.5089365344959583
4,0.5815120614282967,0.6270499427574696,0.6270499427574696,0.6270499427574696
5,0.6999261988511652,0.7532582924764097,0.7532582924764097,0.7532582924764097
6,0.8213535489031589,0.8760111348007893,0.8760111348007893,0.8760111348007893
7,0.91725035927152,1.0126779268356283,1.0126779268356283,1.0126779268356283
8,0.9976126067417637,1.1584046509049881,1.1584046509049881,1.1584046509049881
9,1.099556431034958,1.2857457803932957,1.2857457803932957,1.2857457803932957
10,1.1908605337565237,1.4476702973133047,1.4476702973133047,1.4476702973133047
11,1.2955067157020763,1.573562993314701,1.573562993314701,1.573562993314701
12,1.3946418915157235,1.711365496949369,1.711365496949369,1.711365496949369
13,1.4897083188363553,1.865876664558512,1.865876664558512,1.865876664558512
14,1.6021182269419079,1.9733971686005218,1.9733971686005218,1.9733971686005218
15,1.705267641918058,2.088028743628176,2.088028743628176,2.088028743628176
16,1.8136142719313102,2.223451873324831,2.223451873324831,2.223451873324831
17,1.9230147850261505,2.3692892173396105,2.3692892173396105,2.3692892173396105
