Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.3076122022333768,0.0,0.0
1,0.6152244044667535,0.0,0.0
2,0.9228366067001303,0.3076122022333769,0.49702869477271605
3,0.9228366067001303,0.8046408970060929,0.8046408970060929
4,1.2304488089335073,1.301669591778809,0.8046408970060929
5,1.5380610111668842,1.301669591778809,1.1122530992394697
6,1.8456732134002611,1.798698286551525,1.1122530992394697
7,1.8456732134002611,1.798698286551525,1.1122530992394697
8,1.8456732134002611,2.106310488784902,1.6092817940121857
9,1.8456732134002611,2.603339183557618,1.6092817940121857
