Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta
0,0.9882848143764253,0.9872573264717163
1,0.9841359327843329,0.9730496915385499
2,0.9717226276523411,0.9617019435660348
3,0.9666151186693519,0.9374546952073913
4,0.9466835783841369,0.9208696786741223
5,0.9420135526628872,0.9044517070731694
6,0.9356878305772662,0.8800750177738523
7,0.9286376886128316,0.8639430215033655
8,0.926342643859558,0.8543582827682735
9,0.9140435007879842,0.8306803657603101
10,0.9163662341519959,0.8367666412995094
11,0.9136375245631548,0.8201369649567459
12,0.909636906820662,0.8074357195024028
13,0.9074415484505561,0.7800635318747728
14,0.904515868451816,0.7609184901420907
15,0.9009634301109797,0.740159037150096
16,0.8858267208063847,0.7392806572529513
17,0.8758792556434637,0.7132413099598417
18,0.8723707280147905,0.7140433502981037
19,0.8678934999393266,0.7066196589097566
20,0.8701503853541904,0.7112325093352869
21,0.8665989749714198,0.7042732957351252
22,0.8662578262667855,0.7063025265399111
23,0.8390066795957469,0.7064432754700739
24,0.8310063410762659,0.6960343473600228
25,0.8306651371113855,0.6953165384020608
26,0.7981601941856914,0.6950624024522309
27,0.7952660774945252,0.6950448211890968
28,0.7959844570295403,0.695342724523132
29,0.7848434999814862,0.6961741105609766
30,0.7882353113354733,0.6965892953122572
31,0.7844154032350596,0.6955414490607204
32,0.7731334680806944,0.6948729993306992
33,0.770977115991831,0.6920902274421808
34,0.7669711303629517,0.6851158119937055
35,0.7667383855187052,0.6847368395686264
36,0.7619644951846791,0.6847083771446579
37,0.7695015252077047,0.6832373968213007
38,0.7669167257545485,0.6832558708497047
39,0.7665739232955505,0.6831877152459322
40,0.7643326227575227,0.6838985657483099
41,0.7624563793957113,0.6841063714830327
42,0.7581780163071346,0.684505442425498
43,0.7535709161843532,0.6841698579249845
44,0.7519592460403771,0.6831118535244609
45,0.7515897352663535,0.6818246583825708
46,0.7499056499235455,0.6805171090972105
47,0.7501408296499552,0.6804219032981714
48,0.7477036117631537,0.6801716439901714
49,0.7461082083314512,0.6802105130699351
50,0.7439168923805749,0.6801328098604007
51,0.7435198998530126,0.680117777656961
52,0.739378001992051,0.6803713528502184
53,0.7367431117115576,0.6803404682519927
54,0.7263773457022885,0.680378045346316
55,0.7264406413954735,0.6805457709111313
56,0.7243291431605724,0.680604614931772
57,0.7263532843391342,0.6807193257322506
58,0.7138871378648514,0.6808111240244533
59,0.712179275255884,0.6821605208196713
60,0.6975881088826392,0.6805829594613564
61,0.7074947511073876,0.6836638158836401
62,0.7073655349122812,0.6822775983392179
63,0.6900349434079283,0.6812596715714211
64,0.6917967948210746,0.681163132391124
65,0.6810224349268279,0.680782940454603
66,0.6679506648425926,0.6807516983392379
67,0.6531451096546996,0.6808161295508582
68,0.6385289993908128,0.6808776574834059
69,0.6430216261702697,0.6806101531555027
70,0.6441181754838612,0.6807062015234158
71,0.6423467042765977,0.6807674457157915
72,0.6379661097316199,0.6809948869612623
73,0.6591667848787532,0.6809865873614823
74,0.6612007847306821,0.6810813291944982
75,0.6584765494388112,0.6812123434481394
76,0.6462848587390458,0.6811529771599301
77,0.6462186632537792,0.6812357057154607
78,0.65080207346808,0.6812499811906421
79,0.6498173737592101,0.6811792272068151
80,0.6365773103803924,0.6811446046472525
81,0.6338365257019083,0.6810583877926951
82,0.6341498083374331,0.681131488710031
83,0.6329366496585332,0.6814729532650807
84,0.6318186793913427,0.6811602795726894
85,0.6334059601482025,0.6810883826581909
86,0.6232925237147191,0.6811321525881563
87,0.6229912337836063,0.6810945826061874
88,0.6231972586076223,0.6810984191166825
89,0.6237025071318578,0.6810793127563811
90,0.6236285255797976,0.6811065347767065
91,0.6238402716138717,0.6810519251077313
92,0.6107609636936007,0.681166541271162
93,0.6142885514418006,0.6811116009973078
94,0.6142856213006901,0.6811901088608183
95,0.6179571229922327,0.6812401566537147
96,0.6176333253781029,0.6813077877889597
97,0.6182566438367743,0.681308938192162
98,0.6166863213869354,0.6812665077606164
99,0.6170693491725896,0.6812178650077106
100,0.6151297454638127,0.6811241372864312
101,0.6096283309471492,0.6811658544264315
102,0.6101402569480129,0.6811388274900894
103,0.6080001146282618,0.6811223161590122
104,0.6054401380630541,0.6811570542584016
105,0.6082828361797317,0.6811479209927843
106,0.6027278450377506,0.6810936509712191
107,0.6048816115568785,0.6805311129853904
108,0.5950232461051417,0.6805284554615427
109,0.5902221433742978,0.6804826674298821
110,0.5886043704102201,0.6805106106152881
111,0.590053174607753,0.6804178789696003
112,0.590923512569099,0.6805015441558333
113,0.5912900838372234,0.6804586206259071
114,0.58623116434916,0.6805084448854269
115,0.5755253033013669,0.6804947333847949
116,0.5761598186083206,0.6804639427824707
117,0.5760506069724675,0.6804324111595474
118,0.5758156521042613,0.6804440038382575
119,0.5756659550660493,0.680418627905033
120,0.5804538531888735,0.6803532188862139
121,0.5817046181104276,0.6803739100974354
122,0.583110540325946,0.6803607704892386
123,0.5851912629258822,0.6797578429844003
124,0.5837739720501416,0.6797309443471556
125,0.5814330488086272,0.6800334724067157
126,0.5796296916527435,0.6795632319613905
127,0.5833697440465634,0.6792858039077624
128,0.5836493034759773,0.6788234030172839
129,0.5839624882450141,0.6785696016602584
130,0.5832200135426578,0.6784606504112042
131,0.5838088012951607,0.678426590933349
132,0.5838653191704614,0.6781910599664553
133,0.5822812479865282,0.6781820325568562
134,0.5810340611664625,0.6780226849936712
135,0.5806895074891688,0.6770440019824969
136,0.5823316000423701,0.6770246331045474
137,0.5752794780002332,0.6770119921467355
138,0.5744751561377235,0.6769612618167955
139,0.5745395906109335,0.676993093683977
140,0.5750360245074709,0.6769846412943814
141,0.5750262672977545,0.6769800259721725
142,0.57335945951309,0.6769739052888124
143,0.572941801762444,0.6768615653734019
144,0.5723682721872522,0.676765015017779
145,0.572012335250788,0.6767666852238214
146,0.5719224152319191,0.6768154640532419
147,0.5728196102505576,0.6767895778301944
148,0.5671304780186844,0.6768353221123136
149,0.5685316385476842,0.6767870012716988
150,0.5673599700934877,0.6767089354009831
151,0.5674207951029463,0.6767252169990029
152,0.5683172950357428,0.6766844379284646
153,0.569403860872273,0.6766656492827859
154,0.5711125847626647,0.676663272578822
155,0.5712078118225306,0.6766960174713205
156,0.5767376370748687,0.6767446607608644
157,0.5841851146342016,0.683267426621353
158,0.5845558778042885,0.6832599052434284
159,0.5844877985517556,0.6832737432879746
160,0.5856049626072293,0.6832445286443452
161,0.5830597370220284,0.6832319679293998
162,0.5830997851792041,0.6832297220910504
163,0.5805203783588302,0.6832696964246835
164,0.5805086158265592,0.6833029938355277
165,0.5780110932002412,0.6833302839546377
166,0.5770076495612975,0.6832908987471764
167,0.5750034757589975,0.6832373410315277
168,0.5725597128345346,0.683267600009247
169,0.5677621437971447,0.6832904077701485
170,0.5679714721434107,0.6833263115672087
171,0.5607780218776213,0.6832932800197428
172,0.5622967623945383,0.6833272524600046
173,0.5621358927324327,0.6833203784762343
174,0.5620146777847911,0.6833680968665072
175,0.5620751970095196,0.6833744234101428
176,0.5659874062036743,0.6852976938988995
177,0.5669034961007672,0.685186332838172
178,0.5683243868580348,0.6852027022122297
179,0.5682964745490424,0.6851794712236594
180,0.5683572758445481,0.6851889075514876
181,0.5707519563624424,0.6851917805946062
182,0.5704293208897327,0.6852098861879388
183,0.5705673641082857,0.6851849015012024
184,0.5707936787570266,0.685176952278435
185,0.5717890683941943,0.6852046471396773
186,0.5713047114272729,0.6851966084468882
187,0.5694550377216225,0.6851412556941876
188,0.5696611060739736,0.6851367426764571
