Time(Iteration),EpsilonGreedyLinearBandit
126,37.37482036176969
127,37.82517508230225
128,38.1670807587993
129,38.60755725850615
130,38.60765720271649
131,38.96162878786781
132,39.19543884391793
133,39.55695828163586
134,39.70954742028244
135,39.7189954097817
136,39.78531611311849
137,39.78541605732883
138,39.888613007550376
139,40.30078173358878
140,40.49099109977648
141,40.865065206281734
142,41.19688023756649
143,41.63833147575473
144,41.720296622124316
145,41.72039656633466
146,41.720496510545004
147,42.095085308490006
148,42.285777425076304
149,42.41419518983826
150,42.66496704505554
151,42.91388397410728
152,43.065819053011424
153,43.11167198685301
154,43.27448375140021
155,43.47190830468165
156,43.56789625698043
157,43.71859747208712
158,43.82498798379647
159,44.07566294896056
160,44.087073327428875
161,44.460573666011555
162,44.86356452080648
163,44.99431755154164
164,45.03188809305013
165,45.03198803726047
166,45.09350345267711
167,45.328491379047975
168,45.67962230678007
169,46.13467253887251
170,46.13477248308285
171,46.31419219783186
172,46.50637239851636
173,46.70283892959252
174,47.22988684853392
175,47.62152733713705
176,47.960054247091
177,48.54860971491128
178,48.54870965912162
179,48.66065624781048
180,48.675302744048366
181,48.93925687356389
182,49.28621914542394
183,49.56095069930485
184,49.61154161901072
185,49.88625690160971
186,49.894638724267125
187,50.2531345973401
188,50.273399524711344
189,50.273499468921685
190,50.37546428743015
191,50.52014177860195
192,50.520241722812294
193,51.01396309760925
194,51.180543600716746
195,51.18892542337416
196,51.20033580184247
197,51.50340129584937
198,51.73770635559755
199,51.844673431024376
200,52.11640996468574
201,52.11650990889608
202,52.571882442411166
203,52.571882442411166
204,52.91911879660896
205,53.04982765298024
206,53.125305072442664
207,53.125405016653005
208,53.12550496086335
209,53.37386936331161
210,53.477457425912505
211,53.61026348490118
212,54.06220139746389
213,54.503740349742635
214,54.829210289891044
215,54.829310234101385
216,54.98316547267575
217,55.12742090577318
218,55.16379038917363
219,55.21255175666719
220,55.27476832182911
221,55.46074835211872
222,55.567715427545544
223,55.567815371755884
224,55.647522413270494
225,55.65053674341857
226,55.99319428182953
227,55.99329422603987
228,56.36063055867137
229,56.40755141093416
230,56.80187245969576
231,56.94084324996254
232,57.09508524325944
233,57.240513581411335
234,57.2594196823316
235,57.410825791696155
236,57.410925735906496
237,57.461516655612364
238,57.62275284781761
239,57.67334376752348
240,57.67344371173382
241,57.94966839772246
242,58.34208369188853
243,58.35673018812643
244,58.371376684364314
245,58.588380795078194
246,58.82182802867491
247,59.13154055645308
248,59.285016323374954
249,59.64457959932024
250,59.644679543530586
251,59.64477948774093
252,59.84151378998538
253,60.02663146261462
254,60.15502674966392
255,60.41214454453219
256,60.41224448874253
257,60.6020123653351
258,60.795928919018
259,61.22971666614743
260,61.39544502909918
261,61.59317876717066
262,61.81499919592189
263,62.00569131250819
264,62.02670855026183
265,62.30514814012753
266,62.561947593145206
267,62.71418165604729
268,62.904334937893886
269,63.01970397299878
270,63.37494237324506
271,63.52879761181943
272,63.6616036708081
273,63.756672163573896
274,64.0606584058442
275,64.30452872234889
276,64.30462866655924
277,64.53122123710955
278,64.56976192307907
279,64.80594530147056
280,65.18919632765679
281,65.3766085870104
282,65.96743222589609
283,66.03814435644482
284,66.36242358012032
285,66.6882255207795
286,66.9301111471687
287,67.29433028902979
288,67.39225420813557
289,67.5534904003408
290,67.55359034455115
291,67.88248974834073
292,68.18688266833435
293,68.38079922201726
294,68.3808991662276
295,68.66931748777202
296,68.84217414360816
297,68.97434183473172
298,69.07267542328319
299,69.07277536749352
300,69.15486464499924
301,69.39609874933785
302,69.54957451625972
303,69.62928155777433
304,69.62938150198468
305,69.62948144619502
306,69.62958139040536
307,69.6296813346157
308,69.62978127882604
309,69.81190708925071
310,69.81200703346106
311,69.81210697767139
312,70.01139526616043
313,70.05203233893818
314,70.21026236101417
315,70.52378270351939
316,70.70308348218337
317,70.70318342639372
318,70.70328337060405
319,70.76887558401543
320,71.11701540063459
321,71.26592123635189
322,71.26602118056223
323,71.63446046046728
324,71.81223505843512
325,71.81233500264547
326,71.92950419303547
327,72.03589470474482
328,72.03599464895515
329,72.33882271723951
330,72.5300771293549
331,72.56654655696568
332,72.6050872429352
333,72.66730380809712
334,72.87455871236695
335,72.87465865657728
336,73.2828039627649
337,73.47755829873148
338,73.47765824294183
339,73.5672931191576
340,73.74235486331489
341,74.25272250942517
342,74.2528224536355
343,74.25292239784585
344,74.2530223420562
345,74.41900961630327
346,74.55585971982173
347,74.61733856225385
348,74.94236044509391
349,75.29175040092035
350,75.46953618809593
351,75.5356389254737
352,75.53573886968405
353,75.7085955255202
354,75.70869546973054
355,75.70879541394088
356,75.88850084152347
357,75.88860078573381
358,76.16982970538285
359,76.63298693063273
360,76.82014846985018
361,76.82024841406053
362,76.83458180397983
363,76.94385247592157
364,77.17092410419102
365,77.17102404840135
366,77.1711239926117
367,77.55966507057857
368,77.55976501478891
369,77.57669580491708
370,77.6177526727967
371,77.61785261700705
372,77.61795256121738
373,77.90838793518887
374,78.09564993064583
375,78.22635878701712
376,78.36663852821087
377,78.49944458719953
378,78.76689792300968
379,78.8180020864157
380,78.83815652842988
381,79.01428551180578
382,79.26498043446271
383,79.26508037867305
384,79.43959062640579
385,79.64832183770035
386,79.64842178191068
387,79.68276549813882
388,79.68286544234915
389,79.6829653865595
390,80.05508744721647
391,80.05518739142681
392,80.05528733563715
393,80.26551034812897
394,80.26561029233932
395,80.3031808338478
396,80.30328077805815
397,80.30514913385093
398,80.37125187122871
399,80.7253196271308
400,80.99012652720658
401,81.11393202907178
402,81.24673808806044
403,81.43672149989162
404,81.7210571434725
405,82.13789381441828
406,82.24126391106014
407,82.42672791357492
408,82.60247268669437
409,82.82508051854767
410,82.82518046275801
411,82.82528040696835
412,83.01198971485479
413,83.1010387401819
414,83.11666687435152
415,83.11676681856187
416,83.22566716405512
417,83.22576710826547
418,83.54174945392141
419,83.62401892284326
420,83.75419092762644
421,84.10493849487128
422,84.35810282725616
423,84.37794800332206
424,84.4901323630456
425,84.49023230725594
426,84.8666703735494
427,84.91871586510844
428,84.91881580931877
429,84.91891575352912
430,85.00284177354544
431,85.04138245951495
432,85.04170036968432
433,85.38855641611798
434,85.38865636032833
435,85.47074563783403
436,85.7283455607469
437,85.85842671270159
438,85.85852665691193
439,86.09026143691494
440,86.14085235662081
441,86.14272071241359
442,86.27283475477356
443,86.42381638203588
444,86.42391632624623
445,86.58589679262192
446,86.76895827854142
447,86.9467237289298
448,87.22003251592056
449,87.25857320189007
450,87.25867314610042
451,87.28430218627147
452,87.29719665302416
453,87.2972965972345
454,87.3206987428046
455,87.50793081074205
456,87.50803075495239
457,87.50813069916273
458,87.50823064337308
459,87.5250785162197
460,87.57712292871399
461,87.57722287292434
462,87.90852298082834
463,87.90862292503869
464,88.076723114483
465,88.3984005201823
466,88.53737131044909
467,88.82505437332051
468,88.94885987518569
469,89.26869851685998
470,89.26879846107032
471,89.26889840528067
472,89.41488095726915
473,89.41498090147948
474,89.60477756446322
475,89.60487750867357
476,89.6049774528839
477,89.60507739709425
478,89.6051773413046
479,89.7973575419891
480,89.8582186399767
481,90.125357718993
482,90.42542757144909
483,90.6541934581168
484,90.81897074982821
485,90.89549587118813
486,91.03968595900584
487,91.03978590321618
488,91.15598311290111
489,91.44331198971399
490,91.55258266165573
491,91.69187461096158
492,91.72944515247006
493,91.85955919483003
494,91.89809988079955
495,91.90632259601084
496,92.28444755935787
497,92.38203973036666
498,92.39060441923172
499,92.50353057845015
500,92.58491104747482
501,92.68185067576772
502,93.05434624600943
503,93.05444619021978
504,93.28245223087644
505,93.44728043658506
506,93.49730968742814
507,93.73378387002191
508,94.02179426882992
509,94.15390315392563
510,94.15400309813597
511,94.3052693956256
512,94.44994070846363
513,94.56092933791895
514,94.66761734427396
515,94.79055172299405
516,94.7906516672044
517,95.11082316725856
518,95.14473554834123
519,95.15884887928239
520,95.15894882349274
521,95.26036120821132
522,95.2622295640041
523,95.5285396527232
524,95.55416869289425
525,95.87811072880366
526,96.05748765353329
527,96.05758759774363
528,96.16203448195213
529,96.21407889444643
530,96.21417883865676
531,96.56116297967871
532,96.56126292388906
533,96.75219498678909
534,96.86565120578513
535,96.86575114999548
536,97.13962286393503
537,97.25505808392109
538,97.70165042111246
539,97.83176446347241
540,97.83998717868371
541,97.84008712289406
542,97.8401870671044
543,97.9943278807907
544,97.99734221093878
545,98.26383235675989
546,98.26393230097024
547,98.26403224518057
548,98.31739110100679
549,98.31749104521712
550,98.4622647531219
551,98.50706720080301
552,98.50716714501336
553,98.50726708922369
554,98.71461817512957
555,98.77314721420484
556,98.77324715841519
557,98.96003907176721
558,98.96013901597755
559,99.24117536432502
560,99.27508774540769
561,99.27518768961804
562,99.62605980962105
563,99.70522071548832
564,99.70532065969867
565,99.8734970289506
566,99.87359697316093
567,100.27124624965789
568,100.27134619386824
569,100.2969752340393
570,100.55253383187086
571,100.5526337760812
572,100.55273372029154
573,100.62344585084028
574,100.71039907574297
575,100.90023638328911
576,101.06003083471565
577,101.23780543268349
578,101.23790537689383
579,101.23800532110417
580,101.3718128010463
581,101.8025035654751
582,101.86453299814914
583,102.1380537450915
584,102.13815368930184
585,102.13825363351218
586,102.13835357772253
587,102.32783957825546
588,102.32793952246581
589,102.43318225710789
590,102.45003012995451
591,102.55340022659638
592,102.55350017080673
593,102.70764098449304
594,102.74450978088353
595,102.9495692850804
596,102.94966922929075
597,103.1391552298237
598,103.13925517403405
599,103.28468351218594
600,103.28478345639628
601,103.44126147094396
602,103.55484368980622
603,103.9376090480969
604,104.1645529021805
605,104.16465284639085
606,104.20570971427045
607,104.34000548283295
608,104.52938103581815
609,104.72939159036048
610,104.82446008312627
611,104.82456002733662
612,104.82465997154695
613,105.01747005793882
614,105.14586534498812
615,105.14596528919847
616,105.20469334619546
617,105.20479329040579
618,105.35294470830361
619,105.52800645246089
620,105.60984594623294
621,105.71479417170838
622,105.86084368545201
623,105.86094362966234
624,105.8750569606035
625,106.18171605275104
626,106.41143380624172
627,106.50815235777876
628,106.6174230297205
629,106.80690903025345
630,106.8070089744638
631,106.80710891867413
632,106.98308815914818
633,106.98318810335851
634,107.14891646631027
635,107.41706877010401
636,107.44315156603605
637,107.58500594603655
638,107.64518562887785
639,107.68555252630033
640,107.72868720392155
641,107.9049391508897
642,108.14227471581853
643,108.38541594036899
644,108.54334803559395
645,108.81319723595452
646,108.86615045484241
647,109.09101305843703
648,109.38154821944663
649,109.38164816365698
650,109.42334635681443
651,109.47337560765752
652,109.47347555186786
653,109.59876751325882
654,109.77801211813576
655,109.7781120623461
656,109.77821200655644
657,109.94931629245487
658,109.9494162366652
659,110.52897498598877
660,110.58101939848306
661,110.83584241597414
662,111.0086990718103
663,111.00879901602063
664,111.19863632356677
665,111.29891468076389
666,111.3947795421085
667,111.45463446193568
668,111.49943690961679
669,111.64362699743451
670,111.64372694164486
671,111.64382688585519
672,111.73914565731408
673,111.92444127729905
674,112.20422950797983
675,112.20432945219018
676,112.20442939640051
677,112.47455622380441
678,112.47465616801476
679,112.62207095644312
680,112.62217090065346
681,112.6222708448638
682,112.73829353262833
683,113.0669094710637
684,113.06700941527404
685,113.06710935948438
686,113.27858840533308
687,113.52500197036458
688,113.69785862620074
689,114.0181012639467
690,114.22763065931599
691,114.40995734203273
692,114.41005728624307
693,114.41015723045341
694,114.41025717466376
695,114.76200311828423
696,114.90660373294043
697,115.18682021912727
698,115.37751233571358
699,115.64154187875067
700,115.91692267494436
701,116.04878445437961
702,116.20662908553656
703,116.2897001800336
704,116.28980012424395
705,116.4309850960855
706,116.60723704305364
707,116.88592613785097
708,116.8860260820613
709,117.0070983144265
710,117.00719825863685
711,117.13559354568615
712,117.2779939366402
713,117.51120498501135
714,117.72029152653367
715,117.78633500749723
716,117.97582100803018
717,118.09704933899756
718,118.09714928320791
719,118.13751618063039
720,118.13761612484072
721,118.13771606905107
722,118.24440407540608
723,118.44831949422269
724,118.44841943843304
725,118.56535015508643
726,118.56545009929678
727,118.8752686058559
728,118.87536855006624
729,118.87546849427659
730,119.03535854974925
731,119.2082152055854
732,119.3875159842494
733,119.40845588037864
734,119.40855582458899
735,119.51175277481052
736,119.74797240338663
737,119.96176020110332
738,119.96186014531365
739,120.05879977360658
740,120.25747816835289
741,120.42618186595057
742,120.61555076136206
743,120.61565070557239
744,120.61575064978274
745,120.9435445650145
746,121.21930850696837
747,121.46660171941839
748,121.58148442676998
749,121.76078520543396
750,122.11772632060521
751,122.17476503833014
752,122.17486498254047
753,122.38724062552436
754,122.38734056973469
755,122.56664134839869
756,122.56674129260902
757,122.56684123681937
758,122.68983896611587
759,122.68993891032622
760,122.69003885453655
761,122.6901387987469
762,122.79975140016748
763,123.04426455906548
764,123.04436450327583
765,123.04446444748616
766,123.40606453762805
767,123.40616448183839
768,123.40626442604874
769,123.53697328242
770,123.80532585642466
771,123.80542580063499
772,123.92086102062106
773,124.0175795721581
774,124.20827168874439
775,124.33668945350635
776,124.33678939771669
777,124.51615628912555
778,124.63996179099072
779,124.73064869839504
780,124.80612611785747
781,124.82952826342758
782,125.02599479450373
783,125.27881297014267
784,125.29603967034805
785,125.29613961455838
786,125.38695975274746
787,125.62100945750471
788,125.62110940171506
789,125.6212093459254
790,125.62130929013574
791,125.79705406325517
792,125.92409573607092
793,125.92419568028126
794,125.98571109569791
795,125.98581103990826
796,126.04083592149978
797,126.05548241773768
798,126.05558236194801
799,126.08863233795293
800,126.1841642552192
801,126.27379913143497
802,126.27389907564532
803,126.27399901985567
804,126.32091987211845
805,126.39744499347837
806,126.56317335643011
807,126.56327330064046
808,126.61203466813402
809,126.61213461234436
810,126.6122345565547
811,126.61233450076504
812,126.75130529103183
813,126.75140523524217
814,126.81362180040409
815,126.86762499351221
816,126.86772493772256
817,127.04985074814722
818,127.10405113078507
819,127.20312158447496
820,127.2032215286853
821,127.37421561596129
822,127.37431556017164
823,127.37441550438197
824,127.54727216021813
825,127.54737210442848
826,127.6973894945085
827,127.73844636238812
828,127.87240284182971
829,127.87250278604006
830,128.05123230793157
831,128.50137864690421
832,128.71245309256489
833,128.85174504187074
834,129.04947877994223
835,129.23160459036689
836,129.30812971172682
837,129.41114449205958
838,129.5119466340665
839,129.51204657827685
840,129.62331168184144
841,129.6234116260518
842,129.6235115702621
843,129.79048990562916
844,130.03914127388606
845,130.20512854813313
846,130.55623810891612
847,130.70184431173658
848,130.7019442559469
849,130.72910680959626
850,130.7684457626872
851,130.82862544552853
852,131.01931756211482
853,131.01941750632517
854,131.0195174505355
855,131.01961739474584
856,131.18831932388633
857,131.34394782259636
858,131.5002063285601
859,131.5981302476659
860,131.5999986034587
861,131.600098547669
862,131.6406834110505
863,131.80191960325575
864,131.9215742403972
865,132.0813686918237
866,132.08146863603406
867,132.1024085321633
868,132.2209515024553
869,132.30487752247163
870,132.53423152870533
871,132.53433147291565
872,132.5665335382451
873,132.76582594853045
874,132.76592589274077
875,132.8275159550709
876,132.82761589928126
877,132.8277158434916
878,132.84494254369696
879,133.00418633008388
880,133.05294769757742
881,133.05304764178777
882,133.05314758599812
883,133.15394972800505
884,133.55270935349944
885,133.55280929770979
886,133.6812045847591
887,134.0265932727637
888,134.0499954183338
889,134.07940005911775
890,134.25877698384738
891,134.5674605072581
892,134.69954025265238
893,134.69964019686273
894,134.69974014107305
895,134.87179419717364
896,134.9614290733894
897,134.96152901759976
898,135.0796623698986
899,135.31877715946865
900,135.34713292113867
901,135.45960995358342
902,135.45970989779374
903,135.63076131632945
904,135.6308612605398
905,135.7176246813845
906,135.71772462559485
907,135.7178245698052
908,135.79991384731093
909,135.80829566996835
910,135.80839561417866
911,135.808495558389
912,135.91922803696818
913,136.06041300880972
914,136.11543789040124
915,136.12209326600507
916,136.1221932102154
917,136.12229315442576
918,136.1223930986361
919,136.23491350680567
920,136.4297436376685
921,136.42984358187886
922,136.42994352608918
923,136.74978216776347
924,136.8636830684075
925,136.86378301261786
926,137.02094300827764
927,137.08339528761013
928,137.08349523182045
929,137.0835951760308
930,137.24862633022985
931,137.50886400066977
932,137.62579471732317
933,137.6820636148749
934,137.68216355908524
935,137.83949434977788
936,137.83959429398823
937,137.98077926582977
938,137.9808792100401
939,138.1539522222409
940,138.15405216645124
941,138.37073719044477
942,138.50503295900725
943,138.61576543758642
944,138.80659149607433
945,139.16053141016116
946,139.2731067802139
947,139.3900374968673
948,139.46974453838192
949,139.47179604405412
950,139.47189598826446
951,139.5872127565438
952,139.64964384648846
953,139.74771676828453
954,139.74781671249488
955,139.74791665670523
956,139.9286466640968
957,140.05942621642254
958,140.05952616063286
959,140.24363947241096
960,140.24373941662128
961,140.24383936083163
962,140.39365434122072
963,140.39375428543107
964,140.39385422964142
965,140.49079385793434
966,140.49089380214468
967,140.5830386984066
968,140.76432676777216
969,141.01152382298315
970,141.28142468444995
971,141.29575807436925
972,141.4569942665745
973,141.53051218012192
974,141.53061212433227
975,141.75059073389303
976,141.89526204673106
977,142.02591924199612
978,142.02601918620647
979,142.20109131201988
980,142.36521050471782
981,142.36531044892814
982,142.3654103931385
983,142.52875225727388
984,142.57731136731488
985,142.62935577980917
986,142.62945572401952
987,142.81784534632266
988,142.97132111324453
989,143.05439220774156
990,143.0544921519519
991,143.16694680111908
992,143.1670467453294
993,143.30671162296233
994,143.31212598712685
995,143.35526066474807
996,143.37911494681504
997,143.37921489102536
998,143.39062526949368
999,143.5617295553921
1000,143.69250910771783
1001,143.69260905192817
1002,143.70823718609776
1003,143.7083371303081
1004,143.72073906246504
1005,143.83432128132728
1006,143.83442122553762
1007,144.0072778813738
1008,144.1691411665503
1009,144.23518464751385
1010,144.34763929668102
1011,144.36695305405925
1012,144.41698230490232
1013,144.4862452175177
1014,144.48634516172805
1015,144.7706892632687
1016,144.8876199799221
1017,145.05334834287385
1018,145.281275085166
1019,145.31884562667446
1020,145.52029552419555
1021,145.66215829724973
1022,145.66225824146008
1023,145.66235818567043
1024,145.66245812988078
1025,145.8596383326563
1026,146.0504643911442
1027,146.19488699931355
1028,146.1949869435239
1029,146.51672374722017
1030,146.7038852864376
1031,146.82688301573413
1032,146.88108339837197
1033,146.88118334258232
1034,146.88128328679267
1035,147.0575352337608
1036,147.05763517797115
1037,147.07003711012808
1038,147.3570227837032
1039,147.41765792786467
1040,147.41775787207501
1041,147.41785781628533
1042,147.67143192547306
1043,147.78210877875694
1044,147.9719460863031
1045,147.97204603051344
1046,148.04556394406086
1047,148.3100862996967
1048,148.31018624390703
1049,148.4190865894003
1050,148.53266880826257
1051,148.818295050107
1052,148.81839499431734
1053,149.01651136334095
1054,149.01661130755127
1055,149.10624618376704
1056,149.2216814037531
1057,149.40752729767058
1058,149.5997074983551
1059,149.59980744256544
1060,149.69567230391004
1061,149.7042369927751
1062,149.70433693698544
1063,149.7044368811958
1064,149.7044368811958
1065,149.70453682540614
1066,149.70463676961646
1067,149.7047367138268
1068,149.83754277281548
1069,149.83764271702583
1070,150.11825464804508
1071,150.31308477890792
1072,150.55647494948772
1073,150.59738661565092
1074,150.7512418542253
1075,150.8371312392423
1076,150.83723118345262
1077,150.83733112766296
1078,150.8374310718733
1079,150.89446978959822
1080,151.17237764519697
1081,151.317048958035
1082,151.52613549955734
1083,151.56467618552685
1084,151.57757065227955
1085,151.65507323627713
1086,151.65517318048748
1087,151.81250397118012
1088,151.91774670582222
1089,151.91784665003257
1090,151.94722560419066
1091,151.947325548401
1092,152.09322250363329
1093,152.0933224478436
1094,152.09342239205395
1095,152.28279794503914
1096,152.4915664640619
1097,152.73719873805865
1098,152.88454668006005
1099,152.88464662427037
1100,152.99537910284954
1101,152.9954790470599
1102,153.11841342578
1103,153.37384296306615
1104,153.3739429072765
1105,153.46142674193126
1106,153.61528198050564
1107,153.66422307823603
1108,153.66432302244635
1109,153.6644229666567
1110,153.6662913224495
1111,153.66639126665984
1112,153.84851707708452
1113,154.0145043513316
1114,154.19387124274044
1115,154.34062663852845
1116,154.6437849218464
1117,154.64388486605674
1118,154.75278521155002
1119,154.75288515576034
1120,154.7529850999707
1121,154.83214600583796
1122,154.84355638430628
1123,154.91281929692167
1124,155.04121458397097
1125,155.12037548983824
1126,155.1204754340486
1127,155.1548191502767
1128,155.64368908048945
1129,155.6437890246998
1130,155.74171294380557
1131,155.8124250743543
1132,155.97440554073
1133,155.97450548494035
1134,155.99135335778698
1135,155.9914533019973
1136,156.11525880386247
1137,156.30110469777998
1138,156.41923805007883
1139,156.41933799428915
1140,156.4194379384995
1141,156.46474630629913
1142,156.5342120252322
1143,156.54259384788958
1144,156.58016438939808
1145,156.72232110750178
1146,156.72242105171213
1147,156.8120559279279
1148,156.873645990258
1149,156.87666032040607
1150,156.87676026461642
1151,156.89360813746305
1152,156.8937080816734
1153,156.89380802588374
1154,157.09043425705485
1155,157.252310823281
1156,157.34817568462557
1157,157.38881275740334
1158,157.58272931108624
1159,157.5828292552966
1160,157.58292919950694
1161,157.69683010015098
1162,157.85416089084362
1163,158.049053264346
1164,158.39823975539528
1165,158.43470918300608
1166,158.49512636120852
1167,158.61325971350738
1168,158.73619409222746
1169,158.92568009276042
1170,158.92578003697076
1171,158.9258799811811
1172,158.99939789472853
1173,159.13277322020724
1174,159.27395819204878
1175,159.4770741757721
1176,159.55255159523455
1177,159.55265153944487
1178,159.55275148365521
1179,159.55285142786556
1180,159.58972022425604
1181,160.09912608181125
1182,160.18588950265598
1183,160.3457626655126
1184,160.39009644616428
1185,160.46773286053082
1186,160.46783280474116
1187,160.59994168983687
1188,160.60004163404722
1189,160.60014157825756
1190,160.77639352522573
1191,160.98954871400778
1192,160.98964865821813
1193,160.98974860242848
1194,161.16616730828108
1195,161.16626725249142
1196,161.18091374872932
1197,161.543498963017
1198,161.6664966923135
1199,161.77923114019111
1200,162.029522192228
1201,162.27876287628413
1202,162.27886282049445
1203,162.2789627647048
1204,162.3258836169676
1205,162.71498248538757
1206,163.17995429781976
1207,163.19886039874004
1208,163.29147666581716
1209,163.2915766100275
1210,163.29167655423785
1211,163.39821422068866
1212,163.43508301707914
1213,163.5370478355876
1214,163.75217208026882
1215,163.94605774769428
1216,163.96699764382353
1217,164.1212006025694
1218,164.12130054677974
1219,164.3425694015026
1220,164.53205540203555
1221,164.5321553462459
1222,164.69814262049297
1223,164.69824256470332
1224,164.69834250891364
1225,165.03061530268013
1226,165.03071524689045
1227,165.0308151911008
1228,165.12888811289687
1229,165.1372699355543
1230,165.24028471588704
1231,165.2403846600974
1232,165.2404846043077
1233,165.24058454851806
1234,165.2406844927284
1235,165.62052872313646
1236,165.76787666513786
1237,165.93623323660262
1238,166.28514482204685
1239,166.39402116607997
1240,166.4743343417444
1241,166.50953911088598
1242,166.50963905509633
1243,166.68561829557035
1244,166.6857182397807
1245,166.68581818399105
1246,166.89231557970447
1247,166.98903612226314
1248,166.98913606647346
1249,166.9892360106838
1250,166.98933595489416
1251,166.9894358991045
1252,167.40146388578333
1253,167.5891762052406
1254,167.63231088286182
1255,167.63241082707216
1256,167.6325107712825
1257,167.63261071549283
1258,167.63271065970318
1259,168.0984120096888
1260,168.44434750473732
1261,168.44444744894764
1262,168.444547393158
1263,168.44464733736834
1264,168.6208992843365
1265,168.70082019648257
1266,168.94021177500218
1267,168.9403117192125
1268,168.94041166342285
1269,168.9405116076332
1270,168.94061155184355
1271,168.9407114960539
1272,168.9408114402642
1273,169.09899691143087
1274,169.28848291196383
1275,169.28858285617417
1276,169.54749346897796
1277,169.5643413418246
1278,169.69138301464034
1279,169.81518851650551
1280,169.9771689828812
1281,170.2114485660132
1282,170.21154851022354
1283,170.3911434009122
1284,170.39124334512252
1285,170.39134328933287
1286,170.59388158321661
1287,170.59398152742696
1288,170.65641261737164
1289,170.656512561582
1290,170.7761671987234
1291,170.83768261414008
1292,170.8443379897439
1293,171.04747870964235
1294,171.0475786538527
1295,171.05299301801722
1296,171.0731474600314
1297,171.2772606445217
1298,171.27736058873205
1299,171.36412400957676
1300,171.75457130458102
1301,172.07751260563356
1302,172.0776125498439
1303,172.07771249405425
1304,172.17032876113137
1305,172.3594137933572
1306,172.53048670474305
1307,172.6213068429321
1308,172.8067708454469
1309,172.9624085148301
1310,172.99076427650007
1311,173.00541077273797
1312,173.30915268151907
1313,173.48993393221835
1314,173.56964097373296
1315,173.5697409179433
1316,173.6648094107091
1317,173.84299451122104
1318,173.84840887538556
1319,174.1560711096334
1320,174.1561710538437
1321,174.22522959294287
1322,174.58407335173402
1323,174.69625771145755
1324,174.6963576556679
1325,174.87941914158736
1326,174.8824917355681
1327,175.05683336599284
1328,175.17211864219098
1329,175.27548873883285
1330,175.2755886830432
1331,175.47821267527272
1332,175.7736497158284
1333,175.89178306812727
1334,175.9211620222854
1335,176.14116024888236
1336,176.14954207153977
1337,176.1496420157501
1338,176.3383874924505
1339,176.71156460894645
1340,176.7116645531568
1341,176.71176449736714
1342,176.71186444157746
1343,176.74397469339004
1344,176.82581418716208
1345,176.82591413137243
1346,176.82601407558278
1347,176.82611401979312
1348,176.82621396400344
1349,176.8263139082138
1350,176.82641385242414
1351,176.8265137966345
1352,176.84541989755476
1353,176.8455198417651
1354,177.1757537785103
1355,177.3064626348816
1356,177.53355283576767
1357,177.63994334747701
1358,177.64004329168736
1359,177.6401432358977
