Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
1587,86.23884173387744,92.09808534348348,598.5856116529079
1588,86.2874255046547,92.09808534348348,598.9582155941249
1589,86.2874255046547,92.14404028894477,599.3308195353418
1590,86.39226178596299,92.17538351023481,599.7034234765588
1591,86.44409247103987,92.22402383398817,600.0760274177758
1592,86.62472327577152,92.30050148684211,600.4486313589927
1593,86.62472327577152,92.31527065489739,600.8212353002097
1594,86.7335051438144,92.37837937919936,601.1938392414265
1595,86.87922058069896,92.37837937919936,601.5664431826435
1596,86.87922058069896,92.40951523937669,601.9390471238605
1597,86.97413481308813,92.47365524139636,602.3116510650774
1598,87.04544177615381,92.47365524139636,602.6842550062944
1599,87.15984263206504,92.47365524139636,603.0568589475113
1600,87.2620660302406,92.5285163194036,603.4294628887283
1601,87.3518545594172,92.5755689353526,603.8020668299453
1602,87.3518545594172,92.5755689353526,604.1746707711621
1603,87.3518545594172,92.57860462958703,604.5472747123791
1604,87.3518545594172,92.64723503845721,604.919878653596
1605,87.3518545594172,92.64723503845721,605.292482594813
1606,87.3518545594172,92.64723503845721,605.66508653603
1607,87.39568814313253,92.68031787072468,606.0376904772469
1608,87.49630412236874,92.68031787072468,606.4102944184639
1609,87.51909340325687,92.68031787072468,606.7828983596808
1610,87.54611566821431,92.74377965370834,607.1555023008978
1611,87.54611566821431,92.78101778443448,607.5281062421147
1612,87.54611566821431,92.87572552525633,607.9007101833316
1613,87.65008670889246,92.87572552525633,608.2733141245486
1614,87.73330722182145,92.91438444401057,608.6459180657655
1615,87.73330722182145,92.96302476776393,609.0185220069825
1616,87.73330722182145,92.96302476776393,609.3911259481995
1617,87.81629947956672,92.98487934110186,609.7637298894164
1618,87.81629947956672,93.09525812400628,610.1363338306334
1619,87.86868148935604,93.09525812400628,610.5089377718502
1620,87.8865176618019,93.09525812400628,610.8815417130672
1621,87.94036583590159,93.09525812400628,611.2541456542842
1622,87.94036583590159,93.09525812400628,611.6267495955011
1623,88.02585237592105,93.1478105177451,611.9993535367181
1624,88.02585237592105,93.1478105177451,612.371957477935
1625,88.0418656649755,93.18100170527617,612.744561419152
1626,88.14833054317583,93.18100170527617,613.117165360369
1627,88.31248209687604,93.18100170527617,613.4897693015859
1628,88.31248209687604,93.21124306018228,613.8623732428028
1629,88.46117767944082,93.21124306018228,614.2349771840197
1630,88.46117767944082,93.21124306018228,614.6075811252367
1631,88.46117767944082,93.21124306018228,614.9801850664537
1632,88.46117767944082,93.21124306018228,615.3527890076706
1633,88.5674876218776,93.26867446197048,615.7253929488876
1634,88.5674876218776,93.33348568353819,616.0979968901045
1635,88.5674876218776,93.33348568353819,616.4706008313215
1636,88.5674876218776,93.36053835948992,616.8432047725385
1637,88.60076467101815,93.42671042660376,617.2158087137553
1638,88.70296247869155,93.47758167750625,617.5884126549723
1639,88.70296247869155,93.48889929339227,617.9610165961892
1640,88.77505867762592,93.51505673875465,618.3336205374062
1641,88.77505867762592,93.56118847605256,618.7062244786232
1642,88.77505867762592,93.56118847605256,619.0788284198401
1643,88.82676377524197,93.67304285484002,619.4514323610571
1644,88.84839571856847,93.78435113238046,619.824036302274
1645,88.84839571856847,93.78435113238046,620.196640243491
1646,88.84839571856847,93.83622486537884,620.5692441847079
1647,88.84839571856847,93.83622486537884,620.9418481259248
1648,88.86840473874221,93.89047591470971,621.3144520671418
1649,88.86840473874221,93.90831208715558,621.6870560083587
1650,88.91704506249559,94.0645065030161,622.0596599495757
1651,88.91704506249559,94.13143110992591,622.4322638907927
1652,88.97478652164787,94.13143110992591,622.8048678320096
1653,88.97478652164787,94.16657453763614,623.1774717732266
1654,89.03229650173252,94.2326105088379,623.5500757144434
1655,89.10107234135228,94.2326105088379,623.9226796556604
1656,89.14944673292119,94.2326105088379,624.2952835968774
1657,89.2053480646227,94.30907177778985,624.6678875380943
1658,89.30284433123684,94.41057815199449,625.0404914793113
1659,89.32629754555697,94.50609888392404,625.4130954205282
1660,89.32629754555697,94.63361678547984,625.7856993617452
1661,89.36896924962956,94.65891367709975,626.1583033029622
1662,89.48856196937047,94.67649056982907,626.530907244179
1663,89.51385886099037,94.73569944151487,626.903511185396
1664,89.54510368456314,94.77757900141658,627.2761151266129
1665,89.59993303805345,94.77757900141658,627.6487190678299
1666,89.59993303805345,94.8308376722338,628.0213230090469
1667,89.61576313589595,94.94957743778149,628.3939269502638
1668,89.6554243675768,95.0087863094673,628.7665308914808
1669,89.66674198346281,95.0087863094673,629.1391348326977
1670,89.71008520701885,95.0087863094673,629.5117387739147
1671,89.7489850839562,95.10577741069356,629.8843427151317
1672,89.81244686693987,95.10577741069356,630.2569466563485
1673,89.84422804613946,95.10577741069356,630.6295505975655
1674,89.84422804613946,95.2081236524544,631.0021545387824
1675,89.87888858234328,95.28463458088167,631.3747584799994
1676,89.87888858234328,95.28463458088167,631.7473624212164
1677,89.87888858234328,95.28463458088167,632.1199663624333
1678,89.87888858234328,95.30993147250157,632.4925703036503
1679,89.90504602770567,95.36080272340406,632.8651742448671
1680,90.06049850761995,95.39638167824243,633.2377781860841
1681,90.16349294626595,95.43272640643332,633.6103821273011
1682,90.16349294626595,95.4869406164048,633.982986068518
1683,90.23329849418789,95.4869406164048,634.355590009735
1684,90.29826383211199,95.4869406164048,634.7281939509519
1685,90.31811356550605,95.51807647658212,635.1007978921689
1686,90.36993069894285,95.52717704003877,635.4734018333859
1687,90.42123968569565,95.53299139154139,635.8460057746028
1688,90.42123968569565,95.56869767140896,636.2186097158198
1689,90.50571908302985,95.57505478578258,636.5912136570366
1690,90.5698590850495,95.61111592267822,636.9638175982536
1691,90.5698590850495,95.61111592267822,637.3364215394706
1692,90.64436535726003,95.61111592267822,637.7090254806875
1693,90.71215495910636,95.67885056802021,638.0816294219045
1694,90.7697996446022,95.67885056802021,638.4542333631214
1695,90.80774270604041,95.69017275778826,638.8268373043384
1696,90.80774270604041,95.75922695380716,639.1994412455554
1697,90.80774270604041,95.75922695380716,639.5720451867722
1698,90.92941428889567,95.75922695380716,639.9446491279892
1699,90.9707724530144,95.80491626074975,640.3172530692061
1700,90.9707724530144,95.86202756733904,640.6898570104231
1701,90.9707724530144,95.86202756733904,641.0624609516401
1702,91.02208143976719,95.86202756733904,641.435064892857
1703,91.02208143976719,95.87960446006836,641.807668834074
1704,91.03685060782247,95.87960446006836,642.1802727752909
1705,91.05060611343333,95.90955325657964,642.5528767165079
1706,91.11470468695924,95.97633431212128,642.9254806577248
1707,91.11470468695924,95.97633431212128,643.2980845989417
1708,91.24733032422321,95.97633431212128,643.6706885401587
1709,91.27078353854334,96.00892882139172,644.0432924813756
1710,91.28210115442936,96.00892882139172,644.4158964225926
1711,91.35419735336373,96.03422571301162,644.7885003638096
1712,91.38067723247994,96.11073664143889,645.1611043050265
1713,91.45584887051305,96.18779144149825,645.5337082462435
1714,91.45584887051305,96.18779144149825,645.9063121874603
1715,91.48232874962926,96.22967100139996,646.2789161286773
1716,91.48232874962926,96.25147098357118,646.6515200698943
1717,91.48232874962926,96.3317430241988,647.0241240111112
1718,91.48232874962926,96.36321434169925,647.3967279523282
1719,91.49990564235858,96.36321434169925,647.7693318935451
1720,91.49990564235858,96.36887988760152,648.1419358347621
1721,91.54559494930118,96.42610268840953,648.5145397759791
1722,91.54559494930118,96.52844893017036,648.887143717196
1723,91.57207482841739,96.55492880928657,649.259747658413
1724,91.57207482841739,96.55492880928657,649.6323515996298
1725,91.67963704366383,96.59628967728285,650.0049555408468
1726,91.67963704366383,96.59628967728285,650.3775594820638
1727,91.73146772874071,96.59628967728285,650.7501634232807
1728,91.80353647785375,96.61541275090559,651.1227673644977
1729,91.80353647785375,96.65407166965983,651.4953713057146
1730,91.88626477126185,96.68308087224433,651.8679752469316
1731,91.88626477126185,96.73633954306153,652.2405791881486
1732,91.88626477126185,96.73633954306153,652.6131831293654
1733,91.96653681188947,96.73633954306153,652.9857870705824
1734,91.99183370350937,96.77901124713412,653.3583910117993
1735,91.99183370350937,96.84939500008262,653.7309949530163
1736,92.10304813755228,96.84939500008262,654.1035988942333
1737,92.1188971260163,96.87523598821218,654.4762028354502
1738,92.1188971260163,96.88348134868073,654.8488067766672
1739,92.1531331006529,96.93529848211753,655.221410717884
1740,92.32983879168467,97.00446690456695,655.594014659101
1741,92.32983879168467,97.02977722209884,655.966618600318
1742,92.38684939443371,97.10066766289066,656.3392225415349
1743,92.38684939443371,97.19591675500902,656.7118264827519
1744,92.42118415388953,97.21132557345595,657.0844304239688
1745,92.50961073151427,97.21132557345595,657.4570343651858
1746,92.52336623712513,97.23663589098784,657.8296383064028
1747,92.54800209812099,97.23663589098784,658.2022422476197
1748,92.58666101687524,97.23663589098784,658.5748461888367
1749,92.58666101687524,97.23663589098784,658.9474501300535
1750,92.58666101687524,97.23663589098784,659.3200540712705
1751,92.58666101687524,97.23663589098784,659.6926580124875
1752,92.58666101687524,97.23663589098784,660.0652619537044
1753,92.68014621985408,97.37849694066463,660.4378658949214
1754,92.78850386533104,97.48256570368362,660.8104698361383
1755,92.78850386533104,97.60571970151723,661.1830737773553
1756,92.78850386533104,97.63267581212993,661.5556777185723
1757,92.78850386533104,97.67601903568597,661.9282816597891
1758,92.78850386533104,97.70502823827046,662.3008856010061
1759,92.78850386533104,97.70502823827046,662.673489542223
1760,92.78850386533104,97.78083370800988,663.04609348344
1761,92.86049776030737,97.83265084144668,663.418697424657
1762,92.92892130224453,97.86708161488343,663.7913013658739
1763,92.92892130224453,97.86708161488343,664.1639053070909
1764,93.00001057310655,97.86708161488343,664.5365092483078
1765,93.00001057310655,97.93613581090233,664.9091131895248
1766,93.03315868119834,97.93613581090233,665.2817171307418
1767,93.0595874150484,97.93613581090233,665.6543210719586
1768,93.10502185416928,97.93613581090233,666.0269250131756
1769,93.14304816507635,97.98924204905578,666.3995289543925
1770,93.14304816507635,97.98924204905578,666.7721328956095
1771,93.19036338611838,98.0417944427946,667.1447368368265
1772,93.19633789145522,98.0417944427946,667.5173407780434
1773,93.19633789145522,98.23821857786132,667.8899447192604
1774,93.19633789145522,98.23821857786132,668.2625486604773
1775,93.19893039058067,98.26167179218146,668.6351526016942
1776,93.25277856468037,98.31878309877075,669.0077565429112
1777,93.33873886085972,98.31878309877075,669.3803604841281
1778,93.33873886085972,98.38631747263976,669.7529644253451
1779,93.3750835890506,98.56876148169809,670.125568366562
1780,93.3750835890506,98.56876148169809,670.498172307779
1781,93.41401539542689,98.56876148169809,670.870776248996
1782,93.53075689092984,98.61628545232595,671.2433801902129
1783,93.59955808283496,98.61628545232595,671.6159841314299
1784,93.59955808283496,98.66477361846775,671.9885880726467
1785,93.59955808283496,98.66477361846775,672.3611920138637
1786,93.59955808283496,98.74499385387074,672.7337959550807
1787,93.59955808283496,98.74499385387074,673.1063998962976
1788,93.7226308564581,98.8140876459513,673.4790038375146
1789,93.84656371394121,98.8140876459513,673.8516077787315
1790,93.9036750205305,98.8140876459513,674.2242117199485
1791,93.9036750205305,98.8140876459513,674.5968156611655
1792,93.93161791533485,98.8140876459513,674.9694196023823
1793,93.96185927024098,98.8140876459513,675.3420235435993
1794,93.96185927024098,98.87117100228602,675.7146274848162
1795,94.02721021772788,99.01236099330094,676.0872314260332
1796,94.24158935990604,99.01236099330094,676.4598353672502
1797,94.29881216071405,99.023683183069,676.8324393084671
1798,94.3910836148107,99.023683183069,677.2050432496841
1799,94.43755518561457,99.11435897366377,677.577647190901
1800,94.49407028209782,99.11435897366377,677.950251132118
1801,94.56616648103218,99.18014806094133,678.322855073335
1802,94.56616648103218,99.18014806094133,678.6954590145518
1803,94.62167579657815,99.21529148865156,679.0680629557688
1804,94.71058739026921,99.34775553885312,679.4406668969857
1805,94.71058739026921,99.34775553885312,679.8132708382027
1806,94.7821356922339,99.39791300135153,680.1858747794197
1807,94.7821356922339,99.46946130331621,680.5584787206366
1808,94.81630085183977,99.55213599600313,680.9310826618536
1809,94.81630085183977,99.5547284951286,681.3036866030704
1810,94.87419762408145,99.5547284951286,681.6762905442874
1811,94.91555578820018,99.58178117108034,682.0488944855044
1812,94.93583682856199,99.71250630947908,682.4214984267213
1813,94.93583682856199,99.75263923414214,682.7941023679383
1814,94.93583682856199,99.81834235475023,683.1667063091552
1815,94.96730814606244,99.83417245259271,683.5393102503722
1816,94.96730814606244,99.88726446120107,683.9119141915892
1817,94.96730814606244,99.88726446120107,684.284518132806
1818,94.99754950096855,99.95391343315686,684.657122074023
1819,94.99754950096855,100.00730225121764,685.0297260152399
1820,94.99754950096855,100.00730225121764,685.4023299564569
1821,95.0491870771234,100.04656793389577,685.7749338976739
1822,95.09565864792728,100.04656793389577,686.1475378388908
1823,95.09565864792728,100.11967633810704,686.5201417801078
1824,95.16230761988307,100.11967633810704,686.8927457213247
1825,95.1893602958348,100.18632531006281,687.2653496625417
1826,95.25282207881847,100.26659735069043,687.6379536037587
1827,95.25282207881847,100.26659735069043,688.0105575449755
1828,95.32247891613082,100.26659735069043,688.3831614861925
1829,95.32247891613082,100.35737614966264,688.7557654274094
1830,95.32247891613082,100.51690513592703,689.1283693686264
1831,95.32247891613082,100.63666428337363,689.5009733098434
1832,95.32247891613082,100.63666428337363,689.8735772510603
1833,95.38248727312464,100.75012315526384,690.2461811922773
1834,95.45357654398666,100.75012315526384,690.6187851334942
1835,95.45357654398666,100.75012315526384,690.9913890747112
1836,95.49838210074758,100.76553197371076,691.3639930159281
1837,95.54136679313942,100.76553197371076,691.736596957145
1838,95.6252623607947,100.76553197371076,692.109200898362
1839,95.6252623607947,100.76553197371076,692.4818048395789
1840,95.75067616571843,100.81078995821728,692.8544087807959
1841,95.80143334494855,100.81078995821728,693.2270127220129
1842,95.84036515132483,100.87921350015445,693.5996166632298
1843,95.87460112596143,100.87921350015445,693.9722206044468
1844,95.87460112596143,100.94086645734991,694.3448245456636
1845,95.99015727482154,100.96071619074397,694.7174284868806
1846,95.99015727482154,101.02982446382495,695.0900324280976
1847,96.01545416644146,101.20221731023261,695.4626363693145
1848,96.06676315319424,101.20221731023261,695.8352403105315
1849,96.11859383827112,101.22805829836217,696.2078442517484
1850,96.13589665497018,101.22805829836217,696.5804481929654
1851,96.13589665497018,101.24192463164172,696.9530521341824
1852,96.13589665497018,101.24192463164172,697.3256560753993
1853,96.28472746158053,101.2961756809726,697.6982600166162
1854,96.32986922587665,101.2961756809726,698.0708639578331
1855,96.37845299665392,101.2961756809726,698.4434678990501
1856,96.37845299665392,101.2961756809726,698.8160718402671
1857,96.37845299665392,101.31200577881509,699.188675781484
1858,96.37845299665392,101.34300808850008,699.561279722701
1859,96.46586568670384,101.41143163043725,699.9338836639179
1860,96.49894851897129,101.46625399511304,700.3064876051349
1861,96.63050809418732,101.50923868750488,700.6790915463519
1862,96.64822436006068,101.60906326103807,701.0516954875687
1863,96.64822436006068,101.60906326103807,701.4242994287857
1864,96.79173951348446,101.64909613289818,701.7969033700026
1865,96.80978781741301,101.68886111243197,702.1695073112196
1866,96.91261213882689,101.75630086127272,702.5421112524366
1867,96.91261213882689,101.81410263452935,702.9147151936535
1868,97.00911605565533,101.81410263452935,703.2873191348705
1869,97.00911605565533,101.81410263452935,703.6599230760874
1870,97.06523076449203,101.81410263452935,704.0325270173043
1871,97.06523076449203,101.95617041225526,704.4051309585213
1872,97.10157549268291,101.95617041225526,704.7777348997382
1873,97.10157549268291,101.95617041225526,705.1503388409552
1874,97.10157549268291,101.95617041225526,705.5229427821721
1875,97.19825080805212,101.95617041225526,705.8955467233891
1876,97.2652717350991,101.99419672316233,706.2681506646061
1877,97.30503671463288,101.99419672316233,706.640754605823
1878,97.30503671463288,102.03025786005796,707.01335854704
1879,97.34017209643879,102.03025786005796,707.3859624882568
1880,97.34017209643879,102.0765180543433,707.7585664294738
1881,97.41170391008532,102.12383327538534,708.1311703706908
1882,97.41170391008532,102.12383327538534,708.5037743119077
1883,97.46479591869368,102.19225681732249,708.8763782531247
1884,97.49273881349805,102.23524150971433,709.2489821943416
1885,97.54996161430606,102.3073377086487,709.6215861355586
1886,97.58338358235969,102.4109063759036,709.9941900767756
1887,97.62204250111392,102.51519251634292,710.3667940179924
1888,97.62505178950565,102.52996168439822,710.7393979592094
1889,97.62505178950565,102.52996168439822,711.1120019004263
1890,97.62505178950565,102.54450166246258,711.4846058416433
1891,97.62505178950565,102.54450166246258,711.8572097828603
1892,97.63911630679738,102.60218599669649,712.2298137240772
1893,97.63911630679738,102.60218599669649,712.6024176652942
1894,97.70225267967677,102.63635115630237,712.9750216065111
1895,97.70225267967677,102.63635115630237,713.3476255477281
1896,97.724052661848,102.67240720465261,713.720229488945
1897,97.80167504206678,102.82119539538573,714.0928334301619
1898,97.81299723183483,102.94580087061316,714.4654373713789
1899,97.86889856353633,102.94580087061316,714.8380413125958
1900,97.86889856353633,103.0824403269622,715.2106452538128
1901,97.86889856353633,103.0824403269622,715.5832491950298
1902,97.88647545626566,103.0824403269622,715.9558531362467
1903,97.93956746487402,103.10244934713594,716.3284570774637
1904,98.01899468653541,103.10244934713594,716.7010610186805
1905,98.05416116158422,103.10244934713594,717.0736649598975
1906,98.05416116158422,103.11001677317071,717.4462689011145
1907,98.1145979543339,103.16340559123151,717.8188728423314
1908,98.19704902582626,103.16340559123151,718.1914767835484
1909,98.19704902582626,103.16340559123151,718.5640807247653
1910,98.19704902582626,103.26170715440946,718.9366846659823
1911,98.22689955010439,103.26170715440946,719.3092886071993
1912,98.28946773361511,103.33932953462825,719.6818925484162
1913,98.30475495325683,103.33932953462825,720.0544964896332
1914,98.30475495325683,103.36788049117968,720.42710043085
1915,98.30475495325683,103.36788049117968,720.799704372067
1916,98.30475495325683,103.45847451334029,721.172308313284
1917,98.30475495325683,103.50599848396817,721.5449122545009
1918,98.33609817454686,103.50599848396817,721.9175161957179
1919,98.37993175826219,103.53440317930423,722.2901201369348
1920,98.4452827057491,103.53440317930423,722.6627240781518
1921,98.4452827057491,103.60504433562468,723.0353280193688
1922,98.49280667637694,103.60504433562468,723.4079319605856
1923,98.49280667637694,103.6401797174306,723.7805359018026
1924,98.49280667637694,103.6802125892907,724.1531398430195
1925,98.49280667637694,103.73301978081841,724.5257437842365
1926,98.54619549443774,103.76908091771404,724.8983477254535
1927,98.59107453030148,103.76908091771404,725.2709516666704
1928,98.59107453030148,103.76908091771404,725.6435556078874
1929,98.59107453030148,103.76908091771404,726.0161595491043
1930,98.59107453030148,103.76908091771404,726.3887634903213
1931,98.65521453232115,103.76908091771404,726.7613674315382
1932,98.66157164669478,103.86270889799482,727.1339713727551
1933,98.66157164669478,103.93921982642209,727.5065753139721
1934,98.71768635553147,103.93921982642209,727.879179255189
1935,98.71768635553147,103.97527587477234,728.251783196406
1936,98.71768635553147,104.01451540319972,728.624387137623
1937,98.71768635553147,104.01451540319972,728.9969910788399
1938,98.71768635553147,104.11686164496055,729.3695950200569
1939,98.71768635553147,104.11686164496055,729.7421989612737
1940,98.71768635553147,104.17237096050648,730.1148029024907
1941,98.71768635553147,104.17237096050648,730.4874068437077
1942,98.71768635553147,104.17660050691306,730.8600107849246
1943,98.71768635553147,104.22608030018137,731.2326147261416
1944,98.79417232200386,104.22608030018137,731.6052186673585
1945,98.79417232200386,104.2852392490598,731.9778226085755
1946,98.86818183312293,104.38758549082063,732.3504265497925
1947,98.9369576727427,104.40944006415855,732.7230304910094
1948,98.9369576727427,104.40944006415855,733.0956344322263
1949,99.09043364041916,104.40944006415855,733.4682383734432
1950,99.22645747191225,104.40944006415855,733.8408423146602
1951,99.3573369424425,104.50064587035668,734.2134462558772
1952,99.42822738323432,104.50064587035668,734.5860501970941
1953,99.47678846347898,104.57271461946974,734.9586541383111
1954,99.50048925363267,104.57271461946974,735.331258079528
1955,99.5434739460245,104.57271461946974,735.703862020745
1956,99.58213286477874,104.59967073008245,736.076465961962
1957,99.5958883703896,104.59967073008245,736.4490699031788
1958,99.5958883703896,104.6184319578626,736.8216738443958
1959,99.61117176281573,104.70653578267897,737.1942777856127
1960,99.61117176281573,104.75891258475615,737.5668817268297
1961,99.61117176281573,104.81352965964547,737.9394856680467
1962,99.69549700011477,104.81653894803719,738.3120896092636
1963,99.71134598857878,104.8500682662798,738.6846935504806
1964,99.71134598857878,104.8500682662798,739.0572974916975
1965,99.78695781527728,104.8500682662798,739.4299014329144
1966,99.78695781527728,104.8500682662798,739.8025053741314
1967,99.84355592385786,104.86591725474382,740.1751093153483
1968,99.93566100399394,104.86850975386929,740.5477132565653
1969,100.00630216031439,105.01380620954919,740.9203171977822
1970,100.03945396547746,105.08173467191894,741.2929211389992
1971,100.03945396547746,105.08173467191894,741.6655250802162
1972,100.03945396547746,105.12176754377904,742.0381290214331
1973,100.10850816149636,105.12176754377904,742.4107329626501
1974,100.14284292095218,105.19577705489812,742.7833369038669
1975,100.1901581419942,105.23504273757626,743.1559408450839
1976,100.1901581419942,105.23504273757626,743.5285447863009
1977,100.30947449539383,105.3298439462151,743.9011487275178
1978,100.30947449539383,105.40385345733418,744.2737526687348
1979,100.40869773620918,105.45806766730566,744.6463566099517
1980,100.50802930227533,105.45806766730566,745.0189605511687
1981,100.5338702904049,105.47992224064357,745.3915644923857
1982,100.60787980152398,105.47992224064357,745.7641684336025
1983,100.67323074901088,105.530079703142,746.1367723748195
1984,100.67323074901088,105.53605420847882,746.5093763160364
1985,100.72874006455683,105.5903052578097,746.8819802572534
1986,100.72874006455683,105.62954478623708,747.2545841984704
1987,100.78007973662675,105.62954478623708,747.6271881396873
1988,100.8522077345179,105.62954478623708,747.9997920809043
1989,100.9272784819507,105.62954478623708,748.3723960221212
1990,100.99937468088505,105.65105319053002,748.7449999633382
1991,100.99937468088505,105.65105319053002,749.1176039045552
1992,101.03425704752934,105.69612651377585,749.490207845772
1993,101.03425704752934,105.69612651377585,749.862811786989
1994,101.08511845806831,105.74560630704416,750.2354157282059
1995,101.08511845806831,105.74560630704416,750.6080196694229
1996,101.15389429768808,105.74560630704416,750.9806236106399
1997,101.27220319535392,105.84338719864736,751.3532275518568
1998,101.40306752722844,105.90081860043554,751.7258314930738
1999,101.40306752722844,105.91488311772727,752.0984354342906
2000,101.43484870642803,105.91488311772727,752.4710393755076
2001,101.45512974678985,105.91488311772727,752.8436433167246
2002,101.45512974678985,105.91488311772727,753.2162472579415
2003,101.53947623150742,105.96031755684814,753.5888511991585
2004,101.53947623150742,106.03432706796723,753.9614551403754
2005,101.58119961461475,106.03432706796723,754.3340590815924
2006,101.63207086551724,106.03432706796723,754.7066630228094
2007,101.67409745561093,106.03432706796723,755.0792669640263
2008,101.67409745561093,106.05583547226017,755.4518709052433
2009,101.74429861066679,106.05583547226017,755.8244748464601
2010,101.80743498354619,106.05583547226017,756.1970787876771
2011,101.80743498354619,106.05583547226017,756.5696827288941
2012,101.80743498354619,106.05583547226017,756.942286670111
2013,101.84897364006623,106.05583547226017,757.314890611328
2014,101.96077509198673,106.05583547226017,757.6874945525449
2015,101.96077509198673,106.1269247431222,758.0600984937619
2016,101.96077509198673,106.13824235900822,758.4327024349789
2017,101.96077509198673,106.13824235900822,758.8053063761957
2018,101.97453059759759,106.13824235900822,759.1779103174127
2019,102.02301876373939,106.13824235900822,759.5505142586296
2020,102.02301876373939,106.13824235900822,759.9231181998466
2021,102.02301876373939,106.18471392981209,760.2957221410636
2022,102.05426358731216,106.21605715110213,760.6683260822805
2023,102.06007793881477,106.21605715110213,761.0409300234975
2024,102.06007793881477,106.29006666222122,761.4135339647144
2025,102.09424309842065,106.30882789000137,761.7861379059314
2026,102.1055652881887,106.30882789000137,762.1587418471483
2027,102.1055652881887,106.35886042510329,762.5313457883652
2028,102.16506424460131,106.38741138165472,762.9039497295822
2029,102.16506424460131,106.40524755410058,763.2765536707991
2030,102.20471327879055,106.40524755410058,763.6491576120161
2031,102.2897036873269,106.40524755410058,764.0217615532331
2032,102.45659451544296,106.43683931333415,764.39436549445
2033,102.49795538343923,106.5347631801856,764.766969435667
2034,102.6012190840911,106.5347631801856,765.1395733768838
2035,102.6012190840911,106.55755246107374,765.5121773181008
2036,102.67210952488293,106.55755246107374,765.8847812593178
2037,102.78091717051825,106.55755246107374,766.2573852005347
2038,102.82475075423358,106.58740298535187,766.6299891417517
2039,102.82475075423358,106.64161719532335,767.0025930829686
2040,102.88804234603288,106.77032554104815,767.3751970241856
2041,102.91083162692101,106.82163452780094,767.7478009654026
2042,102.91083162692101,106.85080070934637,768.1204049066195
2043,102.91083162692101,106.85080070934637,768.4930088478364
2044,102.91083162692101,106.85080070934637,768.8656127890533
2045,102.91083162692101,106.8946342930617,769.2382167302703
2046,102.91083162692101,106.8946342930617,769.6108206714873
2047,102.91083162692101,106.8946342930617,769.9834246127042
2048,102.91083162692101,106.99188996572983,770.3560285539212
2049,102.91083162692101,107.03406215027778,770.7286324951381
2050,102.91083162692101,107.03406215027778,771.1012364363551
2051,102.91083162692101,107.0792039145739,771.4738403775721
2052,102.91083162692101,107.0792039145739,771.8464443187889
2053,102.91083162692101,107.18665113394836,772.2190482600059
2054,102.92959285470116,107.30282533655141,772.5916522012228
2055,102.97309698516672,107.30282533655141,772.9642561424398
2056,103.07455476577907,107.30282533655141,773.3368600836568
2057,103.18454140022504,107.30282533655141,773.7094640248737
2058,103.18454140022504,107.30282533655141,774.0820679660907
2059,103.18454140022504,107.30282533655141,774.4546719073076
2060,103.21149751083776,107.30282533655141,774.8272758485246
2061,103.26458951944612,107.38550002923833,775.1998797897415
2062,103.26458951944612,107.38550002923833,775.5724837309584
2063,103.26458951944612,107.40151331829279,775.9450876721754
2064,103.34608000691723,107.40151331829279,776.3176916133923
2065,103.45833131570535,107.47358206740584,776.6902955546093
2066,103.50781110897364,107.54598269374344,777.0628994958263
2067,103.52564728141951,107.54598269374344,777.4355034370432
2068,103.54105609986645,107.54598269374344,777.8081073782602
2069,103.61950261539087,107.54598269374344,778.180711319477
2070,103.64320340554454,107.61135943045547,778.553315260694
2071,103.64320340554454,107.72819211420392,778.925919201911
2072,103.64320340554454,107.76709199114127,779.2985231431279
2073,103.68889271248713,107.76709199114127,779.6711270843449
2074,103.77865633794116,107.83918819007565,780.0437310255618
2075,103.77865633794116,107.9112569391887,780.4163349667788
2076,103.86676582593,107.96434894779706,780.7889389079958
2077,103.90812399004874,107.96434894779706,781.1615428492127
2078,103.90812399004874,107.96434894779706,781.5341467904296
2079,104.0079629422906,107.96434894779706,781.9067507316465
2080,104.14934005105678,108.04702364048399,782.2793546728635
2081,104.14934005105678,108.05003292887571,782.6519586140805
2082,104.14934005105678,108.05003292887571,783.0245625552974
2083,104.18276201911041,108.05003292887571,783.3971664965144
2084,104.18276201911041,108.05003292887571,783.7697704377313
2085,104.23737909399975,108.11417293089536,784.1423743789483
2086,104.23737909399975,108.17952387838227,784.5149783201653
2087,104.41678949156532,108.22392044061299,784.8875822613821
2088,104.4346256640112,108.24995834242216,785.2601862025991
2089,104.48948674201843,108.29515153596044,785.632790143816
2090,104.57970182956038,108.29515153596044,786.005394085033
2091,104.60418493017134,108.33085781582801,786.37799802625
2092,104.66764671315502,108.37089068768812,786.7506019674669
2093,104.66764671315502,108.37089068768812,787.1232059086839
2094,104.73873598401705,108.40605716273691,787.4958098499008
2095,104.80345872164591,108.42884644362505,787.8684137911177
2096,104.80345872164591,108.6304256933081,788.2410177323347
2097,104.80345872164591,108.68280770309741,788.6136216735516
2098,104.80345872164591,108.68280770309741,788.9862256147686
2099,104.8494136671072,108.72497988764538,789.3588295559855
2100,104.8494136671072,108.72497988764538,789.7314334972025
2101,104.86470088674892,108.72497988764538,790.1040374384195
2102,104.91485834924734,108.78048920319131,790.4766413796364
2103,104.94191102519908,108.81357203545876,790.8492453208534
2104,104.94191102519908,108.87416853361319,791.2218492620702
