Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,LinTS
33,3.9659241875654248,0.739551532389228,1.984132315567716
34,4.142368786491027,0.739551532389228,2.0264143688965275
35,4.265074421494753,0.7418227822693295,2.0736263035294833
36,4.416230037085967,0.7418227822693295,2.1254039327966536
37,4.5575883468107365,0.7418227822693295,2.169957236005567
38,4.601970827858922,0.7436375634742693,2.21451053921448
39,4.64985038321989,0.7436375634742693,2.259063842423393
40,4.840888483582701,0.7436375634742693,2.3036171456323062
41,4.879374408183537,0.7436375634742693,2.348170448841219
42,4.953239315713796,0.7459088133543709,2.3904525021700307
43,4.974892000421742,0.7459088133543709,2.432734555498842
44,4.981180194255665,0.7459088133543709,2.4750166088276533
45,4.982994975460604,0.7459088133543709,2.5172986621564646
46,4.984809756665545,0.7459088133543709,2.5618519653653777
47,4.986624537870485,0.7477235945593108,2.63148561183277
48,5.088490029835825,0.7495383757642508,2.6737676651615816
49,5.142082440307935,0.7495383757642508,2.716049718490393
50,5.143897221512875,0.7495383757642508,2.758331771819204
51,5.212129405684738,0.7495383757642508,2.806701953219497
52,5.2139441868896785,0.7495383757642508,2.8516426379723514
53,5.268616324416916,0.7495383757642508,2.8939246913011627
54,5.346263290708289,0.7495383757642508,2.9366632133051356
55,5.348078071913229,0.7518096256443523,2.977130485429007
56,5.3817178588857315,0.7922768977682239,3.017597757552879
57,5.423999912214543,0.7922768977682239,3.058065029676751
58,5.4258146934194835,0.8121148012712306,3.1003470830055626
59,5.487212913260952,0.8121148012712306,3.142629136334374
60,5.525698837861787,0.8121148012712306,3.1830964084582454
61,5.545536741364794,0.8121148012712306,3.2235636805821173
62,5.547351522569734,0.8121148012712306,3.264030952705989
63,5.594106988527528,0.8121148012712306,3.306313006034801
64,5.638489469575714,0.8121148012712306,3.346780278158673
65,5.755998076176806,0.8143860511513321,3.3872475502825443
66,5.762286270010728,0.8143860511513321,3.429529603611356
67,5.8048539698539745,0.8143860511513321,3.471811656940168
68,5.849407273062887,0.8143860511513321,3.5122789290640397
69,5.8625324114111255,0.8143860511513321,3.5527462011879116
70,5.922446988693837,0.8143860511513321,3.5932134733117835
71,5.984502173424231,0.8143860511513321,3.6354955266405953
72,6.042560906602308,0.8739694897878604,3.675962798764467
73,6.044375687807248,0.8739694897878604,3.718244852093279
74,6.08665774113606,0.8739694897878604,3.7627981553021916
75,6.125143665736895,0.8762407396679619,3.8032654274260635
76,6.217710356908324,0.8762407396679619,3.8437326995499355
77,6.258467531389261,0.8762407396679619,3.8841999716738074
78,6.280120216097208,0.8762407396679619,3.926482025002619
79,6.323526358829193,0.8785119895480633,3.966949297126491
80,6.411293983737663,0.8807832394281648,3.9886019818344374
81,6.465966121264901,0.8830544893082664,4.008439885337443
82,6.517578700001785,0.8853257391883679,4.030549038720552
83,6.519393481206724,0.8875969890684694,4.052658192103659
84,6.577452214384801,0.8898682389485708,4.074767345486768
85,6.627922823504467,0.8921394888286723,4.094605248989774
86,6.784808633034983,0.8944107387087739,4.114443152492781
87,6.808875743033296,0.8966819885888754,4.134281055995787
88,6.870273962874764,0.8989532384689769,4.154118959498794
89,7.029373931002901,0.9012244883490783,4.1739568630018
90,7.133715955995251,0.9034957382291798,4.193794766504807
91,7.178098437043436,0.9057669881092814,4.213632670007813
92,7.179913218248376,0.9080382379893829,4.23347057351082
93,7.263563766883218,0.9103094878694844,4.253308477013826
94,7.403211890218676,0.9170541503785685,4.273146380516833
95,7.458904728410161,0.9237988128876526,4.29525553389994
96,7.520302948251628,0.9305434753967369,4.315093437402947
97,7.61995304295675,0.9328147252768384,4.334931340905953
98,7.664335524004936,0.9369007563618797,4.35476924440896
99,7.708718005053122,0.9409867874469212,4.376421929116907
100,7.710532786258061,0.9428015686518612,4.396259832619913
101,7.814693551353189,0.9468875997369025,4.417912517327859
102,7.8165083325581275,0.950973630821944,4.437750420830866
103,7.8536138164624605,0.9550596619069853,4.459403105538812
104,7.961470347172481,0.9591456929920268,4.479241009041819
105,8.010617800429273,0.9632317240770683,4.499078912544825
106,8.012432581634211,0.9650465052820081,4.518916816047832
107,8.054714634963023,0.966861286486948,4.540569500755778
108,8.056529416167962,0.968676067691888,4.560407404258784
109,8.117267669562171,0.9704908488968279,4.582516557641893
110,8.219418808041947,0.9723056301017678,4.602354461144899
111,8.221233589246886,0.9741204113067077,4.622192364647906
112,8.242886273954833,0.9782064423917491,4.642030268150912
113,8.277720507979064,0.9800212235966891,4.661868171653919
114,8.350894061641453,0.981836004801629,4.683520856361865
115,8.374961171639766,0.9836507860065689,4.7051735410698114
116,8.419343652687953,0.9854655672115088,4.727282694452919
117,8.484163681324572,0.9872803484164487,4.748935379160866
118,8.49728881967281,0.9890951296213887,4.768773282663872
119,8.573981741668174,0.9909099108263286,4.823033099037824
120,8.622360167798476,0.9927246920312685,4.844685783745771
121,8.635485306146714,0.9945394732362084,4.864523687248777
122,8.637300087351653,0.9963542544411483,4.884361590751784
123,8.639114868556593,0.9981690356460883,4.90419949425479
124,8.765954153048783,0.9999838168510282,4.924037397757797
125,8.80444007764962,1.001798598055968,4.943875301260803
126,8.871802474236908,1.003613379260908,4.96371320476381
127,8.873617255441847,1.005428160465848,4.983551108266816
128,8.909853949517732,1.0072429416707878,5.005203792974763
129,9.01969864657602,1.0090577228757278,5.0250416964777695
130,9.021513427780958,1.0108725040806676,5.044879599980776
131,9.056347661805189,1.0126872852856077,5.0669887533638835
132,9.162540668286871,1.0145020664905475,5.08682665686689
133,9.164355449491811,1.0163168476954874,5.08864143807183
134,9.272211980201831,1.0181316289004274,5.08864143807183
135,9.27402676140677,1.0199464101053672,5.108479341574837
136,9.413787696801236,1.0217611913103073,5.128317245077843
137,9.433000963220955,1.0235759725152471,5.149969929785789
138,9.510829018823886,1.025390753720187,5.169807833288796
139,9.512643800028824,1.027205534925127,5.172079083168898
140,9.54888049410471,1.0290203161300668,5.197159426427376
141,9.72872118075042,1.062039768949359,5.197159426427376
142,9.750373865458366,1.062039768949359,5.197159426427376
143,9.787348706930281,1.062039768949359,5.197159426427376
144,9.825834631531118,1.0638545501542989,5.197159426427376
145,9.864320556131954,1.0638545501542989,5.197159426427376
146,9.981962727946557,1.0638545501542989,5.199430676307477
147,10.059859364627641,1.0638545501542989,5.201245457512417
148,10.063945395712683,1.0638545501542989,5.205331488597459
149,10.110599126640968,1.0638545501542989,5.205331488597459
150,10.171997346482437,1.0638545501542989,5.205331488597459
151,10.197661830811054,1.0638545501542989,5.205331488597459
152,10.199476612015992,1.0638545501542989,5.205331488597459
153,10.20129139322093,1.0638545501542989,5.205331488597459
154,10.222944077928878,1.0638545501542989,5.205331488597459
155,10.267326558977064,1.0638545501542989,5.205331488597459
156,10.273614752810985,1.065669331359239,5.205331488597459
157,10.327874569184939,1.0674841125641787,5.205331488597459
158,10.349527253892884,1.0674841125641787,5.205331488597459
159,10.351342035097824,1.0674841125641787,5.205331488597459
160,10.353156816302763,1.0674841125641787,5.205331488597459
161,10.476128167497098,1.0674841125641787,5.205331488597459
162,10.500195277495411,1.0674841125641787,5.207146269802399
163,10.50201005870035,1.0692988937691186,5.207146269802399
164,10.503824839905288,1.0711136749740586,5.208961051007338
165,10.505639621110229,1.0729284561789985,5.208961051007338
166,10.578813174772618,1.0729284561789985,5.208961051007338
167,10.617299099373454,1.0729284561789985,5.208961051007338
168,10.69400306557321,1.0729284561789985,5.208961051007338
169,10.820078337905944,1.0729284561789985,5.208961051007338
170,10.821893119110884,1.0729284561789985,5.208961051007338
171,10.941672975592077,1.0729284561789985,5.210775832212279
172,10.941672975592077,1.0729284561789985,5.210775832212279
173,11.014846529254466,1.0729284561789985,5.210775832212279
174,11.053332453855303,1.0729284561789985,5.210775832212279
175,11.055147235060243,1.0729284561789985,5.210775832212279
176,11.061435428894164,1.0729284561789985,5.210775832212279
177,11.063250210099103,1.0729284561789985,5.210775832212279
178,11.065064991304043,1.0729284561789985,5.2130470820923795
179,11.09681760370414,1.0729284561789985,5.2130470820923795
180,11.131651837728372,1.0729284561789985,5.2130470820923795
181,11.167888531804255,1.0729284561789985,5.2130470820923795
182,11.210213353951621,1.0729284561789985,5.2130470820923795
183,11.327721960552713,1.0729284561789985,5.2130470820923795
184,11.406983642286585,1.0729284561789985,5.2130470820923795
185,11.450177254262398,1.0729284561789985,5.2130470820923795
186,11.486413948338283,1.0729284561789985,5.2130470820923795
187,11.492702142172204,1.0729284561789985,5.2130470820923795
188,11.63246307756667,1.0729284561789985,5.21486186329732
189,11.695707123801663,1.0729284561789985,5.21486186329732
190,11.697521905006601,1.0729284561789985,5.21486186329732
191,11.739803958335411,1.0729284561789985,5.21486186329732
192,11.9544430345203,1.0729284561789985,5.216676644502259
193,11.978510144518614,1.0729284561789985,5.216676644502259
194,12.075533401304682,1.0729284561789985,5.218947894382361
195,12.07734818250962,1.0747432373839385,5.218947894382361
196,12.120754325241606,1.0747432373839385,5.218947894382361
197,12.182152545083074,1.0765580185888783,5.218947894382361
198,12.183967326288013,1.0783727997938182,5.218947894382361
199,12.185782107492951,1.0801875809987582,5.218947894382361
200,12.258955661155342,1.0801875809987582,5.218947894382361
201,12.258955661155342,1.0801875809987582,5.218947894382361
202,12.320353880996809,1.0801875809987582,5.2207626755873004
203,12.371966459733693,1.0801875809987582,5.2207626755873004
204,12.373781240938632,1.0801875809987582,5.2207626755873004
205,12.375596022143572,1.0801875809987582,5.2207626755873004
206,12.37741080334851,1.0801875809987582,5.2207626755873004
207,12.4505843570109,1.0801875809987582,5.2207626755873004
208,12.485418591035131,1.0801875809987582,5.2207626755873004
209,12.537031169772016,1.082002362203698,5.2207626755873004
210,12.538845950976954,1.083817143408638,5.2207626755873004
211,12.540660732181895,1.083817143408638,5.2207626755873004
212,12.542475513386833,1.083817143408638,5.2207626755873004
213,12.544290294591772,1.083817143408638,5.2207626755873004
214,12.546105075796712,1.085631924613578,5.2207626755873004
215,12.604163808974787,1.0874467058185178,5.2207626755873004
216,12.605978590179728,1.0892614870234578,5.2207626755873004
217,12.631643074508343,1.0892614870234578,5.222577456792241
218,12.675548088009664,1.0892614870234578,5.224392237997181
219,12.688673226357903,1.0892614870234578,5.22620701920212
220,12.714337710686518,1.0892614870234578,5.22620701920212
221,12.77652353784933,1.0892614870234578,5.228478269082222
222,12.811357771873563,1.0892614870234578,5.230293050287162
223,12.813172553078502,1.0892614870234578,5.230293050287162
224,12.83883703740712,1.0892614870234578,5.2325643001672635
225,12.882243180139104,1.0892614870234578,5.2325643001672635
226,12.884057961344045,1.0892614870234578,5.2325643001672635
227,12.978475634004804,1.0892614870234578,5.2325643001672635
228,13.021881776736787,1.0892614870234578,5.2325643001672635
229,13.047546261065406,1.0892614870234578,5.2325643001672635
230,13.075481995274126,1.0892614870234578,5.2325643001672635
231,13.148655548936514,1.0892614870234578,5.2325643001672635
232,13.150470330141454,1.0892614870234578,5.2325643001672635
233,13.320355107900848,1.0892614870234578,5.2325643001672635
234,13.342007792608793,1.0892614870234578,5.234379081372203
235,13.385413935340779,1.0892614870234578,5.236193862577143
236,13.45128556781123,1.0892614870234578,5.236193862577143
237,13.568794174412321,1.0892614870234578,5.236193862577143
238,13.57060895561726,1.0892614870234578,5.2380086437820825
239,13.663388109734175,1.0892614870234578,5.2380086437820825
240,13.665202890939113,1.0892614870234578,5.2380086437820825
241,13.678328029287352,1.0892614870234578,5.2380086437820825
242,13.68014281049229,1.0892614870234578,5.239823424987023
243,13.703992513615969,1.0892614870234578,5.239823424987023
244,13.740229207691854,1.0892614870234578,5.239823424987023
245,13.77646590176774,1.0892614870234578,5.239823424987023
246,13.828078480504624,1.0910762682283976,5.239823424987023
247,13.908246367065805,1.0910762682283976,5.239823424987023
248,13.910061148270746,1.0910762682283976,5.239823424987023
249,13.911875929475684,1.0910762682283976,5.239823424987023
250,13.925001067823922,1.0910762682283976,5.239823424987023
251,14.02325496474479,1.0910762682283976,5.239823424987023
252,14.02506974594973,1.0910762682283976,5.239823424987023
253,14.027340995829832,1.0910762682283976,5.239823424987023
254,14.144849602430924,1.0910762682283976,5.239823424987023
255,14.222677658033854,1.0928910494333377,5.241638206191963
256,14.258914352109738,1.0947058306382775,5.2434529873969025
257,14.260729133314678,1.0965206118432174,5.2434529873969025
258,14.286393617643295,1.0983353930481574,5.2434529873969025
259,14.401669894471308,1.1001501742530972,5.245267768601843
260,14.403484675676248,1.1001501742530972,5.245267768601843
261,14.445766729005058,1.1019649554580373,5.245267768601843
262,14.467419413713003,1.1037797366629771,5.247082549806782
263,14.509701467041813,1.1037797366629771,5.248897331011722
264,14.511516248246753,1.1037797366629771,5.248897331011722
265,14.513331029451692,1.105594517867917,5.248897331011722
266,14.51514581065663,1.107409299072857,5.250712112216663
267,14.51696059186157,1.1092240802777968,5.250712112216663
268,14.518775373066509,1.1092240802777968,5.250712112216663
269,14.621764954435022,1.1092240802777968,5.250712112216663
270,14.648660078898441,1.1092240802777968,5.252983362096764
271,14.789351025662365,1.1092240802777968,5.254798143301704
272,14.850749245503831,1.1092240802777968,5.254798143301704
273,15.014813252300277,1.1092240802777968,5.254798143301704
274,15.016628033505217,1.1092240802777968,5.254798143301704
275,15.018442814710156,1.1092240802777968,5.256612924506643
276,15.02700225842418,1.1092240802777968,5.256612924506643
277,15.242794222690213,1.1092240802777968,5.256612924506643
278,15.249082416524136,1.1092240802777968,5.256612924506643
279,15.250897197729074,1.1092240802777968,5.256612924506643
280,15.330158879462946,1.1092240802777968,5.256612924506643
281,15.38821761264102,1.1092240802777968,5.256612924506643
282,15.39003239384596,1.1092240802777968,5.258427705711584
283,15.391847175050898,1.1092240802777968,5.258427705711584
284,15.393661956255837,1.1092240802777968,5.260242486916523
285,15.40156486553226,1.1092240802777968,5.260242486916523
286,15.519073472133352,1.1092240802777968,5.262057268121463
287,15.611554118182372,1.1092240802777968,5.273367625264762
288,15.61336889938731,1.1092240802777968,5.273367625264762
289,15.619657093221232,1.1092240802777968,5.2751824064697015
290,15.621471874426172,1.1092240802777968,5.2751824064697015
291,15.689958360416636,1.1092240802777968,5.2751824064697015
292,15.691773141621576,1.1092240802777968,5.2751824064697015
293,15.693587922826515,1.1092240802777968,5.2751824064697015
294,15.811096529427607,1.1092240802777968,5.2751824064697015
295,15.832749214135552,1.1092240802777968,5.2751824064697015
296,15.840652123411974,1.1092240802777968,5.2751824064697015
297,15.879138048012809,1.1092240802777968,5.2751824064697015
298,15.904802532341426,1.1092240802777968,5.2751824064697015
299,15.962861265519502,1.1092240802777968,5.2751824064697015
300,15.96467604672444,1.1092240802777968,5.276997187674642
301,15.96649082792938,1.1092240802777968,5.276997187674642
302,16.004976752530215,1.111038861482737,5.276997187674642
303,16.006791533735154,1.1128536426876767,5.276997187674642
304,16.008606314940092,1.1146684238926166,5.276997187674642
305,16.01042109614503,1.1164832050975566,5.276997187674642
306,16.012235877349973,1.1164832050975566,5.276997187674642
307,16.01405065855491,1.1164832050975566,5.278811968879582
308,16.037900361678588,1.1164832050975566,5.278811968879582
309,16.037900361678588,1.1164832050975566,5.278811968879582
310,16.037900361678588,1.1164832050975566,5.280626750084521
311,16.044188555512513,1.1164832050975566,5.280626750084521
312,16.14605404747785,1.1164832050975566,5.280626750084521
313,16.14786882868279,1.1164832050975566,5.282441531289462
314,16.189035404062817,1.1164832050975566,5.282441531289462
315,16.190850185267756,1.1164832050975566,5.282441531289462
316,16.194936216352797,1.1164832050975566,5.282441531289462
317,16.208061354701037,1.1164832050975566,5.282441531289462
318,16.229714039408982,1.1164832050975566,5.282441531289462
319,16.23152882061392,1.1164832050975566,5.282441531289462
320,16.244653958962157,1.1164832050975566,5.284256312494401
321,16.38601226868693,1.1164832050975566,5.286071093699341
322,16.428294322015738,1.1164832050975566,5.286071093699341
323,16.472847625224652,1.1164832050975566,5.286071093699341
324,16.49974274968807,1.1164832050975566,5.286071093699341
325,16.50155753089301,1.1164832050975566,5.286071093699341
326,16.503372312097948,1.1164832050975566,5.286071093699341
327,16.505187093302887,1.1164832050975566,5.286071093699341
328,16.50700187450783,1.1164832050975566,5.286071093699341
329,16.508816655712767,1.1164832050975566,5.286071093699341
330,16.510631436917706,1.1182979863024964,5.286071093699341
331,16.512446218122644,1.1182979863024964,5.286071093699341
332,16.514260999327583,1.1182979863024964,5.286071093699341
333,16.55276894328357,1.1182979863024964,5.286071093699341
334,16.55458372448851,1.1182979863024964,5.286071093699341
335,16.580248208817128,1.1182979863024964,5.286071093699341
336,16.582062990022067,1.1182979863024964,5.287885874904282
337,16.583877771227005,1.1182979863024964,5.287885874904282
338,16.585692552431944,1.1182979863024964,5.289700656109221
339,16.587507333636886,1.1182979863024964,5.289700656109221
340,16.589322114841824,1.1182979863024964,5.289700656109221
341,16.591136896046763,1.1182979863024964,5.289700656109221
342,16.604262034395,1.1182979863024964,5.289700656109221
343,16.60607681559994,1.1182979863024964,5.289700656109221
344,16.627729500307886,1.1182979863024964,5.289700656109221
345,16.67934207904477,1.1182979863024964,5.289700656109221
346,16.727258892166763,1.1182979863024964,5.289700656109221
347,16.79462128875405,1.1182979863024964,5.289700656109221
348,16.829455522778282,1.1182979863024964,5.289700656109221
349,16.831270303983224,1.1182979863024964,5.291515437314161
350,16.833085085188163,1.1201127675074365,5.291515437314161
351,16.857152195186476,1.1201127675074365,5.291515437314161
352,16.858966976391415,1.1201127675074365,5.293330218519101
353,16.920365196232883,1.1201127675074365,5.293330218519101
354,17.06239738150745,1.1201127675074365,5.293330218519101
355,17.09541683432674,1.1219275487123763,5.293330218519101
356,17.09723161553168,1.1219275487123763,5.295144999724041
357,17.135717540132514,1.1219275487123763,5.295144999724041
358,17.1791236828645,1.1219275487123763,5.295144999724041
359,17.18093846406944,1.1219275487123763,5.295144999724041
360,17.182753245274377,1.1219275487123763,5.296959780928981
361,17.258215527134944,1.1219275487123763,5.298774562133921
362,17.319613746976408,1.1219275487123763,5.298774562133921
363,17.32142852818135,1.1219275487123763,5.298774562133921
364,17.32933143745777,1.1219275487123763,5.298774562133921
365,17.365568131533657,1.1219275487123763,5.300589343338861
366,17.40897427426564,1.1219275487123763,5.300589343338861
367,17.430626958973583,1.1219275487123763,5.3024041245438
368,17.548135565574675,1.1219275487123763,5.3024041245438
369,17.621309119237065,1.1219275487123763,5.3024041245438
370,17.663591172565877,1.1219275487123763,5.3024041245438
371,17.665405953770815,1.1219275487123763,5.304675374423902
372,17.707688007099627,1.1219275487123763,5.3064901556288415
373,17.79253776027168,1.1219275487123763,5.3064901556288415
374,17.884873949385828,1.1219275487123763,5.310576186713883
375,17.886688730590766,1.1219275487123763,5.310576186713883
376,17.888503511795705,1.1219275487123763,5.312390967918823
377,17.957872602117078,1.1219275487123763,5.312390967918823
378,17.959687383322017,1.1219275487123763,5.314205749123763
379,17.961502164526955,1.1219275487123763,5.314205749123763
380,18.027919567493882,1.1219275487123763,5.314205749123763
381,18.06234148036483,1.1219275487123763,5.314205749123763
382,18.064156261569767,1.1219275487123763,5.316476999003864
383,18.089820745898386,1.1219275487123763,5.3182917802088046
384,18.091635527103325,1.1219275487123763,5.3182917802088046
385,18.13012145170416,1.1219275487123763,5.3182917802088046
386,18.131936232909098,1.1219275487123763,5.320106561413744
387,18.153588917617043,1.1219275487123763,5.320106561413744
388,18.22903372115953,1.1219275487123763,5.320106561413744
389,18.235321914993456,1.1219275487123763,5.320106561413744
390,18.237136696198395,1.1219275487123763,5.321921342618684
391,18.28054283893038,1.1219275487123763,5.321921342618684
392,18.3730234849794,1.1219275487123763,5.321921342618684
393,18.49053209158049,1.1219275487123763,5.321921342618684
394,18.569336485499623,1.1219275487123763,5.321921342618684
395,18.61391053817194,1.1219275487123763,5.324192592498785
396,18.615725319376878,1.1219275487123763,5.3260073737037255
397,18.6220135132108,1.1219275487123763,5.3260073737037255
398,18.680072246388875,1.1219275487123763,5.3260073737037255
399,18.681887027593813,1.1219275487123763,5.327822154908665
400,18.68370180879875,1.1219275487123763,5.329636936113605
401,18.826290758658324,1.1219275487123763,5.329636936113605
402,18.828105539863266,1.1219275487123763,5.329636936113605
403,18.829920321068204,1.1219275487123763,5.329636936113605
404,18.831735102273143,1.1219275487123763,5.331451717318545
405,18.83354988347808,1.1219275487123763,5.331451717318545
406,18.89494810331955,1.1219275487123763,5.331451717318545
407,18.93541537544342,1.1219275487123763,5.333266498523485
408,18.96107985977204,1.1219275487123763,5.335081279728425
409,18.962894640976977,1.1219275487123763,5.336896060933364
410,18.98696175097529,1.1219275487123763,5.338710842138305
411,19.024067234879624,1.1219275487123763,5.340525623343245
412,19.025882016084562,1.1219275487123763,5.344611654428286
413,19.070264497132747,1.1219275487123763,5.344611654428286
414,19.143438050795137,1.1219275487123763,5.346426435633226
415,19.169776410673553,1.1219275487123763,5.346426435633226
416,19.17159119187849,1.1219275487123763,5.346426435633226
417,19.17340597308343,1.1219275487123763,5.348241216838166
418,19.175220754288368,1.1219275487123763,5.348241216838166
419,19.17703553549331,1.1219275487123763,5.348241216838166
420,19.236618974129836,1.1219275487123763,5.348241216838166
421,19.33079925270997,1.1219275487123763,5.348241216838166
422,19.33079925270997,1.1219275487123763,5.350055998043105
423,19.33079925270997,1.1219275487123763,5.350055998043105
424,19.380597050241914,1.1219275487123763,5.3518707792480456
425,19.380597050241914,1.1219275487123763,5.353685560452986
426,19.45424455089754,1.1219275487123763,5.353685560452986
427,19.45424455089754,1.1219275487123763,5.353685560452986
428,19.488666463768485,1.1219275487123763,5.353685560452986
429,19.488666463768485,1.1219275487123763,5.353685560452986
430,19.617485427512875,1.1219275487123763,5.355500341657925
431,19.723678433994557,1.1219275487123763,5.355500341657925
432,19.723678433994557,1.1219275487123763,5.3573151228628655
433,19.801125334523487,1.1219275487123763,5.359129904067805
434,19.814250472871727,1.1219275487123763,5.359129904067805
435,19.827375611219964,1.1219275487123763,5.360944685272745
436,20.05783435180555,1.1219275487123763,5.360944685272745
437,20.05964913301049,1.1219275487123763,5.362759466477685
438,20.13972641913837,1.1219275487123763,5.364574247682625
439,20.14762932841479,1.1219275487123763,5.366389028887565
440,20.14944410961973,1.1219275487123763,5.366389028887565
441,20.301374629091768,1.1219275487123763,5.366389028887565
442,20.323027313799713,1.1219275487123763,5.366389028887565
443,20.32484209500465,1.1219275487123763,5.366389028887565
444,20.361078789080537,1.1219275487123763,5.366389028887565
445,20.362893570285475,1.1219275487123763,5.366389028887565
446,20.364708351490414,1.1219275487123763,5.366389028887565
447,20.364708351490414,1.1219275487123763,5.3682038100925045
448,20.397727804309707,1.1219275487123763,5.370018591297445
449,20.472338618656046,1.1219275487123763,5.371833372502385
450,20.474153399860985,1.1219275487123763,5.371833372502385
451,20.478239430946026,1.1219275487123763,5.371833372502385
452,20.480054212150964,1.1219275487123763,5.371833372502385
453,20.522336265479773,1.1219275487123763,5.371833372502385
454,20.557170499504004,1.1219275487123763,5.373648153707324
455,20.655424396424873,1.1219275487123763,5.375462934912265
456,20.657239177629812,1.1219275487123763,5.377277716117204
457,20.659053958834754,1.1219275487123763,5.377277716117204
458,20.724569254949845,1.1219275487123763,5.377277716117204
459,20.726384036154784,1.1219275487123763,5.377277716117204
460,20.78444276933286,1.1219275487123763,5.377277716117204
461,20.811337893796278,1.1219275487123763,5.379092497322144
462,20.837002378124897,1.1219275487123763,5.379092497322144
463,20.935256275045766,1.1219275487123763,5.379092497322144
464,21.03517146467665,1.1219275487123763,5.379092497322144
465,21.03698624588159,1.1219275487123763,5.379092497322144
466,21.06265073021021,1.1219275487123763,5.380907278527085
467,21.064465511415147,1.1219275487123763,5.380907278527085
468,21.107871654147132,1.1219275487123763,5.383178528407186
469,21.151277796879118,1.1219275487123763,5.383178528407186
470,21.194683939611103,1.1219275487123763,5.3854497782872865
471,21.231355083006996,1.1219275487123763,5.3854497782872865
472,21.26673255014861,1.1219275487123763,5.3854497782872865
473,21.26854733135355,1.1219275487123763,5.387721028167388
474,21.270362112558487,1.1219275487123763,5.387721028167388
475,21.30519634658272,1.1219275487123763,5.389535809372328
476,21.307011127787657,1.1219275487123763,5.389535809372328
477,21.308825908992596,1.1219275487123763,5.389535809372328
478,21.310640690197538,1.1219275487123763,5.391350590577268
479,21.314726721282575,1.1219275487123763,5.391350590577268
480,21.43450657776377,1.1219275487123763,5.395436621662309
481,21.43632135896871,1.1219275487123763,5.395436621662309
482,21.47115559299294,1.1219275487123763,5.39770787154241
483,21.539195273481237,1.1219275487123763,5.3995226527473505
484,21.541010054686176,1.1219275487123763,5.401337433952291
485,21.602408274527644,1.1219275487123763,5.401337433952291
486,21.62406095923559,1.1219275487123763,5.401337433952291
487,21.667467101967574,1.1219275487123763,5.401337433952291
488,21.669281883172513,1.1219275487123763,5.40315221515723
489,21.80097063868814,1.1219275487123763,5.40315221515723
490,21.827865763151557,1.1219275487123763,5.40315221515723
491,21.8296805443565,1.1219275487123763,5.40315221515723
492,21.833766575441537,1.1219275487123763,5.40315221515723
493,21.870437718837433,1.1219275487123763,5.40315221515723
494,21.976630725319115,1.1219275487123763,5.40315221515723
495,22.074884622239985,1.1219275487123763,5.405423465037332
496,22.192393228841077,1.1219275487123763,5.4072382462422715
497,22.194208010046015,1.1219275487123763,5.4072382462422715
498,22.312115276786383,1.1219275487123763,5.4072382462422715
499,22.31393005799132,1.1219275487123763,5.4072382462422715
500,22.337997167989634,1.1219275487123763,5.4072382462422715
501,22.339811949194576,1.1219275487123763,5.409509496122373
502,22.343897980279614,1.1219275487123763,5.411324277327313
503,22.429871822854846,1.1219275487123763,5.413139058532253
504,22.429871822854846,1.1219275487123763,5.414953839737192
505,22.45841234548214,1.1219275487123763,5.416768620942133
506,22.464700539316063,1.1219275487123763,5.416768620942133
507,22.472603448592487,1.1219275487123763,5.421242033571115
508,22.474418229797426,1.1219275487123763,5.423056814776055
509,22.53734116567761,1.1219275487123763,5.424871595980995
