Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit,thompson check
0,0.4677549288060672,0.5052580058461072,0.5052580058461072,0.5052580058461072,0.5310029357023488
1,0.9411847807740413,1.085523712605645,1.085523712605645,1.085523712605645,1.1128100738648177
2,1.4125028645292041,1.6346033553396633,1.6346033553396633,1.6346033553396633,1.8989529082947165
3,1.8281951379913806,2.088522641976957,2.088522641976957,2.088522641976957,2.5876674075168946
4,2.2929253346097505,2.582255209668639,2.582255209668639,2.582255209668639,3.131053651372242
5,2.638120264317341,3.1105520475526296,3.1105520475526296,3.1105520475526296,3.762787115335537
6,2.8559622479427187,3.725088362505203,3.725088362505203,3.725088362505203,4.366714328451665
7,3.289626383048192,4.377845834413862,4.377845834413862,4.377845834413862,4.885768274066032
8,3.604047802885492,4.859708150677307,4.859708150677307,4.859708150677307,5.477141605310661
9,3.8652089567642953,5.31737133401273,5.31737133401273,5.31737133401273,5.96441572388846
10,4.221803936908165,5.341282048721718,5.680709447367482,5.551056952441813,6.403081614254309
11,4.568542972482609,5.357937270834367,6.1692517513287966,5.825903896644722,6.755865997976102
12,4.861430402053767,5.4205333482044935,6.717793789124135,5.966506470718839,7.289542928806462
13,5.06806518551839,5.468661484693378,7.351771367926243,6.3096413003420695,7.807281238384657
14,5.638737600158736,5.604869949328677,7.756444529540177,6.6767984573321275,8.278134048049958
15,6.006608097580144,5.750629814744286,8.447278639602768,7.017481053486333,8.717083747899018
16,6.374109183547299,5.811033796915652,8.964183181596114,7.333051599682558,9.269148211338022
17,6.729984978441945,5.873405313908309,9.525110274657264,7.740006505255245,9.78766360297575
18,7.128702030665148,6.023064157898199,9.969459872671765,7.942524869391645,10.43855985837428
19,7.549218625096847,6.088396703155372,10.461122581898717,8.264342665400978,10.790488551300124
20,7.884232562787832,6.141934238616754,10.966532416920277,8.465279851293834,11.228961234342673
21,8.206399512416308,6.257508877199954,11.28503583570122,8.69265456489835,11.653437783585034
22,8.416111995099246,6.321584684919161,11.660935194074193,8.729089780899738,12.09169936485445
23,8.645660752788418,6.4425522012328384,12.200034677278618,8.850437853210702,12.521993096725256
24,8.93204389353905,6.596555735772469,12.602260712617042,8.953087175949687,12.715821993170952
25,9.160752362614932,6.638784380572469,13.029321519895683,9.044468553563089,13.266222001863264
26,9.468311305424157,6.658260056094524,13.39236489694703,9.0789412547506,13.618547691952447
27,9.721198933265097,6.716220446083239,13.948249806382066,9.231850585170125,14.108415216355732
28,9.976040784546148,6.812989741399617,14.31097398987996,9.36927727701676,14.544864203911576
29,10.318690469879481,6.816894954150792,14.818945654983546,9.40374997820427,15.06769860729776
30,10.749684802950203,6.888931472366762,15.111303771345396,9.445889298761758,15.594017107216095
31,11.025816767651182,7.075040028842293,15.591962997206377,9.480053238676694,15.99479915653543
32,11.180026301219657,7.114161204959561,15.940366149830997,9.594453840095117,16.23360181558279
33,11.397949709709575,7.13754209323279,16.39492227651976,9.615664484731628,16.84506523743451
34,11.586419931246187,7.13754209323279,16.72646908071565,9.638781985604998,16.948302849797408
35,11.706144317429226,7.264375319550121,17.03096722210955,9.698470886306318,17.274267714038466
36,11.889570934145553,7.300516043954867,17.30947970049174,9.827859052501209,17.56264774749807
37,12.068536192255362,7.368874192731795,17.594955065907108,9.843008847253863,17.93432166529046
38,12.22862267271434,7.370379620091789,17.768815874790207,9.88267057108791,18.20691446407854
39,12.620345128492628,7.523723999602749,18.144085353075813,9.88267057108791,18.424032751603768
40,12.815017018431899,7.597301617350331,18.54604567872643,9.920657740131526,18.530239698087193
41,13.208027943013477,7.612298643015786,18.717042636668566,9.941868384768037,18.883899722845793
42,13.48741643673674,7.655895279087024,18.969021742083203,9.941868384768037,19.227422369702516
43,13.814657704043295,7.655895279087024,19.32697131179294,9.969010679660068,19.456096431135897
44,14.018088906985431,7.68507940722405,19.499642156752756,9.984160474412722,19.697220898742177
45,14.38845772189146,7.704555082746106,19.690087942240012,10.076155177064251,19.887006776133333
46,14.535801555669707,7.72643054365934,19.886858289853155,10.116878394504257,20.28557784204593
47,14.707228868517024,7.783619316843357,20.02135484882354,10.239701622470438,20.592514213409306
48,14.936259457994016,7.783619316843357,20.12725976819878,10.260682725352487,20.835728715443203
49,15.215854859886957,7.785124744203351,20.45210849634802,10.35630837233545,20.947262961941288
50,15.429225475160802,7.829295202662074,20.6328229465149,10.397484524377294,21.072199484099094
51,15.574312241336703,7.8870742124065005,20.8105338462826,10.422900666446276,21.236909180628594
52,15.830745684739503,7.937893374434085,20.945092994359868,10.452442746729485,21.51653764685863
53,15.978911486409043,7.937893374434085,21.117286342506606,10.4904299157731,21.703753216144484
54,16.216383138018994,7.9586110899162765,21.398608802498078,10.546039876928464,21.80540866928704
55,16.33610752420203,7.983494069624442,21.41905823820993,10.547545304288459,21.862838254804494
56,16.455607234293478,8.006210141620947,21.58742490505733,10.566757592410655,21.9372004083097
57,16.69448336590227,8.026659577332799,21.736606325470824,10.566757592410655,22.048201567360746
58,16.844711612147076,8.074139566928503,21.850985675665818,10.566757592410655,22.076989759820087
59,17.15473926693112,8.112042667321663,22.096193625833145,10.586233267932709,22.251916005950058
60,17.169736292596575,8.167275742428895,22.222539496934242,10.611870135464745,22.42821043847893
61,17.368065577982566,8.169675527820075,22.36262907935663,10.635780850173735,22.48952863418849
62,17.547203547868012,8.225369557625893,22.56446991849814,10.662923145065765,22.62340109107693
63,17.634249990236547,8.226874984985887,22.694561507236987,10.662923145065765,22.84592958242207
64,17.77075288706683,8.292195510413013,22.78717094162153,10.66442857242576,22.91444167658461
65,17.999254511769088,8.420979769152337,22.87167125969434,10.700296082660604,23.11315181248262
66,18.265496699577305,8.511357763427124,23.007042975616397,10.723787730595467,23.321438439017093
67,18.475019875558168,8.604754576263142,23.174127696053525,10.748172078544508,23.446765003886505
68,18.596135183342447,8.676325262091229,23.222690725228652,10.75207729129568,23.678330462768805
69,18.75202270071848,8.741414999305208,23.301534230363572,10.77947415198172,23.80931653054319
70,18.918975940475427,8.758070221417857,23.34396679021557,10.802855040254949,23.909529811661635
71,19.01855486302361,8.77968229493123,23.53604334542759,10.804360467614943,24.00534704655321
72,19.11921279466234,8.849584107794087,23.582129648671476,10.863439499202244,24.049680969442893
73,19.184302531876316,8.849584107794087,23.637205210134546,10.887823847151285,24.097349640586835
74,19.245448935527968,8.932476794664613,23.67213499877594,10.925536944813246,24.157128201893233
75,19.442044755864053,8.989047435629164,23.861624890968564,10.92704237217324,24.228518906197923
76,19.722591960436045,9.021594041438453,23.876774685721216,10.928547799533234,24.232424118949098
77,19.88434607597312,9.047485474764496,23.950232185020415,10.949758444169746,24.480041528458795
78,19.9317764059022,9.083883147797664,24.003444532371876,10.949758444169746,24.59046794771864
79,19.96594034581714,9.152671848324173,24.048072962563054,11.001958928984575,24.783626858561608
80,20.025581322108795,9.226769540416445,24.197258071866443,11.018614151097223,24.863689147461024
81,20.051218189640828,9.265890716533713,24.30179086574914,11.033763945849877,24.87883894221368
82,20.226963540004217,9.309890581826469,24.370579566275648,11.033763945849877,25.003723182830555
83,20.394038840717336,9.331766042739703,24.370579566275648,11.072141859788562,25.17426538372391
84,20.394038840717336,9.397987070056082,24.48825172047989,11.076047072539735,25.254560148085684
85,20.4368494359534,9.44838184282962,24.615435282883706,11.117088300618432,25.326297386532254
86,20.492208555894795,9.44838184282962,24.720446129993032,11.119488086009612,25.43771530456508
87,20.544455410557482,9.520630023457594,24.741163845475224,11.119488086009612,25.598824326124046
88,20.70537043279522,9.524535236208767,24.885537021849142,11.145377861318646,25.645814280685567
89,20.70537043279522,9.571251044196002,24.946508609750303,11.168869509253511,25.712299618118475
90,20.84015377728735,9.575156256947176,25.042689507866534,11.213571801824887,25.83495862694562
91,20.84015377728735,9.61954974655773,25.042689507866534,11.215077229184882,25.901553791519593
92,20.961392404823908,9.63605219958318,25.146178231848246,11.240074304479739,26.068635438498394
93,21.231894697933463,9.714637184226694,25.246246945383994,11.241579731839733,26.186659417437188
94,21.380392092400943,9.714637184226694,25.28886341864466,11.241579731839733,26.265854638873215
95,21.558590117952424,9.714637184226694,25.28886341864466,11.295148207925802,26.396585753439904
96,21.691682027201836,9.768362877743614,25.292768631395834,11.350964702856349,26.459215537788264
97,21.892931178488574,9.769868305103609,25.29427405875583,11.374875417565338,26.56280455099489
98,22.03934799168084,9.771373732463603,25.317765706690693,11.374875417565338,26.624821674750716
99,22.329211577984026,9.771373732463603,25.382592847676406,11.37878063031651,26.753955575712645
100,22.329211577984026,9.819668795121633,25.42659271296916,11.42917540309005,26.805008585313665
101,22.44501936151417,9.853668854350898,25.450084360904025,11.48053286814467,26.895735266192712
102,22.44501936151417,9.878551834059063,25.548175522054898,11.50125058362686,26.940051288788773
103,22.510658280820174,9.923806021477775,25.599917224012618,11.536837967279297,27.120203571663957
104,22.65698118811679,10.038760384410647,25.77031961972787,11.540743180030471,27.155872938938888
105,22.870261891822487,10.038760384410647,25.868115022166734,11.542248607390466,27.159778151690062
106,22.910562555223947,10.077820893872289,26.041614909683215,11.587082391051357,27.225110696947233
107,23.2604363270707,10.077820893872289,26.04552012243439,11.603584844076808,27.305293324264387
108,23.2604363270707,10.077820893872289,26.244380668276484,11.605984629467986,27.36143024736619
