Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.33135082552745954,0.4208207517017354
1,0.7927637671585481,0.8822336933328241
2,1.0445997827342206,0.9783770887037816
3,1.3759506082616801,1.2455206019538458
4,1.6277866238373526,1.3282179005606367
5,1.879622639413025,1.6595687260880962
6,2.1314586549886974,1.8981265336603628
7,2.3832946705643696,2.129046095380853
8,2.8853694460154675,2.506188259169865
9,3.1372054615911398,3.2762303119770277
10,3.3890414771668125,3.2762303119770277
11,3.8911162526179104,3.8870374854053007
12,4.142952268193583,4.252341309007791
13,4.604365209824672,4.801685487427719
14,4.856201225400344,5.146290938529122
15,5.108037240976016,5.463645907824592
16,5.359873256551689,5.715481923400264
17,5.611709272127361,6.107846028737192
18,5.863545287703033,6.60992080418829
19,6.633587340510196,7.048512188155687
20,6.885423356085869,7.900303130318254
21,7.137259371661541,8.07027520928273
22,7.389095387237213,8.439720345542035
23,7.4717926858440045,9.056007616202415
24,7.554489984450796,9.286373238008364
25,7.637187283057587,9.456345316972842
26,7.875745090629854,9.686710938778791
27,7.958442389236645,10.056156075038096
