Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,LinTSTheta
150,0.3458942550828373,0.44902242332361886,0.4973487110252435
151,0.3459023387707746,0.44901410676226644,0.4973325074613166
152,0.3459105143480577,0.44900581873117523,0.49731637485525565
153,0.3459186265872106,0.44899771158654755,0.4973005506871921
154,0.3459524575906948,0.448965574520585,0.4972468364312568
155,0.3459376943661897,0.4489791452194941,0.4972652686816645
156,0.3459444077117342,0.4489727103634108,0.4972521449387236
157,0.34598371103071907,0.4489372341255005,0.4971928932751766
158,0.34562408554931373,0.44891219852481623,0.49714986522033877
159,0.3457053648520963,0.4488384490138218,0.4970264037940561
160,0.34574334686436686,0.44880788773942015,0.4969725788274756
161,0.3456863212296246,0.4488544041066139,0.49704747541558464
162,0.3457364010383203,0.44881301592087763,0.4969760117411396
163,0.34566659553275486,0.4488717139353025,0.4970706461525451
164,0.3456355111391767,0.44890081903429496,0.4971153128051812
165,0.34563485570540053,0.44890142452919235,0.49711371472903193
166,0.34562120395157236,0.4489149305037054,0.4971328760669744
167,0.34559724064589326,0.4489398207909038,0.49717003195231096
168,0.34561073520266683,0.4489256098596342,0.4971449215569142
169,0.3456581720824358,0.44887907153276896,0.49706761483471484
170,0.345658858741965,0.4488783794971286,0.4970640937655326
171,0.34561922204372575,0.4489168665375677,0.49712365994667373
172,0.34564493297261234,0.44889142688572514,0.4970804784194774
173,0.3456453557908243,0.4488909814874876,0.49707743773609325
174,0.345632238035973,0.44890373674276135,0.4970956364699177
175,0.34565734064898007,0.448879532746452,0.4970544008187033
176,0.3456462924090463,0.448889964020234,0.4970689978723461
177,0.34562698191950075,0.448908913847345,0.4970971571010895
178,0.34560865736125196,0.4489277590490079,0.4971249204659675
179,0.34561399926053127,0.4489221654841413,0.49711386041051536
180,0.34562780977458407,0.4489080208400808,0.49708920062961287
181,0.3455976558475864,0.4489395364157237,0.49713700938276795
182,0.3456165151860811,0.4489195303656559,0.49710326855639764
183,0.34568201599682313,0.4488564949344118,0.49699997668695267
184,0.34567113399627786,0.44886627899168374,0.49701383675222877
185,0.34560343049594994,0.4488638336562248,0.49700787839824884
186,0.3456288918590106,0.4488409542309656,0.4969686736452376
187,0.34558089125599656,0.44884088429115165,0.49696662454441276
188,0.3455668782279959,0.44885349715765804,0.49698526209334953
189,0.3455547409753398,0.4488647642578847,0.49700161401975235
190,0.3455445988042803,0.448874437816269,0.49701531942745164
191,0.34556096990864826,0.4488588281133768,0.4969882580850941
192,0.3455822498310471,0.4488393663331182,0.4969547892660057
193,0.3456247111943176,0.44880309843617633,0.4968933204781959
194,0.3456081143495484,0.4488167898521918,0.4969141878645372
195,0.34559670676340776,0.44882647207993437,0.4969283412821892
196,0.34560989665351743,0.4488151298708331,0.4969079635452512
197,0.3456406369352445,0.44878991713419913,0.4968644786249629
198,0.3455919091313973,0.44883045330382043,0.4969296782524754
199,0.34561828664059185,0.4488078719827456,0.4968909069838068
200,0.34560062935078184,0.44882273778977794,0.4969136925978824
201,0.3456422373753611,0.4487882665210778,0.49685511569686414
202,0.3456228872174887,0.4488038213073241,0.49687929920963414
203,0.345656505451111,0.44877691106048934,0.4968329627325662
204,0.34564931557870576,0.44878240476476366,0.4968405709629002
205,0.3457219864177831,0.4487290636460342,0.4967487905504368
206,0.34572587392947673,0.4487262765964446,0.4967425008507797
207,0.3458209886594858,0.4486662676358115,0.4966359568574748
208,0.3457714438315061,0.44869612746199183,0.4966872903452835
209,0.34583989710232055,0.4486550861151901,0.49661309052771496
210,0.345867906069134,0.44863940920058065,0.4965833552218569
211,0.3458947635386215,0.448624964601584,0.4965555828980663
212,0.34584334763519353,0.4486526369155282,0.4966045619869792
213,0.34573724647989995,0.44871768540744483,0.49671764242271044
214,0.34575477115120545,0.44870597459378925,0.49669602481062225
215,0.3457464673250738,0.4487112911262319,0.4967038675537405
216,0.3457246664778622,0.44872585402687065,0.49672756145214325
217,0.3457417133646473,0.4487141947664741,0.4967061903584851
218,0.34571706705606803,0.44873087916975246,0.49673346629750226
219,0.3457543123543788,0.44870562565288463,0.49668875516716354
220,0.3457487634085156,0.4487091451636564,0.49669354426670204
221,0.3458024667181067,0.44867510907477337,0.4966328667764764
222,0.34584319779814543,0.44865114456905214,0.49658899031025017
223,0.34584352423997045,0.44865080993363127,0.4965871677697174
224,0.3458319526779988,0.44865727714765086,0.4965975257314664
225,0.3457988375945573,0.4486767615058269,0.4966308438968527
226,0.34578177809320093,0.4486871638604742,0.4966478749301939
227,0.34574422471724026,0.44871132719368456,0.49668855017562913
228,0.34578300654080785,0.44868614159573716,0.4966436974040438
229,0.34580953541847487,0.4486697673969247,0.49661376584105055
230,0.34579164530328066,0.44868052084742216,0.4966315190001353
231,0.3453866996345185,0.4486526149685559,0.4965810125023444
232,0.3453999946361168,0.44864273327734916,0.49656217924039714
233,0.34541565577862693,0.44863147285468297,0.4965407379472073
234,0.3454485141198044,0.4486091101705975,0.49649874193222704
235,0.34539105611948606,0.44864932532811297,0.4965706920540626
236,0.3453976475367868,0.44864442273527255,0.4965608294892694
237,0.3454421486789122,0.44861323260311453,0.4965031527376505
238,0.3454864334497019,0.44858507936197006,0.496449761147356
239,0.3454801180080799,0.4485888904720974,0.4964559059939782
240,0.34548113691040616,0.4485882263858797,0.4964536509731223
241,0.34545968648988296,0.4486016495878385,0.49647767378688984
242,0.34548450382717744,0.44858609018170054,0.4964476500234916
243,0.34547539302478547,0.4485916593373857,0.49645709926498216
244,0.34550351238047217,0.4485746437093963,0.49642409272700266
245,0.34553968974270355,0.448554134415111,0.4963838349981651
246,0.34554999922735447,0.44854851126149065,0.49637198206565103
247,0.34553176519377493,0.44855838805507353,0.4963901827551251
248,0.3455288847310909,0.44855994010720646,0.49639224587854336
249,0.34549069183963493,0.44858206272566203,0.4964333872317874
250,0.3455019271575226,0.44857531712849297,0.49641973964914965
251,0.34553859543496884,0.44855441746079433,0.49637888068843067
252,0.3455056553224003,0.4485730406614894,0.4964136148385252
253,0.34550282173082497,0.44857466485486147,0.496415794870954
254,0.3454212359062307,0.4485675377057453,0.49640138134560247
255,0.34546503495583053,0.44854125601561007,0.49634979165684373
256,0.3454729004472441,0.4485367786663397,0.4963401580392791
257,0.3454999778889016,0.4485219900506205,0.4963100002193818
258,0.3454866425400754,0.4485291203954713,0.49632336523590537
259,0.34549955129921855,0.44852214744548935,0.4963086663095014
260,0.34548847623794793,0.448528060390011,0.49631961997029583
261,0.345482455540885,0.44853132391218525,0.49632526624094403
262,0.3454964019516831,0.4485237248189426,0.4963093879039406
263,0.3455104425508466,0.4485162933563828,0.4962937241568885
264,0.345554644493966,0.4484943264730031,0.496248170861485
265,0.3455387370608062,0.44850194831639034,0.49626308200739366
266,0.3455199913809965,0.44851127403241514,0.4962812765984446
267,0.3459126944489305,0.4485376301249151,0.49633290411367004
268,0.3458985248360623,0.44854366143793556,0.4963438922890013
269,0.3459026674959464,0.44854170708943714,0.49633931935258346
270,0.34590478893134163,0.4485406443920212,0.49633648506627004
271,0.3459312293001982,0.44852919614682485,0.49631327673780007
272,0.3459297505639011,0.4485296807965631,0.49631348732354424
273,0.3459107481627941,0.4485376525122496,0.49632839299090775
274,0.3459329302325129,0.4485280760752472,0.4963088466028661
275,0.3458919014598909,0.44854566178009037,0.49634249083600873
276,0.34587662717886053,0.44855241340848684,0.49635477577625936
277,0.3458010515711763,0.44858880917782357,0.49642269472318495
278,0.3455403434947889,0.44859368106953973,0.49643096068845893
279,0.3452398498925976,0.44860207749536496,0.49644565320731265
280,0.3452377446868471,0.44860312281339976,0.4964468270868863
281,0.3452261155957627,0.4486097317747314,0.4964581455625339
282,0.3452244086169962,0.4486105776198774,0.4964589510045331
283,0.34524097712059093,0.44860077764799244,0.4964403496858467
284,0.3453958798538058,0.4486115761276685,0.4964593149052693
285,0.34540588249362003,0.44860598811391134,0.4964484377077571
286,0.34539479946981927,0.4486117635802305,0.49645822625966085
287,0.3453986884530857,0.448609456491446,0.49645333324695035
288,0.345431158691695,0.4485921511249848,0.4964209763620125
289,0.3454339775577716,0.4485905088819104,0.49641726038251865
290,0.34541477649297003,0.4486002796042235,0.49643452633938423
291,0.34541186433392024,0.44860162465082787,0.49643630292483004
292,0.34538066312420335,0.4486183882813142,0.4964660237648539
293,0.3453940256438436,0.4486108315848801,0.4964516965123272
294,0.34543649161250267,0.4485882545673669,0.4964097387400487
295,0.3454505059916317,0.4485810009664355,0.4963956443927479
296,0.34541143039486927,0.4486009071018048,0.4964316536452427
297,0.3453902197594726,0.4486121719254669,0.49645146155453046
298,0.3453837919286693,0.448615539448354,0.49645688600135374
299,0.3453882107717679,0.4486129142942362,0.49645149933733795
300,0.3453885114056114,0.4486125690314068,0.49645023061518595
301,0.34540890508542416,0.44860133593001084,0.49642921166448317
302,0.34544146823910227,0.4485842407994408,0.4963971932133366
303,0.34543377107170187,0.44858798067112926,0.49640347858056105
304,0.34540067678452485,0.44858887889384713,0.496404515651772
305,0.34535071129589456,0.4486156619365525,0.4964526433151986
306,0.3453832617902713,0.44859766674484347,0.49641940468954115
307,0.3453891601481281,0.4485943612743559,0.4964127508689282
308,0.34537689659023474,0.44860072401746115,0.49642376463163373
309,0.34536673505464205,0.4486060700644943,0.49643287258401336
310,0.3453477005562545,0.448616495494652,0.4964510802333072
311,0.3453608335131697,0.4486089769218745,0.4964369351835116
312,0.3453174428967577,0.4486337318407144,0.49648062334324555
313,0.3453199124450206,0.4486320987056578,0.49647713015222705
314,0.3452729773250686,0.4486609919607838,0.49652722093048446
315,0.34522912483340107,0.44869033661183494,0.49657705709131844
316,0.34536439152571036,0.4486844065616824,0.49656633818643353
317,0.34540097173838724,0.4486604620617862,0.4965245111209951
318,0.34543947374033085,0.44863686362853733,0.4964826234073088
319,0.34541339544377037,0.44865244985227026,0.49650939652140347
320,0.34543303744606063,0.44864040428195984,0.4964877125729001
321,0.34546007383745697,0.44862450903869844,0.49645900545152827
322,0.34541967490147024,0.44864819659103267,0.49650024359988093
323,0.34540259747471347,0.4486586474865314,0.4965178864354637
324,0.34535639799362855,0.4486888279089765,0.49656917067975176
325,0.34534630598652677,0.4486956789280854,0.49658022548741565
326,0.3453096199624177,0.44872207465044694,0.4966239912252327
327,0.34474454936427734,0.4487504406464379,0.49667030820372454
328,0.34489003712517224,0.44873971415424513,0.49665208601076183
329,0.3449001836194647,0.448730925698667,0.49663698314556026
330,0.3448928483893199,0.44873697173880656,0.4966464180113
331,0.34490119023562493,0.44872974725204395,0.4966338998582907
332,0.34491419570308485,0.44871884480871854,0.49661521238729933
333,0.344906704020581,0.4487248244596434,0.49662461432206095
334,0.3449343774741957,0.448702462977593,0.49658666262926004
335,0.34491450006479196,0.4487180996607834,0.49661232118507087
336,0.3449085319212177,0.44872282333512864,0.49661964469028036
337,0.3449023958233923,0.4487277586877279,0.49662729853552867
338,0.34490179104714974,0.448728105335969,0.4966273343936194
339,0.34488436829486896,0.44874285721543156,0.4966511447018633
340,0.34484425168489063,0.4487795907773695,0.4967103963394428
341,0.3448771294462741,0.4487769366142201,0.49670557183730574
342,0.3448808174862978,0.4487733160794453,0.496699184098645
343,0.34487573716939335,0.4487779879895351,0.4967061936476549
344,0.34487121130248405,0.448782192224054,0.4967124339983996
345,0.34489560685019954,0.44875925352169715,0.4966747805990943
346,0.3448958438545082,0.4487613657923667,0.4966776949611543
347,0.34489782513745854,0.4487594325197119,0.49667403167846114
348,0.3448776903202796,0.44877790331148626,0.496703425166683
349,0.3448746136132724,0.44878069596488235,0.49670740531424334
350,0.3448725266507382,0.4487825613381268,0.49670989063233606
351,0.344872301093567,0.44878264323268735,0.49670951005350644
352,0.34487563579000374,0.4487793120065506,0.49670364309929
353,0.34488251921193996,0.44877266432952967,0.49669242111945494
354,0.34488818573363744,0.4487672520338104,0.49668317006884677
355,0.34487912297252893,0.44877559556445307,0.4966961503779461
356,0.344896615341498,0.4487592665920448,0.4966692289529247
357,0.344872037041482,0.4487821034084766,0.4967056314405041
358,0.3448641334868106,0.44878968059085245,0.4967172864096846
359,0.34486263772712544,0.44879103074546634,0.4967189551248956
360,0.34484832167116214,0.4488053569999527,0.496741291927615
361,0.3448498020465213,0.44880371356615273,0.49673819302644806
362,0.34485070709370946,0.4488026646370053,0.49673604068267546
363,0.34484194733368995,0.4488116206782373,0.4967497617497045
364,0.34483940378589045,0.4488141812588586,0.4967533295674466
365,0.34486058057739755,0.44879232919201856,0.49671814053230046
366,0.3448628266658489,0.4487899756505515,0.49671390921158465
367,0.34484171868537045,0.44881139150064875,0.4967474880313326
368,0.34485375024753595,0.44879884249622115,0.4967271100490192
369,0.34486115732291867,0.44879127265180846,0.49671458100843874
370,0.3448844842434763,0.4487686241299657,0.4966777668724752
371,0.34487044781827425,0.4487818937561611,0.49669865754158066
372,0.3448698800373292,0.4487823264969462,0.49669889665907707
373,0.3448574474391986,0.4487945177364262,0.49671792365024586
374,0.34484539333152664,0.4488067477048882,0.4967368971108347
375,0.34484948845343866,0.4488023938409116,0.49672954286274423
376,0.34483689512135796,0.4488154876004318,0.4967498065330074
377,0.34485001047618025,0.4488016320433105,0.49672743865077773
378,0.34486157531679473,0.4487898088764249,0.49670818162749913
379,0.34484295953120414,0.4488087394895193,0.49673781121588406
380,0.3448553686259871,0.4487958246690752,0.49671688876325026
381,0.3448529316517589,0.4487981944541791,0.49672022017453976
382,0.34485495006887656,0.4487960286805459,0.49671634424645666
383,0.34485995526503715,0.44879086852012434,0.49670769880366095
384,0.344850668351266,0.4488001875666531,0.49672208960867065
385,0.34486194219004995,0.44878866250840216,0.4967033286575023
386,0.34484666241410983,0.4488041180622111,0.4967274663864705
387,0.34484343715579285,0.4488073846178804,0.4967322104649115
388,0.3448439403388401,0.44880675219972244,0.4967307887791063
389,0.3448419777026538,0.4488087134707713,0.49673346828613874
390,0.34482549565381815,0.4488264287379554,0.49676091604189654
391,0.34481906025004155,0.4488335294035831,0.4967716037821491
392,0.34480586349562825,0.4488486540775149,0.4967947281360742
393,0.34480449097316146,0.44885018141658717,0.4967966782790997
394,0.34470495731031275,0.44885663586961194,0.4968062542148314
395,0.344720122631815,0.4488379747612192,0.4967768772362602
396,0.3448009144207948,0.4488315888002824,0.49676650477071005
397,0.3447871292505862,0.4488474207334317,0.4967907433992149
398,0.34481002702181135,0.4488212378191008,0.49674949008983876
399,0.3448185492686762,0.4488118854869029,0.4967343872531804
400,0.3454505888476793,0.44878069798393433,0.49668450846369877
401,0.34545556728388455,0.4487764435762586,0.4966773124326761
402,0.3454566498703073,0.4487755090809154,0.49667542886474225
403,0.3454357922756485,0.4487935177607096,0.49670376639218367
404,0.34526812357154335,0.44879855348223374,0.4967113668804713
405,0.34528487830235094,0.4487833718782844,0.49668684914098626
406,0.3452949600559532,0.44877449613546677,0.4966722794646624
407,0.3453255067695484,0.4487488289234096,0.4966305158692912
408,0.3453494242018871,0.4487298457591761,0.4965991782301997
409,0.34538082141423615,0.44870628693629694,0.496559925755328
410,0.34536723264696484,0.44871623654192816,0.49657605333542887
411,0.34533750910945515,0.44873904069321574,0.4966131239247477
412,0.345328778917206,0.4487459830178597,0.49662406316618884
413,0.3453103003418985,0.44876116291543433,0.49664826463187334
414,0.34531196663617936,0.4487597301521403,0.49664559338388653
415,0.3453255550875653,0.44874847953990554,0.4966270389824
416,0.3453327775757086,0.4487426098421714,0.4966171487435805
417,0.34532410448011613,0.44874958624664113,0.4966281235432171
418,0.34532650817717153,0.44874759125245006,0.4966245364828705
419,0.3453340350984361,0.4487414857205654,0.49661426643642387
420,0.34533592156175413,0.4487399406461769,0.49661140370316303
421,0.34532260213757815,0.44875066787555123,0.49662847594023557
422,0.3453636097683875,0.4487184062281725,0.4965754427254286
423,0.34565461190341684,0.44873256172873544,0.4965983347070995
424,0.34527351860797606,0.44871705623054664,0.49657254247928795
425,0.34527439799881876,0.448716325545151,0.49657100265927795
426,0.3452760574182956,0.4487149857789969,0.49656845914706427
427,0.3452701633692152,0.4487195831144523,0.4965757043257411
428,0.3452530172456912,0.4487333837504689,0.4965979969518068
429,0.3452663815185787,0.4487225136832869,0.49657986292268824
430,0.34528186486633483,0.44871030937172374,0.4965594178790901
431,0.34529048303600457,0.4487036677728321,0.49654808661130334
432,0.3452808218183594,0.44871103533184553,0.4965599711520494
433,0.34529517530448156,0.4487000382493213,0.4965414125739067
434,0.34530298692306777,0.4486941683463778,0.4965313116800496
435,0.3452827025932687,0.4487094598731447,0.4965564066566795
436,0.34527747697947525,0.44871347913872167,0.4965627300501994
437,0.3452961471313073,0.44869913857089483,0.4965386529068938
438,0.34526733455148506,0.4487214155720492,0.49657516326311885
439,0.34528564181389665,0.44870703613146734,0.49655113855598504
440,0.34529440471534556,0.4487003252459008,0.4965396948808603
441,0.34527227440348174,0.44871737822089136,0.4965675889827551
442,0.34527048586173803,0.4487187587800711,0.4965695504497587
443,0.34527454742704927,0.44871551020555994,0.49656389703829773
444,0.345300593808824,0.4486955195789767,0.4965304751753024
445,0.3453260866046167,0.44867696262333584,0.4964990717467
446,0.34533307928599044,0.4486720020343111,0.4964903990069966
447,0.34534099403000607,0.4486664729364428,0.49648073723568525
448,0.34535369402171645,0.44865780179835396,0.4964656859828741
449,0.3453146246348938,0.4486849965030628,0.49651139668653177
450,0.34533023180567024,0.4486738147464795,0.4964922910208281
451,0.34532707270953483,0.4486759971531744,0.4964956834692806
452,0.345325521436953,0.4486770521231406,0.49649717263804943
453,0.34552072167780984,0.4486874676369236,0.4965143716138641
454,0.3455296306604703,0.44868159823840587,0.4965042447473212
455,0.34548768503152305,0.4487096616613546,0.4965506772507523
456,0.3455166149233554,0.44868997318966247,0.49651769975873533
457,0.3455046556953521,0.4486979003844011,0.49653062223710764
458,0.34551014678622616,0.44869414493271115,0.4965240895971443
459,0.34552563090935723,0.44868385835909574,0.49650661990805034
460,0.3455312782539279,0.4486801313702294,0.49650008609745483
461,0.34549333057915915,0.44870537801204546,0.49654188698394547
462,0.34549563957411744,0.448703727136567,0.49653887479125236
463,0.34550256736901885,0.44869893517807236,0.49653065229059734
464,0.3454907650544054,0.448706968643474,0.4965436775782181
465,0.3455000229163764,0.44870054253871317,0.49653276557497816
466,0.3455847462656464,0.44869674086052286,0.49652618025573697
467,0.3455765999019167,0.4487021579775405,0.4965348935276546
468,0.34556862138825756,0.44870754088998344,0.4965435208091118
469,0.34558112537560937,0.44869900598263107,0.496529124600533
470,0.345536117003879,0.44873040701825034,0.4965804693674087
471,0.3455163850432601,0.4487449879183465,0.4966038532923007
472,0.34550918258812185,0.4487504220934979,0.49661234798554993
473,0.3455112569984638,0.44874879586402733,0.4966094527515752
474,0.34567792058022717,0.448757596452654,0.49662333845761003
475,0.3456151523944074,0.4487584840164588,0.49662449014295734
476,0.345631581260902,0.4487466416122201,0.4966051637640354
477,0.34562036822660036,0.4487545837672531,0.4966176861688664
478,0.3458656605165418,0.4487659557094065,0.49663563990903975
479,0.3458601031268661,0.4487696259769254,0.49664122931188265
480,0.3455918564117344,0.4487611269131716,0.49662737956252756
