Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.2761601222482937,0.27953950799413635,0.27953950799413635
1,0.6466424196568609,0.6290364866824708,0.6271458314034305
2,1.001651420149917,0.949704207351765,0.9780300779006957
3,1.304277083058344,1.2970498420410022,1.180478619955586
4,1.5457001349935422,1.7304808896965835,1.531213814189032
5,1.8034746213886028,2.0886922236361913,1.809736203249301
6,1.9940484859553596,2.402137038502014,2.043334825065454
7,2.096920583583584,2.6013661173005755,2.327731588058648
8,2.2537933762514166,2.903106991263153,2.557540646151032
9,2.4755155789328454,3.165473982138351,2.8415059059216174
10,2.578786570336185,3.5066586231205257,3.1903799684715586
11,2.7009720202525025,3.8138839108810623,3.448760419305091
12,2.7445221780547264,4.062897592314918,3.7811740637814424
13,2.880366162023802,4.416477332080919,3.9862847573660694
14,3.09751418352296,4.715947449968393,4.222289108959221
15,3.273027793117946,5.066290446542718,4.6447228138847745
16,3.3716893593815436,5.342450498088729,4.898341818442213
17,3.526897036387525,5.683530337448432,5.108719858729528
18,3.6581168666652317,5.874756078518346,5.413075237363154
19,3.7896135773939386,6.000881978759844,5.557825291353305
20,3.950088148061893,6.187398198484805,5.854761072684446
21,4.036557032601214,6.541488342266061,5.970910789238284
22,4.198457397804998,6.830804434315899,6.061233837583712
23,4.4343918968700375,7.145407685099473,6.167295383926223
24,4.585785495704677,7.348603865705696,6.416824803044255
25,4.691969746098038,7.459607826516932,6.486747831467504
26,4.786846329313523,7.50530467516904,6.626428783688661
27,4.804746404372071,7.612501321431632,6.768188610935366
28,4.899789150172671,7.666802170090373,6.846280876383114
29,5.115053987781424,7.706403339843905,6.942915347355397
30,5.155706913472067,7.752122858987552,7.162495423627817
31,5.222573617545994,7.8115709590283,7.269085886166162
32,5.3974853716322695,7.853767478971633,7.3600896794173
33,5.52357924427786,7.872846338357408,7.441387523434599
34,5.6148877349045625,7.87841889036693,7.553719384161714
35,5.796134218544568,7.901814794697574,7.6718825740653
36,5.835515147258855,7.938454205032886,7.748790014739088
37,5.936057902237392,7.96230628681039,7.830890171075586
38,6.061528357249907,7.985617269249657,7.882226860828817
39,6.243798100856259,8.001908936552514,7.929706226095997
40,6.380383777836303,8.005839010020445,7.9626916047300735
41,6.481966324319934,8.010469638742054,8.003095759017182
42,6.568703651585399,8.033978013166347,8.075161847801146
43,6.58912467415306,8.051331600294905,8.1090267474438
44,6.689207507708948,8.078943990850764,8.141396241258
45,6.75655564022896,8.087202156400082,8.141396241258
46,6.930558550084472,8.103788973449609,8.162911283561183
47,7.200887036942976,8.117674773834096,8.259453025665627
48,7.2805534614605945,8.125161856967553,8.274333754077094
49,7.381569158763158,8.127754832029838,8.33429804707529
50,7.540047601395091,8.136027210894417,8.395197186595526
51,7.664377322479621,8.156836766286732,8.433237261349813
52,7.743530038301872,8.202181311983988,8.45037891194698
53,7.878630085722476,8.224764046985543,8.504375468379667
54,7.931402125211998,8.237242535750678,8.518049770265133
55,7.964520713298583,8.292085240339345,8.538794113849205
56,7.996092459527285,8.302939423477397,8.549643210875256
57,8.07917159352104,8.30903658069918,8.566525579926003
58,8.162370697594303,8.30903658069918,8.619430203103061
59,8.162370697594303,8.30903658069918,8.634356789208853
60,8.210474077219343,8.314609132708702,8.634356789208853
61,8.316995981634987,8.328095120407692,8.650606303425382
62,8.456456307944247,8.33220937698263,8.706005501441988
63,8.578589920867328,8.34432760847597,8.722161553750214
64,8.607665413758944,8.352236779441661,8.743046990720234
65,8.70841067319299,8.363018498623024,8.75047285641511
66,8.886565138902874,8.37374732650037,8.795110701690625
67,9.022387698942397,8.375740844057862,8.876865563598107
68,9.10128606260552,8.401068174351721,8.88221300913821
69,9.2607264323741,8.415733344544421,8.898437699870295
70,9.317959114844593,8.42056809915281,8.898456343575914
71,9.375102561678217,8.423294050739495,8.909882102224127
72,9.433222107742798,8.4452395550569,8.973308009616632
73,9.498985354515883,8.459219944799287,8.983600445291243
74,9.589454700426902,8.459737329344021,9.057989307078012
