Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.47980559151515123,0.3694461430889021,0.3694461430889021
1009,65.16393513440894,11.68638594836028,10.736579263960653
1010,65.23355873406788,11.688325526375067,10.736579263960653
1,0.790616583984061,0.7649149135992734,0.6616968201604643
2,1.2389124082301588,1.102523033709414,1.1421393315849186
1011,65.26676550214044,11.69200109949733,10.736579263960653
3,1.5249486319239458,1.5158704023725278,1.6041028153044479
4,1.7246899579043256,2.092692180759088,2.05824515870021
5,2.0426605365375914,2.5040638722321296,2.5550115278148264
6,2.373739593847932,2.9269142778686263,2.9000488321122986
7,2.6655420864341854,3.2845393950709236,3.3698657916884933
8,2.8556377495073457,3.754830007293436,3.7578921304616686
9,3.2110962714453826,4.108801057926822,4.133451214908239
1012,65.26676550214044,11.69200109949733,10.736579263960653
10,3.564343550686419,4.453574945722165,4.479672131746152
11,3.901137980251517,4.946533312117627,4.820539412406825
12,4.2186504329487,5.3407046261276525,5.14858763639531
1013,65.26676550214044,11.69200109949733,10.736579263960653
13,4.552615478525241,5.690012644127583,5.5488220182400605
1014,65.2986773427888,11.69200109949733,10.736579263960653
14,4.8837326590705175,6.135360828710498,5.7763880341880425
1015,65.2986773427888,11.69200109949733,10.736579263960653
15,5.145917482230302,6.486315726556809,6.243844344404039
16,5.56177725371599,6.800424978965632,6.702288478137119
17,5.989057483044311,7.272496353800631,7.009346314989048
1016,65.36656098549446,11.69200109949733,10.736579263960653
1017,65.40272333679412,11.69200109949733,10.736579263960653
18,6.197239641824943,7.665121154843353,7.439601513190963
1018,65.4614936921031,11.69200109949733,10.736579263960653
19,6.5760448212663976,8.101371205691375,7.8215459789402715
20,6.9032106844521355,8.49781530731716,8.112035623650586
21,7.184004970392292,8.829476275701415,8.387755835624352
1019,65.4964206011154,11.69200109949733,10.736579263960653
1020,65.66776552679595,11.69200109949733,10.736579263960653
22,7.474419235170281,9.245346649382432,8.691227011038318
23,7.72644469814515,9.63494010422327,8.987379874927672
1021,65.7601475225273,11.69200109949733,10.736579263960653
1022,65.78524446063442,11.69200109949733,10.736579263960653
24,8.035440379348946,10.038818664065456,9.320543574043313
25,8.303777162307185,10.329947436879115,9.701264830269489
1023,65.81808493347435,11.69200109949733,10.736579263960653
1024,65.81964952571715,11.69200109949733,10.736579263960653
26,8.549232572763668,10.603844059503178,10.113831036020079
1025,65.84915388326155,11.69200109949733,10.736579263960653
1026,65.84915388326155,11.69200109949733,10.736579263960653
27,8.894711325895171,10.834878159057293,10.414384150103682
28,9.100199022774886,11.05487343289231,10.877652134725396
1027,65.84915388326155,11.69200109949733,10.736579263960653
1028,65.84915388326155,11.69200109949733,10.736579263960653
1029,65.84915388326155,11.69200109949733,10.736579263960653
29,9.295810196563393,11.398680982816439,11.21112036849421
30,9.551977202312782,11.642687964178256,11.525109693615546
1030,65.90805843313616,11.69200109949733,10.736579263960653
1031,65.94999625057264,11.69200109949733,10.736579263960653
31,9.756819477589753,11.911274075399188,11.8726657485098
32,9.918888770925964,12.184065444263423,12.272875215295247
33,10.061568884635228,12.390413792963404,12.652651480851079
1032,65.94999625057264,11.693940677512117,10.738270191993227
34,10.33272598152777,12.629887335040777,12.97074433521849
1033,65.99608674103054,11.693940677512117,10.738270191993227
35,10.593095334736208,12.798384640593344,13.244237332124914
1034,66.02932052779711,11.6941631781343,10.738270191993227
36,10.834276226426445,12.940981966238084,13.689334594640863
1035,66.12841772594925,11.69438567875648,10.738270191993227
37,11.020500711504061,13.171813664160277,13.966212002089836
1036,66.15940768249187,11.694608179378664,10.738270191993227
1037,66.15940768249187,11.694830680000845,10.738270191993227
38,11.283287724531919,13.380920929588806,14.292699478850627
1038,66.20803739386605,11.694830680000845,10.740006187100704
39,11.4977683308909,13.518108502367756,14.697847065089656
1039,66.26371250284471,11.694830680000845,10.740006187100704
40,11.850586820150065,13.705036153593008,14.9251125678357
1040,66.39098339900865,11.694830680000845,10.740006187100704
41,12.030139974760917,13.902744585241246,15.146719813927906
1041,66.39098339900865,11.694830680000845,10.741570779343505
42,12.15376006824486,14.10586079521382,15.550235616922567
43,12.398999467356724,14.320252266483362,15.90878438675583
44,12.558070979537524,14.553473247380449,16.22336988903504
1042,66.45998341322604,11.695053180623027,10.741793279965687
45,12.64765812948318,14.72364182998073,16.470677570552088
46,12.800149922175382,14.885013285061572,16.731834322025723
1043,66.50768654117235,11.69527568124521,10.741793279965687
47,12.906396509880576,14.998935127461957,16.89263497443067
1044,66.52426526356805,11.69527568124521,10.741793279965687
48,13.05274809016261,15.144725311088902,17.081078878605275
1045,66.56337699805135,11.69527568124521,10.741793279965687
49,13.320315399668118,15.325598961889167,17.456983214520356
1046,66.66608465734745,11.699913722886308,10.74348420799826
50,13.490039622477138,15.476910074370702,17.824270911055862
1047,66.7522277204724,11.699913722886308,10.74348420799826
51,13.672758355256136,15.607954888106306,18.153542271440728
52,13.88764582169047,15.703250966244823,18.480933101833273
1048,66.79828853045983,11.70013622350849,10.74348420799826
53,14.067723824238252,15.803697842665366,18.689927919156453
1049,66.85848628625187,11.700358724130671,10.74348420799826
54,14.331896769778178,15.923651893214691,18.888185700877862
1050,66.89570547509298,11.700581224752854,10.74348420799826
1051,66.93481720957628,11.700803725375035,10.749536254283429
55,14.548233186395226,16.045990859975408,19.068548001133948
1052,67.03167926639065,11.711094410348565,10.749536254283429
56,14.69110917465915,16.21435655192731,19.34535643635069
1053,67.09510185874157,11.711316910970748,10.749536254283429
57,14.834457328273832,16.33800377098357,19.581292425607685
58,15.07812029087533,16.400104086273522,19.852679737841257
1054,67.12580741508516,11.711539411592929,10.749536254283429
59,15.285336467291998,16.543780014333702,20.110827953794747
