Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,LinTSTheta
0,0.8743826144928623,0.8743826144928623,0.8346814519567969
1,0.7281495337719127,0.9044120466630784,0.788683389322647
2,0.7286290653754729,0.5261150585851936,0.7787643403786793
3,0.7254263161959671,0.5213958504844207,0.7762780559599656
4,0.2536502065440497,0.5411960616803053,0.7763681035300449
