Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.5520480711068622,0.0,0.5520480711068622
1,0.5520480711068622,0.0,1.1040961422137243
2,0.5520480711068622,0.6170033453728485,1.7210994875865728
3,0.5520480711068622,1.1690514164797108,2.3381028329594216
4,1.104096142213724,1.1690514164797108,2.8901509040662834
5,1.104096142213724,1.721099487586573,2.8901509040662834
6,1.7210994875865726,2.3381028329594216,3.507154249439132
7,1.7210994875865726,2.3381028329594216,4.059202320545994
8,1.7210994875865726,2.3381028329594216,4.059202320545994
9,1.7210994875865726,2.890150904066284,4.059202320545994
