Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.482441860818617,0.3799347969959
1,0.964883721637234,0.9519435558802138
2,1.4675395351602594,1.454599369403239
3,2.11407736510359,1.9572551829262643
4,2.8996610465533608,2.4599109964492896
5,3.2795958435492607,2.962566809972315
6,3.6595306405451606,3.46522262349534
7,4.039465437541061,3.9678784370183653
8,4.419400234536961,4.470534250541391
9,4.799335031532861,4.973190064064417
10,5.443519773637125,5.475845877587442
11,6.08770451574139,5.978501691110468
12,6.662421137218384,6.481157504633494
13,7.16507695074141,6.983813318156519
14,7.54501174773731,7.486469131679545
15,7.92494654473321,7.989124945202571
16,8.30488134172911,8.491780758725596
17,8.90310047420954,8.994436572248622
18,9.405756287732565,9.497092385771648
19,9.785691084728466,9.999748199294674
20,10.165625881724367,10.5024040128177
21,10.545560678720268,11.005059826340725
22,10.925495475716168,11.50771563986375
23,11.30543027271207,12.010371453386776
24,11.68536506970797,12.513027266909802
25,12.065299866703871,13.015683080432828
26,12.637308625588185,13.518338893955853
27,13.21202524706518,14.020994707478879
28,13.509954244919953,14.523650521001905
