Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit,PHEMultiArmedBandit,thompson check
2325,116.36649431868754,69.06002990578216,81.80782078213272,51.268662041044614,94.38054325816721
834,70.71425980408648,107.6985997209616,138.695798856426,86.19303727327818,155.6955837313996
0,0.1680590845280279,0.19966751075421468,0.19966751075421468,0.19966751075421468,0.1750781893797849
296,27.305321058119837,60.26875820448679,66.64948923805093,56.24262724754963,68.53361824821744
2326,116.48561256216885,69.07094579558597,81.80782078213272,51.268662041044614,94.38054325816721
1,0.3345120691418194,0.37074685428082155,0.37074685428082155,0.37074685428082155,0.36176926649136415
835,70.71425980408648,107.75386355134476,138.74315396685128,86.22396913213962,155.73395848574881
2327,116.53445104868351,69.08186168538978,81.80782078213272,51.272247488632786,94.38054325816721
836,70.74024327283006,107.78563321300255,138.7489797698425,86.27531380199258,155.75064256046124
2,0.5003103008634622,0.5440653803923513,0.5440653803923513,0.5440653803923513,0.5227657057918617
297,27.38513735329977,60.47805983547153,66.8738252090591,56.33995838958755,68.79146771870728
2328,116.53445104868351,69.08354713422807,81.80782078213272,51.272247488632786,94.38054325816721
837,70.74024327283006,107.83872906987176,138.80709663774948,86.33455433384253,155.85845897735297
2329,116.53445104868351,69.09256040118474,81.80782078213272,51.28068164408776,94.38054325816721
838,70.78495249560928,107.90558198527329,138.8128345416237,86.35950103669407,155.911252197202
2330,116.67046982894192,69.10157366814141,81.80782078213272,51.28068164408776,94.38054325816721
3,0.6766308806412514,0.727827997657536,0.727827997657536,0.727827997657536,0.676987045258101
298,27.437156305469802,60.6697377972726,67.11968277262028,56.437608998199686,68.95756543272809
839,70.82923974422857,107.96478210437638,138.90010188708396,86.40238707576584,155.9223653496154
2331,116.67046982894192,69.1105869350981,81.80782078213272,51.30831158483111,94.44429543711612
840,70.82923974422857,108.03857914417407,138.90010188708396,86.44254135973581,155.9593338366174
4,0.8516035728740292,0.8812641072394408,0.8812641072394408,0.8812641072394408,0.8628164150117442
299,27.45747293527591,60.79572695924512,67.33263053164764,56.573119133412874,69.13970745923612
2332,116.67046982894192,69.11960020205477,81.80782078213272,51.314513234628976,94.44429543711612
841,70.85859571151484,108.0870148773862,138.95443231261908,86.47318902188854,156.0286183644537
2333,116.72299145605116,69.12128565089306,81.80782078213272,51.32126194124565,94.44429543711612
2334,116.74485554605289,69.12297109973136,81.80782078213272,51.32126194124565,94.44429543711612
5,1.0162116188686081,1.0556046303149045,1.0556046303149045,1.0556046303149045,1.05444674598975
300,27.539408107522384,60.93659244368447,67.54997433411411,56.647890221343474,69.39064935374044
842,70.9223177323257,108.10392012538121,138.99544233898257,86.49542352611367,156.09905790116235
843,70.9223177323257,108.1166675161495,139.03865058309538,86.55806010563579,156.1109617856206
2335,116.74485554605289,69.1783334579562,81.80782078213272,51.32126194124565,94.44429543711612
2336,116.74485554605289,69.2037492273526,81.80782078213272,51.32126194124565,94.44429543711612
844,70.9223177323257,108.1889810308182,139.09807197706658,86.58893749599974,156.1898540784937
301,27.573737233107117,61.14921194013503,67.77703014400598,56.75308129250342,69.67039713821096
6,1.2013812744582064,1.201238853057958,1.201238853057958,1.201238853057958,1.2346060631242102
2337,116.92096736067701,69.229164996749,81.82437456992898,51.32756381529886,94.44429543711612
845,70.9223177323257,108.26719841689552,139.10412413102588,86.61266065653464,156.27286765132573
302,27.59823735214254,61.33259623958368,68.01208327853661,56.853641048218016,69.88042379002204
2338,117.00540971073838,69.25458076614542,81.82437456992898,51.32756381529886,94.44429543711612
7,1.358645127209185,1.3891178381391236,1.3891178381391236,1.3891178381391236,1.4109035719117091
846,70.97091912928217,108.36867763121006,139.16641508188096,86.62646008135582,156.33685185886932
303,27.63860030255259,61.52375537294105,68.20156979718595,56.97752958308788,70.08388194224383
2339,117.00540971073838,69.25626621498371,81.82437456992898,51.32924926413715,94.44429543711612
847,70.97091912928217,108.41230413619078,139.20393568363426,86.65639628134268,156.3385476174068
8,1.5172613251626426,1.5617488432896076,1.5617488432896076,1.5617488432896076,1.5761505175696604
2340,117.02240071409275,69.25795166382201,81.82437456992898,51.33283471172532,94.44429543711612
848,70.97091912928217,108.48645866573172,139.21047193048128,86.70098746525795,156.3536570031098
2341,117.03745467612023,69.25795166382201,81.82437456992898,51.33452016056361,94.44429543711612
304,27.692955182567164,61.71778719476604,68.42792679008406,57.0932954542349,70.3034833727142
9,1.6832549817289,1.7387920782227222,1.7387920782227222,1.7387920782227222,1.7723496719525589
849,70.98837883072386,108.55361237289966,139.2307606112749,86.71257898489635,156.44248254473177
