Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit
0,0.18282845599523445,0.014034097268474821
1,0.18282845599523445,0.42949756214734225
2,0.5982919208741019,0.8779704127636389
3,0.5982919208741019,1.3804999720290767
4,0.7474965614282085,1.6336066304507364
5,1.570621761879391,1.886713288872396
6,2.0190946124956874,2.0748124820348774
7,2.168299253049794,2.5524207183135603
8,2.4449047946911437,2.691209031611749
9,2.5941094352452505,2.7042227773881087
10,2.5941094352452505,2.7042227773881087
11,3.417234635696433,3.295471134686669
12,3.5560229489946216,3.3638203609361423
13,4.111635848228042,3.919433260169563
14,4.294464304223276,4.475046159402983
15,4.443668944777383,4.774952400966491
16,4.443668944777383,4.843301627215964
17,4.443668944777383,4.856315372992324
18,4.582457258075572,4.856315372992324
19,4.582457258075572,5.297972412572345
20,4.582457258075572,5.496445501053172
21,4.582457258075572,5.99897506031861
22,4.582457258075572,6.822100260769792
23,4.582457258075572,7.010199453932273
24,4.7652857140708065,7.310105695495781
25,4.7652857140708065,8.133230895946964
26,4.7652857140708065,8.409836437588314
27,4.7652857140708065,8.608309526069142
28,4.7652857140708065,8.884383365608052
