Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.40565072120660994,0.533047542769939,0.533047542769939
1,0.8720342602173042,0.9574583520141674,1.0115952427090655
2,1.321103821130464,1.435350237134465,1.4663060746812246
3,1.670117189689933,1.8562515101233181,1.9556164911995517
4,1.9725229050897646,2.4298018243308412,2.3825713758545977
5,2.276499065280171,2.8788383240765247,3.0371928042740572
6,2.5147573688827296,3.3712995851191145,3.4907321706160936
7,2.813070375129837,3.7957186082206804,3.959014157532213
8,3.0972536895734892,4.225305613961976,4.375017494961947
9,3.4392941641446697,4.79307465619995,4.848416029343576
10,3.7396094760866916,5.250238590716535,5.3524113484885
11,4.04217656705091,5.668526206055648,5.85206459781397
12,4.215743872012887,6.104666063678036,6.244696782483345
13,4.485721945518954,6.61990423502079,6.741570381690826
14,4.699956243717487,7.125910777061833,7.184139486345655
15,4.958804216806875,7.589597059286985,7.5925223105986674
16,5.199694161081271,7.970585708870061,7.984676725216599
17,5.382368120350168,8.383098118144016,8.407402839894228
18,5.657867279274001,8.786367965153115,8.897249487857433
19,5.89650850631454,9.172500062453041,9.41007312475873
20,6.041014683275212,9.68819677445337,9.850665315677862
21,6.210095524301492,10.280671194276021,10.171940414822041
22,6.4450281328403705,10.670896339100079,10.478026003473232
23,6.533749790503649,11.196428511096824,10.776877472289547
24,6.64656493000796,11.622393940350795,11.116678377143348
25,6.761916077929956,12.158069523749038,11.335881163671068
26,6.868969816126811,12.636680627830653,11.579311474479052
27,7.044300245534432,13.236728648239994,11.725236402734103
28,7.168151530269836,13.718222121868745,11.916638285014532
29,7.340625701327262,14.280693771969052,12.073071331432805
30,7.503059897833682,14.784781836107703,12.172249418805466
31,7.721463091438442,15.252797409911619,12.333951705119109
32,7.806027235968341,15.737699978153245,12.641260370376852
33,8.021947433442193,16.247029770272697,12.762455955136065
34,8.09712897665548,16.59453058237105,12.896602579509405
35,8.349969951410115,17.083237878184026,13.12765580693858
36,8.434083075074778,17.526128741284104,13.225311795139092
37,8.588639973377466,18.022791941825638,13.379141553066694
