Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit
0,0.7758256422128319,0.7758256422128319
1,1.395098703465996,1.395098703465996
2,2.170924345678828,1.395098703465996
3,2.790197406931992,1.395098703465996
4,2.790197406931992,1.395098703465996
5,3.566023049144824,1.395098703465996
6,3.566023049144824,1.395098703465996
7,4.341848691357656,1.395098703465996
8,4.96112175261082,1.395098703465996
9,4.96112175261082,1.395098703465996
10,4.96112175261082,1.395098703465996
11,4.96112175261082,1.395098703465996
12,4.96112175261082,1.395098703465996
13,4.96112175261082,1.395098703465996
14,4.96112175261082,1.395098703465996
15,5.580394813863984,1.395098703465996
16,6.199667875117148,1.395098703465996
17,6.199667875117148,1.395098703465996
18,6.199667875117148,1.395098703465996
19,6.97549351732998,1.395098703465996
20,6.97549351732998,1.395098703465996
21,6.97549351732998,1.395098703465996
22,7.594766578583144,1.395098703465996
23,8.214039639836308,1.395098703465996
24,8.214039639836308,1.395098703465996
25,8.214039639836308,1.395098703465996
26,8.214039639836308,1.395098703465996
27,8.214039639836308,1.395098703465996
28,8.214039639836308,1.395098703465996
29,8.214039639836308,1.395098703465996
30,8.214039639836308,1.395098703465996
31,8.214039639836308,1.395098703465996
32,8.214039639836308,1.395098703465996
33,8.214039639836308,1.395098703465996
34,8.214039639836308,1.395098703465996
35,8.214039639836308,1.395098703465996
36,8.214039639836308,1.395098703465996
37,8.214039639836308,1.395098703465996
38,8.214039639836308,1.395098703465996
39,8.214039639836308,1.395098703465996
40,8.214039639836308,1.395098703465996
41,8.98986528204914,1.395098703465996
42,8.98986528204914,1.395098703465996
43,8.98986528204914,1.395098703465996
44,8.98986528204914,1.395098703465996
45,9.765690924261971,1.395098703465996
46,9.765690924261971,1.395098703465996
47,9.765690924261971,1.395098703465996
48,9.765690924261971,1.395098703465996
49,9.765690924261971,1.395098703465996
50,9.765690924261971,1.395098703465996
51,9.765690924261971,1.395098703465996
52,9.765690924261971,1.395098703465996
