Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
0,0.32212387111801244,0.3588390731139944,0.3588390731139944
1,0.5391018963154985,0.4944095993181884,0.5522611628628873
2,0.7196805490717436,0.8285158801472396,0.7590199547450032
3,1.0457141940201515,1.1721308073115027,0.9508039020922079
4,1.116829928073222,1.4944371072678697,1.2065574230448948
5,1.2543827055480534,1.70848215692539,1.417978424158426
6,1.4312322113938785,2.0404683500053595,1.7539490859879383
7,1.5663727976396877,2.356487873515826,1.9487640008334843
8,1.7548282257783048,2.5280348867813838,2.1519205990789656
9,1.7814381167957833,2.741415361646911,2.2910270765379286
10,1.921556088239766,3.0355041025946337,2.530116830744819
11,1.984321824194165,3.2383928949776637,2.6947340965637547
12,2.1332262197780585,3.52057502453858,2.9597532717845487
13,2.1448583756855504,3.7679829691886875,3.195084409528065
14,2.3279121363640844,4.031356706363422,3.4000238765772144
15,2.4359199246925343,4.324806177547659,3.6571635747716784
16,2.5109814247568556,4.439928613904421,3.687222813705648
17,2.6472893647148688,4.678706901437343,3.8004365289009043
18,2.912881154781593,5.0215135378504225,3.9880837271448804
19,3.0508630008856885,5.13145839178937,4.023446049530504
20,3.097042266163122,5.266269813383054,4.0449666633927315
21,3.150822021981326,5.461354137518297,4.361107209615665
22,3.3571683438994158,5.645647245704483,4.505115874627246
23,3.4980896621375166,5.785686714959995,4.701702823983053
24,3.685246042783645,6.091080987717599,4.860018453701872
25,3.708192015791589,6.158027709418709,5.001667878353913
26,3.708866977865381,6.236002577603139,5.174066834438596
27,3.8317138821679166,6.274980509965715,5.226032908236421
28,4.005575058101888,6.363524820684631,5.258881995979198
29,4.119844993805026,6.444606012033954,5.354658596942814
30,4.138733232125835,6.483101550610615,5.465730862953113
31,4.228779920168938,6.483101550610615,5.492104407029951
32,4.2737435243288555,6.50527626850396,5.586637465711782
33,4.396984318453291,6.55174747703975,5.653127319034924
34,4.504710450090184,6.55174747703975,5.737280609217228
35,4.562596420354366,6.562177604425689,5.790190036897879
36,4.6192925072002184,6.572371384345215,5.8524805189935645
37,4.707465320394759,6.667941763848726,5.898648466819094
38,4.725329159880338,6.681210096421813,5.924255048245803
39,4.834044028664466,6.71267005318019,6.023104886556515
40,4.9872498688499105,6.772088876350898,6.105513731279459
41,5.077178205011899,6.7855620634839395,6.121031963276731
42,5.203445504131919,6.801228265155904,6.161846382883161
43,5.215011651662981,6.801964449221633,6.208312270364952
44,5.3361458199440674,6.817196712229221,6.262494570374517
45,5.390914669529107,6.817899225175779,6.284437801432775
46,5.452783921376783,6.817899225175779,6.304733711263686
47,5.493703041596929,6.838135181562743,6.363831860575708
48,5.499489646057471,6.8441823437379385,6.397131190250052
49,5.581074694403294,6.8441823437379385,6.449945643525494
50,5.7008923318271965,6.854074482709618,6.5000440929663785
51,5.737458781422244,6.87237777877228,6.589857375689769
52,5.912094802677232,6.876362725261591,6.610611578497531
53,6.025525474068283,6.889561475606324,6.612857708171378
54,6.10793708954126,6.89388270449175,6.644027988883961
55,6.154518748414301,6.923969561599949,6.664983968755488
56,6.213002912889497,6.971471905358345,6.706210053097296
57,6.370839464078123,6.971471905358345,6.742398419216873
58,6.477403873825054,6.971471905358345,6.742398419216873
59,6.513480914509254,6.979071165724855,6.77910023238784
60,6.596889161833799,6.979071165724855,6.77910023238784
61,6.784596872847809,6.9849429175971975,6.7876197991412655
62,6.836670376975259,6.9849429175971975,6.831497972019096
63,6.912007759358365,7.0075222180966446,6.846799245685266
64,6.995990852830128,7.0075222180966446,6.877008592083909
65,7.05919477972671,7.023432051309638,6.891310008100983
66,7.161372509458028,7.030110181219574,6.934796131101061
67,7.192079462143845,7.036536729554536,6.950164649926829
68,7.27879241291362,7.058033298522508,7.084148460243829
69,7.3503707267123914,7.063544641117643,7.097245200216216
70,7.391056021464455,7.063544641117643,7.097245200216216
71,7.485369018903756,7.063544641117643,7.106545946019942
72,7.53000910926833,7.06763281378377,7.124593541712903
73,7.570478047168555,7.0788911911842884,7.20400033105078
74,7.6339174841161395,7.081330868395916,7.223778273932703
75,7.743372762137012,7.081556540080662,7.224003945617449
76,7.797384201452782,7.095039494435573,7.292650581664274
77,7.932395972556627,7.097232883379704,7.311942658976551
78,7.9938586954175195,7.111683822449571,7.338828999914524
79,8.034167364236211,7.131982199646709,7.348194364700705
80,8.146769804679042,7.142397665964829,7.348194364700705
81,8.190344065429638,7.152703110919345,7.3865900470312225
82,8.31125345910172,7.154681838487095,7.439150512533759
83,8.384859944699034,7.1576745464418225,7.467671337244648
84,8.472564830933807,7.1576745464418225,7.484995913136049
85,8.490792549583556,7.161702600997674,7.484995913136049
86,8.566668203824802,7.168755776457975,7.511912175014563
87,8.663523681004978,7.168755776457975,7.511912175014563
88,8.751653091926084,7.1796887888689325,7.5302260429225765
89,8.754088157109512,7.186108800541673,7.575210203527009
90,8.754088157109512,7.198554994188342,7.581947814282768
91,8.903772974800482,7.198554994188342,7.586241358827655
92,9.045176367242156,7.198554994188342,7.586241358827655
93,9.045534084595754,7.214820076910327,7.619158009796211
94,9.092192458451134,7.218958680240144,7.624852467164598
95,9.213027034549912,7.229164183803837,7.630919367398475
96,9.307334010389788,7.260920266249919,7.640101103686336
97,9.439743846322774,7.260920266249919,7.65068213118379
98,9.602784663444485,7.270195999462085,7.678502111705096
99,9.793773795782144,7.274450134264607,7.681714813286218
100,9.90759091451382,7.2874411799734515,7.686567742508164
101,10.015574343362967,7.30158064304081,7.700707205575523
102,10.019123335767038,7.3028835057710335,7.730136002389891
103,10.034554723700552,7.316896379100788,7.733208168619408
104,10.054119966198687,7.318192595900989,7.736467937170123
105,10.071050674776586,7.318192595900989,7.74103431062189
106,10.192167620527464,7.345088327005814,7.749851255403354
107,10.20739700256544,7.3514425929285325,7.758065742593288
108,10.254356536016525,7.3514425929285325,7.809638531995255
109,10.31277412258004,7.358202355324428,7.824000317105122
110,10.409522105973602,7.363399145122979,7.849433063290635
111,10.422309258311087,7.363716594869819,7.868230712015658
112,10.474986527907449,7.363716594869819,7.887251835307448
113,10.504579572060113,7.366304512790857,7.9460061473857975
114,10.536150790050474,7.366304512790857,7.950852345813338
115,10.671519758720406,7.366304512790857,7.960382370017632
116,10.681607188512789,7.382764380876059,7.966563859305798
117,10.681607188512789,7.382764380876059,7.977480977348582
118,10.75946822499073,7.40422730144375,7.982204470231798
119,10.874463760717978,7.424043539450776,7.994721385241839
120,11.028771096260076,7.424043539450776,7.994721385241839
121,11.055003958870994,7.432233037204054,8.002895849913754
122,11.08614964248122,7.432233037204054,8.008906346301291
123,11.086306761912667,7.445205839292228,8.0202734824024
124,11.21841546328977,7.458407778411346,8.02722245586977
125,11.219490074781572,7.459482389903149,8.028297067361574
126,11.283520863953974,7.459482389903149,8.03305878104379
127,11.295596360647638,7.467564691341968,8.039412619809829
128,11.330041550935473,7.467564691341968,8.050723828872684
129,11.336049048451756,7.481892428010537,8.053903072384461
130,11.336049048451756,7.481892428010537,8.053903072384461
131,11.467162590279646,7.482141571393143,8.061533071264122
132,11.471301193609461,7.4862801747229595,8.071074133118408
133,11.471842330079546,7.4862801747229595,8.071274924658992
134,11.494788303087491,7.502002376350296,8.08016687886825
135,11.890116875688864,7.502002376350296,8.08190434820712
136,11.917668349878802,7.503876936736082,8.1154768872432
137,11.935073067886117,7.511355519210784,8.17265058342546
138,11.960283714224827,7.511355519210784,8.17265058342546
139,12.059267054252542,7.511355519210784,8.180721324925141
140,12.078371853397961,7.525932500245527,8.189777913326703
141,12.089951078367044,7.536414389661471,8.191098675419557
142,12.089951078367044,7.536414389661471,8.191098675419557
143,12.17281628754346,7.536414389661471,8.240403915477163
