Time(Iteration),EpsilonGreedyMultiArmedBandit,UpperConfidenceBoundMultiArmedBandit,ThompsonSamplingMultiArmedBandit
0,0.5438922282907628,0.39914982638953245,0.4316397741131839
1,0.9574817779106917,0.7120086677531583,0.887780854078214
2,1.3385691027845652,1.1219236309321288,1.241564172045833
3,1.741162227666905,1.478394330500635,1.6211975219271835
4,2.1222536923617588,1.9316358158867069,1.9001674065602046
5,2.3569055341856315,2.3806351426329884,2.3630593291811506
6,2.6457506708062812,2.712952347334217,2.6821371826494182
7,2.869497235642023,3.0397552646286865,3.1072647660032313
8,3.0971800460382997,3.3363361213305276,3.4157890518825136
9,3.3108633825711387,3.6985179744920993,3.715056119537825
10,3.5864945943751385,4.080216730711486,4.137592317757356
11,3.8710641900824547,4.5460167701212715,4.534900708658126
12,4.093507739530343,4.9050608780666405,4.774806638644014
13,4.253185564224334,5.3554651259919925,5.115228636074969
14,4.535073550414019,5.747428265072703,5.578645890993706
15,4.81029819846936,6.107428231811556,6.061603884249751
16,5.0044040286505425,6.40527170567111,6.3093989261920465
17,5.165826214485156,6.796889160386985,6.87307878437188
18,5.467271716234425,7.189813618298388,7.282978194626876
19,5.741647064254503,7.479948462017143,7.830499231040325
20,5.979759921822895,7.9674030424014735,8.218173197000635
21,6.162943806627867,8.332425085917233,8.646241255522476
22,6.446085783311533,8.80907511329992,9.057299187889868
23,6.600202983359056,9.267211820081533,9.355516915545362
24,6.857590787933619,9.685646823402596,9.653217098997626
25,6.957534062942678,9.971521459513424,9.962252741452428
26,7.2300282877222966,10.377062992581617,10.333258802120794
27,7.4764197229207685,10.759043211683556,10.629783797640894
28,7.727792521270752,11.157681839328939,10.811920677271916
29,7.929568258632779,11.621640171277765,11.132505269453462
30,8.054791789391897,11.927941882978747,11.504965604472162
31,8.24134857405134,12.4179551676674,11.777263463704262
32,8.452571933805752,12.862842390036402,12.131074442825915
33,8.59931249376501,13.211841123987815,12.34717651167701
34,8.731528025904556,13.652233163780181,12.713185123426777
35,8.916498889413983,13.972389963969391,13.099309108559499
36,9.02161254350674,14.377515947058592,13.53578704204491
37,9.144596699137514,14.695674612861936,13.814169516089203
38,9.263115926570464,15.220024201248014,14.16706130272517
39,9.372572814056998,15.692594131058943,14.542935671485429
40,9.485560735326747,16.056206261790887,14.853058246764732
41,9.696873426594225,16.461064989776457,15.270003843696557
42,9.890570733706152,16.744485935023768,15.52269869181644
43,10.050091938707507,17.077692524683616,15.666241322697052
44,10.244723026150336,17.396598500568707,16.018018482243868
45,10.381744328987619,17.837520987617175,16.38587984465853
46,10.5168409324796,18.105156746409534,16.74375652511764
47,10.687940653527665,18.499174333461134,17.055880991666196
48,10.86242528816653,18.913725738094882,17.376641130060793
49,11.082180867502476,19.31089350636844,17.641295565473676
50,11.259900495942352,19.347928921699808,18.11885225138969
51,11.424985096793666,19.385150691065583,18.49860085516595
52,11.66569592534005,19.554627394960512,18.741042449496895
53,11.770423356658476,19.792969249338615,19.054999041195863
54,11.91144192753937,20.03113268778053,19.46386319148274
55,12.10748367564484,20.255724008754083,19.81844107467885
56,12.258625129793472,20.497785240773208,20.1881802943713
57,12.400416191344885,20.774912597550575,20.525111639241036
58,12.54899038807328,21.098077234106732,20.76414811747679
59,12.760020045693206,21.469071148815054,21.074939175808137
60,12.944533436337741,21.886956339664117,21.39277102253597
61,13.119700153563636,22.204906507793986,21.893308893016897
62,13.18073555418905,22.59286982283946,22.16857392336228
63,13.326718603515129,22.965266288682074,22.413547333017064
64,13.515282202083593,23.443369213310966,22.78508204919866
65,13.610304363116152,23.85289964967128,23.123967912095257
66,13.767565953400345,24.30945318814701,23.347923764646726
67,13.942303230261658,24.841877958930926,23.542848098425086
68,14.043843747254764,25.30984005955812,23.870837197824766
69,14.134076995767055,25.85278782204233,24.178964826523533
70,14.194346650681036,26.36375595584809,24.6443701358863
71,14.339339770165395,26.810929584688118,24.997794605399736
72,14.444675140619822,27.293763726349983,25.216735641433687
73,14.494795428483641,27.73277493437231,25.498201427411
74,14.588121245773507,28.018507057763895,25.860943807714996
75,14.663431667700806,28.190786783402235,26.182341721081023
76,14.756757484990672,28.49894315109866,26.617819771695878
77,14.959514493877524,28.889327525093023,26.992010272908562
78,15.032782806559567,29.15937818569496,27.348408996338925
79,15.082903094423386,29.346236504989054,27.69820941138574
80,15.213254792261903,29.576549786995884,28.112504628882363
81,15.299229517456691,29.815891776878306,28.3231650783619
82,15.43242404120158,30.045709987634,28.625847656589116
83,15.58761649149002,30.37176172655606,28.93215175226829
84,15.742905014181304,30.637173760764178,29.177965195072016
85,15.883397666082274,30.90248056373113,29.48355374018805
86,15.977386658440475,31.215928628722747,29.73104473482068
87,16.08700580084787,31.605360298581,29.988043863328933
88,16.285500869930136,31.90044957905435,30.258058240200086
89,16.396203421583714,32.23140647461561,30.409680188178214
90,16.45751763863742,32.495615035254716,30.726253114899247
91,16.65107748017285,32.826872569488344,30.893114040164598
92,16.834515804129335,33.20695633278333,31.21766898801871
93,16.845673160568563,33.61165617604224,31.66358607514233
94,16.904359056774076,33.986036758973924,31.94131999499436
95,17.031926632622362,34.3024538776251,32.17841999550184
96,17.09255706040145,34.67174247589729,32.41931767923886
97,17.201158202635884,35.0176272546599,32.576581327145405
98,17.298329463611097,35.45955469036734,32.76487746902266
99,17.309486820050324,35.91342437195562,33.08288414110441
100,17.34497941628668,36.14338303849833,33.412663918814744
101,17.41105271225995,36.423924029025514,33.82571193474497
102,17.44844134691914,36.708181909537885,34.05666842399525
103,17.528197246423275,37.064928672791055,34.298569987675265
104,17.535233634394952,37.35897766988367,34.54641192819297
105,17.54639099083418,37.6863407978766,34.879251883620924
106,17.559945894050852,37.96809388635326,35.188964075885224
107,17.61478955787984,38.27651220067998,35.47703106368175
108,17.760845962042623,38.626798937967024,35.73104876688947
109,17.8573851803219,38.8938246169361,36.04287067945267
110,17.878511010802917,39.25718104374374,36.22895131459816
111,18.059489398339572,39.587414760067155,36.5118933761444
112,18.135690551852225,39.968608249373446,36.862474991397114
113,18.216732074530025,40.21992731322116,37.15665823648199
114,18.242578974552696,40.517407242250634,37.50377729376781
115,18.31883455288836,40.801149617962565,37.81331347781112
116,18.474978135214382,41.12521579832301,38.05491899093475
117,18.48613549165361,41.45426205809364,38.39099449947864
118,18.58633285359933,41.83857640901756,38.6169500590605
119,18.715856583640555,42.190061573973054,38.89489314833497
120,18.753522706475685,42.56626966369107,39.11426930712866
121,18.764680062914913,42.82699556522074,39.28679368420545
122,18.855453113944655,43.131751694757845,39.50660836341703
123,18.92585644911505,43.389902862095106,39.890161929908075
124,19.032420330219416,43.69165234491693,40.20649375212751
125,19.08289001297468,44.015374178120496,40.41802008296677
126,19.227509621631004,44.272998773411004,40.69070176428794
127,19.468497114050017,44.631417691269064,40.93023236165091
128,19.512716020573805,44.94430152525102,41.10576088989792
129,19.56180122813674,45.25899104271694,41.444942587019455
130,19.709984928084367,45.61438320065626,41.84128864343709
131,19.791614541864547,45.95815509881243,42.12101029400246
132,19.836033879203153,46.34344168693402,42.34789793746202
133,19.951698582843864,46.56985007518735,42.58384020850763
134,20.130951187933654,46.9340420842085,42.865677852768165
135,20.23646376716003,47.26698246351648,43.14298684334085
136,20.339673515225854,47.510880077833974,43.42085708669838
137,20.461317837668176,47.79747968871157,43.65735526826464
138,20.522949170132303,48.135263712037435,44.037419600327425
139,20.53410652657153,48.42206087359662,44.37947002180289
140,20.60158346580242,48.731513229719496,44.66184364776707
141,20.68711929629609,49.010082916182384,44.87010385166673
142,20.731412235338137,49.33354963733241,45.19282473186807
143,20.81604450389556,49.69766411029895,45.43607174366655
144,20.91234784389544,50.01404057338652,45.654419709995764
145,21.019686029797413,50.339872031527776,45.81027836104758
146,21.110911530746755,50.66168677939214,46.02321701741714
147,21.305065011629722,50.83006116777658,46.32269587072711
148,21.34140876600777,51.005811699855876,46.53946689671434
149,21.478059996420175,51.417608259014116,46.935175017425
150,21.63574340912679,51.69723826703722,47.10713484166554
151,21.643973407514974,52.11491814145014,47.3353697986488
152,21.691937893522585,52.431569300335966,47.67877318609891
153,21.864172302822304,52.67744086688064,47.922108754780794
154,21.926193052717128,52.95893082452925,48.14563426916676
155,21.95502303097843,53.28074520197093,48.35698859229651
156,21.996692025862764,53.618920932905574,48.51794350727511
157,22.004922024250952,53.90885641795535,48.75315112656071
158,22.12731968829852,54.21072165533294,49.073291622625156
159,22.154543471113506,54.55142276664293,49.35956923342735
160,22.162773469501694,54.92488345419205,49.44801655060903
161,22.204442464386027,55.29296168972072,49.68902982897067
162,22.212672462774215,55.60620307444466,49.87626269667922
163,22.292079029092644,56.026652786934015,50.0629836631746
164,22.350783003505732,56.24882012735909,50.312328617478244
165,22.520758465366832,56.52370769508836,50.558609508035886
166,22.69377378601638,56.776630823135655,50.84256757479837
167,22.899109375867454,57.24412240085964,51.10431803735889
168,22.90733937425564,57.39727732860266,51.36255256184796
169,22.915569372643823,57.745418988347794,51.55782941694919
170,22.92379937103201,58.07844097630571,51.789953725550404
171,23.07749411924409,58.407027915598555,51.94913590970244
172,23.09520423753576,58.70118845678144,52.17076266795277
173,23.238172759430586,59.019134531200635,52.3872149636354
174,23.373835479771294,59.334231092333496,52.48323007935295
175,23.382065478159483,59.60716676994225,52.688933799818436
176,23.492345407439224,59.948128393811956,52.90522620754528
177,23.529891150211505,60.339752811539334,53.191060534402354
178,23.73866278711619,60.573900283089394,53.396479905632916
179,23.9356761167963,60.920246971689416,53.53930206285511
180,23.948469809796475,61.16074369929339,53.85889001910804
181,24.011502542637878,61.495934489883425,54.05021261644308
182,24.151624699869963,61.81869671148128,54.18376568625073
183,24.189512178038616,62.038928856986516,54.37790857902564
184,24.283580167391335,62.33664962966678,54.44750941986483
185,24.361657359847054,62.672585731866675,54.62564512345203
186,24.557912120669698,62.95074272400831,54.72661027154754
187,24.68825225909701,63.237758782548426,55.01362520822736
188,24.76636642372377,63.46647509252233,55.15859753461315
189,24.85613985583436,63.8177131914033,55.383691570515055
190,24.962172224939657,64.03877359513118,55.557374297243754
191,25.082544909133222,64.26519004598832,55.76709253014682
192,25.11928299378667,64.45807859606427,55.972033426574136
193,25.160198735848244,64.73649190609058,56.123318794508215
194,25.20863900402423,65.04374075635823,56.23354895514122
195,25.29554762757569,65.30243602919793,56.40486036857446
196,25.368559470326336,65.66762795210738,56.58086370142043
197,25.44882653424212,65.91894769731913,56.840652296580046
198,25.50182352973064,66.24156438426886,57.02984138608532
199,25.57303252066755,66.52319121872787,57.184605887215504
200,25.673050103244073,66.91818194561634,57.297844422989535
201,25.75175235897321,67.25508224309183,57.386862095456344
202,25.89150565846295,67.6242896934139,57.64053671043125
203,26.014246556559538,67.90371045627175,57.78158401796388
204,26.06154211439922,68.19899925160753,58.02594406780823
