Time(Iteration),EpsilonGreedyLinearBandit,UpperConfidenceBoundLinearBandit,ThompsonSamplingLinearBandit
1082,155.99674090221282,24.562210605795162,3.691143596678521
0,0.33005556915271417,0.3973886730343093,0.3973886730343093
1083,156.0000761230694,24.562210605795162,3.6920556733270793
1,0.767669754119583,0.8309761015226208,0.7702265309548897
1084,156.19539706455924,24.562210605795162,3.6929677499756375
1085,156.3776122058601,24.562210605795162,3.6929677499756375
2,1.181767776724073,1.2421769866915215,1.2233853018341745
1086,156.5832330368403,24.562210605795162,3.693911426263393
3,1.463488492274948,1.5498042787228719,1.637928614750853
4,1.7161332998202916,1.9063450196177325,2.07805833650144
1087,156.5832330368403,24.562210605795162,3.693911426263393
5,1.9281468633046763,2.3279469399847468,2.521843686744387
1088,156.76538587183316,24.562210605795162,3.693911426263393
6,2.1625011998740886,2.8305268354335604,2.8801296289745917
1089,156.76538587183316,24.562210605795162,3.693911426263393
7,2.3885148392921973,3.1949141225333895,3.23406296636269
1090,156.86340673987067,24.562210605795162,3.693911426263393
8,2.6778492272242405,3.6098025903943323,3.6704252144687546
1091,157.15884955926236,24.562210605795162,3.693911426263393
9,2.9974359594862734,4.01066241181549,4.02390679132205
10,3.3370389277354087,4.3110358885867806,4.398263429862736
1092,157.1861597382303,24.562210605795162,3.693911426263393
11,3.6599608656812057,4.80302488619544,4.741190062607305
1093,157.50043964353569,24.562210605795162,3.693911426263393
12,3.7702113947026428,5.171152681550212,5.130840784524738
1094,157.7417171156135,24.562210605795162,3.693911426263393
13,3.9183077344632666,5.486136986672684,5.556349053012665
14,4.22187124484769,5.906744263783342,5.9177941002002115
1095,157.9472544424027,24.562210605795162,3.693911426263393
15,4.436746516205146,6.321317528292192,6.343491517648651
1096,158.2433684685853,24.562210605795162,3.693911426263393
1097,158.37241076077606,24.562210605795162,3.693911426263393
1098,158.6988986755513,24.562210605795162,3.6948551025511485
16,4.622287729175289,6.60724288267554,6.733729263039808
17,4.819401162916245,6.932185042102111,7.070084720182921
1099,158.84358025174262,24.562210605795162,3.6957671791997067
18,5.086145181082005,7.30529304519856,7.454031651093241
1100,159.16334551729852,24.562210605795162,3.6957671791997067
1101,159.419876355665,24.562210605795162,3.6957671791997067
19,5.255708989153772,7.721283870128412,7.754098368495309
20,5.437685049154717,8.170272681372111,8.088586028340206
1102,159.42256624318017,24.562210605795162,3.6966792558482644
21,5.745132218680109,8.567753630804821,8.33913395648948
1103,159.42256624318017,24.562210605795162,3.6975913324968226
1104,159.5657366341287,24.562210605795162,3.6975913324968226
1105,159.5657366341287,24.562210605795162,3.6993519454498545
22,5.950163682158803,8.980466769531455,8.559784507177778
23,6.1129290832208785,9.37909218362053,8.837279297231778
24,6.303987637005717,9.772587331330136,9.031511617270512
1106,159.73076513431246,24.563154282082916,3.6993519454498545
1107,159.73076513431246,24.563154282082916,3.6993519454498545
1108,159.907887087122,24.563154282082916,3.6993519454498545
25,6.426231376064817,9.806810239754345,9.176371558586194
1109,160.08945274810588,24.564097958370674,3.6993519454498545
26,6.574178003941713,9.884274528143049,9.385471220379277
1110,160.08945274810588,24.564097958370674,3.7002640220984127
1111,160.2532433088721,24.564097958370674,3.701176098746971
1112,160.2532433088721,24.564097958370674,3.701176098746971
27,6.7559385147579025,9.949655679149608,9.438402340014111
28,6.839378466661076,9.97928658840004,9.520639597767284
1113,160.5273201991713,24.564097958370674,3.701176098746971
29,6.908589409409524,10.021601042106658,9.575765959503096
1114,161.11505526750182,24.564097958370674,3.701176098746971
30,7.011375911427372,10.056205418118989,9.627116428616642
1115,161.4120012843985,24.564097958370674,3.704511319603548
31,7.279932583198375,10.107822087533474,9.708123150050849
32,7.4481708600925085,10.163474551067017,9.781356806723172
1116,161.4120012843985,24.564097958370674,3.704511319603548
33,7.632000285907175,10.220490168119827,9.812930736505471
1117,161.515104642812,24.565041634658428,3.704511319603548
1118,161.515104642812,24.565041634658428,3.705423396252106
34,7.744844812645863,10.257371322107872,9.86187787121851
1119,161.53867418366127,24.565041634658428,3.705423396252106
1120,161.7206813609469,24.565041634658428,3.705423396252106
35,7.82513026855481,10.311124165964419,9.988570268525573
36,8.039635506882298,10.376536719163209,10.08929850642637
1121,161.84822918677165,24.565041634658428,3.706335472900664
37,8.234211119772997,10.420648609811606,10.11915455908535
38,8.442878546047648,10.476485792384143,10.169346321956294
1122,161.84822918677165,24.565041634658428,3.706335472900664
1123,162.06014420585646,24.565041634658428,3.707247549549222
1124,162.06014420585646,24.565041634658428,3.70815962619778
39,8.621056400535075,10.494106492360338,10.193412362236744
40,8.75555159839675,10.537078609268988,10.280884003292552
1125,162.24755980382488,24.565041634658428,3.7090717028463382
41,9.039708962280367,10.543821577295864,10.343203747846065
42,9.180652821813746,10.545206328802406,10.421140246009625
1126,162.24755980382488,24.565041634658428,3.7090717028463382
43,9.261589327410135,10.553276233821132,10.474733280473586
1127,162.24755980382488,24.565041634658428,3.709983779494896
44,9.347406742567067,10.575042914385309,10.498822524019465
1128,162.5039063844345,24.565041634658428,3.709983779494896
1129,162.54863193444695,24.565041634658428,3.709983779494896
1130,162.54863193444695,24.565041634658428,3.709983779494896
1131,162.6974096633914,24.565041634658428,3.709983779494896
45,9.467996820092484,10.583112819404032,10.51856002712539
1132,162.86537185184855,24.565041634658428,3.709983779494896
46,9.607638021110892,10.60836024813231,10.614685988744785
1133,162.86537185184855,24.565041634658428,3.709983779494896
47,9.786100180869244,10.645875564484427,10.63279326814184
1134,162.90012692410332,24.565041634658428,3.709983779494896
48,9.940806737162047,10.663871791715152,10.649403130120504
1135,162.94481072244287,24.565041634658428,3.7109274557826515
49,10.06385546261521,10.681868018945877,10.66007547872039
1136,163.1110998743398,24.565041634658428,3.7109274557826515
50,10.213439122172904,10.700079281685348,10.680405707217925
1137,163.1110998743398,24.565041634658428,3.7109274557826515
51,10.362116160733526,10.708149186704073,10.71637347632814
1138,163.1110998743398,24.565041634658428,3.7118395324312097
52,10.566965571242745,10.720423293830565,10.737202456279363
1139,163.12417800748656,24.565041634658428,3.7118395324312097
1140,163.12417800748656,24.565041634658428,3.7118395324312097
53,10.725238973291527,10.767622810035334,10.741296736307245
54,10.833658673060066,10.782974131899687,10.766910230906431
1141,163.27056535225677,24.565041634658428,3.7145122220327997
1142,163.37976822070175,24.565985310946182,3.715424298681358
55,11.008674199314871,10.803410793663577,10.796231018450364
56,11.098766093512548,10.826190162094715,10.912649078419346
1143,163.37976822070175,24.565985310946182,3.715424298681358
1144,163.72082043722313,24.565985310946182,3.715424298681358
57,11.189974292945582,10.855566631893058,10.929153469203353
1145,163.88512107438322,24.565985310946182,3.7163363753299157
1146,164.18973591383929,24.565985310946182,3.7163363753299157
58,11.390004144878677,10.882455287395613,10.933247749231233
1147,164.61418004860118,24.565985310946182,3.717248451978474
1148,164.79357113509963,24.565985310946182,3.717248451978474
59,11.596765190741516,10.90676114088399,10.977813882271146
60,11.828136689928519,10.915760960500482,10.980941523398409
61,11.959812727914052,10.940887008920406,11.006341532808815
1149,165.0859873996132,24.56692898723394,3.718160528627032
1150,165.0859873996132,24.56692898723394,3.718160528627032
62,12.113149701470588,10.955871699619586,11.041144443092417
63,12.21839838087637,10.957256451126128,11.046742609676722
1151,165.1469266544021,24.567872663521694,3.718160528627032
1152,165.262285328794,24.56881633980945,3.718160528627032
64,12.36326410503083,10.96176884375993,11.056448319375988
1153,165.262285328794,24.569760016097206,3.718160528627032
65,12.57434051380505,10.979178754628157,11.059575960503249
1154,165.4359352016057,24.57070369238496,3.71907260527559
1155,165.56650488696638,24.571647368672718,3.71907260527559
66,12.700639604093407,10.995734517294476,11.063670240531131
67,12.78380191321584,11.006932063440463,11.102629486808482
1156,165.5848921272043,24.572591044960472,3.71907260527559
68,12.91743794777238,11.032758300808196,11.11728144011948
69,13.213781265661604,11.045066218538258,11.196840727837154
1157,165.5848921272043,24.57353472124823,3.71907260527559
1158,165.5848921272043,24.574478397535984,3.71907260527559
70,13.364449679806134,11.061783538817306,11.200935007865036
71,13.417894844374677,11.078500859096355,11.205029287892916
1159,165.7616903952905,24.575422073823738,3.71907260527559
1160,165.91009682563813,24.576365750111496,3.71907260527559
1161,165.93015561282309,24.57730942639925,3.719984681924148
72,13.506673170489844,11.088885430219387,11.261823326833468
73,13.6109773881653,11.113462262702232,11.279334501807341
1162,166.17404621349064,24.578253102687007,3.719984681924148
1163,166.3523600060003,24.57919677897476,3.719984681924148
74,13.721588936459039,11.129205050345597,11.283428781835223
1164,166.65135278295935,24.580140455262516,3.719984681924148
75,13.802711232275708,11.141510960111631,11.300834587432968
1165,166.65135278295935,24.581084131550273,3.719984681924148
76,13.916632724999364,11.147823551578169,11.307412656004974
1166,166.82498790032668,24.582027807838028,3.719984681924148
77,14.041282858010145,11.149208303084711,11.311506936032854
1167,167.00178616841282,24.582971484125785,3.7208967585727057
78,14.147745392088353,11.157278208103437,11.32575784741207
1168,167.00178616841282,24.58391516041354,3.7208967585727057
1169,167.00178616841282,24.584858836701294,3.721808835221264
1170,167.00178616841282,24.58580251298905,3.721808835221264
1171,167.00178616841282,24.586746189276806,3.721808835221264
79,14.29275179501306,11.157278208103437,11.362529566203769
1172,167.1409387152799,24.587689865564563,3.721808835221264
80,14.487969197523222,11.171797801852987,11.36565720733103
